0.00000000000000e+00    	0.00000000000000e+00 	 -5.51091059620000e-16  	-3.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	4.53809300260515e-24 	 -2.89856146623290e-13   -3.00000000000000e+00 	1.66277130866713e-21	 -5.77959456043980e-11	-4.90116551911625e-21		1.00000000000000e+00
6.00000000000000e-02    	9.09070114603963e-21 	 -1.83291450018414e-11   -3.00000000000000e+00 	1.65761349456801e-18	 -1.82468956722812e-09	-2.37154109854074e-18		1.00000000000000e+00
9.00000000000000e-02    	7.57604223007465e-19 	 -2.05337639614277e-10   -3.00000000000000e+00 	9.14722270399039e-17	 -1.35533515637755e-08	-8.27967340621858e-17		1.00000000000000e+00
1.20000000000000e-01    	1.70303140783484e-17 	 -1.12735648405387e-09   -3.00000000000000e+00 	1.52741695348480e-15	 -5.53752156696888e-08	-9.57096647852302e-16		1.00000000000000e+00
1.50000000000000e-01    	1.85422263421415e-16 	 -4.17440533592350e-09   -3.00000000000000e+00 	1.31366030034643e-14	 -1.62364069392209e-07	-5.85665736671156e-15		1.00000000000001e+00
1.80000000000000e-01    	1.26870425130473e-15 	 -1.20167946615454e-08   -3.00000000000000e+00 	7.37110546793466e-14	 -3.84503298337728e-07	-2.30486561865465e-14		1.00000000000007e+00
2.10000000000000e-01    	6.26609340247773e-15 	 -2.90072843591346e-08   -3.00000000000000e+00 	3.05921563601998e-13	 -7.83055694496453e-07	-6.28039546798116e-14		1.00000000000031e+00
2.40000000000000e-01    	2.42560428768540e-14 	 -6.14184433874404e-08   -3.00000000000000e+00 	1.01144091266375e-12	 -1.42322285200975e-06	-1.13459043554213e-13		1.00000000000101e+00
2.70000000000000e-01    	7.75695111297722e-14 	 -1.17407461483213e-07   -3.00000000000001e+00 	2.79215062827750e-12	 -2.36340307910935e-06	-7.34344619312828e-14		1.00000000000279e+00
3.00000000000000e-01    	2.12320508313524e-13 	 -2.06616300606353e-07   -3.00000000000000e+00 	6.63878236699490e-12	 -3.64177834855757e-06	3.81390642280678e-13		1.00000000000663e+00
3.30000000000000e-01    	5.09832231028250e-13 	 -3.39342913402430e-07   -2.99999999999997e+00 	1.38812994291878e-11	 -5.26134693452933e-06	1.99348862071802e-12		1.00000000001384e+00
3.60000000000000e-01    	1.09291164445915e-12 	 -5.25257721250691e-07   -2.99999999999986e+00 	2.58753308127536e-11	 -7.17483523962861e-06	6.13612305381682e-12		1.00000000002574e+00
3.90000000000000e-01    	2.11762196317622e-12 	 -7.71686093946297e-07   -2.99999999999956e+00 	4.33439379437244e-11	 -9.27113982344457e-06	1.49358412447050e-11		1.00000000004298e+00
4.20000000000000e-01    	3.74061224095205e-12 	 -1.08152884648224e-06   -2.99999999999889e+00 	6.54329334280126e-11	 -1.13650446338530e-05	3.11461653904298e-11		1.00000000006458e+00
4.50000000000000e-01    	6.05710125144056e-12 	 -1.45094479280517e-06   -2.99999999999759e+00 	8.87707885919141e-11	 -1.31919125159408e-05	5.76035742995287e-11		1.00000000008701e+00
4.80000000000000e-01    	9.01753355897349e-12 	 -1.86696784190844e-06   -2.99999999999531e+00 	1.07104863653540e-10	 -1.44088570259426e-05	9.61657043965942e-11		1.00000000010381e+00
5.10000000000000e-01    	1.23518336517283e-11 	 -2.30527159179878e-06   -2.99999999999170e+00 	1.12317546151501e-10	 -1.46035632797683e-05	1.46203033269737e-10		1.00000000010663e+00
5.40000000000000e-01    	1.55556696058707e-11 	 -2.72832271684164e-06   -2.99999999998647e+00 	9.76754504199472e-11	 -1.33114582403678e-05	2.02982701279662e-10		1.00000000008860e+00
5.70000000000000e-01    	1.80156500818282e-11 	 -3.08417704708129e-06   -2.99999999997955e+00 	6.38968967320434e-11	 -1.00413547054721e-05	2.56597282564249e-10		1.00000000005041e+00
6.00000000000000e-01    	1.93589092806080e-11 	 -3.30616633202217e-06   -2.99999999997125e+00 	2.79514856346802e-11	 -4.30904149125193e-06	2.92357882509520e-10		1.00000000000928e+00
6.30000000000000e-01    	2.00949305007061e-11 	 -3.31369757496387e-06   -2.99999999996236e+00 	3.34489535778676e-11	 4.32239550709357e-06	2.93663765044560e-10		1.00000000000934e+00
6.60000000000000e-01    	2.25642262625749e-11 	 -3.01434009813577e-06   -2.99999999995411e+00 	1.60196423271975e-10	 1.61974157335356e-05	2.48151799285136e-10		1.00000000013118e+00
6.90000000000000e-01    	3.21173989419587e-11 	 -2.30730912653910e-06   -2.99999999994793e+00 	5.29321828274331e-10	 3.15205469532053e-05	1.57331219944649e-10		1.00000000049677e+00
7.20000000000000e-01    	5.83283679458758e-11 	 -1.08837106377199e-06   -2.99999999994486e+00 	1.29971115348827e-09	 5.03096249061661e-05	4.89224214121652e-11		1.00000000126553e+00
7.50000000000000e-01    	1.15920103711568e-10 	 7.43901436652100e-07   -2.99999999994452e+00 	2.65184937239228e-09	 7.23531567553554e-05	-1.01339973613729e-11		1.00000000261749e+00
7.80000000000000e-01    	2.24985623446405e-10 	 3.28070199291487e-06   -2.99999999994382e+00 	4.75684632522146e-09	 9.71754001820909e-05	9.67085464755401e-11		1.00000000472153e+00
8.10000000000000e-01    	4.10064131073048e-10 	 6.59467585559363e-06   -2.99999999993538e+00 	7.73157402928535e-09	 1.24012718908470e-04	5.39174124085153e-10		1.00000000768958e+00
8.40000000000000e-01    	6.97722599810590e-10 	 1.07311067964280e-05   -2.99999999990597e+00 	1.15851674533737e-08	 1.51804510133460e-04	1.53261044021592e-09		1.00000001152230e+00
8.70000000000000e-01    	1.11252260020579e-09 	 1.56990860991476e-05   -2.99999999983552e+00 	1.61669322689653e-08	 1.79201494387259e-04	3.31601587659244e-09		1.00000001605659e+00
9.00000000000000e-01    	1.67161886627859e-09 	 2.14632174563809e-05   -2.99999999969684e+00 	2.11298444040558e-08	 2.04593422292359e-04	6.11469360889627e-09		1.00000002092923e+00
9.30000000000000e-01    	2.37870041374339e-09 	 2.79364595325713e-05   -2.99999999945683e+00 	2.59259605780907e-08	 2.26157308890519e-04	1.00901401648675e-08		1.00000002557356e+00
9.60000000000000e-01    	3.21846644926014e-09 	 3.49747249271175e-05   -2.99999999907919e+00 	2.98488659104007e-08	 2.41926191969576e-04	1.52840991305758e-08		1.00000002926414e+00
9.90000000000000e-01    	4.15321262625098e-09 	 4.23738358788391e-05   -2.99999999852881e+00 	3.21328347330382e-08	 2.49877176620488e-04	2.15679787849539e-08		1.00000003121930e+00
1.02000000000000e+00    	5.12325578606770e-09 	 4.98693805902776e-05   -2.99999999777744e+00 	3.21084993433035e-08	 2.48036235494811e-04	2.86119607105834e-08		1.00000003076099e+00
1.05000000000000e+00    	6.05272435614806e-09 	 5.71399187907052e-05   -2.99999999680971e+00 	2.94013725691140e-08	 2.34595952612166e-04	3.58889491092863e-08		1.00000002751763e+00
1.08000000000000e+00    	6.86160740448034e-09 	 6.38138525461646e-05   -2.99999999562848e+00 	2.41445668159618e-08	 2.08041202707633e-04	4.27260415264283e-08		1.00000002164057e+00
1.11000000000000e+00    	7.48388458600058e-09 	 6.94801120743639e-05   -2.99999999425772e+00 	1.71635201820061e-08	 1.67276723737370e-04	4.84099272370077e-08		1.00000001399075e+00
1.14000000000000e+00    	7.89014954728168e-09 	 7.37026123794415e-05   -2.99999999274150e+00 	1.00820992205564e-08	 1.11749740001592e-04	5.23427609934158e-08		1.00000000624400e+00
1.17000000000000e+00    	8.11159782104938e-09 	 7.60382229177729e-05   -2.99999999113775e+00 	5.29963848719549e-09	 4.15602929271608e-05	5.42327358413167e-08		1.00000000086363e+00
1.20000000000000e+00    	8.26087851750660e-09 	 7.60577690790110e-05   -2.99999998950608e+00 	5.79992135700403e-09	 -4.24482098457100e-05	5.42908031898191e-08		1.00000000090093e+00
1.23000000000000e+00    	8.54446299448218e-09 	 7.33693622672854e-05   -2.99999998789010e+00 	1.47766566237891e-08	 -1.38625469487918e-04	5.33944625226687e-08		1.00000000960851e+00
