0.00000000000000e+00    	0.00000000000000e+00 	 2.42705098310000e+00  	-1.76335575690000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	9.31302608062533e-13 	 2.42705098309971e+00   -1.76335575690000e+00 	1.54673111074936e-10	 -5.77959455941769e-11	-2.88083281068021e-21		1.00000000000000e+00
6.00000000000000e-02    	2.90286150645712e-11 	 2.42705098308167e+00   -1.76335575690000e+00 	2.38506448965999e-09	 -1.82468956276730e-09	-1.39395687925663e-18		1.00000000000000e+00
9.00000000000000e-02    	2.10878893727290e-10 	 2.42705098289466e+00   -1.76335575690000e+00 	1.13375669682246e-08	 -1.35533514039972e-08	-4.86666986149934e-17		1.00000000000000e+00
1.20000000000000e-01    	8.33695853826783e-10 	 2.42705098197264e+00   -1.76335575690000e+00 	3.26732321246550e-08	 -5.53752137272504e-08	-5.62567274749647e-16		1.00000000000000e+00
1.50000000000000e-01    	2.33528530418923e-09 	 2.42705097892560e+00   -1.76335575690000e+00 	7.02359146842903e-08	 -1.62364056533659e-07	-3.44245657370918e-15		1.00000000000002e+00
1.80000000000000e-01    	5.19908278095949e-09 	 2.42705097108321e+00   -1.76335575690000e+00 	1.22627247297383e-07	 -3.84503241122813e-07	-1.35476585599541e-14		1.00000000000008e+00
2.10000000000000e-01    	9.74335703559625e-09 	 2.42705095409272e+00   -1.76335575690000e+00 	1.79660996688073e-07	 -7.83055503347869e-07	-3.69152330882506e-14		1.00000000000032e+00
2.40000000000000e-01    	1.58088242550147e-08 	 2.42705092168157e+00   -1.76335575690000e+00 	2.19226695733877e-07	 -1.42322234093044e-06	-6.66895516724465e-14		1.00000000000104e+00
2.70000000000000e-01    	2.23650751414664e-08 	 2.42705086569258e+00   -1.76335575690000e+00 	2.05101397476954e-07	 -2.36340194287404e-06	-4.31637724835424e-14		1.00000000000281e+00
3.00000000000000e-01    	2.70718775700104e-08 	 2.42705077648379e+00   -1.76335575690000e+00 	8.62061836701475e-08	 -3.64177620056296e-06	2.24175350958588e-13		1.00000000000663e+00
3.30000000000000e-01    	2.58450521046702e-08 	 2.42705064375726e+00   -1.76335575689998e+00 	-2.02288305157317e-07	 -5.26134344196342e-06	1.17174175353947e-12		1.00000000001386e+00
3.60000000000000e-01    	1.24867846180253e-08 	 2.42705045784258e+00   -1.76335575689992e+00 	-7.35740745609708e-07	 -7.17483033524179e-06	3.60671945088129e-12		1.00000000002601e+00
3.90000000000000e-01    	-2.15543026410262e-08 	 2.42705021141437e+00   -1.76335575689974e+00 	-1.59461045952149e-06	 -9.27113384524515e-06	8.77906333302316e-12		1.00000000004425e+00
4.20000000000000e-01    	-8.72281949996416e-08 	 2.42704990157180e+00   -1.76335575689935e+00 	-2.85692927199218e-06	 -1.13650380499032e-05	1.83072593673217e-11		1.00000000006866e+00
4.50000000000000e-01    	-1.97674923034900e-07 	 2.42704953215607e+00   -1.76335575689858e+00 	-4.58899349452737e-06	 -1.31919046743476e-05	3.38585604893812e-11		1.00000000009754e+00
4.80000000000000e-01    	-3.67716403408229e-07 	 2.42704911613332e+00   -1.76335575689724e+00 	-6.83480315256501e-06	 -1.44088432172245e-05	5.65248718714910e-11		1.00000000012716e+00
5.10000000000000e-01    	-6.13021388102792e-07 	 2.42704867783024e+00   -1.76335575689512e+00 	-9.60496305443813e-06	 -1.46035294295038e-05	8.59361637383290e-11		1.00000000015276e+00
5.40000000000000e-01    	-9.48940050400406e-07 	 2.42704825478079e+00   -1.76335575689205e+00 	-1.28659121335399e-05	 -1.33113728853945e-05	1.19310462060880e-10		1.00000000017136e+00
5.70000000000000e-01    	-1.38903240028465e-06 	 2.42704789893049e+00   -1.76335575688798e+00 	-1.65304495655386e-05	 -1.00411586226101e-05	1.50824141167922e-10		1.00000000018704e+00
6.00000000000000e-01    	-1.94334455201367e-06 	 2.42704767694992e+00   -1.76335575688310e+00 	-2.04505667718819e-05	 -4.30863642166731e-06	1.71842962978483e-10		1.00000000021839e+00
6.30000000000000e-01    	-2.61651688293161e-06 	 2.42704766943573e+00   -1.76335575687787e+00 	-2.44135651336367e-05	 4.32315632326408e-06	1.72608919016042e-10		1.00000000030736e+00
6.60000000000000e-01    	-3.40583615031621e-06 	 2.42704796882380e+00   -1.76335575687302e+00 	-2.81423355627908e-05	 1.61987313412600e-05	1.45855168424852e-10		1.00000000052719e+00
6.90000000000000e-01    	-4.29936742820968e-06 	 2.42704867590558e+00   -1.76335575686939e+00 	-3.13004979646092e-05	 3.15226623041920e-05	9.24699595018256e-11		1.00000000098670e+00
7.20000000000000e-01    	-5.27431911410624e-06 	 2.42704989492247e+00   -1.76335575686759e+00 	-3.35028507767383e-05	 5.03128102391128e-05	2.87502669754656e-11		1.00000000182691e+00
7.50000000000000e-01    	-6.29580327504531e-06 	 2.42705172730986e+00   -1.76335575686739e+00 	-3.43312727216650e-05	 7.23576704426172e-05	-5.95059501668035e-12		1.00000000320713e+00
7.80000000000000e-01    	-7.31615264980967e-06 	 2.42705426426830e+00   -1.76335575686698e+00 	-3.33558648612780e-05	 9.71814360502795e-05	5.68820947725700e-11		1.00000000527842e+00
8.10000000000000e-01    	-8.27494358536427e-06 	 2.42705757844711e+00   -1.76335575686201e+00 	-3.01607394373303e-05	 1.24020343602201e-04	3.17022715528253e-10		1.00000000814536e+00
8.40000000000000e-01    	-9.09985055640292e-06 	 2.42706171512937e+00   -1.76335575684472e+00 	-2.43734747791556e-05	 1.51813601207820e-04	9.01062020221698e-10		1.00000001182072e+00
8.70000000000000e-01    	-9.70842289102941e-06 	 2.42706668339925e+00   -1.76335575680330e+00 	-1.56968872114150e-05	 1.79211694344245e-04	1.94948625921615e-09		1.00000001618161e+00
9.00000000000000e-01    	-1.00108288520621e-05 	 2.42707244784597e+00   -1.76335575672177e+00 	-3.94144701942190e-06	 2.04604126292227e-04	3.59471926098757e-09		1.00000002093919e+00
9.30000000000000e-01    	-9.91355801773178e-06 	 2.42707892140675e+00   -1.76335575658068e+00 	1.09435886662716e-05	 2.26167702931532e-04	5.93166268459048e-09		1.00000002563580e+00
9.60000000000000e-01    	-9.32401241130928e-06 	 2.42708595996779e+00   -1.76335575635868e+00 	2.88424146870450e-05	 2.41935352855223e-04	8.98481179325412e-09		1.00000002968230e+00
