0.00000000000000e+00    	0.00000000000000e+00 	 9.27050983120000e-01  	-2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.32000000000000e+00    	1.68902242333740e-05 	 9.27097203213226e-01   -2.85316953261587e+00 	7.20136705194514e-05	 -4.71193875483918e-04	6.15328196061878e-08		1.00000011360481e+00
1.35000000000000e+00    	1.89067345568169e-05 	 9.27081374582557e-01   -2.85316953054201e+00 	6.17608040553990e-05	 -5.83205616740265e-04	7.83912135963982e-08		1.00000017197158e+00
1.38000000000000e+00    	2.05560193209615e-05 	 9.27062288656284e-01   -2.85316952779969e+00 	4.75283185387594e-05	 -6.87428205984663e-04	1.06494244864080e-07		1.00000023740822e+00
1.41000000000000e+00    	2.17192361758605e-05 	 9.27040263240754e-01   -2.85316952402053e+00 	2.93823987881674e-05	 -7.78212487163101e-04	1.47735681942045e-07		1.00000030323897e+00
1.44000000000000e+00    	2.22822910137041e-05 	 9.27015788073655e-01   -2.85316951879773e+00 	7.57595129474038e-06	 -8.49785867402868e-04	2.02700651641471e-07		1.00000036109666e+00
1.47000000000000e+00    	2.21416334438480e-05 	 9.26989524748169e-01   -2.85316951173200e+00 	-1.74396878959084e-05	 -8.96508814120680e-04	2.70249613380089e-07		1.00000040201605e+00
1.50000000000000e+00    	2.12102876198542e-05 	 9.26962298579716e-01   -2.85316950248696e+00 	-4.50109804185364e-05	 -9.13153813974727e-04	3.47317079050681e-07		1.00000041793791e+00
1.53000000000000e+00    	1.94238625052546e-05 	 9.26935081904948e-01   -2.85316949084617e+00 	-7.42875010893418e-05	 -8.95195591845436e-04	4.29019730187277e-07		1.00000040344690e+00
1.56000000000000e+00    	1.67462549395795e-05 	 9.26908968664028e-01   -2.85316947676150e+00 	-1.04237222490161e-04	 -8.39099768014012e-04	5.09133311459200e-07		1.00000035747698e+00
1.59000000000000e+00    	1.31747376688398e-05 	 9.26885140520240e-01   -2.85316946038144e+00 	-1.33672285286343e-04	 -7.42595994809894e-04	5.80942443348087e-07		1.00000028465867e+00
1.62000000000000e+00    	8.74411564996385e-06 	 9.26864825199558e-01   -2.85316944204916e+00 	-1.61285311964942e-04	 -6.04921055540183e-04	6.38398355468863e-07		1.00000019597140e+00
1.65000000000000e+00    	3.52964020933074e-06 	 9.26849248168612e-01   -2.85316942226273e+00 	-1.85695773723233e-04	 -4.27017503619897e-04	6.77446611909076e-07		1.00000010841366e+00
1.68000000000000e+00    	-2.35160552841818e-06 	 9.26839579191922e-01   -2.85316940159554e+00 	-2.05505300944968e-04	 -2.11674218223739e-04	6.97323252614484e-07		1.00000004351944e+00
1.71000000000000e+00    	-8.74109341414031e-06 	 9.26836875697098e-01   -2.85316938058120e+00 	-2.19360168476898e-04	 3.64032257283781e-05	7.01577526030745e-07		1.00000002472229e+00
1.74000000000000e+00    	-1.54411897774594e-05 	 9.26842025208113e-01   -2.85316935957502e+00 	-2.26018532905939e-04	 3.10602244617669e-04	6.98575193787395e-07		1.00000007377931e+00
1.77000000000000e+00    	-2.22195463799557e-05 	 9.26855689361303e-01   -2.85316933861086e+00 	-2.24419406713912e-04	 6.02499971098515e-04	7.01276718111233e-07		1.00000020668537e+00
1.80000000000000e+00    	-2.88155436547775e-05 	 9.26878252177609e-01   -2.85316931727707e+00 	-2.13749886396249e-04	 9.02050534156737e-04	7.26171320454952e-07		1.00000042969226e+00
1.83000000000000e+00    	-3.49486777899572e-05 	 9.26909775312363e-01   -2.85316929463721e+00 	-1.93506870374663e-04	 1.19786249640729e-03	7.91374436082415e-07		1.00000073615978e+00
1.86000000000000e+00    	-4.03286689666741e-05 	 9.26949962929237e-01   -2.85316926921864e+00 	-1.63549460301136e-04	 1.47756183884021e-03	9.14047280953586e-07		1.00000110496851e+00
1.89000000000000e+00    	-4.46669566034820e-05 	 9.26998138641521e-01   -2.85316923908486e+00 	-1.24138470209434e-04	 1.72823155553305e-03	1.10745035542234e-06		1.00000150109682e+00
1.92000000000000e+00    	-4.76891471826971e-05 	 9.27053236631362e-01   -2.85316920199649e+00 	-7.59599799064088e-05	 1.93691467779662e-03	1.37807027875002e-06		1.00000187870338e+00
1.95000000000000e+00    	-4.91478993218813e-05 	 9.27113808601571e-01   -2.85316915565089e+00 	-2.01306390342916e-05	 2.09116359889103e-03	1.72333342405138e-06		1.00000218668431e+00
1.98000000000000e+00    	-4.88356761969156e-05 	 9.27178047647407e-01   -2.85316909797513e+00 	4.18165983604629e-05	 2.17961512583536e-03	2.13041700917178e-06		1.00000237623481e+00
2.01000000000000e+00    	-4.65967721310144e-05 	 9.27243829475497e-01   -2.85316902743274e+00 	1.07966534603140e-04	 2.19256794052411e-03	2.57657485264110e-06		1.00000240950589e+00
2.04000000000000e+00    	-4.23380302494496e-05 	 9.27308770667437e-01   -2.85316894329481e+00 	1.76074696401297e-04	 2.12253728152543e-03	3.03121101985660e-06		1.00000226808543e+00
2.07000000000000e+00    	-3.60377105115718e-05 	 9.27370302915132e-01   -2.85316884582254e+00 	2.43637295484810e-04	 1.96476080044803e-03	3.45967634676277e-06		1.00000195982613e+00
2.10000000000000e+00    	-2.77520380163650e-05 	 9.27425761375185e-01   -2.85316873631379e+00 	3.07975425905524e-04	 1.71762980116880e-03	3.82846260974046e-06		1.00000152255667e+00
2.13000000000000e+00    	-1.76190535068975e-05 	 9.27472484534762e-01   -2.85316861698027e+00 	3.66330158659263e-04	 1.38302148796658e-03	4.11117206610036e-06		1.00000102348104e+00
2.16000000000000e+00    	-5.85949312016431e-06 	 9.27507922286090e-01   -2.85316849064456e+00 	4.15964904252847e-04	 9.66510430795037e-04	4.29439836131667e-06		1.00000055359367e+00
2.19000000000000e+00    	7.22546608118319e-06 	 9.27529748305201e-01   -2.85316836027451e+00 	4.54271407300120e-04	 4.77441152411368e-04	4.38251947203113e-06		1.00000021716586e+00
2.22000000000000e+00    	2.12596521234134e-05 	 9.27535972354845e-01   -2.85316822840262e+00 	4.78875958666591e-04	 -7.11515471743111e-05	4.40041537052163e-06		1.00000011720204e+00
2.25000000000000e+00    	3.58004956938697e-05 	 9.27525047810282e-01   -2.85316809650545e+00 	4.87742766337284e-04	 -6.62782335136059e-04	4.39330456875656e-06		1.00000033859631e+00
2.28000000000000e+00    	5.03506530705311e-05 	 9.27495969563590e-01   -2.85316796443743e+00 	4.79271799226571e-04	 -1.27791670794470e-03	4.42324118445049e-06		1.00000093139563e+00
2.31000000000000e+00    	6.43724518403191e-05 	 9.27448357514980e-01   -2.85316783002029e+00 	4.52388689760455e-04	 -1.89452880745298e-03	4.56229534438573e-06		1.00000189695607e+00
2.34000000000000e+00    	7.73048857995615e-05 	 9.27382521118524e-01   -2.85316768888024e+00 	4.06624354417515e-04	 -2.48880361170932e-03	4.88299452959955e-06		1.00000317975026e+00
2.37000000000000e+00    	8.85828129587321e-05 	 9.27299500917042e-01   -2.85316753459963e+00 	3.42181814639509e-04	 -3.03596457409075e-03	5.44715007573451e-06		1.00000466708859e+00
2.40000000000000e+00    	9.76579292563304e-05 	 9.27201083669849e-01   -2.85316735920886e+00 	2.59987284305675e-04	 -3.51120128694946e-03	6.29463853617002e-06		1.00000619806454e+00
2.43000000000000e+00    	1.04020994355144e-04 	 9.27089788532433e-01   -2.85316715399274e+00 	1.61722015912630e-04	 -3.89066587984046e-03	7.43396193728839e-06		1.00000758171639e+00
2.46000000000000e+00    	1.07224672094188e-04 	 9.26968822764626e-01   -2.85316691053048e+00 	4.98308144971212e-05	 -4.15250189932133e-03	8.83640248720863e-06		1.00000862287943e+00
2.49000000000000e+00    	1.06906219337665e-04 	 9.26842006591878e-01   -2.85316662183766e+00 	-7.24972647840208e-05	 -4.27786561005786e-03	1.04352775991011e-05		1.00000915270758e+00
2.52000000000000e+00    	1.02809121932259e-04 	 9.26713668084064e-01   -2.85316628344173e+00 	-2.01380502409777e-04	 -4.25189723078252e-03	1.21311962167726e-05		1.00000905962463e+00
2.55000000000000e+00    	9.48026505099243e-05 	 9.26588510203841e-01   -2.85316589420802e+00 	-3.32332219728101e-04	 -4.06459876352943e-03	1.38033734933441e-05		1.00000831576460e+00
2.58000000000000e+00    	8.28982125716397e-05 	 9.26471453463439e-01   -2.85316545674566e+00 	-4.60387049824244e-04	 -3.71157593780658e-03	1.53260820499332e-05		1.00000699396908e+00
2.61000000000000e+00    	6.72613343701063e-05 	 9.26367458863329e-01   -2.85316497726562e+00 	-5.80266022361161e-04	 -3.19460446970272e-03	1.65883462797621e-05		1.00000527122688e+00
2.64000000000000e+00    	4.82181400777150e-05 	 9.26281336915104e-01   -2.85316446483210e+00 	-6.86577781535709e-04	 -2.52198536654170e-03	1.75141830535973e-05		1.00000341604716e+00
2.67000000000000e+00    	2.62553258980881e-05 	 9.26217549519933e-01   -2.85316393003808e+00 	-7.74049809505475e-04	 -1.70866035775679e-03	1.80802148169101e-05		1.00000175949856e+00
2.70000000000000e+00    	2.01286419717961e-06 	 9.26180012230269e-01   -2.85316338323208e+00 	-8.37779905498097e-04	 -7.76066587998564e-04	1.83274550306495e-05		1.00000065224499e+00
2.73000000000000e+00    	-2.37309833837378e-05 	 9.26171904916603e-01   -2.85316283251365e+00 	-8.73494812329067e-04	 2.48280736877819e-04	1.83645595252609e-05		1.00000041248680e+00
2.76000000000000e+00    	-5.00823294096128e-05 	 9.26195499049772e-01   -2.85316228178214e+00 	-8.77800270125926e-04	 1.33147831107977e-03	1.83608418420478e-05		1.00000127185166e+00
2.79000000000000e+00    	-7.60614887194402e-05 	 9.26252009659925e-01   -2.85316172915406e+00 	-8.48405369938041e-04	 2.43618631705442e-03	1.85287706107847e-05		1.00000332756384e+00
2.82000000000000e+00    	-1.00638941562002e-04 	 9.26341479526252e-01   -2.85316116604826e+00 	-7.84304236137378e-04	 3.52181882023606e-03	1.90973244421584e-05		1.00000650933164e+00
2.85000000000000e+00    	-1.22775915662152e-04 	 9.26462702285432e-01   -2.85316057717173e+00 	-6.85899975060659e-04	 4.54593856849727e-03	2.02792330758669e-05		1.00001056815790e+00
2.88000000000000e+00    	-1.41467668688316e-04 	 9.26613189938721e-01   -2.85315994152619e+00 	-5.55059455656843e-04	 5.46581106183598e-03	2.22365100921111e-05		1.00001509172413e+00
2.91000000000000e+00    	-1.55787282969568e-04 	 9.26789188725378e-01   -2.85315923440914e+00 	-3.95092559166514e-04	 6.24006345479212e-03	2.50495213194708e-05		1.00001954736771e+00
2.94000000000000e+00    	-1.64927683768872e-04 	 9.26985745569183e-01   -2.85315843022248e+00 	-2.10655542088697e-04	 6.83038650609300e-03	2.86949302428233e-05		1.00002334941689e+00
2.97000000000000e+00    	-1.68239678718835e-04 	 9.27196825365501e-01   -2.85315750575037e+00 	-7.58441566148100e-06	 7.20321282592705e-03	3.30371115400942e-05		1.00002594337547e+00
3.00000000000000e+00    	-1.65264084357032e-04 	 9.27415477338003e-01   -2.85315644345236e+00 	2.07330018656753e-04	 7.33130239230642e-03	3.78360476138607e-05		1.00002689584434e+00
3.03000000000000e+00    	-1.55756427826720e-04 	 9.27634046640409e-01   -2.85315523425960e+00 	4.26609379397578e-04	 7.19516687208557e-03	4.27724789916813e-05		1.00002597678829e+00
3.06000000000000e+00    	-1.39703238786664e-04 	 9.27844425391414e-01   -2.85315387937792e+00 	6.42378499425589e-04	 6.78426770454185e-03	4.74884514557015e-05		1.00002322032720e+00
3.09000000000000e+00    	-1.17329514811811e-04 	 9.28038335488204e-01   -2.85315239069703e+00 	8.46660851252211e-04	 6.09792907312566e-03	5.16387664093427e-05		1.00001895194048e+00
3.12000000000000e+00    	-8.90974835335487e-05 	 9.28207633916726e-01   -2.85315078957487e+00 	1.03166168789599e-03	 5.14591558612911e-03	5.49466128464579e-05		1.00001377380124e+00
3.15000000000000e+00    	-5.56972311242041e-05 	 9.28344629930227e-01   -2.85314910399133e+00 	1.19002605734850e-03	 3.94863541101439e-03	5.72552348170292e-05		1.00000850554472e+00
3.18000000000000e+00    	-1.80300684376361e-05 	 9.28442402460332e-01   -2.85314736431758e+00 	1.31506433223167e-03	 2.53694240030516e-03	5.85671778496406e-05		1.00000408444219e+00
3.21000000000000e+00    	2.28143649935466e-05 	 9.28495105510185e-01   -2.85314559818958e+00 	1.40094390485546e-03	 9.51524999943230e-04	5.90636301159064e-05		1.00000143576505e+00
3.24000000000000e+00    	6.55863025166496e-05 	 9.28498249102575e-01   -2.85314382516868e+00 	1.44285120776619e-03	 -7.58115011258978e-04	5.90986161827227e-05		1.00000133002443e+00
3.27000000000000e+00    	1.08908586611488e-04 	 9.28448943652390e-01   -2.85314205198222e+00 	1.43713222222611e-03	 -2.53507514030475e-03	5.91661019446533e-05		1.00000424771879e+00
3.30000000000000e+00    	1.51313439407220e-04 	 9.28346096421347e-01   -2.85314026913718e+00 	1.38142130502419e-03	 -4.31682162156802e-03	5.98420319057031e-05		1.00001027337463e+00
3.33000000000000e+00    	1.91283045425021e-04 	 9.28190549991644e-01   -2.85313844957758e+00 	1.27476700713995e-03	 -6.03726603070022e-03	6.17074035259574e-05		1.00001903852869e+00
3.36000000000000e+00    	2.27293926324318e-04 	 9.27985154436843e-01   -2.85313654981710e+00 	1.11775953755703e-03	 -7.62908549234309e-03	6.52620711527834e-05		1.00002972785361e+00
3.39000000000000e+00    	2.57865134337570e-04 	 9.27734767019477e-01   -2.85313451364625e+00 	9.12658108520865e-04	 -9.02621071448949e-03	7.08414583991778e-05		1.00004115437476e+00
3.42000000000000e+00    	2.81610125354627e-04 	 9.27446175729209e-01   -2.85313227813057e+00 	6.63508531795719e-04	 -1.01663961256744e-02	7.85492420243197e-05		1.00005189966508e+00
3.45000000000000e+00    	2.97291769703878e-04 	 9.27127945699959e-01   -2.85312978123437e+00 	3.76233440607537e-04	 -1.09937790732168e-02	8.82180441840307e-05		1.00006050442578e+00
3.48000000000000e+00    	3.03879335700180e-04 	 9.26790190409540e-01   -2.85312697008444e+00 	5.86709080795008e-05	 -1.14613306726754e-02	9.94071844400033e-05		1.00006568555513e+00
3.51000000000000e+00    	3.00605499599633e-04 	 9.26444272472706e-01   -2.85312380868382e+00 	-2.79466488870201e-04	 -1.15330997064994e-02	1.11441843027683e-04		1.00006654924042e+00
3.54000000000000e+00    	2.87020597967674e-04 	 9.26102441697829e-01   -2.85312028384181e+00 	-6.26739730604011e-04	 -1.11861531207811e-02	1.23492105560104e-04		1.00006276706746e+00
3.57000000000000e+00    	2.63040576983175e-04 	 9.25777420806475e-01   -2.85311640822675e+00 	-9.70260902971625e-04	 -1.04121223025053e-02	1.34684069055977e-04		1.00005468442324e+00
3.60000000000000e+00    	2.28984553930025e-04 	 9.25481951736205e-01   -2.85311221977107e+00 	-1.29611250129441e-03	 -9.21827356611634e-03	1.44229412902319e-04		1.00004333769956e+00
3.63000000000000e+00    	1.85597728174734e-04 	 9.25228317677530e-01   -2.85310777713427e+00 	-1.58990648225866e-03	 -7.62803424875712e-03	1.51555527777452e-04		1.00003036837798e+00
3.66000000000000e+00    	1.34055671776382e-04 	 9.25027857841167e-01   -2.85310315150253e+00 	-1.83746404897849e-03	 -5.68092255123495e-03	1.56416288779015e-04		1.00001783665154e+00
3.69000000000000e+00    	7.59468516090366e-05 	 9.24890493299062e-01   -2.85309841559513e+00 	-2.02557949817452e-03	 -3.43184965611689e-03	1.58964434918324e-04		1.00000795288540e+00
3.72000000000000e+00    	1.32315747123108e-05 	 9.24824282965881e-01   -2.85309363126793e+00 	-2.14281562756633e-03	 -9.49786336017050e-04	1.59770467994438e-04		1.00000275963594e+00
3.75000000000000e+00    	-5.18226826508466e-05 	 9.24835028759988e-01   -2.85308883746344e+00 	-2.18026673516796e-03	 1.68418748921148e-03	1.59779730491818e-04		1.00000380778280e+00
3.78000000000000e+00    	-1.16727569899571e-04 	 9.24925948099349e-01   -2.85308404038050e+00 	-2.13222035314202e-03	 4.37940410479393e-03	1.60208095751995e-04		1.00001187553478e+00
3.81000000000000e+00    	-1.78877721244921e-04 	 9.25097430091070e-01   -2.85307920758078e+00 	-1.99665203919885e-03	 7.03862650382141e-03	1.62386311132334e-04		1.00002677726736e+00
3.84000000000000e+00    	-2.35666277356743e-04 	 9.25346889078020e-01   -2.85307426730910e+00 	-1.77549923946206e-03	 9.56146448838879e-03	1.67572011070467e-04		1.00004729992190e+00
3.87000000000000e+00    	-2.84604808364468e-04 	 9.25668725710888e-01   -2.85306911362278e+00 	-1.47467963619913e-03	 1.18480666617375e-02	1.76755248482947e-04		1.00007128876199e+00
3.90000000000000e+00    	-3.23439710296889e-04 	 9.26054401599143e-01   -2.85306361708757e+00 	-1.10384445758982e-03	 1.38029497072987e-02	1.90486777542981e-04		1.00009588349239e+00
3.93000000000000e+00    	-3.50257299851796e-04 	 9.26492629099514e-01   -2.85305763992199e+00 	-6.75884885949590e-04	 1.53388159029737e-02	2.08757413694736e-04		1.00011788288848e+00
3.96000000000000e+00    	-3.63570821096306e-04 	 9.26969673190409e-01   -2.85305105369404e+00 	-2.06236274401143e-04	 1.63802064151574e-02	2.30951390988955e-04		1.00013419451299e+00
3.99000000000000e+00    	-3.62384300176182e-04 	 9.27469757904224e-01   -2.85304375712113e+00 	2.87953381497906e-04	 1.68668415050867e-02	2.55887239460668e-04		1.00014230924293e+00
4.02000000000000e+00    	-3.46230430596155e-04 	 9.27975565645947e-01   -2.85303569129997e+00 	7.88710614229884e-04	 1.67565087427683e-02	2.81947490337171e-04		1.00014073116940e+00
4.05000000000000e+00    	-3.15182153290017e-04 	 9.28468814046074e-01   -2.85302684985453e+00 	1.27809583564462e-03	 1.60273756673325e-02	3.07285165666776e-04		1.00012929400349e+00
4.08000000000000e+00    	-2.69839985407635e-04 	 9.28930891842849e-01   -2.85301728204272e+00 	1.73895916775420e-03	 1.46796229294199e-02	3.30082468608475e-04		1.00010930615747e+00
4.11000000000000e+00    	-2.11299130320296e-04 	 9.29343532683440e-01   -2.85300708775160e+00 	2.15553517316045e-03	 1.27363167638220e-02	3.48827293293269e-04		1.00008348740346e+00
4.14000000000000e+00    	-1.41101702558368e-04 	 9.29689503686953e-01   -2.85299640443084e+00 	2.51384509011474e-03	 1.02434648636705e-02	3.62567758104320e-04		1.00005568817188e+00
4.17000000000000e+00    	-6.11798503883345e-05 	 9.29953284160961e-01   -2.85298538721780e+00 	2.80190582684009e-03	 7.26922680753450e-03	3.71105038530152e-04		1.00003041456427e+00
4.20000000000000e+00    	2.62049002259281e-05 	 9.30121709090986e-01   -2.85297418462546e+00 	3.00977561327039e-03	 3.90227872581362e-03	3.75090726582928e-04		1.00001221353619e+00
4.23000000000000e+00    	1.18522046129593e-04 	 9.30184552058532e-01   -2.85296291302291e+00 	3.12949208238012e-03	 2.49361453344460e-04	3.76006350426132e-04		1.00000499862881e+00
4.26000000000000e+00    	2.13030130239406e-04 	 9.30135023235533e-01   -2.85295163359080e+00 	3.15497528318406e-03	 -3.56792864199518e-03	3.76018309604662e-04		1.00001141262168e+00
4.29000000000000e+00    	3.06832483922202e-04 	 9.29970160171039e-01   -2.85294033537552e+00 	3.08197243286325e-03	 -7.41701761161066e-03	3.77719364148002e-04		1.00003232616563e+00
4.32000000000000e+00    	3.96932921621877e-04 	 9.29691092268935e-01   -2.85292892746410e+00 	2.90811153290949e-03	 -1.11587846390378e-02	3.83785510553538e-04		1.00006655922425e+00
