0.00000000000000e+00    	0.00000000000000e+00 	 9.27050983120000e-01  	-2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
2.43000000000000e+00    	-4.88625441248069e-05 	 9.28284279213042e-01   -2.85317038000878e+00 	-3.01688643951653e-04	 4.29192137431330e-03	-3.45948897580793e-06		1.00000925576571e+00
2.46000000000000e+00    	-5.72889732657662e-05 	 9.28395236697700e-01   -2.85317048738603e+00 	-2.57637639771074e-04	 3.06816580910453e-03	-3.68380411547144e-06		1.00000474000484e+00
2.49000000000000e+00    	-6.41746141977383e-05 	 9.28466304411853e-01   -2.85317060008706e+00 	-1.98996320757878e-04	 1.63837929302423e-03	-3.81376861797274e-06		1.00000136194947e+00
2.52000000000000e+00    	-6.90876764635641e-05 	 9.28491874664789e-01   -2.85317071531062e+00 	-1.26274701649749e-04	 4.24518707252586e-05	-3.85422031693749e-06		1.00000000888116e+00
2.55000000000000e+00    	-7.16225649789098e-05 	 9.28467680103935e-01   -2.85317083066501e+00 	-4.07286960319098e-05	 -1.67034711094444e-03	-3.82773440777458e-06		1.00000139586550e+00
2.58000000000000e+00    	-7.14238693082175e-05 	 9.28391056597589e-01   -2.85317094469586e+00 	5.55402792514277e-05	 -3.44268746478474e-03	-3.77386819456139e-06		1.00000592758040e+00
2.61000000000000e+00    	-6.82125900564327e-05 	 9.28261160141293e-01   -2.85317105734905e+00 	1.59539377639917e-04	 -5.21091225405835e-03	-3.74559007052374e-06		1.00001358944434e+00
2.64000000000000e+00    	-6.18126650933798e-05 	 9.28079125890897e-01   -2.85317117028591e+00 	2.67412805136905e-04	 -6.90714190340696e-03	-3.80306289221585e-06		1.00002388978131e+00
2.67000000000000e+00    	-5.21753223858008e-05 	 9.27848159116780e-01   -2.85317128697938e+00 	3.74559184610799e-04	 -8.46168433591591e-03	-4.00540604105031e-06		1.00003586956290e+00
2.70000000000000e+00    	-3.93984925749758e-05 	 9.27573550106828e-01   -2.85317141254520e+00 	4.75842628612062e-04	 -9.80567073097598e-03	-4.40147489051516e-06		1.00004818765101e+00
2.73000000000000e+00    	-2.37385503099663e-05 	 9.27262607729682e-01   -2.85317155329836e+00 	5.65890321423663e-04	 -1.08738229311906e-02	-5.02099722741983e-06		1.00005927838414e+00
2.76000000000000e+00    	-5.61206655956687e-06 	 9.26924509386393e-01   -2.85317171606732e+00 	6.39456543981381e-04	 -1.16072484782966e-02	-5.86752907388816e-06		1.00006756629557e+00
2.79000000000000e+00    	1.44139595838971e-05 	 9.26570068296915e-01   -2.85317190734173e+00 	6.91821243484352e-04	 -1.19561531504753e-02	-6.91459452412290e-06		1.00007171156003e+00
2.82000000000000e+00    	3.56438236210413e-05 	 9.26211422359506e-01   -2.85317213236568e+00 	7.19182403845790e-04	 -1.18823588777158e-02	-8.10604392966663e-06		1.00007085136081e+00
2.85000000000000e+00    	5.72859346854691e-05 	 9.25861652071431e-01   -2.85317239431186e+00 	7.18997336276309e-04	 -1.13615170001146e-02	-9.36112668906967e-06		1.00006479845725e+00
2.88000000000000e+00    	7.84945450555269e-05 	 9.25534338112918e-01   -2.85317269367704e+00 	6.90229780561161e-04	 -1.03849128686017e-02	-1.05840899270260e-05		1.00005416000558e+00
2.91000000000000e+00    	9.84170241426789e-05 	 9.25243072092291e-01   -2.85317302802230e+00 	6.33467819875269e-04	 -8.96076761803290e-03	-1.16773738396837e-05		1.00004034757311e+00
2.94000000000000e+00    	1.16242460495821e-04 	 9.25000936551292e-01   -2.85317339214345e+00 	5.50891578934893e-04	 -7.11495647274619e-03	-1.25567892564868e-05		1.00002546279823e+00
2.97000000000000e+00    	1.31247008958269e-04 	 9.24819972547295e-01   -2.85317377870018e+00 	4.46088057484481e-04	 -4.89108014010787e-03	-1.31665483014570e-05		1.00001206084369e+00
3.00000000000000e+00    	1.42831618082113e-04 	 9.24710654852437e-01   -2.85317417926463e+00 	3.23730958994468e-04	 -2.34984666916161e-03	-1.34917773141023e-05		1.00000281337761e+00
3.03000000000000e+00    	1.50548599472364e-04 	 9.24681395902550e-01   -2.85317458567916e+00 	1.89163113219886e-04	 4.32254573424586e-04	-1.35662443310893e-05		1.00000011140537e+00
3.06000000000000e+00    	1.54114870249590e-04 	 9.24738099942116e-01   -2.85317499155128e+00 	4.79349361949676e-05	 3.36497788997747e-03	-1.34735075892813e-05		1.00000566276171e+00
3.09000000000000e+00    	1.53411454946808e-04 	 9.24883788207255e-01   -2.85317539367113e+00 	-9.46385612384257e-05	 6.34700689434574e-03	-1.33405068173295e-05		1.00002014661253e+00
3.12000000000000e+00    	1.48470737904897e-04 	 9.25118314374024e-01   -2.85317579312296e+00 	-2.33839551746884e-04	 9.26923232751211e-03	-1.33236870457764e-05		1.00004298583931e+00
3.15000000000000e+00    	1.39454725556799e-04 	 9.25438186858191e-01   -2.85317619588231e+00 	-3.65774987222591e-04	 1.20185243003764e-02	-1.35889251215320e-05		1.00007228683849e+00
3.18000000000000e+00    	1.26628915495940e-04 	 9.25836510966853e-01   -2.85317661274638e+00 	-4.87436011191685e-04	 1.44818747402554e-02	-1.42876470718671e-05		1.00010497573704e+00
3.21000000000000e+00    	1.10337021991189e-04 	 9.26303059550781e-01   -2.85317705853061e+00 	-5.96581267156243e-04	 1.65507638830898e-02	-1.55323951478337e-05		1.00013713256512e+00
3.24000000000000e+00    	9.09816095303867e-05 	 9.26824475940330e-01   -2.85317755057076e+00 	-6.91465822005209e-04	 1.81255886166230e-02	-1.73755616868492e-05		1.00016449416563e+00
3.27000000000000e+00    	6.90145952122632e-05 	 9.27384607846405e-01   -2.85317810668142e+00 	-7.70466145035119e-04	 1.91199810934794e-02	-1.97949362219042e-05		1.00018306708669e+00
3.30000000000000e+00    	4.49396977928013e-05 	 9.27964965826897e-01   -2.85317874282249e+00 	-8.31674635492150e-04	 1.94648434068931e-02	-2.26890672044328e-05		1.00018976815720e+00
3.33000000000000e+00    	1.93264742415303e-05 	 9.28545295047856e-01   -2.85317947079849e+00 	-8.72550290071737e-04	 1.91119278644706e-02	-2.58842592470797e-05		1.00018299715637e+00
3.36000000000000e+00    	-7.16705631160428e-06 	 9.29104244512771e-01   -2.85318029634626e+00 	-8.89712127825491e-04	 1.80368018984813e-02	-2.91534352094387e-05		1.00016304603815e+00
3.39000000000000e+00    	-3.37686290448953e-05 	 9.29620113727400e-01   -2.85318121794745e+00 	-8.78947552407900e-04	 1.62410514202478e-02	-3.22452885517849e-05		1.00013226392302e+00
3.42000000000000e+00    	-5.95700041411742e-05 	 9.30071652920234e-01   -2.85318222662799e+00 	-8.35479621380900e-04	 1.37535963340318e-02	-3.49203872005977e-05		1.00009492582342e+00
3.45000000000000e+00    	-8.35172727410949e-05 	 9.30438889492514e-01   -2.85318330688537e+00 	-7.54498089371739e-04	 1.06310172757960e-02	-3.69894409550643e-05		1.00005679296923e+00
3.48000000000000e+00    	-1.04420664228666e-04 	 9.30703950459948e-01   -2.85318443872631e+00 	-6.31913999543814e-04	 6.95682398181876e-03	-3.83480718679081e-05		1.00002439879525e+00
3.51000000000000e+00    	-1.20989429929566e-04 	 9.30851848522369e-01   -2.85318560062466e+00 	-4.65252979989349e-04	 2.83963339824650e-03	-3.90023379749176e-05		1.00000414074110e+00
3.54000000000000e+00    	-1.31894227322437e-04 	 9.30871198409837e-01   -2.85318677304555e+00 	-2.54565510308620e-04	 -1.58973060845773e-03	-3.90800661801382e-05		1.00000129678629e+00
3.57000000000000e+00    	-1.35855358095622e-04 	 9.30754830687563e-01   -2.85318794205582e+00 	-3.21024504895111e-06	 -6.18215577707220e-03	-3.88247305870210e-05		1.00001911010126e+00
3.60000000000000e+00    	-1.31750764565296e-04 	 9.30500272565878e-01   -2.85318910247556e+00 	2.81635491672083e-04	 -1.07750680434029e-02	-3.85709998020554e-05		1.00005808976160e+00
3.63000000000000e+00    	-1.18733540140351e-04 	 9.30110069572120e-01   -2.85319026004049e+00 	5.88862883570216e-04	 -1.51980083142143e-02	-3.87038602030231e-05		1.00011565716881e+00
3.66000000000000e+00    	-9.63455712849567e-05 	 9.29591928040609e-01   -2.85319143214471e+00 	9.03798010191403e-04	 -1.92787606013655e-02	-3.96059860340711e-05		1.00018622717462e+00
3.69000000000000e+00    	-6.46124185924969e-05 	 9.28958665815392e-01   -2.85319264691144e+00 	1.20906801684091e-03	 -2.28498025437290e-02	-4.16003150704720e-05		1.00026175426852e+00
3.72000000000000e+00    	-2.41050680818829e-05 	 9.28227966667507e-01   -2.85319394057303e+00 	1.48591698942894e-03	 -2.57548325301836e-02	-4.48961844743055e-05		1.00033270533539e+00
3.75000000000000e+00    	2.40431527928767e-05 	 9.27421941957574e-01   -2.85319535339895e+00 	1.71585131407064e-03	 -2.78551245629949e-02	-4.95475886249829e-05		1.00038935148527e+00
3.78000000000000e+00    	7.81716185899915e-05 	 9.26566510383351e-01   -2.85319692465274e+00 	1.88243541460391e-03	 -2.90354708199585e-02	-5.54310196486575e-05		1.00042321304607e+00
3.81000000000000e+00    	1.36180554049719e-04 	 9.25690612862151e-01   -2.85319868724802e+00 	1.97302072113840e-03	 -2.92094890517332e-02	-6.22480238502192e-05		1.00042845368184e+00
3.84000000000000e+00    	1.95666797194337e-04 	 9.24825284677389e-01   -2.85320066287761e+00 	1.98018050933098e-03	 -2.83240933748343e-02	-6.95543242268733e-05		1.00040300890099e+00
3.87000000000000e+00    	2.54095256928715e-04 	 9.24002611254633e-01   -2.85320285838819e+00 	1.90264427970621e-03	 -2.63629493312376e-02	-7.68135404499223e-05		1.00034925453714e+00
3.90000000000000e+00    	3.08988794146884e-04 	 9.23254597797762e-01   -2.85320526405715e+00 	1.74557703694339e-03	 -2.33487558229175e-02	-8.34696957684259e-05		1.00027407164480e+00
3.93000000000000e+00    	3.58115780981546e-04 	 9.22611986957634e-01   -2.85320785420671e+00 	1.52012656674060e-03	 -1.93442187166575e-02	-8.90293805079073e-05		1.00018824103704e+00
3.96000000000000e+00    	3.99653624846294e-04 	 9.22103062923635e-01   -2.85321059028337e+00 	1.24225718673978e-03	 -1.44516068357603e-02	-9.31421623303122e-05		1.00010519487628e+00
3.99000000000000e+00    	4.32308460285055e-04 	 9.21752484607332e-01   -2.85321342617534e+00 	9.30989769966404e-04	 -8.81081520755702e-03	-9.56670240918159e-05		1.00003925240900e+00
4.02000000000000e+00    	4.55376049138247e-04 	 9.21580194251324e-01   -2.85321631518211e+00 	6.06261018170596e-04	 -2.59590686356966e-03	-9.67135475293906e-05		1.00000355781286e+00
4.05000000000000e+00    	4.68736305434834e-04 	 9.21600449820944e-01   -2.85321921774391e+00 	2.86685049019238e-04	 3.98983505197268e-03	-9.66493021092408e-05		1.00000800512453e+00
4.08000000000000e+00    	4.72782937895022e-04 	 9.21821028813288e-01   -2.85322210883759e+00 	-1.24662137729618e-05	 1.07202405762174e-02	-9.60692271523220e-05		1.00005746482025e+00
4.11000000000000e+00    	4.68299234272586e-04 	 9.22242646808709e-01   -2.85322498389364e+00 	-2.80760042601457e-04	 1.73537888218992e-02	-9.57282050683328e-05		1.00015060964665e+00
4.14000000000000e+00    	4.56299501093013e-04 	 9.22858625962318e-01   -2.85322786221166e+00 	-5.13334996804679e-04	 2.36420884860902e-02	-9.64437575028296e-05		1.00027957150099e+00
4.17000000000000e+00    	4.37861628529616e-04 	 9.23654837251345e-01   -2.85323078714434e+00 	-7.10730453973306e-04	 2.93389834719579e-02	-9.89809558934996e-05		1.00043055275525e+00
4.20000000000000e+00    	4.13978490787071e-04 	 9.24609926968382e-01   -2.85323382275096e+00 	-8.77809834773686e-04	 3.42099247726245e-02	-1.03935342650618e-04		1.00058537881862e+00
4.23000000000000e+00    	3.85453807545858e-04 	 9.25695824428057e-01   -2.85323704712940e+00 	-1.02191689566020e-03	 3.80412366675216e-02	-1.11631217949119e-04		1.00072383426341e+00
4.26000000000000e+00    	3.52861787528921e-04 	 9.26878515838175e-01   -2.85324054314816e+00 	-1.15053431914047e-03	 4.06489167874845e-02	-1.22051693539139e-04		1.00082649498394e+00
