0.00000000000000e+00    	0.00000000000000e+00 	 1.76335575690000e+00  	2.42705098310000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-6.12453102793826e-14 	 1.76335575689663e+00   2.42705098310000e+00 	-9.26329169332153e-12	 -5.48154170159174e-10	1.02458519625039e-20		1.00000000000000e+00
6.00000000000000e-02    	-1.04120246239413e-12 	 1.76335575680593e+00   2.42705098310000e+00 	-5.58380022512640e-11	 -7.35385947357508e-09	2.24996483968661e-18		1.00000000000000e+00
9.00000000000000e-02    	-8.35655334774466e-13 	 1.76335575630159e+00   2.42705098310000e+00 	1.89358786748837e-10	 -2.92138414287710e-08	4.58431463625956e-17		1.00000000000000e+00
1.20000000000000e-01    	2.61081914537030e-11 	 1.76335575490565e+00   2.42705098310000e+00 	2.06643800852531e-09	 -6.49857092805892e-08	3.29609098587076e-16		1.00000000000000e+00
1.50000000000000e-01    	1.67876619508861e-10 	 1.76335575251006e+00   2.42705098310000e+00 	8.48029340080902e-09	 -8.87006755408065e-08	1.21736988185631e-15		1.00000000000000e+00
1.80000000000000e-01    	6.27560446027814e-10 	 1.76335575033186e+00   2.42705098310000e+00 	2.42219535068899e-08	 -3.59575574344456e-08	2.42020588952792e-15		1.00000000000000e+00
2.10000000000000e-01    	1.78070347312524e-09 	 1.76335575222635e+00   2.42705098310000e+00 	5.59661111249526e-08	 2.05929691676960e-07	9.67315901200078e-16		1.00000000000002e+00
2.40000000000000e-01    	4.22701665192896e-09 	 1.76335576621091e+00   2.42705098310000e+00 	1.11884225799176e-07	 8.01787004534394e-07	-9.76119809106526e-15		1.00000000000033e+00
2.70000000000000e-01    	8.82439060031177e-09 	 1.76335580599151e+00   2.42705098310000e+00 	2.00851151757953e-07	 1.96465466318887e-06	-3.19439485646238e-14		1.00000000000195e+00
3.00000000000000e-01    	1.66932196695020e-08 	 1.76335589223979e+00   2.42705098310000e+00 	3.31266558047067e-07	 3.94296228092122e-06	-3.07952986302092e-14		1.00000000000783e+00
3.30000000000000e-01    	2.91803592564828e-08 	 1.76335605334708e+00   2.42705098310000e+00 	5.09557020182420e-07	 6.99850762163280e-06	1.42703932470856e-13		1.00000000002462e+00
3.60000000000000e-01    	4.77746585887480e-08 	 1.76335632538644e+00   2.42705098310001e+00 	7.38466905380483e-07	 1.13758640102003e-05	8.90640858598608e-13		1.00000000006498e+00
3.90000000000000e-01    	7.39698183754381e-08 	 1.76335675104690e+00   2.42705098310007e+00 	1.01528246630899e-06	 1.72647929989663e-05	3.06790103677178e-12		1.00000000014955e+00
4.20000000000000e-01    	1.09075088714011e-07 	 1.76335737736513e+00   2.42705098310023e+00 	1.33016069874702e-06	 2.47581471517682e-05	8.20886870826809e-12		1.00000000030737e+00
4.50000000000000e-01    	1.53979732341996e-07 	 1.76335825216667e+00   2.42705098310061e+00 	1.66474992253955e-06	 3.38085374751448e-05	1.87033611054372e-11		1.00000000057289e+00
4.80000000000000e-01    	2.08882850484413e-07 	 1.76335941923653e+00   2.42705098310144e+00 	1.99129090744301e-06	 4.41876407756811e-05	3.78034889178769e-11		1.00000000097826e+00
5.10000000000000e-01    	2.73005680365670e-07 	 1.76336091236116e+00   2.42705098310301e+00 	2.27237472346940e-06	 5.54523730095723e-05	6.93267433193185e-11		1.00000000154006e+00
5.40000000000000e-01    	3.44308385707670e-07 	 1.76336274851234e+00   2.42705098310576e+00 	2.46150620756592e-06	 6.69222083273218e-05	1.16951437005734e-10		1.00000000224232e+00
5.70000000000000e-01    	4.19237242158334e-07 	 1.76336492056855e+00   2.42705098311021e+00 	2.50458060926660e-06	 7.76716504731469e-05	1.83095608027514e-10		1.00000000301958e+00
6.00000000000000e-01    	4.92530564822709e-07 	 1.76336739008117e+00   2.42705098311693e+00 	2.34232687913429e-06	 8.65412544495820e-05	2.67530957402528e-10		1.00000000374744e+00
6.30000000000000e-01    	5.57112378815478e-07 	 1.76337008068195e+00   2.42705098312640e+00 	1.91370610267682e-06	 9.21696650675267e-05	3.66087149907779e-10		1.00000000424945e+00
6.60000000000000e-01    	6.04101407168823e-07 	 1.76337287278407e+00   2.42705098313895e+00 	1.16018034905434e-06	 9.30479209102476e-05	4.70000209554143e-10		1.00000000432963e+00
6.90000000000000e-01    	6.22959244106637e-07 	 1.76337560024587e+00   2.42705098315453e+00 	3.06890967404177e-08	 8.75958246766231e-05	5.66581462564534e-10		1.00000000383651e+00
7.20000000000000e-01    	6.01795512324015e-07 	 1.76337804963624e+00   2.42705098317273e+00 	-1.51290821585513e-06	 7.42585804097444e-05	6.41852298126739e-10		1.00000000275831e+00
7.50000000000000e-01    	5.27839434228708e-07 	 1.76337996266190e+00   2.42705098319272e+00 	-3.49023864265381e-06	 5.16202369663060e-05	6.85540368432908e-10		1.00000000133842e+00
7.80000000000000e-01    	3.88076822059895e-07 	 1.76338104218854e+00   2.42705098321354e+00 	-5.89704857489860e-06	 1.85288583486910e-05	6.98339240827111e-10		1.00000000018905e+00
8.10000000000000e-01    	1.70039459562674e-07 	 1.76338096211284e+00   2.42705098323451e+00 	-8.70048402234689e-06	 -2.57731263842300e-05	7.00632482243722e-10		1.00000000036998e+00
