0.00000000000000e+00    	0.00000000000000e+00 	 9.27050983120000e-01  	2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.83762261281971e-13 	 9.27050983115818e-01   2.85316954890000e+00 	-2.99582297565711e-11	 -6.88599610872281e-10	9.16938308929353e-21		1.00000000000000e+00
6.00000000000000e-02    	-5.19151734283852e-12 	 9.27050982995395e-01   2.85316954890000e+00 	-4.08186507405355e-10	 -1.00406101313536e-08	2.45514515339956e-18		1.00000000000000e+00
9.00000000000000e-02    	-3.35556214583742e-11 	 9.27050982259475e-01   2.85316954890000e+00 	-1.65926708313352e-09	 -4.47093303127102e-08	6.15673894447447e-17		1.00000000000000e+00
1.20000000000000e-01    	-1.14482335002187e-10 	 9.27050979913238e-01   2.85316954890000e+00 	-3.84189965548047e-09	 -1.18749503382076e-07	5.63193912131258e-16		1.00000000000001e+00
1.50000000000000e-01    	-2.62123706845426e-10 	 9.27050974766482e-01   2.85316954890000e+00 	-5.76298198175110e-09	 -2.28459483252909e-07	2.85937221726625e-15		1.00000000000003e+00
1.80000000000000e-01    	-4.26703733876059e-10 	 9.27050966207536e-01   2.85316954890000e+00 	-4.24240045701728e-09	 -3.36361367346273e-07	9.58775920222525e-15		1.00000000000006e+00
2.10000000000000e-01    	-4.25987553844927e-10 	 9.27050955439320e-01   2.85316954890000e+00 	6.44091343436212e-09	 -3.56842130146814e-07	2.26786613542784e-14		1.00000000000006e+00
2.40000000000000e-01    	1.35620037798714e-10 	 9.27050947089198e-01   2.85316954890000e+00 	3.48011813962536e-08	 -1.46007222791552e-07	3.66437815481452e-14		1.00000000000001e+00
2.70000000000000e-01    	1.94975364503503e-09 	 9.27050951030410e-01   2.85316954890000e+00 	9.19982369746535e-08	 5.01920900497623e-07	2.74806978492038e-14		1.00000000000013e+00
3.00000000000000e-01    	6.07548823966191e-09 	 9.27050984189203e-01   2.85316954890000e+00 	1.91225733126107e-07	 1.84978519913686e-06	-5.49106080107734e-14		1.00000000000173e+00
3.30000000000000e-01    	1.39850851661603e-08 	 9.27051072065126e-01   2.85316954890000e+00 	3.46612735918758e-07	 4.20305452885929e-06	-2.71103475745198e-13		1.00000000000889e+00
3.60000000000000e-01    	2.75697416511427e-08 	 9.27051249668127e-01   2.85316954889998e+00 	5.71664062380307e-07	 7.88540015827550e-06	-6.21666852602554e-13		1.00000000003125e+00
3.90000000000000e-01    	4.90925080523139e-08 	 9.27051561579333e-01   2.85316954889996e+00 	8.77314396405309e-07	 1.32048789604857e-05	-8.85586330862953e-13		1.00000000008757e+00
4.20000000000000e-01    	8.10785143817166e-08 	 9.27052060875014e-01   2.85316954889994e+00 	1.26971899828316e-06	 2.04123097031971e-05	-3.43040449190260e-13		1.00000000020914e+00
4.50000000000000e-01    	1.26136982437667e-07 	 9.27052806715472e-01   2.85316954889996e+00 	1.74794593345974e-06	 2.96543923552123e-05	2.60727105255354e-12		1.00000000044122e+00
4.80000000000000e-01    	1.86714969392085e-07 	 9.27053860490269e-01   2.85316954890015e+00 	2.30176775238005e-06	 4.09249742923075e-05	1.08682812338646e-11		1.00000000084008e+00
5.10000000000000e-01    	2.64789074984074e-07 	 9.27055280523916e-01   2.85316954890071e+00 	2.90977157242468e-06	 5.40185377466252e-05	2.89639156957879e-11		1.00000000146323e+00
5.40000000000000e-01    	3.61508052928542e-07 	 9.27057115475397e-01   2.85316954890204e+00 	3.53801332538158e-06	 6.84904041798529e-05	6.30586420173982e-11		1.00000000235173e+00
5.70000000000000e-01    	4.76805946961718e-07 	 9.27059396702396e-01   2.85316954890473e+00 	4.13943301494031e-06	 8.36282709597117e-05	1.20457820001108e-10		1.00000000350541e+00
6.00000000000000e-01    	6.09011536789121e-07 	 9.27062129997122e-01   2.85316954890958e+00 	4.65422232991520e-06	 9.84394785036020e-05	2.08421398035860e-10		1.00000000485600e+00
6.30000000000000e-01    	7.54485027179250e-07 	 9.27065287224967e-01   2.85316954891759e+00 	5.01129369103392e-06	 1.11657837102907e-04	3.32269637707578e-10		1.00000000624629e+00
6.60000000000000e-01    	9.07316547267638e-07 	 9.27068798499212e-01   2.85316954892988e+00 	5.13094128250886e-06	 1.21772929692873e-04	4.92999405514786e-10		1.00000000742749e+00
6.90000000000000e-01    	1.05912267689574e-06 	 9.27072545594842e-01   2.85316954894749e+00 	4.92871118116234e-06	 1.27083580982700e-04	6.84930523360116e-10		1.00000000808726e+00
7.20000000000000e-01    	1.19897646842181e-06 	 9.27076357333520e-01   2.85316954897115e+00 	4.32041176585309e-06	 1.25775698478647e-04	8.94195856007929e-10		1.00000000791910e+00
7.50000000000000e-01    	1.31350296417085e-06 	 9.27080007653254e-01   2.85316954900110e+00 	3.22810095324735e-06	 1.16023021668068e-04	1.09908001812538e-09		1.00000000673588e+00
7.80000000000000e-01    	1.38716583711643e-06 	 9.27083217006060e-01   2.85316954903679e+00 	1.58678886404813e-06	 9.61075540705066e-05	1.27319342124084e-09		1.00000000461959e+00
8.10000000000000e-01    	1.40276150874709e-06 	 9.27085657603770e-01   2.85316954907693e+00 	-6.48499620765024e-07	 6.45547039846823e-05	1.39215214755481e-09		1.00000000208387e+00
8.40000000000000e-01    	1.34212516295824e-06 	 9.27086962858078e-01   2.85316954911964e+00 	-3.49573971309628e-06	 2.02765359149504e-05	1.44378138641333e-09		1.00000000021168e+00
8.70000000000000e-01    	1.18703899058347e-06 	 9.27086741141492e-01   2.85316954916300e+00 	-6.93949619370957e-06	 -3.72848506761360e-05	1.44091226930047e-09		1.00000000071916e+00
9.00000000000000e-01    	9.20317562534658e-07 	 9.27084593739750e-01   2.85316954920604e+00 	-1.09256135019214e-05	 -1.08022837491646e-04	1.43473743464015e-09		1.00000000589415e+00
9.30000000000000e-01    	5.27029496369768e-07 	 9.27080136585459e-01   2.85316954925004e+00 	-1.53575223323182e-05	 -1.91050317143531e-04	1.52566192747724e-09		1.00000001836804e+00
9.60000000000000e-01    	-4.20020300274883e-09 	 9.27073025071605e-01   2.85316954930008e+00 	-2.00946250130340e-05	 -2.84611932170483e-04	1.86792990405470e-09		1.00000004070387e+00
9.90000000000000e-01    	-6.79875262226036e-07 	 9.27062980958662e-01   2.85316954936664e+00 	-2.49531246510472e-05	 -3.86033723120455e-04	2.66432979302509e-09		1.00000007482234e+00
1.02000000000000e+00    	-1.50037785128888e-06 	 9.27049820127938e-01   2.85316954946681e+00 	-2.97095273473669e-05	 -4.91718292540933e-04	4.14822075630062e-09		1.00000012133476e+00
1.05000000000000e+00    	-2.45886450334455e-06 	 9.27033479714368e-01   2.85316954962475e+00 	-3.41068835425028e-05	 -5.97191909613958e-04	6.55207417612195e-09		1.00000017890071e+00
1.08000000000000e+00    	-3.54038921765639e-06 	 9.27014042991367e-01   2.85316954987106e+00 	-3.78636592510540e-05	 -6.97207750907872e-04	1.00645625767930e-08		1.00000024376612e+00
1.11000000000000e+00    	-4.72132886662229e-06 	 9.26991760293995e-01   2.85316955024072e+00 	-4.06849587956916e-05	 -7.85906772499810e-04	1.47815804305165e-08		1.00000030965231e+00
1.14000000000000e+00    	-5.96917541991360e-06 	 9.26967064266979e-01   2.85316955076962e+00 	-4.22756757392635e-05	 -8.57034646254231e-04	2.06598348016992e-08		1.00000036814774e+00
1.17000000000000e+00    	-7.24274509718546e-06 	 9.26940577820188e-01   2.85316955148983e+00 	-4.23550426945211e-05	 -9.04209905936620e-04	2.74840234504603e-08		1.00000040969467e+00
