0.00000000000000e+00    	0.00000000000000e+00 	 -3.00000000000000e+00  	3.67394039740000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	2.05580254385235e-13 	 -3.00000000000058e+00   3.67394038770332e-16 	3.41432926846689e-11	 -1.15732120525473e-10	-3.55280510571064e-22		1.00000000000000e+00
6.00000000000000e-02    	6.40791730981511e-12 	 -3.00000000003670e+00   3.67392097580734e-16 	5.26490709208605e-10	 -3.65380634579030e-09	-3.54127596887823e-19		1.00000000000000e+00
9.00000000000000e-02    	4.65504326800931e-11 	 -3.00000000041117e+00   3.67232211664403e-16 	2.50270987249470e-09	 -2.71395873236297e-08	-1.95377856876558e-17		1.00000000000000e+00
1.20000000000000e-01    	1.84034131630011e-10 	 -3.00000000225745e+00   3.63757193116692e-16 	7.21245358286572e-09	 -1.10884786426040e-07	-3.26146564146739e-16		1.00000000000001e+00
1.50000000000000e-01    	5.15502913615619e-10 	 -3.00000000835894e+00   3.27810151367202e-16 	1.55042666279244e-08	 -3.25122074284532e-07	-2.80389533735090e-15		1.00000000000005e+00
1.80000000000000e-01    	1.14767558796855e-09 	 -3.00000002406274e+00   9.66679988482826e-17 	2.70696140572097e-08	 -7.69939485207169e-07	-1.57246892712068e-14		1.00000000000030e+00
2.10000000000000e-01    	2.15081973451395e-09 	 -3.00000005808495e+00   -9.68992477776823e-16 	3.96604024218625e-08	 -1.56801121923164e-06	-6.52179616467255e-14		1.00000000000123e+00
2.40000000000000e-01    	3.48980867925728e-09 	 -3.00000012298590e+00   -4.80229831681859e-15 	4.83970008020611e-08	 -2.84989861953902e-06	-2.15440679441664e-13		1.00000000000406e+00
2.70000000000000e-01    	4.93726931598770e-09 	 -3.00000023509977e+00   -1.61513697707374e-14 	4.52856491201638e-08	 -4.73253994070657e-06	-5.94097132321122e-13		1.00000000001120e+00
3.00000000000000e-01    	5.97678134208990e-09 	 -3.00000041373387e+00   -4.48011619986912e-14 	1.90546568030536e-08	 -7.29239173253874e-06	-1.41061611738728e-12		1.00000000002659e+00
3.30000000000000e-01    	5.70708868954583e-09 	 -3.00000067950909e+00   -1.07956104407319e-13 	-4.46017725911494e-08	 -1.05354578417808e-05	-2.94425658298316e-12		1.00000000005550e+00
