0.00000000000000e+00    	0.00000000000000e+00 	 -2.93444280220000e+00  	-6.23735072450000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
5.40000000000000e-01    	3.66539077341211e-06 	 -2.93442871786828e+00   -6.23735072496385e-01 	4.96923175169748e-05	 6.87186691765310e-05	-6.95920780192792e-10		1.00000000359579e+00
5.70000000000000e-01    	5.36514074485931e-06 	 -2.93442688078181e+00   -6.23735072520104e-01 	6.38439186497530e-05	 5.18398114676772e-05	-8.79743374143304e-10		1.00000000338171e+00
6.00000000000000e-01    	7.50598032702993e-06 	 -2.93442573464567e+00   -6.23735072548561e-01 	7.89826028302351e-05	 2.22523907713786e-05	-1.00236586376049e-09		1.00000000336671e+00
6.30000000000000e-01    	1.01058517619989e-05 	 -2.93442569542752e+00   -6.23735072579061e-01 	9.42884478822022e-05	 -2.22980823357408e-05	-1.00687966468854e-09		1.00000000469376e+00
6.60000000000000e-01    	1.31543609338929e-05 	 -2.93442724017342e+00   -6.23735072607353e-01 	1.08694004290136e-04	 -8.35887484030197e-05	-8.50896962864329e-10		1.00000000940073e+00
6.90000000000000e-01    	1.66056026347374e-05 	 -2.93443088902531e+00   -6.23735072628531e-01 	1.20904302955744e-04	 -1.62674513578337e-04	-5.39567261723953e-10		1.00000002054042e+00
7.20000000000000e-01    	2.03718865840875e-05 	 -2.93443717990661e+00   -6.23735072639078e-01 	1.29437070642894e-04	 -2.59646944903142e-04	-1.67856531064190e-10		1.00000004208524e+00
7.50000000000000e-01    	2.43189798604508e-05 	 -2.93444663624916e+00   -6.23735072640234e-01 	1.32683572109463e-04	 -3.73414499350158e-04	3.48787929495999e-11		1.00000007852166e+00
7.80000000000000e-01    	2.82634745957837e-05 	 -2.93445972867769e+00   -6.23735072642605e-01 	1.28989190129067e-04	 -5.01522563156238e-04	-3.30697064845969e-10		1.00000013408154e+00
8.10000000000000e-01    	3.19728426915395e-05 	 -2.93447683212244e+00   -6.23735072671520e-01 	1.16751489461037e-04	 -6.40031592554538e-04	-1.84615140717504e-09		1.00000021163565e+00
8.40000000000000e-01    	3.51686513442818e-05 	 -2.93449818036159e+00   -6.23735072772224e-01 	9.45321632855420e-05	 -7.83470266402229e-04	-5.24943501527538e-09		1.00000031138095e+00
8.70000000000000e-01    	3.75332859114836e-05 	 -2.93452382046680e+00   -6.23735073013569e-01 	6.11780003083177e-05	 -9.24877965727162e-04	-1.13596478510868e-08		1.00000042957091e+00
9.00000000000000e-01    	3.87203636567573e-05 	 -2.93455357000057e+00   -6.23735073488667e-01 	1.59448983048004e-05	 -1.05594713524031e-03	-2.09491332388277e-08		1.00000055763914e+00
9.30000000000000e-01    	3.83688284191815e-05 	 -2.93458698006156e+00   -6.23735074310986e-01 	-4.13819635229163e-05	 -1.16727127763919e-03	-3.45717968060337e-08		1.00000068211712e+00
9.60000000000000e-01    	3.61204989100137e-05 	 -2.93462330736298e+00   -6.23735075604939e-01 	-1.10379350990927e-04	 -1.24869866948112e-03	-5.23713469154367e-08		1.00000078571568e+00
9.90000000000000e-01    	3.16406100991759e-05 	 -2.93466149843911e+00   -6.23735077490868e-01 	-1.89896541727684e-04	 -1.28978561332898e-03	-7.39077871304467e-08		1.00000084980345e+00
1.02000000000000e+00    	2.46406472819629e-05 	 -2.93470018879062e+00   -6.23735080065705e-01 	-2.77993225087034e-04	 -1.28033645071002e-03	-9.80512548435309e-08		1.00000085827047e+00
1.05000000000000e+00    	1.49025366866639e-05 	 -2.93473771929740e+00   -6.23735083382117e-01 	-3.71912391705632e-04	 -1.21101098919755e-03	-1.22995199187558e-07		1.00000080243291e+00
1.08000000000000e+00    	2.30303742758686e-06 	 -2.93477217155291e+00   -6.23735087430398e-01 	-4.68095082645910e-04	 -1.07397380620437e-03	-1.46432526026403e-07		1.00000068626615e+00
1.11000000000000e+00    	-1.31630083120331e-05 	 -2.93480142292423e+00   -6.23735092128406e-01 	-5.62242566148126e-04	 -8.63554456249514e-04	-1.65916904371365e-07		1.00000053092137e+00
1.14000000000000e+00    	-3.13620504747035e-05 	 -2.93482322114554e+00   -6.23735097325022e-01 	-6.49429638511373e-04	 -5.76883299595140e-04	-1.79397629083432e-07		1.00000037727654e+00
1.17000000000000e+00    	-5.20053908284059e-05 	 -2.93483527714770e+00   -6.23735102821637e-01 	-7.24270279964467e-04	 -2.14464841202582e-04	-1.85874056373455e-07		1.00000028528128e+00
1.20000000000000e+00    	-7.46384792567371e-05 	 -2.93483537366297e+00   -6.23735108413899e-01 	-7.81133864080165e-04	 2.19350565136512e-04	-1.86071567309976e-07		1.00000032914236e+00
1.23000000000000e+00    	-9.86373933685262e-05 	 -2.93482148597895e+00   -6.23735113952404e-01 	-8.14406621390528e-04	 7.16034776161593e-04	-1.83004588543526e-07		1.00000058798182e+00
1.26000000000000e+00    	-1.23213733036012e-04 	 -2.93479191011388e+00   -6.23735119416683e-01 	-8.18789284021491e-04	 1.26272457031901e-03	-1.82273722028493e-07		1.00000113244399e+00
1.29000000000000e+00    	-1.47428832207847e-04 	 -2.93474539271491e+00   -6.23735124992275e-01 	-7.89618069464232e-04	 1.84226836793641e-03	-1.91952778094473e-07		1.00000200872272e+00
1.32000000000000e+00    	-1.70217752256523e-04 	 -2.93468125621039e+00   -6.23735131136894e-01 	-7.23192756597028e-04	 2.43349855749205e-03	-2.21963357152168e-07		1.00000322245633e+00
1.35000000000000e+00    	-1.90422991152240e-04 	 -2.93459951224102e+00   -6.23735138619695e-01 	-6.17092968802413e-04	 3.01174124401911e-03	-2.82909897071084e-07		1.00000472568340e+00
1.38000000000000e+00    	-2.06837250113493e-04 	 -2.93450095620935e+00   -6.23735148518289e-01 	-4.70462304379803e-04	 3.54956379600460e-03	-3.84450019929569e-07		1.00000641034849e+00
1.41000000000000e+00    	-2.18253984412648e-04 	 -2.93438723596499e+00   -6.23735162162127e-01 	-2.84239971507222e-04	 4.01774798057963e-03	-5.33389383129067e-07		1.00000811151284e+00
1.44000000000000e+00    	-2.23523876065083e-04 	 -2.93426088820832e+00   -6.23735181018172e-01 	-6.13212879102651e-05	 4.38646338351003e-03	-7.31796675944105e-07		1.00000962236463e+00
1.47000000000000e+00    	-2.21614854553807e-04 	 -2.93412533715222e+00   -6.23735206524910e-01 	1.93368200789467e-04	 4.62660294152061e-03	-9.75509153496231e-07		1.00001072136602e+00
1.50000000000000e+00    	-2.11672905531805e-04 	 -2.93398485130960e+00   -6.23735239892301e-01 	4.72895361636143e-04	 4.71123054021882e-03	-1.25341925409592e-06		1.00001120959957e+00
1.53000000000000e+00    	-1.93080684457335e-04 	 -2.93384445593145e+00   -6.23735281896404e-01 	7.68443344448867e-04	 4.61708050122982e-03	-1.54788126165006e-06		1.00001095390997e+00
1.56000000000000e+00    	-1.65510914034853e-04 	 -2.93370980054300e+00   -6.23735332705835e-01 	1.06953482139188e-03	 4.32604106633819e-03	-1.83644704134874e-06		1.00000992922041e+00
1.59000000000000e+00    	-1.28971692587977e-04 	 -2.93358698313381e+00   -6.23735391780629e-01 	1.36434669513163e-03	 3.82654922104164e-03	-2.09493906800159e-06		1.00000825192857e+00
1.62000000000000e+00    	-8.38411551511277e-05 	 -2.93348233475956e+00   -6.23735457880648e-01 	1.64010332754032e-03	 3.11482275238275e-03	-2.30162024125456e-06		1.00000619601331e+00
1.65000000000000e+00    	-3.08893712527034e-05 	 -2.93340217050908e+00   -6.23735529209599e-01 	1.88353185913427e-03	 2.19585748734733e-03	-2.44196037718614e-06		1.00000418473541e+00
1.68000000000000e+00    	2.87141188689416e-05 	 -2.93335251487842e+00   -6.23735603702160e-01 	2.08136159944807e-03	 1.08412320530251e-03	-2.51327549284433e-06		1.00000275369398e+00
1.71000000000000e+00    	9.34081908762323e-05 	 -2.93333881147307e+00   -6.23735679437689e-01 	2.22084976900550e-03	 -1.96099409442980e-04	-2.52837741327200e-06		1.00000248531445e+00
1.74000000000000e+00    	1.61264001428628e-04 	 -2.93336562853435e+00   -6.23735755137586e-01 	2.29031770414883e-03	 -1.61078652225303e-03	-2.51736107463181e-06		1.00000392008969e+00
1.77000000000000e+00    	2.30024948226620e-04 	 -2.93343637296731e+00   -6.23735830678946e-01 	2.27968431050235e-03	 -3.11667488037028e-03	-2.52680318162246e-06		1.00000745528683e+00
1.80000000000000e+00    	2.97162480233489e-04 	 -2.93355302625795e+00   -6.23735907539600e-01 	2.18098615760624e-03	 -4.66221623487225e-03	-2.61595346850522e-06		1.00001324639611e+00
1.83000000000000e+00    	3.59947214109500e-04 	 -2.93371591584510e+00   -6.23735989083449e-01 	1.98887516819681e-03	 -6.18897909432766e-03	-2.84994534732520e-06		1.00002112932417e+00
1.86000000000000e+00    	4.15534533305423e-04 	 -2.93392353511484e+00   -6.23736080603654e-01 	1.70108452282366e-03	 -7.63347547671028e-03	-3.29058369010912e-06		1.00003058135601e+00
1.89000000000000e+00    	4.61063523902176e-04 	 -2.93417242419400e+00   -6.23736189066203e-01 	1.31885065914562e-03	 -8.92937106605650e-03	-3.98580628374718e-06		1.00004073569559e+00
1.92000000000000e+00    	4.93767665586319e-04 	 -2.93445712214222e+00   -6.23736322536397e-01 	8.47274085785869e-04	 -1.00100182463706e-02	-4.95936856898097e-06		1.00005045790863e+00
1.95000000000000e+00    	5.11095084058218e-04 	 -2.93477019901065e+00   -6.23736489321973e-01 	2.95594753513214e-04	 -1.08112334595434e-02	-6.20257258289559e-06		1.00005848338167e+00
1.98000000000000e+00    	5.10835344613758e-04 	 -2.93510237360292e+00   -6.23736696921982e-01 	-3.22649850222490e-04	 -1.12742237641230e-02	-7.66986819933821e-06		1.00006360411888e+00
2.01000000000000e+00    	4.91248729094447e-04 	 -2.93544271970711e+00   -6.23736950921506e-01 	-9.89622164265790e-04	 -1.13485528867848e-02	-9.27984577000443e-06		1.00006488244052e+00
2.04000000000000e+00    	4.51192747488991e-04 	 -2.93577896013909e+00   -6.23737254009081e-01 	-1.68337915032788e-03	 -1.09950250121564e-02	-1.09225069357063e-05		1.00006186031649e+00
2.07000000000000e+00    	3.90239408728811e-04 	 -2.93609784422634e+00   -6.23737605307213e-01 	-2.37830374190177e-03	 -1.01883556930290e-02	-1.24727921187967e-05		1.00005472804041e+00
2.10000000000000e+00    	3.08775686538956e-04 	 -2.93638560045095e+00   -6.23738000189863e-01 	-3.04580424658389e-03	 -8.91949438387594e-03	-1.38092635753620e-05		1.00004441626073e+00
2.13000000000000e+00    	2.08078881236859e-04 	 -2.93662845196114e+00   -6.23738430711230e-01 	-3.65529659242469e-03	 -7.19746320505767e-03	-1.48357470653172e-05		1.00003258191414e+00
2.16000000000000e+00    	9.03584283965375e-05 	 -2.93681317868692e+00   -6.23738886689948e-01 	-4.17546078200115e-03	 -5.05058280010641e-03	-1.55028124401080e-05		1.00002147131934e+00
2.19000000000000e+00    	-4.12436492695059e-05 	 -2.93692770603766e+00   -6.23739357389827e-01 	-4.57573367816916e-03	 -2.52696975795809e-03	-1.58254206430342e-05		1.00001366148933e+00
2.22000000000000e+00    	-1.82699863401361e-04 	 -2.93696169685926e+00   -6.23739833626383e-01 	-4.82796826158687e-03	 3.05787967445856e-04	-1.58930520217895e-05		1.00001170144974e+00
2.25000000000000e+00    	-3.29195604608787e-04 	 -2.93690712077796e+00   -6.23740310025409e-01 	-4.90815890544984e-03	 3.36184043995697e-03	-1.58692642752329e-05		1.00001769596684e+00
2.28000000000000e+00    	-4.75278918621675e-04 	 -2.93675877357734e+00   -6.23740787085777e-01 	-4.79810783756009e-03	 6.53919358998143e-03	-1.59789146357579e-05		1.00003289103257e+00
2.31000000000000e+00    	-6.15057871697026e-04 	 -2.93651471914252e+00   -6.23741272671810e-01 	-4.48689461404665e-03	 9.72271329543435e-03	-1.64831053198461e-05		1.00005733018102e+00
2.34000000000000e+00    	-7.42437416247187e-04 	 -2.93617662797748e+00   -6.23741782593923e-01 	-3.97201202262488e-03	 1.27879436571820e-02	-1.76440356587630e-05		1.00008965032831e+00
2.37000000000000e+00    	-8.51383741253880e-04 	 -2.93574998943179e+00   -6.23742340034066e-01 	-3.26005048561239e-03	 1.56056176213439e-02	-1.96840314761888e-05		1.00012707373512e+00
2.40000000000000e+00    	-9.36201030337334e-04 	 -2.93524417945374e+00   -6.23742973727637e-01 	-2.36684837317416e-03	 1.80466927334271e-02	-2.27446871710953e-05		1.00016562908708e+00
2.43000000000000e+00    	-9.91803831860617e-04 	 -2.93467237162265e+00   -6.23743715007428e-01 	-1.31707449253929e-03	 1.99877081627156e-02	-2.68529359269924e-05		1.00020060182140e+00
2.46000000000000e+00    	-1.01396818967869e-03 	 -2.93405128596420e+00   -6.23744594019658e-01 	-1.43265622691962e-04	 2.13162345454501e-02	-3.19006933482162e-05		1.00022717589450e+00
2.49000000000000e+00    	-9.99546379675900e-04 	 -2.93340077711241e+00   -6.23745635603563e-01 	1.11560129982722e-03	 2.19361774404313e-02	-3.76433945227194e-05		1.00024119184524e+00
2.52000000000000e+00    	-9.46633374543781e-04 	 -2.93274327027521e+00   -6.23746855450952e-01 	2.41587417447061e-03	 2.17726982225928e-02	-4.37203535426245e-05		1.00023991559395e+00
2.55000000000000e+00    	-8.54677601182562e-04 	 -2.93210305983167e+00   -6.23748257203068e-01 	3.71116698519154e-03	 2.07765313558186e-02	-4.96967002088732e-05		1.00022269494615e+00
2.58000000000000e+00    	-7.24533561251866e-04 	 -2.93150549104937e+00   -6.23749831082329e-01 	4.95430510967364e-03	 1.89275013992683e-02	-5.51231290185833e-05		1.00019138093012e+00
2.61000000000000e+00    	-5.58458761886490e-04 	 -2.93097605033296e+00   -6.23751554493873e-01 	6.09911541687085e-03	 1.62370737397918e-02	-5.96063608306784e-05		1.00015041135092e+00
2.64000000000000e+00    	-3.60061466692906e-04 	 -2.93053939366838e+00   -6.23753394779481e-01 	7.10193814539021e-03	 1.27498073240527e-02	-6.28806133712550e-05		1.00010649386263e+00
2.67000000000000e+00    	-1.34208453326682e-04 	 -2.93021834657805e+00   -6.23755313992770e-01 	7.92279264884387e-03	 8.54361399891063e-03	-6.48689853297642e-05		1.00006788179178e+00
2.70000000000000e+00    	1.13097125027931e-04 	 -2.93003291191243e+00   -6.23757275230426e-01 	8.52619520265763e-03	 3.72876693751427e-03	-6.57238276787977e-05		1.00004330107607e+00
2.73000000000000e+00    	3.74858651155647e-04 	 -2.92999932396934e+00   -6.23759249748695e-01 	8.88169391018716e-03	 -1.55435978773053e-03	-6.58370579424492e-05		1.00004065160151e+00
2.76000000000000e+00    	6.43243291280375e-04 	 -2.93012918839280e+00   -6.23761223868889e-01 	8.96424186477775e-03	 -7.13879690960845e-03	-6.58148841736665e-05		1.00006566003694e+00
2.79000000000000e+00    	9.09751072113348e-04 	 -2.93042874662848e+00   -6.23763204576206e-01 	8.75456416004875e-03	 -1.28356643698543e-02	-6.64162057442687e-05		1.00012069325885e+00
2.82000000000000e+00    	1.16539773574414e-03 	 -2.93089830105531e+00   -6.23765222775317e-01 	8.23967854540373e-03	 -1.84399248702293e-02	-6.84594686290269e-05		1.00020394311283e+00
2.85000000000000e+00    	1.40091741274446e-03 	 -2.93153183216862e+00   -6.23767333395017e-01 	7.41369918495333e-03	 -2.37370565638822e-02	-7.27082129612672e-05		1.00030916024817e+00
2.88000000000000e+00    	1.60699395772844e-03 	 -2.93231683260969e+00   -6.23769611917946e-01 	6.27898933258387e-03	 -2.85104597431384e-02	-7.97501170067058e-05		1.00042604843231e+00
2.91000000000000e+00    	1.77453049141781e-03 	 -2.93323437502264e+00   -6.23772147408021e-01 	4.84763897080953e-03	 -3.25493846267138e-02	-8.98872155770251e-05		1.00054133853773e+00
2.94000000000000e+00    	1.89496472548126e-03 	 -2.93425942249439e+00   -6.23775032653970e-01 	3.14313999490566e-03	 -3.56571472845769e-02	-1.03055527933289e-04		1.00064045595905e+00
2.97000000000000e+00    	1.96063280762040e-03 	 -2.93536138249638e+00   -6.23778352564768e-01 	1.20203028628210e-03	 -3.76593863683284e-02	-1.18790225279299e-04		1.00070959242408e+00
3.00000000000000e+00    	1.96517692767500e-03 	 -2.93650489829768e+00   -6.23782172362214e-01 	-9.24803852614374e-04	 -3.84121006689049e-02	-1.36247695560446e-04		1.00073790939656e+00
3.03000000000000e+00    	1.90398240749726e-03 	 -2.93765086574776e+00   -6.23786527346034e-01 	-3.17152393793778e-03	 -3.78091919490553e-02	-1.54288771971680e-04		1.00071954980652e+00
3.06000000000000e+00    	1.77461949091380e-03 	 -2.93875765755552e+00   -6.23791416003336e-01 	-5.45778953321406e-03	 -3.57892156994789e-02	-1.71618666304571e-04		1.00065512784372e+00
3.09000000000000e+00    	1.57725493788648e-03 	 -2.93978253071680e+00   -6.23796797966083e-01 	-7.69055965219669e-03	 -3.23410147597629e-02	-1.86969779604779e-04		1.00055240787335e+00
3.12000000000000e+00    	1.31499047143562e-03 	 -2.94068318448460e+00   -6.23802597785883e-01 	-9.76742584470204e-03	 -2.75078827967094e-02	-1.99304807630272e-04		1.00042597224682e+00
3.15000000000000e+00    	9.94080945475693e-04 	 -2.94141942553795e+00   -6.23808714728407e-01 	-1.15814875909015e-02	 -2.13898879270105e-02	-2.08010872768790e-04		1.00029580696356e+00
3.18000000000000e+00    	6.23986546466087e-04 	 -2.94195488395300e+00   -6.23815037865875e-01 	-1.30275718648560e-02	 -1.41439971623272e-02	-2.13052311111091e-04		1.00018489074556e+00
3.21000000000000e+00    	2.17221736286033e-04 	 -2.94225870955776e+00   -6.23821464785573e-01 	-1.40093753758089e-02	 -5.98169646625701e-03	-2.15051541332774e-04		1.00011603803669e+00
3.24000000000000e+00    	-2.11020576430186e-04 	 -2.94230716579023e+00   -6.23827921394752e-01 	-1.44469035980653e-02	 2.83608891107148e-03	-2.15274894510400e-04		1.00010839550879e+00
3.27000000000000e+00    	-6.43468892716042e-04 	 -2.94208503056858e+00   -6.23834379764770e-01 	-1.42834343535222e-02	 1.20068018771238e-02	-2.15513171866967e-04		1.00017409796204e+00
3.30000000000000e+00    	-1.06157003476695e-03 	 -2.94158671413124e+00   -6.23840870878302e-01 	-1.34911828488569e-02	 2.11966051230388e-02	-2.17863537831321e-04		1.00031562796346e+00
3.33000000000000e+00    	-1.44642987978050e-03 	 -2.94081701437497e+00   -6.23847489615640e-01 	-1.20749157359477e-02	 3.00528654197755e-02	-2.24437417459661e-04		1.00052437685552e+00
3.36000000000000e+00    	-1.77982309638958e-03 	 -2.93979145087446e+00   -6.23854390326222e-01 	-1.00729591890816e-02	 3.82181532658519e-02	-2.37034815646783e-04		1.00078076916545e+00
3.39000000000000e+00    	-2.04518452962834e-03 	 -2.93853614697849e+00   -6.23861772744209e-01 	-7.55534927339187e-03	 4.53449959118250e-02	-2.56835402687385e-04		1.00105610128569e+00
3.42000000000000e+00    	-2.22849427747745e-03 	 -2.93708726053280e+00   -6.23869859584504e-01 	-4.61923679741762e-03	 5.11105664467107e-02	-2.84158303463003e-04		1.00131598813613e+00
3.45000000000000e+00    	-2.31898037444325e-03 	 -2.93548999239351e+00   -6.23878868613070e-01 	-1.38202322736233e-03	 5.52305336459030e-02	-3.18335009792468e-04		1.00152504869933e+00
3.48000000000000e+00    	-2.30958539740204e-03 	 -2.93379722322343e+00   -6.23888983059560e-01 	2.02699202208236e-03	 5.74714214359791e-02	-3.57724380138670e-04		1.00165223553150e+00
3.51000000000000e+00    	-2.19717237181873e-03 	 -2.93206784055375e+00   -6.23900324749826e-01 	5.47547796961732e-03	 5.76609991805985e-02	-3.99878023751154e-04		1.00167606120339e+00
3.54000000000000e+00    	-1.98247635103262e-03 	 -2.93036482013085e+00   -6.23912934208479e-01 	8.83641895461133e-03	 5.56964024035985e-02	-4.41841960833716e-04		1.00158892104743e+00
3.57000000000000e+00    	-1.66983645605401e-03 	 -2.92875312128308e+00   -6.23926761246981e-01 	1.19949919052812e-02	 5.15498304534655e-02	-4.80559675488360e-04		1.00139976821856e+00
3.60000000000000e+00    	-1.26676544556729e-03 	 -2.92729745025684e+00   -6.23941668310287e-01 	1.48532348157815e-02	 4.52717605334361e-02	-5.13325230176718e-04		1.00113456357729e+00
3.63000000000000e+00    	-7.83427678978472e-04 	 -2.92605994313562e+00   -6.23957447242308e-01 	1.73320806366017e-02	 3.69916546056252e-02	-5.38224859817174e-04		1.00083418867246e+00
3.66000000000000e+00    	-2.32100334872953e-04 	 -2.92509782449471e+00   -6.23973848306391e-01 	1.93707129165417e-02	 2.69161347926582e-02	-5.54502610236850e-04		1.00054985398241e+00
3.69000000000000e+00    	3.73313530691005e-04 	 -2.92446110994613e+00   -6.23990618447093e-01 	2.09236088265136e-02	 1.53245950728294e-02	-5.62790858786658e-04		1.00033642208710e+00
3.72000000000000e+00    	1.01766775430615e-03 	 -2.92419043734802e+00   -6.24007544129662e-01 	2.19560203468816e-02	 2.56223580706206e-03	-5.65160201143538e-04		1.00024444576706e+00
3.75000000000000e+00    	1.68482420537454e-03 	 -2.92431512685676e+00   -6.24024492910072e-01 	2.24389449053057e-02	 -1.09694233139484e-02	-5.64964651533970e-04		1.00031202815989e+00
3.78000000000000e+00    	2.35777553176762e-03 	 -2.92485157699109e+00   -6.24041447443016e-01 	2.23447900548888e-02	 -2.48243733696378e-02	-5.66485546542074e-04		1.00055777447465e+00
3.81000000000000e+00    	3.01867486667958e-03 	 -2.92580209643642e+00   -6.24058526132722e-01 	2.16448933342919e-02	 -3.85259549720038e-02	-5.74407562671752e-04		1.00097606392861e+00
3.84000000000000e+00    	3.64883587733368e-03 	 -2.92715424727764e+00   -6.24075986122063e-01 	2.03098004097607e-02	 -5.15822233465338e-02	-5.93188165272193e-04		1.00153560377565e+00
3.87000000000000e+00    	4.22878497169970e-03 	 -2.92888073803346e+00   -6.24094206637305e-01 	1.83127592187806e-02	 -6.35022638598735e-02	-6.26402589857320e-04		1.00218176347693e+00
3.90000000000000e+00    	4.73845232718194e-03 	 -2.93093986268529e+00   -6.24113653497549e-01 	1.56363266210053e-02	 -7.38128763375307e-02	-6.76156144898346e-04		1.00284260610055e+00
3.93000000000000e+00    	5.15757826080892e-03 	 -2.93327644575324e+00   -6.24134828390195e-01 	1.22814050198644e-02	 -8.20751325130945e-02	-7.42652426887382e-04		1.00343794617252e+00
3.96000000000000e+00    	5.46638765629382e-03 	 -2.93582323290170e+00   -6.24158208863704e-01 	8.27752622540562e-03	 -8.79004577924158e-02	-8.23990665926777e-04		1.00389027631567e+00
3.99000000000000e+00    	5.64655088855712e-03 	 -2.93850266618317e+00   -6.24184186591639e-01 	3.69284913722005e-03	 -9.09660377531495e-02	-9.16240418109801e-04		1.00413609468825e+00
4.02000000000000e+00    	5.68240862526533e-03 	 -2.94122900076249e+00   -6.24213012187272e-01 	-1.35782856879157e-03	 -9.10294330603648e-02	-1.01381030211532e-03		1.00413606109583e+00
4.05000000000000e+00    	5.56239322328640e-03 	 -2.94391074739127e+00   -6.24244754689775e-01 	-6.70871958526167e-03	 -8.79422466486162e-02	-1.11009202025966e-03		1.00388250207301e+00
4.08000000000000e+00    	5.28053389289691e-03 	 -2.94645344943753e+00   -6.24279282821400e-01 	-1.21438171297874e-02	 -8.16624971189671e-02	-1.19832330377682e-03		1.00340304549514e+00
4.11000000000000e+00    	4.83788976432233e-03 	 -2.94876281127231e+00   -6.24316273197562e-01 	-1.74038359763531e-02	 -7.22650290827741e-02	-1.27257553968173e-03		1.00275956608926e+00
4.14000000000000e+00    	4.24372018909788e-03 	 -2.95074817506961e+00   -6.24355247774297e-01 	-2.21997532397894e-02	 -5.99489023178640e-02	-1.32873719078456e-03		1.00204214755446e+00
4.17000000000000e+00    	3.51618418491022e-03 	 -2.95232629048788e+00   -6.24395638914083e-01 	-2.62325420693920e-02	 -4.50403638281182e-02	-1.36533930329542e-03		1.00135839976934e+00
4.20000000000000e+00    	2.68237262238124e-03 	 -2.95342524072992e+00   -6.24436875765639e-01 	-2.92176846516096e-02	 -2.79898693515382e-02	-1.38406407743433e-03		1.00081917523401e+00
4.23000000000000e+00    	1.77752829090702e-03 	 -2.95398829526321e+00   -6.24478480841541e-01 	-3.09120014061407e-02	 -9.36182719666336e-03	-1.38980193886661e-03		1.00052242712936e+00
