0.00000000000000e+00    	0.00000000000000e+00 	 3.00000000000000e+00  	-3.39932333860000e-15    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	3.67718784324559e-12 	 3.00000000000149e+00   -3.39932333860000e-15 	6.10716730290231e-10	 2.98356651167194e-10	9.15780901340799e-35		1.00000000000000e+00
6.00000000000000e-02    	1.14617600737619e-10 	 3.00000000009462e+00   -3.39932333860000e-15 	9.41727220389304e-09	 9.41948882624715e-09	4.43121542233666e-32		1.00000000000000e+00
9.00000000000000e-02    	8.32641624402463e-10 	 3.00000000106000e+00   -3.39932333860000e-15 	4.47656482634529e-08	 6.99656759132612e-08	1.54705373110886e-30		1.00000000000000e+00
1.20000000000000e-01    	3.29179425510707e-09 	 3.00000000581968e+00   -3.39932333860000e-15 	1.29008165886382e-07	 2.85860218313912e-07	1.78833116883195e-29		1.00000000000005e+00
1.50000000000000e-01    	9.22072625791206e-09 	 3.00000002154928e+00   -3.39932333860000e-15 	2.77322232076552e-07	 8.38162338085556e-07	1.09431385532533e-28		1.00000000000039e+00
1.80000000000000e-01    	2.05282685594196e-08 	 3.00000006203358e+00   -3.39932333859999e-15 	4.84187367233366e-07	 1.98489786668556e-06	4.30663039023263e-28		1.00000000000209e+00
2.10000000000000e-01    	3.84711530425731e-08 	 3.00000014974252e+00   -3.39932333859997e-15 	7.09386714100510e-07	 4.04231901088511e-06	1.17348873619144e-27		1.00000000000842e+00
2.40000000000000e-01    	6.24206666141700e-08 	 3.00000031705656e+00   -3.39932333859992e-15 	8.65625501085443e-07	 7.34701020580097e-06	2.11997747364866e-27		1.00000000002736e+00
2.70000000000000e-01    	8.83088200309306e-08 	 3.00000060608493e+00   -3.39932333859986e-15 	8.09893672647557e-07	 1.22004352140289e-05	1.37213011981057e-27		1.00000000007475e+00
3.00000000000000e-01    	1.06896421298256e-07 	 3.00000106660156e+00   -3.39932333859991e-15 	3.40532172298919e-07	 1.87996969555696e-05	-7.12620618298266e-27		1.00000000017677e+00
3.30000000000000e-01    	1.02059218157909e-07 	 3.00000175176672e+00   -3.39932333860050e-15 	-7.98403454951084e-07	 2.71602743423907e-05	-3.72480238666990e-26		1.00000000036916e+00
3.60000000000000e-01    	4.93283317141991e-08 	 3.00000271150136e+00   -3.39932333860261e-15 	-2.90443258866145e-06	 3.70381350411671e-05	-1.14652595259848e-25		1.00000000069013e+00
3.90000000000000e-01    	-8.50573270889571e-08 	 3.00000398362087e+00   -3.39932333860824e-15 	-6.29523093814428e-06	 4.78597444768081e-05	-2.79074342939842e-25		1.00000000116509e+00
4.20000000000000e-01    	-3.44329744506871e-07 	 3.00000558310025e+00   -3.39932333862074e-15 	-1.12789289212263e-05	 5.86689752384452e-05	-5.81962977470863e-25		1.00000000178463e+00
4.50000000000000e-01    	-7.80369841013495e-07 	 3.00000749011041e+00   -3.39932333864508e-15 	-1.81173815360175e-05	 6.80996834985135e-05	-1.07631867468499e-24		1.00000000248290e+00
