0.00000000000000e+00    	0.00000000000000e+00 	 -1.50000000000000e+00  	-2.59807621140000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.83859392168614e-12 	 -1.49999999999851e+00   -2.59807621140000e+00 	-3.05358365156081e-10	 2.98356651418035e-10	6.99924173083337e-20		1.00000000000000e+00
6.00000000000000e-02    	-5.73088001347631e-11 	 -1.49999999990538e+00   -2.59807621140000e+00 	-4.70863605463428e-09	 9.41948896068621e-09	3.38674330414342e-17		1.00000000000000e+00
9.00000000000000e-02    	-4.16320786199409e-10 	 -1.49999999894000e+00   -2.59807621140000e+00 	-2.23828208762124e-08	 6.99656807838905e-08	1.18240114145482e-15		1.00000000000000e+00
1.20000000000000e-01    	-1.64589649179707e-09 	 -1.49999999418032e+00   -2.59807621140000e+00 	-6.45040248312917e-08	 2.85860277643264e-07	1.36680780285477e-14		1.00000000000004e+00
1.50000000000000e-01    	-4.61035595246939e-09 	 -1.49999997845071e+00   -2.59807621140000e+00 	-1.38660601662820e-07	 8.38162731051751e-07	8.36375892695737e-14		1.00000000000036e+00
1.80000000000000e-01    	-1.02640842628451e-08 	 -1.49999993796639e+00   -2.59807621139999e+00 	-2.42090755277364e-07	 1.98489961557345e-06	3.29152640793504e-13		1.00000000000200e+00
2.10000000000000e-01    	-1.92353269508408e-08 	 -1.49999985025734e+00   -2.59807621139998e+00 	-3.54681109389904e-07	 4.04232485425725e-06	8.96889117109120e-13		1.00000000000823e+00
2.40000000000000e-01    	-3.12093616416899e-08 	 -1.49999968294299e+00   -2.59807621139994e+00 	-4.32772097993547e-07	 7.34702583010277e-06	1.62028265837688e-12		1.00000000002708e+00
2.70000000000000e-01    	-4.41512933783373e-08 	 -1.49999939391390e+00   -2.59807621139989e+00 	-4.04834451527402e-07	 1.22004699509447e-05	1.04869683308895e-12		1.00000000007451e+00
3.00000000000000e-01    	-5.34396709833177e-08 	 -1.49999893339580e+00   -2.59807621139993e+00 	-1.69999005712351e-07	 1.87997626248076e-05	-5.44657624032141e-12		1.00000000017673e+00
3.30000000000000e-01    	-5.10091138343499e-08 	 -1.49999824822806e+00   -2.59807621140038e+00 	3.99758912762486e-07	 2.71603811190298e-05	-2.84686420780274e-11		1.00000000036892e+00
3.60000000000000e-01    	-2.46203161967625e-08 	 -1.49999728848957e+00   -2.59807621140200e+00 	1.45325056228526e-06	 3.70382849809716e-05	-8.76288020740906e-11		1.00000000068697e+00
3.90000000000000e-01    	4.26133345358339e-08 	 -1.49999601636503e+00   -2.59807621140630e+00 	3.14933651124494e-06	 4.78599272451562e-05	-2.13295801275763e-10		1.00000000115025e+00
4.20000000000000e-01    	1.72313661479581e-07 	 -1.49999441687987e+00   -2.59807621141586e+00 	5.64203632706550e-06	 5.86691765243683e-05	-4.44791959425395e-10		1.00000000173695e+00
4.50000000000000e-01    	3.90424062363363e-07 	 -1.49999250986324e+00   -2.59807621143446e+00 	9.06212512285027e-06	 6.80999232324800e-05	-8.22624118248139e-10		1.00000000235986e+00
4.80000000000000e-01    	7.26203799165630e-07 	 -1.49999036224854e+00   -2.59807621146695e+00 	1.34962749068437e-05	 7.43821459732394e-05	-1.37332053564041e-09		1.00000000285743e+00
5.10000000000000e-01    	1.21057721716016e-06 	 -1.49998809961182e+00   -2.59807621151851e+00 	1.89651755787515e-05	 7.53874710427153e-05	-2.08789179211413e-09		1.00000000302147e+00
5.40000000000000e-01    	1.87383268850905e-06 	 -1.49998591570247e+00   -2.59807621159321e+00 	2.54023713566143e-05	 6.87178372796111e-05	-2.89875224186366e-09		1.00000000268371e+00
5.70000000000000e-01    	2.74272135036026e-06 	 -1.49998407865527e+00   -2.59807621169201e+00 	3.26357414883671e-05	 5.18379004388310e-05	-3.66442422553137e-09		1.00000000187613e+00
6.00000000000000e-01    	3.83706482570136e-06 	 -1.49998293260406e+00   -2.59807621181054e+00 	4.03736137094184e-05	 2.22484430507691e-05	-4.17515246180803e-09		1.00000000106251e+00
6.30000000000000e-01    	5.16603980574739e-06 	 -1.49998289355213e+00   -2.59807621193758e+00 	4.81974090721584e-05	 -2.23054969279521e-05	-4.19387945837231e-09		1.00000000141026e+00
6.60000000000000e-01    	6.72436106266386e-06 	 -1.49998443859611e+00   -2.59807621205542e+00 	5.55624737033914e-05	 -8.36015695314141e-05	-3.54404755483722e-09		1.00000000503821e+00
6.90000000000000e-01    	8.48862866475506e-06 	 -1.49998808794315e+00   -2.59807621214363e+00 	6.18083663626294e-05	 -1.62695128251681e-04	-2.24715685362624e-09		1.00000001514499e+00
7.20000000000000e-01    	1.04141358814824e-05 	 -1.49999437959269e+00   -2.59807621218755e+00 	6.61793628157400e-05	 -2.59677986604959e-04	-6.98921604925005e-10		1.00000003590618e+00
7.50000000000000e-01    	1.24324483266007e-05 	 -1.50000383705495e+00   -2.59807621219237e+00 	6.78553416752238e-05	 -3.73458486116237e-04	1.45008311163346e-10		1.00000007203779e+00
7.80000000000000e-01    	1.44500602091190e-05 	 -1.50001693102222e+00   -2.59807621220227e+00 	6.59925700891530e-05	 -5.01581384392236e-04	-1.37923017362365e-09		1.00000012796944e+00
8.10000000000000e-01    	1.63484092391513e-05 	 -1.50003403646439e+00   -2.59807621232281e+00 	5.97732507121612e-05	 -6.40105898776282e-04	-7.69473264130158e-09		1.00000020665418e+00
8.40000000000000e-01    	1.79854879845014e-05 	 -1.50005538715292e+00   -2.59807621274249e+00 	4.84620584204285e-05	 -7.83558865866011e-04	-2.18760585961838e-08		1.00000030815649e+00
8.70000000000000e-01    	1.91992274306755e-05 	 -1.50008103009009e+00   -2.59807621374821e+00 	3.14673124936257e-05	 -9.24977376010043e-04	-4.73356517554033e-08		1.00000042828658e+00
9.00000000000000e-01    	1.98127499412591e-05 	 -1.50011078269752e+00   -2.59807621572789e+00 	8.40391400408827e-06	 -1.05605146236920e-03	-8.72907960707049e-08		1.00000055765751e+00
9.30000000000000e-01    	1.96414958972487e-05 	 -1.50014419586481e+00   -2.59807621915425e+00 	-2.08452624288368e-05	 -1.16737258636623e-03	-1.44048251594921e-07		1.00000068159642e+00
9.60000000000000e-01    	1.85021233646977e-05 	 -1.50018052604796e+00   -2.59807622454559e+00 	-5.60731927971246e-05	 -1.24878795520387e-03	-2.18205407841774e-07		1.00000078130750e+00
9.90000000000000e-01    	1.62229657688192e-05 	 -1.50021871951430e+00   -2.59807623240320e+00 	-9.67016823126582e-05	 -1.28985438564557e-03	-3.07927744772345e-07		1.00000083653747e+00
1.02000000000000e+00    	1.26557117673004e-05 	 -1.50025741154314e+00   -2.59807624313078e+00 	-1.41747592160151e-04	 -1.28037879782907e-03	-4.08507146530569e-07		1.00000082973086e+00
1.05000000000000e+00    	7.68784825025686e-06 	 -1.50029494290418e+00   -2.59807625694764e+00 	-1.89806410605752e-04	 -1.21102583063007e-03	-5.12417528214223e-07		1.00000075130487e+00
1.08000000000000e+00    	1.25528705052012e-06 	 -1.50032939525669e+00   -2.59807627381325e+00 	-2.39057056037149e-04	 -1.07396688890129e-03	-6.10049189433137e-07		1.00000060527658e+00
1.11000000000000e+00    	-6.64551409101761e-06 	 -1.50035864625876e+00   -2.59807629338537e+00 	-2.87291307153631e-04	 -8.63539544777319e-04	-6.91213873471435e-07		1.00000041411857e+00
1.14000000000000e+00    	-1.59467158655485e-05 	 -1.50038044417709e+00   -2.59807631503454e+00 	-3.31970404880800e-04	 -5.76881993292606e-04	-7.47371726377261e-07		1.00000022149885e+00
1.17000000000000e+00    	-2.65003850937578e-05 	 -1.50039250068436e+00   -2.59807633793351e+00 	-3.70310103553291e-04	 -2.14504552163065e-04	-7.74355086778340e-07		1.00000009157118e+00
1.20000000000000e+00    	-3.80727577917271e-05 	 -1.50039259937259e+00   -2.59807636123105e+00 	-3.99393746167749e-04	 2.19240705280288e-04	-7.75181033928972e-07		1.00000010379122e+00
1.23000000000000e+00    	-5.03422863841658e-05 	 -1.50037871635452e+00   -2.59807638430457e+00 	-4.16310841481320e-04	 7.15829955690216e-04	-7.62393575903259e-07		1.00000034286385e+00
1.26000000000000e+00    	-6.29021691100410e-05 	 -1.50034914823543e+00   -2.59807640706806e+00 	-4.18316247909381e-04	 1.26241171846241e-03	-7.59299972793525e-07		1.00000088433581e+00
1.29000000000000e+00    	-7.52678759130856e-05 	 -1.50030264178078e+00   -2.59807643029283e+00 	-4.03002621342059e-04	 1.84185393969758e-03	-7.99502239227517e-07		1.00000177741726e+00
1.32000000000000e+00    	-8.68899299971157e-05 	 -1.50023851884676e+00   -2.59807645588302e+00 	-3.68476533949392e-04	 2.43301528906525e-03	-9.24298587881892e-07		1.00000302766502e+00
1.35000000000000e+00    	-9.71718884032004e-05 	 -1.50015678964393e+00   -2.59807648703929e+00 	-3.13526935729400e-04	 3.01125228726333e-03	-1.17784167849457e-06		1.00000458295993e+00
1.38000000000000e+00    	-1.05493108785122e-04 	 -1.50005824722078e+00   -2.59807652824690e+00 	-2.37773726875746e-04	 3.54916270754087e-03	-1.60036306876714e-06		1.00000632652740e+00
1.41000000000000e+00    	-1.11235522250262e-04 	 -1.49994453622525e+00   -2.59807658504070e+00 	-1.41784398453010e-04	 4.01755342980580e-03	-2.22024776866259e-06		1.00000808038901e+00
1.44000000000000e+00    	-1.13813289215843e-04 	 -1.49981818955139e+00   -2.59807666352996e+00 	-2.71481295028134e-05	 4.38660815851770e-03	-3.04618524586696e-06		1.00000962149243e+00
1.47000000000000e+00    	-1.12703934275122e-04 	 -1.49968262740985e+00   -2.59807676970798e+00 	1.03500613675683e-04	 4.62721781189108e-03	-4.06093552463104e-06		1.00001071087941e+00
1.50000000000000e+00    	-1.07479371260004e-04 	 -1.49954211465690e+00   -2.59807690861929e+00 	2.46513250766907e-04	 4.71242465264551e-03	-5.21833608532757e-06		1.00001113380908e+00
1.53000000000000e+00    	-9.78351660126013e-05 	 -1.49940167384077e+00   -2.59807708350390e+00 	3.97313000142265e-04	 4.61892105261231e-03	-6.44496523399733e-06		1.00001074610768e+00
1.56000000000000e+00    	-8.36164524754067e-05 	 -1.49926695331747e+00   -2.59807729507321e+00 	5.50531106308000e-04	 4.32853580180765e-03	-7.64734150848669e-06		1.00000951963727e+00
1.59000000000000e+00    	-6.48391104711141e-05 	 -1.49914405187894e+00   -2.59807754108674e+00 	7.00185103291393e-04	 3.82963562744115e-03	-8.72470554598528e-06		1.00000757819345e+00
1.62000000000000e+00    	-4.17051054131858e-05 	 -1.49903930353697e+00   -2.59807781638491e+00 	8.39888116779059e-04	 3.11836749344773e-03	-9.58639417456857e-06		1.00000521484629e+00
1.65000000000000e+00    	-1.46112397009752e-05 	 -1.49895902832273e+00   -2.59807811348728e+00 	9.63077087066571e-04	 2.19966857558433e-03	-1.01717293820105e-05		1.00000288307724e+00
1.68000000000000e+00    	1.58490788690197e-05 	 -1.49890925709153e+00   -2.59807842378840e+00 	1.06324849180637e-03	 1.08797566828565e-03	-1.04694024000897e-05		1.00000115714834e+00
1.71000000000000e+00    	4.88911379231131e-05 	 -1.49889544026347e+00   -2.59807873928278e+00 	1.13419256337262e-03	 -1.92425856765051e-04	-1.05327437239262e-05		1.00000066176549e+00
1.74000000000000e+00    	8.35511604527993e-05 	 -1.49892215207766e+00   -2.59807905464030e+00 	1.17022068398136e-03	 -1.60746173620571e-03	-1.04872180580374e-05		1.00000197672788e+00
1.77000000000000e+00    	1.18705256258383e-04 	 -1.49899280319218e+00   -2.59807936935023e+00 	1.16638484152375e-03	 -3.11377066267689e-03	-1.05270905155044e-05		1.00000552805080e+00
1.80000000000000e+00    	1.53094879445713e-04 	 -1.49910937523271e+00   -2.59807968957875e+00 	1.11869176415233e-03	 -4.65966460852088e-03	-1.08995005860990e-05		1.00001148196625e+00
1.83000000000000e+00    	1.85358699293610e-04 	 -1.49927219110369e+00   -2.59808002935826e+00 	1.02431658868384e-03	 -6.18654481013900e-03	-1.18760561385396e-05		1.00001966115782e+00
1.86000000000000e+00    	2.14070937357236e-04 	 -1.49947973447366e+00   -2.59808041076374e+00 	8.81820763432554e-04	 -7.63075026142919e-03	-1.37142977950559e-05		1.00002950263754e+00
1.89000000000000e+00    	2.37786322566355e-04 	 -1.49972853080630e+00   -2.59808086283614e+00 	6.91375791347361e-04	 -8.92579482746644e-03	-1.66136525777014e-05		1.00004007324197e+00
1.92000000000000e+00    	2.55091779899521e-04 	 -1.50001310063799e+00   -2.59808141918156e+00 	4.54988354466743e-04	 -1.00049288013797e-02	-2.06723946421993e-05		1.00005015176344e+00
1.95000000000000e+00    	2.64664716333622e-04 	 -1.50032599354319e+00   -2.59808211438987e+00 	1.76713920584650e-04	 -1.08039417309653e-02	-2.58532514734214e-05		1.00005837682264e+00
1.98000000000000e+00    	2.65337245817946e-04 	 -1.50065790844903e+00   -2.59808297964823e+00 	-1.37163656776364e-04	 -1.12641064247711e-02	-3.19652902631640e-05		1.00006344795178e+00
2.01000000000000e+00    	2.56164892032309e-04 	 -1.50099790275012e+00   -2.59808403813727e+00 	-4.78018027260276e-04	 -1.13351499142754e-02	-3.86683806003929e-05		1.00006435573920e+00
