0.00000000000000e+00    	0.00000000000000e+00 	 7.00000000000000e+00  	-7.93175445670000e-15    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.27690202320506e-12 	 7.00000000000091e+00   -7.93175445670000e-15 	-3.78153691944360e-10	 1.81399931942180e-10	-3.44763678073063e-35		1.00000000000000e+00
6.00000000000000e-02    	-7.09708227796191e-11 	 7.00000000005753e+00   -7.93175445670000e-15 	-5.83114243264863e-09	 5.72702049745243e-09	-1.66821796481554e-32		1.00000000000000e+00
9.00000000000000e-02    	-5.15568806349564e-10 	 7.00000000064448e+00   -7.93175445670000e-15 	-2.77187330620523e-08	 4.25389202537492e-08	-5.82418759617072e-31		1.00000000000000e+00
1.20000000000000e-01    	-2.03826725681380e-09 	 7.00000000353835e+00   -7.93175445670000e-15 	-7.98813750078187e-08	 1.73802177745199e-07	-6.73252490019549e-30		1.00000000000002e+00
1.50000000000000e-01    	-5.70943733034470e-09 	 7.00000001310190e+00   -7.93175445670000e-15 	-1.71716638792901e-07	 5.09600397045044e-07	-4.11976108805702e-29		1.00000000000014e+00
1.80000000000000e-01    	-1.27110006865437e-08 	 7.00000003771625e+00   -7.93175445670000e-15 	-2.99805235913837e-07	 1.20681298255583e-06	-1.62131676504374e-28		1.00000000000077e+00
2.10000000000000e-01    	-2.38210418461494e-08 	 7.00000009104309e+00   -7.93175445670001e-15 	-4.39241741138447e-07	 2.45772143556816e-06	-4.41783283986918e-28		1.00000000000312e+00
2.40000000000000e-01    	-3.86500209880895e-08 	 7.00000019276971e+00   -7.93175445670002e-15 	-5.35965418758391e-07	 4.46696999837820e-06	-7.98107274100896e-28		1.00000000001012e+00
2.70000000000000e-01    	-5.46784541142417e-08 	 7.00000036849855e+00   -7.93175445670005e-15 	-5.01408778154393e-07	 7.41785010949056e-06	-5.16559216414537e-28		1.00000000002764e+00
3.00000000000000e-01    	-6.61842304501386e-08 	 7.00000064849222e+00   -7.93175445670003e-15 	-2.10678862983449e-07	 1.14302013747874e-05	2.68283696790561e-27		1.00000000006535e+00
3.30000000000000e-01    	-6.31811053859325e-08 	 7.00000106507223e+00   -7.93175445669981e-15 	4.94738925439224e-07	 1.65134338464297e-05	1.40228804595104e-26		1.00000000013647e+00
3.60000000000000e-01    	-3.05148118363689e-08 	 7.00000164859049e+00   -7.93175445669901e-15 	1.79910108555521e-06	 2.25191712836458e-05	4.31635497716169e-26		1.00000000025517e+00
3.90000000000000e-01    	5.27233829601021e-08 	 7.00000242203856e+00   -7.93175445669690e-15 	3.89912456339320e-06	 2.90986982868767e-05	1.05063610676951e-25		1.00000000043097e+00
4.20000000000000e-01    	2.13306321212228e-07 	 7.00000339452093e+00   -7.93175445669219e-15 	6.98556881358743e-06	 3.56706897035871e-05	2.19092042388541e-25		1.00000000066060e+00
4.50000000000000e-01    	4.83360180185072e-07 	 7.00000455398152e+00   -7.93175445668303e-15 	1.12204669515240e-05	 4.14045567342130e-05	4.05201186437314e-25		1.00000000092012e+00
4.80000000000000e-01    	8.99120969386084e-07 	 7.00000585972515e+00   -7.93175445666703e-15 	1.67113027624199e-05	 4.52241377697237e-05	6.76457856301500e-25		1.00000000116225e+00
5.10000000000000e-01    	1.49889198860191e-06 	 7.00000723540234e+00   -7.93175445664163e-15 	2.34838917456870e-05	 4.58354019304117e-05	1.02843396735734e-24		1.00000000132619e+00
5.40000000000000e-01    	2.32019452843087e-06 	 7.00000856321503e+00   -7.93175445660483e-15 	3.14560960273953e-05	 4.17803610391529e-05	1.42783908458409e-24		1.00000000136754e+00
5.70000000000000e-01    	3.39617202897335e-06 	 7.00000968014007e+00   -7.93175445655617e-15 	4.04147484983390e-05	 3.15175745479920e-05	1.80498664761042e-24		1.00000000131335e+00
6.00000000000000e-01    	4.75138093796162e-06 	 7.00001037694856e+00   -7.93175445649779e-15 	4.99982512068648e-05	 1.35275835396250e-05	2.05655965663412e-24		1.00000000134141e+00
6.30000000000000e-01    	6.39717462040998e-06 	 7.00001040071721e+00   -7.93175445643521e-15 	5.96872265800082e-05	 -1.35605503771420e-05	2.06579312759567e-24		1.00000000187323e+00
6.60000000000000e-01    	8.32695442381560e-06 	 7.00000946138036e+00   -7.93175445637716e-15 	6.88053288668242e-05	 -5.08275558147152e-05	1.74572007390521e-24		1.00000000365881e+00
6.90000000000000e-01    	1.05116188872359e-05 	 7.00000724266354e+00   -7.93175445633371e-15 	7.65318717027331e-05	 -9.89150168589182e-05	1.10692356395164e-24		1.00000000782065e+00
7.20000000000000e-01    	1.28955829214824e-05 	 7.00000341747620e+00   -7.93175445631208e-15 	8.19273134735983e-05	 -1.57878718955139e-04	3.44300279539517e-25		1.00000001581889e+00
7.50000000000000e-01    	1.53937591168363e-05 	 6.99999766753749e+00   -7.93175445630970e-15 	8.39718949051537e-05	 -2.27054955439122e-04	-7.14616743076245e-26		1.00000002930262e+00
7.80000000000000e-01    	1.78898897350316e-05 	 6.99998970667794e+00   -7.93175445630483e-15 	8.16168825658718e-05	 -3.04951042954000e-04	6.79160231831953e-25		1.00000004982823e+00
8.10000000000000e-01    	2.02365882906873e-05 	 6.99997930692262e+00   -7.93175445624547e-15 	7.38469840450851e-05	 -3.89171186810058e-04	3.78967522145465e-24		1.00000007845379e+00
8.40000000000000e-01    	2.22573932471574e-05 	 6.99996632613762e+00   -7.93175445603876e-15 	5.97516149965594e-05	 -4.76388000423944e-04	1.07745364896174e-23		1.00000011525788e+00
8.70000000000000e-01    	2.37510540592234e-05 	 6.99995073573453e+00   -7.93175445554341e-15 	3.86018644873805e-05	 -5.62368402451580e-04	2.33147358767605e-23		1.00000015887415e+00
9.00000000000000e-01    	2.44981638560317e-05 	 6.99993264669851e+00   -7.93175445456833e-15 	9.92926993751606e-06	 -6.42060320459672e-04	4.29952922530190e-23		1.00000020617000e+00
9.30000000000000e-01    	2.42701270810464e-05 	 6.99991233205541e+00   -7.93175445288064e-15 	-2.63980810752129e-05	 -7.09743693970479e-04	7.09528983530478e-23		1.00000025221645e+00
9.60000000000000e-01    	2.28403092082950e-05 	 6.99989024383912e+00   -7.93175445022503e-15 	-7.01070197748299e-05	 -7.59245807253119e-04	1.07482374904569e-22		1.00000029068455e+00
9.90000000000000e-01    	1.99970651289904e-05 	 6.99986702267674e+00   -7.93175444635453e-15 	-1.20463435396464e-04	 -7.84217145918378e-04	1.51680617386693e-22		1.00000031475394e+00
1.02000000000000e+00    	1.55581898114752e-05 	 6.99984349828301e+00   -7.93175444107022e-15 	-1.76234142087935e-04	 -7.78459945787745e-04	2.01228801087283e-22		1.00000031852913e+00
1.05000000000000e+00    	9.38618712575418e-06 	 6.99982067945108e+00   -7.93175443426403e-15 	-2.35671216790441e-04	 -7.36297596861972e-04	2.52419531984880e-22		1.00000029883749e+00
1.08000000000000e+00    	1.40361883283745e-06 	 6.99979973253914e+00   -7.93175442595586e-15 	-2.96522940371031e-04	 -6.52969304713176e-04	3.00518420536349e-22		1.00000025714735e+00
1.11000000000000e+00    	-8.39231513482610e-06 	 6.99978194797074e+00   -7.93175441631430e-15 	-3.56074547965484e-04	 -5.25031127774164e-04	3.40505525772920e-22		1.00000020122336e+00
1.14000000000000e+00    	-1.99168922379236e-05 	 6.99976869487410e+00   -7.93175440564945e-15 	-4.11220745815451e-04	 -3.50741929013390e-04	3.68172734659544e-22		1.00000014606119e+00
1.17000000000000e+00    	-3.29876419730009e-05 	 6.99976136465660e+00   -7.93175439436887e-15 	-4.58570392153827e-04	 -1.30411115886192e-04	3.81466207147750e-22		1.00000011364693e+00
1.20000000000000e+00    	-4.73177279096958e-05 	 6.99976130501636e+00   -7.93175438289194e-15 	-4.94581906438245e-04	 1.33315523009505e-04	3.81872700070288e-22		1.00000013119214e+00
1.23000000000000e+00    	-6.25138122604105e-05 	 6.99976974659622e+00   -7.93175437152537e-15 	-5.15725935282858e-04	 4.35254899037900e-04	3.75573996195943e-22		1.00000022771001e+00
1.26000000000000e+00    	-7.80791421071367e-05 	 6.99978772514979e+00   -7.93175436031144e-15 	-5.18669673137318e-04	 7.67591626614709e-04	3.74055926041477e-22		1.00000042910748e+00
1.29000000000000e+00    	-9.34223968001122e-05 	 6.99981600267216e+00   -7.93175434886995e-15 	-5.00475156242582e-04	 1.11990658326612e-03	3.93876525869655e-22		1.00000075233279e+00
1.32000000000000e+00    	-1.07872576907974e-04 	 6.99985499141022e+00   -7.93175433626250e-15 	-4.58801994268268e-04	 1.47934198224581e-03	4.55383720424010e-22		1.00000119947527e+00
1.35000000000000e+00    	-1.20699906039695e-04 	 6.99990468497092e+00   -7.93175432091197e-15 	-3.92103564819077e-04	 1.83091005408512e-03	5.80327136719985e-22		1.00000175298688e+00
1.38000000000000e+00    	-1.31142373153902e-04 	 6.99996460085851e+00   -7.93175430060852e-15 	-2.99804854930009e-04	 2.15794560829308e-03	7.88517356570149e-22		1.00000237330328e+00
1.41000000000000e+00    	-1.38437185009630e-04 	 7.00003373866775e+00   -7.93175427262565e-15 	-1.82450042188633e-04	 2.44269524859633e-03	1.09392009370754e-21		1.00000300001955e+00
1.44000000000000e+00    	-1.41856050322813e-04 	 7.00011055782600e+00   -7.93175423395452e-15 	-4.18086596509629e-05	 2.66702820607512e-03	1.50079078972913e-21		1.00000355738738e+00
1.47000000000000e+00    	-1.40742904726090e-04 	 7.00019297820894e+00   -7.93175418164422e-15 	1.19069203538190e-04	 2.81324604555616e-03	2.00060844115869e-21		1.00000396425754e+00
1.50000000000000e+00    	-1.34552433496288e-04 	 7.00027840616226e+00   -7.93175411321207e-15 	2.95855830263053e-04	 2.86496132807041e-03	2.57060922711222e-21		1.00000414775844e+00
1.53000000000000e+00    	-1.22887578021392e-04 	 7.00036378746884e+00   -7.93175402706485e-15 	4.83011111310502e-04	 2.80800910887586e-03	3.17461551691580e-21		1.00000405909921e+00
1.56000000000000e+00    	-1.05534136411077e-04 	 7.00044568764177e+00   -7.93175392285494e-15 	6.73910933699989e-04	 2.63135031570221e-03	3.76659032398315e-21		1.00000368907341e+00
1.59000000000000e+00    	-8.24905943667603e-05 	 7.00052039864530e+00   -7.93175380168815e-15 	8.61036184511470e-04	 2.32792292329607e-03	4.29693620213638e-21		1.00000308029948e+00
1.62000000000000e+00    	-5.39914460528760e-05 	 7.00058406980223e+00   -7.93175366610682e-15 	1.03621671257898e-03	 1.89539567179182e-03	4.72104764613625e-21		1.00000233313219e+00
1.65000000000000e+00    	-2.05224742391236e-05 	 7.00063285929883e+00   -7.93175351979479e-15 	1.19092199821980e-03	 1.33678002249770e-03	5.00909294384443e-21		1.00000160263673e+00
1.68000000000000e+00    	1.71732642790137e-05 	 7.00066310141022e+00   -7.93175336698846e-15 	1.31658839883919e-03	 6.60859154143181e-04	5.15554091207235e-21		1.00000108506933e+00
1.71000000000000e+00    	5.80996802743710e-05 	 7.00067148340409e+00   -7.93175321162800e-15 	1.40497172693640e-03	 -1.17601980110169e-04	5.18666154685655e-21		1.00000099388740e+00
1.74000000000000e+00    	1.01022708312503e-04 	 7.00065522510060e+00   -7.93175305633640e-15 	1.44851350251223e-03	 -9.77894341415564e-04	5.16420660366583e-21		1.00000152723319e+00
1.77000000000000e+00    	1.44496415430640e-04 	 7.00061225332704e+00   -7.93175290136482e-15 	1.44070930378948e-03	 -1.89367015273760e-03	5.18377468813376e-21		1.00000283081097e+00
1.80000000000000e+00    	1.86900055760629e-04 	 7.00054136305622e+00   -7.93175274367855e-15 	1.37646792718088e-03	 -2.83352550844216e-03	5.36699630425304e-21		1.00000496175307e+00
1.83000000000000e+00    	2.26485627189944e-04 	 7.00044235689694e+00   -7.93175257637083e-15 	1.25245023517853e-03	 -3.76185848077007e-03	5.84759007663186e-21		1.00000786007452e+00
1.86000000000000e+00    	2.61435148193189e-04 	 7.00031615484040e+00   -7.93175238857400e-15 	1.06737633460430e-03	 -4.63998892554065e-03	6.75243439684717e-21		1.00001133433050e+00
1.89000000000000e+00    	2.89926520177745e-04 	 7.00016486677129e+00   -7.93175216598648e-15 	8.22288918319825e-04	 -5.42751391210551e-03	8.17990927943722e-21		1.00001506691966e+00
1.92000000000000e+00    	3.10206456308483e-04 	 6.99999182122699e+00   -7.93175189205135e-15 	5.20759232231965e-04	 -6.08386061176206e-03	1.01786979915546e-20		1.00001864210130e+00
1.95000000000000e+00    	3.20668528317673e-04 	 6.99980154521667e+00   -7.93175154971737e-15 	1.69020427210786e-04	 -6.56998701000997e-03	1.27307979943675e-20		1.00002159641541e+00
1.98000000000000e+00    	3.19933904496241e-04 	 6.99959969156570e+00   -7.93175112359893e-15 	-2.23988524556201e-04	 -6.85017039689188e-03	1.57425047482561e-20		1.00002348722684e+00
2.01000000000000e+00    	3.06931836854427e-04 	 6.99939291218756e+00   -7.93175060224633e-15 	-6.46685993720123e-04	 -6.89381467353528e-03	1.90464917961560e-20		1.00002397115446e+00
2.04000000000000e+00    	2.80976435334073e-04 	 6.99918867785315e+00   -7.93174998016258e-15 	-1.08503492432833e-03	 -6.67720053676906e-03	2.24168018956082e-20		1.00002288089213e+00
2.07000000000000e+00    	2.41835795446680e-04 	 6.99899504736200e+00   -7.93174925917502e-15 	-1.52286827473384e-03	 -6.18509802697289e-03	2.55966870113057e-20		1.00002028707691e+00
