0.00000000000000e+00    	0.00000000000000e+00 	 -5.66311896060000e+00  	4.11449676600000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.84205243121073e-12 	 -5.66311896059909e+00   4.11449676600000e+00 	3.05932763242503e-10	 1.81399931800354e-10	1.78841773914795e-20		1.00000000000000e+00
6.00000000000000e-02    	5.74166017988108e-11 	 -5.66311896054247e+00   4.11449676600000e+00 	4.71749333997171e-09	 5.72702043553147e-09	8.65366846430003e-18		1.00000000000000e+00
9.00000000000000e-02    	4.17103936380232e-10 	 -5.66311895995552e+00   4.11449676600000e+00 	2.24249274368833e-08	 4.25389180358021e-08	3.02122309015131e-16		1.00000000000000e+00
1.20000000000000e-01    	1.64899311911563e-09 	 -5.66311895706165e+00   4.11449676600000e+00 	6.46254148840130e-08	 1.73802150781325e-07	3.49241113625142e-15		1.00000000000002e+00
1.50000000000000e-01    	4.61903495122261e-09 	 -5.66311894749810e+00   4.11449676600000e+00 	1.38921904696080e-07	 5.09600218549425e-07	2.13707297935247e-14		1.00000000000014e+00
1.80000000000000e-01    	1.02834376248829e-08 	 -5.66311892288377e+00   4.11449676600000e+00 	2.42548829098617e-07	 1.20681218832814e-06	8.41037006288091e-14		1.00000000000076e+00
2.10000000000000e-01    	1.92717385288239e-08 	 -5.66311886955697e+00   4.11449676600000e+00 	3.55359493526427e-07	 2.45771878214226e-06	2.29169315801388e-13		1.00000000000308e+00
2.40000000000000e-01    	3.12689572292730e-08 	 -5.66311876783049e+00   4.11449676600001e+00 	4.33623311496692e-07	 4.46696290383808e-06	4.14007973552780e-13		1.00000000001007e+00
2.70000000000000e-01    	4.42371921503703e-08 	 -5.66311859210198e+00   4.11449676600002e+00 	4.05698553600560e-07	 7.41783433685508e-06	2.67960688273128e-13		1.00000000002759e+00
3.00000000000000e-01    	5.35479900567972e-08 	 -5.66311831210898e+00   4.11449676600001e+00 	1.70562428581373e-07	 1.14301715574273e-05	-1.39167531147615e-12		1.00000000006534e+00
3.30000000000000e-01    	5.11237651484364e-08 	 -5.66311789553014e+00   4.11449676599990e+00 	-4.00002758318263e-07	 1.65133853644182e-05	-7.27415046528356e-12		1.00000000013643e+00
3.60000000000000e-01    	2.47066248991206e-08 	 -5.66311731201363e+00   4.11449676599949e+00 	-1.45504112529603e-06	 2.25191032034426e-05	-2.23904532341327e-11		1.00000000025461e+00
3.90000000000000e-01    	-4.26162728512193e-08 	 -5.66311653856784e+00   4.11449676599839e+00 	-3.15369116114701e-06	 2.90986153004582e-05	-5.45002990711272e-11		1.00000000042834e+00
4.20000000000000e-01    	-1.72502095771903e-07 	 -5.66311556608810e+00   4.11449676599595e+00 	-5.65030333114438e-06	 3.56705983080888e-05	-1.13651266363779e-10		1.00000000065216e+00
4.50000000000000e-01    	-3.90940335692507e-07 	 -5.66311440663044e+00   4.11449676599119e+00 	-9.07603700778594e-06	 4.14044478797900e-05	-2.10193715162578e-10		1.00000000089835e+00
4.80000000000000e-01    	-7.27248391728899e-07 	 -5.66311310089104e+00   4.11449676598289e+00 	-1.35179745536185e-05	 4.52239460808493e-05	-3.50906260370917e-10		1.00000000111397e+00
5.10000000000000e-01    	-1.21242050476832e-06 	 -5.66311172522304e+00   4.11449676596972e+00 	-1.89971593289116e-05	 4.58349320326774e-05	-5.33491722739555e-10		1.00000000123087e+00
5.40000000000000e-01    	-1.87682272082022e-06 	 -5.66311039743367e+00   4.11449676595063e+00 	-2.54472643862480e-05	 4.17791761793324e-05	-7.40679221387646e-10		1.00000000119653e+00
5.70000000000000e-01    	-2.74728109658034e-06 	 -5.66310928056458e+00   4.11449676592538e+00 	-3.26958028291470e-05	 3.15148526302925e-05	-9.36314629053526e-10		1.00000000103110e+00
6.00000000000000e-01    	-3.84366929922792e-06 	 -5.66310858387705e+00   4.11449676589510e+00 	-4.04498768114230e-05	 1.35219606109972e-05	-1.06679475547412e-09		1.00000000090952e+00
