0.00000000000000e+00    	0.00000000000000e+00 	 -3.50000000000000e+00  	6.06217782650000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.13845101155824e-12 	 -3.49999999999909e+00   6.06217782650000e+00 	1.89076845964153e-10	 1.81399931841663e-10	2.63500179527484e-20		1.00000000000000e+00
6.00000000000000e-02    	3.54854114739957e-11 	 -3.49999999994247e+00   6.06217782650000e+00 	2.91557123350702e-09	 5.72702044664815e-09	1.27500591625713e-17		1.00000000000000e+00
9.00000000000000e-02    	2.57784412723145e-10 	 -3.49999999935552e+00   6.06217782650000e+00 	1.38593677286583e-08	 4.25389184186787e-08	4.45138077415578e-16		1.00000000000000e+00
1.20000000000000e-01    	1.01913386277271e-09 	 -3.49999999646165e+00   6.06217782650000e+00 	3.99407089432790e-08	 1.73802155403671e-07	5.14561539906596e-15		1.00000000000002e+00
1.50000000000000e-01    	2.85472131461591e-09 	 -3.49999998689810e+00   6.06217782650000e+00 	8.58585093824047e-08	 5.09600249088101e-07	3.14870028844370e-14		1.00000000000013e+00
1.80000000000000e-01    	6.35551882200436e-09 	 -3.49999996228377e+00   6.06217782650000e+00 	1.49903700152031e-07	 1.20681232411203e-06	1.23915916000121e-13		1.00000000000074e+00
2.10000000000000e-01    	1.19106131633231e-08 	 -3.49999990895696e+00   6.06217782650001e+00 	2.19625398160624e-07	 2.45771923563273e-06	3.37651327532976e-13		1.00000000000304e+00
2.40000000000000e-01    	1.93253696985881e-08 	 -3.49999980723045e+00   6.06217782650002e+00 	2.67997739778460e-07	 4.46696411615007e-06	6.09987108374758e-13		1.00000000001001e+00
2.70000000000000e-01    	2.73403793549348e-08 	 -3.49999963150189e+00   6.06217782650004e+00 	2.50745943760474e-07	 7.41783703183933e-06	3.94804807301289e-13		1.00000000002754e+00
3.00000000000000e-01    	3.30952727188335e-08 	 -3.49999935150877e+00   6.06217782650002e+00 	1.05438185570391e-07	 1.14301766519127e-05	-2.05045632115288e-12		1.00000000006533e+00
3.30000000000000e-01    	3.15981306876283e-08 	 -3.49999893492973e+00   6.06217782649985e+00 	-2.47163453238328e-07	 1.65133936476823e-05	-1.07175283072524e-11		1.00000000013638e+00
3.60000000000000e-01    	1.52736182672352e-08 	 -3.49999835141292e+00   6.06217782649924e+00 	-8.99168186997984e-07	 2.25191148350329e-05	-3.29894539667899e-11		1.00000000025396e+00
3.90000000000000e-01    	-2.63303895326756e-08 	 -3.49999757796674e+00   6.06217782649762e+00 	-1.94892616226016e-06	 2.90986294789090e-05	-8.02991569562355e-11		1.00000000042526e+00
4.20000000000000e-01    	-1.06598163438657e-07 	 -3.49999660548655e+00   6.06217782649403e+00 	-3.49183411131678e-06	 3.56706139234439e-05	-1.67450400103064e-10		1.00000000064229e+00
4.50000000000000e-01    	-2.41591716047397e-07 	 -3.49999544602839e+00   6.06217782648702e+00 	-5.60896512929370e-06	 4.14044664776114e-05	-3.09693013025727e-10		1.00000000087290e+00
