0.00000000000000e+00    	0.00000000000000e+00 	 -9.27050983120000e-01  	2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.90000000000000e-01    	-3.98079240425833e-07 	 -9.27054748655966e-01   2.85316954891123e+00 	-1.90837895700220e-06	 1.73125595662697e-05	1.20642553464858e-10		1.00000000015168e+00
4.20000000000000e-01    	-4.35190062995048e-07 	 -9.27053590195242e-01   2.85316954891335e+00 	-3.95951132345309e-07	 6.34737804912455e-05	-7.91685221096140e-12		1.00000000201454e+00
4.50000000000000e-01    	-4.10138695737627e-07 	 -9.27050703531590e-01   2.85316954890841e+00 	2.28625298554396e-06	 1.33286374334413e-04	-3.71225003573165e-10		1.00000000888524e+00
4.80000000000000e-01    	-2.83326762170858e-07 	 -9.27045314305359e-01   2.85316954888742e+00 	6.43633701843633e-06	 2.30932046341680e-04	-1.09942635705111e-09		1.00000002668552e+00
5.10000000000000e-01    	-6.56374301302530e-09 	 -9.27036538226189e-01   2.85316954883782e+00 	1.23238551939357e-05	 3.59457824230027e-04	-2.28610980424585e-09		1.00000006468090e+00
5.40000000000000e-01    	4.75590862153267e-07 	 -9.27023424233482e-01   2.85316954874593e+00 	2.01567518875568e-05	 5.20165539009170e-04	-3.89613030402851e-09		1.00000013548923e+00
5.70000000000000e-01    	1.22344046306307e-06 	 -9.27005015965129e-01   2.85316954860260e+00 	3.00450585161414e-05	 7.12009824835314e-04	-5.63790244553154e-09		1.00000025393032e+00
6.00000000000000e-01    	2.29865171190920e-06 	 -9.26980430531626e-01   2.85316954841308e+00 	4.19634204913277e-05	 9.31055198215474e-04	-6.81980821347725e-09		1.00000043431226e+00
6.30000000000000e-01    	3.75964610846914e-06 	 -9.26948952025180e-01   2.85316954821095e+00 	5.57151632993533e-05	 1.17004559217322e-03	-6.22879736513642e-09		1.00000068605520e+00
6.60000000000000e-01    	5.65597825174070e-06 	 -9.26910135593854e-01   2.85316954807471e+00 	7.09012909021080e-05	 1.41813896804271e-03	-2.08509005968662e-09		1.00000100807205e+00
6.90000000000000e-01    	8.02190780208777e-06 	 -9.26863916391263e-01   2.85316954814385e+00 	8.68984499769075e-05	 1.66085502755916e-03	7.86661539981286e-09		1.00000138299443e+00
7.20000000000000e-01    	1.08695005321663e-05 	 -9.26810716389465e-01   2.85316954862940e+00 	1.02850330101794e-04	 1.88027555786319e-03	2.60786714593468e-08		1.00000177300561e+00
7.50000000000000e-01    	1.41817295531941e-05 	 -9.26751541030957e-01   2.85316954981312e+00 	1.17676989093098e-04	 2.05552477312819e-03	5.47145029793961e-08		1.00000211951274e+00
7.80000000000000e-01    	1.79061749168140e-05 	 -9.26688057098938e-01   2.85316955202919e+00 	1.30105965754436e-04	 2.16354163655013e-03	9.49866328489934e-08		1.00000234891723e+00
8.10000000000000e-01    	2.19500159928070e-05 	 -9.26622643089373e-01   2.85316955562468e+00 	1.38727586433928e-04	 2.18013826459659e-03	1.46417411004950e-07		1.00000238612126e+00
8.40000000000000e-01    	2.61770501011125e-05 	 -9.26558403835108e-01   2.85316956089856e+00 	1.42074521433562e-04	 2.08131904932623e-03	2.06191128361256e-07		1.00000217603473e+00
8.70000000000000e-01    	3.04074272799640e-05 	 -9.26499142192316e-01   2.85316956802553e+00 	1.38722520167734e-04	 1.84481516158048e-03	2.68820568934080e-07		1.00000171129203e+00
9.00000000000000e-01    	3.44206460767696e-05 	 -9.26449282250169e-01   2.85316957697748e+00 	1.27405691200320e-04	 1.45176979464148e-03	3.26368673428537e-07		1.00000106193336e+00
9.30000000000000e-01    	3.79621036984294e-05 	 -9.26413740727665e-01   2.85316958746265e+00 	1.07136254982573e-04	 8.88492084892615e-04	3.69427734553895e-07		1.00000040044817e+00
9.60000000000000e-01    	4.07531499245511e-05 	 -9.26397745903841e-01   2.85316959890683e+00 	7.73161003824262e-05	 1.48183282326177e-04	3.88953054407194e-07		1.00000001396811e+00
9.90000000000000e-01    	4.25041944020808e-05 	 -9.26406606483128e-01   2.85316961050179e+00 	3.78264746730840e-05	 -7.67471471194006e-04	3.78877169489647e-07		1.00000029522168e+00
1.02000000000000e+00    	4.29300189230818e-05 	 -9.26445436089923e-01   2.85316962134049e+00 	-1.09166449321657e-05	 -1.84695751549439e-03	3.39213571682354e-07		1.00000170568422e+00
1.05000000000000e+00    	4.17661221944985e-05 	 -9.26518842452733e-01   2.85316963064649e+00 	-6.79501999596224e-05	 -3.06794221444629e-03	2.79132080109551e-07		1.00000470843228e+00
1.08000000000000e+00    	3.87847493130214e-05 	 -9.26630593593748e-01   2.85316963808666e+00 	-1.31797301868667e-04	 -4.39674754982224e-03	2.19302719061579e-07		1.00000967433300e+00
1.11000000000000e+00    	3.38092934333287e-05 	 -9.26783276283947e-01   2.85316964413324e+00 	-2.00540911370951e-04	 -5.78837387279261e-03	1.92718598238264e-07		1.00001677260373e+00
1.14000000000000e+00    	2.67260343897190e-05 	 -9.26977964450174e-01   2.85316965041858e+00 	-2.71924667732321e-04	 -7.18714458559132e-03	2.43273046962305e-07		1.00002586416071e+00
1.17000000000000e+00    	1.74926843240801e-05 	 -9.27213916928678e-01   2.85316966000702e+00 	-3.43460842880926e-04	 -8.52801510924644e-03	4.21615287594707e-07		1.00003642184034e+00
1.20000000000000e+00    	6.14387556939421e-06 	 -9.27488324772023e-01   2.85316967750036e+00 	-4.12521843798908e-04	 -9.73855789088425e-03	7.78243338028518e-07		1.00004750371403e+00
1.23000000000000e+00    	-7.20556981379388e-06 	 -9.27796128096166e-01   2.85316970890073e+00 	-4.76392923232719e-04	 -1.07415997322040e-02	1.35437242627153e-06		1.00005780278785e+00
1.26000000000000e+00    	-2.23581664449089e-05 	 -9.28129921121462e-01   2.85316976118009e+00 	-5.32270706091164e-04	 -1.14584500549206e-02	2.17175825851780e-06		1.00006578753324e+00
1.29000000000000e+00    	-3.90303768914663e-05 	 -9.28479961600775e-01   2.85316984155043e+00 	-5.77204674556395e-04	 -1.18126207772640e-02	3.22323660471759e-06		1.00006993314730e+00
1.32000000000000e+00    	-5.68467531120637e-05 	 -9.28834297290272e-01   2.85316995648748e+00 	-6.07995477341597e-04	 -1.17339022627892e-02	4.46612335209606e-06		1.00006902468818e+00
1.35000000000000e+00    	-7.53307438803819e-05 	 -9.29179017608939e-01   2.85317011062708e+00 	-6.21082147972413e-04	 -1.11626272557517e-02	5.82066668493499e-06		1.00006249305939e+00
1.38000000000000e+00    	-9.38925203856822e-05 	 -9.29498633292928e-01   2.85317030571418e+00 	-6.12466320034935e-04	 -1.00539275994536e-02	7.17535408592064e-06		1.00005072702671e+00
1.41000000000000e+00    	-1.11815785668889e-04 	 -9.29776580841999e-01   2.85317053982650e+00 	-5.77731115444991e-04	 -8.38176841411990e-03	8.40001411121278e-06		1.00003529331997e+00
1.44000000000000e+00    	-1.28247290654056e-04 	 -9.29995842051688e-01   2.85317080710544e+00 	-5.12211631710610e-04	 -6.14253272935777e-03	9.36636660914280e-06		1.00001899639798e+00
1.47000000000000e+00    	-1.42194322859352e-04 	 -9.30139662123459e-01   2.85317109819300e+00 	-4.11360099684261e-04	 -3.35792774191974e-03	9.97411480235430e-06		1.00000572248129e+00
1.50000000000000e+00    	-1.52536349273461e-04 	 -9.30192342993575e-01   2.85317140149296e+00 	-2.71321077246729e-04	 -7.69933588910527e-05	1.01790822398315e-05		1.00000003982336e+00
1.53000000000000e+00    	-1.58056883092299e-04 	 -9.30140081952900e-01   2.85317170524866e+00 	-8.96924296120028e-05	 3.62298410815574e-03	1.00185895690785e-05		1.00000656705791e+00
1.56000000000000e+00    	-1.57500209004729e-04 	 -9.29971819788702e-01   2.85317200027288e+00 	1.33598750461734e-04	 7.63681427690624e-03	9.62857481905892e-06		1.00002916901140e+00
1.59000000000000e+00    	-1.49654741896380e-04 	 -9.29680058111915e-01   2.85317228300076e+00 	3.95422060168322e-04	 1.18331123849279e-02	9.24717808976508e-06		1.00007008704032e+00
1.62000000000000e+00    	-1.33460675915088e-04 	 -9.29261602828639e-01   2.85317255839417e+00 	6.88724138341111e-04	 1.60574252661351e-02	9.20081268931650e-06		1.00012914932611e+00
1.65000000000000e+00    	-1.08134673018298e-04 	 -9.28718190392108e-01   2.85317284214018e+00 	1.00213209019601e-03	 2.01367508611995e-02	9.87112226004890e-06		1.00020322590032e+00
1.68000000000000e+00    	-7.32993843164062e-05 	 -9.28056955838928e-01   2.85317316158547e+00 	1.32003702852823e-03	 2.38853527436913e-02	1.16444455561228e-05		1.00028608543208e+00
1.71000000000000e+00    	-2.91015120312307e-05 	 -9.27290706640272e-01   2.85317355495323e+00 	1.62327154412118e-03	 2.71116977859803e-02	1.48490238505492e-05		1.00036877169764e+00
1.74000000000000e+00    	2.37001568687753e-05 	 -9.26437973661969e-01   2.85317406859947e+00 	1.89042149209985e-03	 2.96262806897846e-02	1.96885704013676e-05		1.00044054825290e+00
1.77000000000000e+00    	8.36950080639662e-05 	 -9.25522819273126e-01   2.85317475236472e+00 	2.09971633948358e-03	 3.12500486992303e-02	2.61832923520114e-05		1.00049036728895e+00
1.80000000000000e+00    	1.48844081109882e-04 	 -9.24574391973398e-01   2.85317565342592e+00 	2.23133636885344e-03	 3.18231055264255e-02	3.41303917248428e-05		1.00050871564031e+00
1.83000000000000e+00    	2.16575361562478e-04 	 -9.23626226051464e-01   2.85317680939951e+00 	2.26987588171507e-03	 3.12133539395580e-02	4.30950403937596e-05		1.00048959397780e+00
1.86000000000000e+00    	2.83950606019530e-04 	 -9.22715293361519e-01   2.85317824173024e+00 	2.20662707654912e-03	 2.93247271794855e-02	5.24396716893591e-05		1.00043231234158e+00
1.89000000000000e+00    	3.47892993019793e-04 	 -9.21880822483199e-01   2.85317995056214e+00 	2.04131604069729e-03	 2.61046547283236e-02	6.13943352484245e-05		1.00034275312961e+00
1.92000000000000e+00    	4.05454235598869e-04 	 -9.21162909005072e-01   2.85318191227844e+00 	1.78294307817225e-03	 2.15504036418273e-02	6.91643324335247e-05		1.00023377445818e+00
1.95000000000000e+00    	4.54090515109644e-04 	 -9.20600950388714e-01   2.85318408068630e+00 	1.44946123558346e-03	 1.57139323468642e-02	7.50642041695021e-05		1.00012450936986e+00
1.98000000000000e+00    	4.91910442076318e-04 	 -9.20231950569974e-01   2.85318639240041e+00 	1.06616820346760e-03	 8.70489485443209e-03	7.86604512968041e-05		1.00003845830874e+00
2.01000000000000e+00    	5.17856888537843e-04 	 -9.20088753134146e-01   2.85318877637549e+00 	6.62876582799156e-04	 6.91450638907680e-04	7.99003626861212e-05		1.00000046194660e+00
2.04000000000000e+00    	5.31789265083910e-04 	 -9.20198276391919e-01   2.85319116681400e+00 	2.70143259093531e-04	 -8.10141716624369e-03	7.92022548062998e-05		1.00003285556550e+00
2.07000000000000e+00    	5.34444162934860e-04 	 -9.20579836546976e-01   2.85319351793675e+00 	-8.49532694295803e-05	 -1.73962831329306e-02	7.74843176906894e-05		1.00015131049643e+00
2.10000000000000e+00    	5.27269596567057e-04 	 -9.21243653087439e-01   2.85319581848687e+00 	-3.82839425938064e-04	 -2.68704326022185e-02	7.61156335212125e-05		1.00036102108581e+00
2.13000000000000e+00    	5.12149282198426e-04 	 -9.22189630321545e-01   2.85319810348436e+00 	-6.14559402315587e-04	 -3.61656850074385e-02	7.67835025982831e-05		1.00065395634606e+00
2.16000000000000e+00    	4.91055054170559e-04 	 -9.23406498678288e-01   2.85320046078139e+00 	-7.83308196604435e-04	 -4.49005968338363e-02	8.12847373802093e-05		1.00100783402278e+00
2.19000000000000e+00    	4.65683466267106e-04 	 -9.24871379447151e-01   2.85320303044503e+00 	-9.03900911034340e-04	 -5.26845806697442e-02	9.12629653834041e-05		1.00138728292611e+00
2.22000000000000e+00    	4.37142832766959e-04 	 -9.26549810249580e-01   2.85320599588826e+00 	-9.99990319542636e-04	 -5.91333523535573e-02	1.07926634757719e-04		1.00174735586842e+00
2.25000000000000e+00    	4.05756614424706e-04 	 -9.28396241065161e-01   2.85320956686796e+00 	-1.09921188411191e-03	 -6.38850633134651e-02	1.31790863808323e-04		1.00203918433870e+00
2.28000000000000e+00    	3.71037226241648e-04 	 -9.30354987955272e-01   2.85321395579329e+00 	-1.22681515208944e-03	 -6.66164906457222e-02	1.62488707148791e-04		1.00221718619466e+00
2.31000000000000e+00    	3.31862124090303e-04 	 -9.32361618094328e-01   2.85321935004248e+00 	-1.39867150131670e-03	 -6.70587212722403e-02	1.98693010145700e-04		1.00224690962834e+00
2.34000000000000e+00    	2.86854053190297e-04 	 -9.34344736421951e-01   2.85322588399014e+00 	-1.61477831892881e-03	 -6.50118395713484e-02	2.38178951536751e-04		1.00211237070634e+00
2.37000000000000e+00    	2.34933102503414e-04 	 -9.36228148184599e-01   2.85323361505783e+00 	-1.85447117568870e-03	 -6.03581666558932e-02	2.78040504140397e-04		1.00182165311592e+00
2.40000000000000e+00    	1.75973554562384e-04 	 -9.37933376241618e-01   2.85324250820568e+00 	-2.07448358937506e-03	 -5.30735718569514e-02	3.15052683974995e-04		1.00140960988499e+00
2.43000000000000e+00    	1.11467652315862e-04 	 -9.39382508725444e-01   2.85325243278683e+00 	-2.21074248678548e-03	 -4.32362769765213e-02	3.46147326424330e-04		1.00093675267077e+00
2.46000000000000e+00    	4.50762556505072e-05 	 -9.40501333632147e-01   2.85326317450616e+00 	-2.18434921611609e-03	 -3.10324312294484e-02	3.68945669239312e-04		1.00048384259338e+00
2.49000000000000e+00    	-1.70611674114217e-05 	 -9.41222678261884e-01   2.85327446332406e+00 	-1.91158237659758e-03	 -1.67576154505774e-02	3.82269889605597e-04		1.00014229885204e+00
2.52000000000000e+00    	-6.63714438062156e-05 	 -9.41489816215742e-01   2.85328601560745e+00 	-1.31701921329776e-03	 -8.13427756155990e-04	3.86542975175585e-04		1.00000127280909e+00
2.55000000000000e+00    	-9.23230184210055e-05 	 -9.41259744685153e-01   2.85329758594794e+00 	-3.48113268831075e-04	 1.63015049948838e-02	3.83987627562788e-04		1.00013299500339e+00
2.58000000000000e+00    	-8.33434887049767e-05 	 -9.40506089274097e-01   2.85330902138484e+00 	1.01104756317472e-03	 3.40063128170293e-02	3.78554812358283e-04		1.00057863000982e+00
2.61000000000000e+00    	-2.81104461005962e-05 	 -9.39221383818793e-01   2.85332030900819e+00 	2.72935485874307e-03	 5.16580536016814e-02	3.75551723314561e-04		1.00133717843639e+00
2.64000000000000e+00    	8.29348174686582e-05 	 -9.37418513082490e-01   2.85333160775268e+00 	4.72400552359728e-03	 6.85761544326503e-02	3.80991979041755e-04		1.00235979086346e+00
2.67000000000000e+00    	2.56063170100343e-04 	 -9.35131195845330e-01   2.85334325696104e+00 	6.86314442535860e-03	 8.40694332332429e-02	4.00746615322131e-04		1.00355116110411e+00
2.70000000000000e+00    	4.92960524917706e-04 	 -9.32413504979269e-01   2.85335575777354e+00 	8.97629323769615e-03	 9.74637545816875e-02	4.39619000225549e-04		1.00477855797301e+00
2.73000000000000e+00    	7.89876088820350e-04 	 -9.29338536139057e-01   2.85336972782215e+00 	1.08717526781456e-02	 1.08128536082711e-01	5.00488834654669e-04		1.00588777992913e+00
2.76000000000000e+00    	1.13737710745539e-03 	 -9.25996412949770e-01   2.85338583405154e+00 	1.23590233555300e-02	 1.15500861907721e-01	5.83665568526955e-04		1.00672416044576e+00
2.79000000000000e+00    	1.52079183802036e-03 	 -9.22491831423690e-01   2.85340471188469e+00 	1.32734983104378e-02	 1.19106706046999e-01	6.86563653282943e-04		1.00715592861901e+00
2.82000000000000e+00    	1.92133868151189e-03 	 -9.18941297278015e-01   2.85342688098850e+00 	1.35003039986818e-02	 1.18579479959185e-01	8.03770118641716e-04		1.00709681626041e+00
2.85000000000000e+00    	2.31786300626002e-03 	 -9.15470114127926e-01   2.85345266865854e+00 	1.29941428853553e-02	 1.13676570426430e-01	9.27528297187870e-04		1.00652474918503e+00
2.88000000000000e+00    	2.68903639946467e-03 	 -9.12209069141554e-01   2.85348215168355e+00 	1.17922088071043e-02	 1.04294568229074e-01	1.04861540181147e-03		1.00549366618836e+00
2.91000000000000e+00    	3.01581084078138e-03 	 -9.09290672853477e-01   2.85351512673620e+00 	1.00176462646783e-02	 9.04834514688674e-02	1.15754607455418e-03		1.00413592114779e+00
2.94000000000000e+00    	3.28385743386688e-03 	 -9.06844778698871e-01   2.85355111775884e+00 	7.87166505289940e-03	 7.24591348869246e-02	1.24598594381533e-03		1.00265340064263e+00
2.97000000000000e+00    	3.48565959698480e-03 	 -9.04993466410966e-01   2.85358942592492e+00 	5.61347095119192e-03	 5.06127092253781e-02	1.30820755912368e-03		1.00129659382137e+00
3.00000000000000e+00    	3.62189338454929e-03 	 -9.03845236107580e-01   2.85362922282401e+00 	3.52880975991463e-03	 2.55136926785572e-02	1.34237227496002e-03		1.00033254619439e+00
3.03000000000000e+00    	3.70174702922713e-03 	 -9.03488809144414e-01   2.85366968021612e+00 	1.89015002420247e-03	 -2.09586443432557e-03	1.35139283521249e-03		1.00000489577673e+00
3.06000000000000e+00    	3.74194344581948e-03 	 -9.03987104644220e-01   2.85371012083442e+00 	9.13988850786299e-04	 -3.13191068082250e-02	1.34314702698372e-03		1.00049164207944e+00
3.09000000000000e+00    	3.76444548893870e-03 	 -9.05372152635286e-01   2.85375016661426e+00 	7.22680234820039e-04	 -6.11349861522040e-02	1.32989273923100e-03		1.00186814372613e+00
3.12000000000000e+00    	3.79310890009148e-03 	 -9.07641706207213e-01   2.85378985670490e+00 	1.31860769731622e-03	 -9.04402910871750e-02	1.32687769427270e-03		1.00408313678829e+00
3.15000000000000e+00    	3.84981748048253e-03 	 -9.10758072454922e-01   2.85382971037105e+00 	2.57684659569093e-03	 -1.18099020040278e-01	1.35031008740482e-03		1.00695374372917e+00
3.18000000000000e+00    	3.95078888104201e-03 	 -9.14649247748005e-01   2.85387071961410e+00 	4.25891614680552e-03	 -1.42993368566099e-01	1.41500341385879e-03		1.01018178762799e+00
3.21000000000000e+00    	4.10371680278612e-03 	 -9.19211968597772e-01   2.85391427007848e+00 	6.04592291452720e-03	 -1.64070648790082e-01	1.53207840574579e-03		1.01338940109048e+00
3.24000000000000e+00    	4.30623258610851e-03 	 -9.24315953364762e-01   2.85396200180417e+00 	7.58580367685428e-03	 -1.80382221066818e-01	1.70707941751770e-03		1.01616839363098e+00
3.27000000000000e+00    	4.54590858900942e-03 	 -9.29808526562543e-01   2.85401562970126e+00 	8.54749292956348e-03	 -1.91113284074357e-01	1.93876643079989e-03		1.01813609394832e+00
3.30000000000000e+00    	4.80178510931605e-03 	 -9.35518991607644e-01   2.85407674609840e+00 	8.67475379363564e-03	 -1.95605114864885e-01	2.21872642596376e-03		1.01899044895506e+00
3.33000000000000e+00    	5.04724193734171e-03 	 -9.41262467731628e-01   2.85414662609344e+00 	7.83341221438846e-03	 -1.93373229685014e-01	2.53185336807839e-03		1.01855828433488e+00
3.36000000000000e+00    	5.25395486263298e-03 	 -9.46843321442245e-01   2.85422605389777e+00 	6.04685328165848e-03	 -1.84125521360296e-01	2.85769171394166e-03		1.01683181424105e+00
3.39000000000000e+00    	5.39662814919545e-03 	 -9.52058705857588e-01   2.85431518771222e+00 	3.51519367272586e-03	 -1.67783636516676e-01	3.17260962820029e-03		1.01398903875790e+00
3.42000000000000e+00    	5.45810966783159e-03 	 -9.56702995060674e-01   2.85441348291743e+00 	6.13477950738270e-04	 -1.44508755579051e-01	3.45272726380150e-03		1.01039352636473e+00
3.45000000000000e+00    	5.43432727243085e-03 	 -9.60573983508868e-01   2.85451969694287e+00 	-2.13576711411901e-03	 -1.14729680305641e-01	3.67742774667571e-03		1.00656891692473e+00
3.48000000000000e+00    	5.33824020131818e-03 	 -9.63481508416926e-01   2.85463199970041e+00 	-4.11894925064876e-03	 -7.91671298699730e-02	3.83309563108551e-03		1.00314460214712e+00
3.51000000000000e+00    	5.20177596771989e-03 	 -9.65258549783642e-01   2.85474820458303e+00 	-4.71598480891142e-03	 -3.88444429825234e-02	3.91648019889402e-03		1.00077293632496e+00
3.54000000000000e+00    	5.07471494160967e-03 	 -9.65773883679936e-01   2.85486611159418e+00 	-3.40467642663822e-03	 4.92663393109787e-03	3.93686844393590e-03		1.00002568090855e+00
3.57000000000000e+00    	5.01990319001484e-03 	 -9.64944272709627e-01   2.85498391783826e+00 	1.32775110687301e-04	 5.05935467953930e-02	3.91624365114839e-03		1.00128670298317e+00
3.60000000000000e+00    	5.10507323337525e-03 	 -9.62743509079954e-01   2.85510061437252e+00 	5.92553243540277e-03	 9.64443268128929e-02	3.88694834202212e-03		1.00466498320408e+00
3.63000000000000e+00    	5.39266210295433e-03 	 -9.59205940282190e-01   2.85521627341244e+00 	1.36755174024560e-02	 1.40712124066795e-01	3.88704410864482e-03		1.00995149920554e+00
3.66000000000000e+00    	5.92979488002670e-03 	 -9.54423529752060e-01   2.85533215141061e+00 	2.27769729144516e-02	 1.81683403446604e-01	3.95429891187846e-03		1.01663330953839e+00
3.69000000000000e+00    	6.74058687962579e-03 	 -9.48537461677743e-01   2.85545058613884e+00 	3.23901944692445e-02	 2.17788808015747e-01	4.12015419976786e-03		1.02396194522321e+00
3.72000000000000e+00    	7.82210487529391e-03 	 -9.41726826753164e-01   2.85557472365773e+00 	4.15513418087130e-02	 2.47662512452940e-01	4.40491392623177e-03		1.03105898829665e+00
3.75000000000000e+00    	9.14419162283949e-03 	 -9.34197350513466e-01   2.85570814599957e+00 	4.92949175943110e-02	 2.70167193013910e-01	4.81486898882165e-03		1.03703591261105e+00
3.78000000000000e+00    	1.06524791256996e-02 	 -9.26172473451038e-01   2.85585447187706e+00 	5.47693446065646e-02	 2.84391966766653e-01	5.34145446698311e-03		1.04110854525638e+00
3.81000000000000e+00    	1.22735964098463e-02 	 -9.17887895527233e-01   2.85601698034232e+00 	5.73345735435837e-02	 2.89636353219934e-01	5.96212567876295e-03		1.04269459448708e+00
3.84000000000000e+00    	1.39217557596295e-02 	 -9.09589511574845e-01   2.85619827926072e+00 	5.66384160516770e-02	 2.85394354631734e-01	6.64253216007461e-03		1.04149026450659e+00
3.87000000000000e+00    	1.55063182133742e-02 	 -9.01533750807888e-01   2.85640002143050e+00 	5.26720003541372e-02	 2.71350889314142e-01	7.33969562641727e-03		1.03752566998835e+00
3.90000000000000e+00    	1.69403195986345e-02 	 -8.93988668450370e-01   2.85662266816058e+00 	4.58035689333996e-02	 2.47399649779932e-01	8.00611714720506e-03		1.03119767821211e+00
3.93000000000000e+00    	1.81500608952604e-02 	 -8.87233597865219e-01   2.85686531408384e+00 	3.67846448186296e-02	 2.13687282092870e-01	8.59490410731090e-03		1.02327378398906e+00
3.96000000000000e+00    	1.90855540868294e-02 	 -8.81554759104397e-01   2.85712561444306e+00 	2.67155692927261e-02	 1.70682494650033e-01	9.06597998296945e-03		1.01485389471374e+00
3.99000000000000e+00    	1.97307610962022e-02 	 -8.77234238644152e-01   2.85739988676470e+00 	1.69526941191822e-02	 1.19258781536008e-01	9.39309252844574e-03		1.00727269445697e+00
4.02000000000000e+00    	2.01112982947193e-02 	 -8.74530838742442e-01   2.85768347094010e+00 	8.94370039770364e-03	 6.07661568014854e-02	9.57062673986845e-03		1.00193019341939e+00
4.05000000000000e+00    	2.02962301474984e-02 	 -8.73654037587882e-01   2.85797139394141e+00 	3.99726395852975e-03	 -2.94424594574279e-03	9.61837226591942e-03		1.00005857817849e+00
4.08000000000000e+00    	2.03908822556935e-02 	 -8.74736345056440e-01   2.85825927904001e+00 	3.02758959706158e-03	 -6.95779101628427e-02	9.58199209600329e-03		1.00246798774521e+00
4.11000000000000e+00    	2.05201515847477e-02 	 -8.77812559024729e-01   2.85854429748649e+00 	6.34616331023873e-03	 -1.36549173531860e-01	9.52772406936764e-03		1.00934470232272e+00
4.14000000000000e+00    	2.08058649687239e-02 	 -8.82813800325157e-01   2.85882587801774e+00 	1.35746718537644e-02	 -2.01199917832391e-01	9.53191132152759e-03		1.02017475757104e+00
4.17000000000000e+00    	2.13447509321465e-02 	 -8.89578772535943e-01   2.85910595332907e+00 	2.37115415802012e-02	 -2.61023383211862e-01	9.66819431617657e-03		1.03382247884674e+00
4.20000000000000e+00    	2.21931834835329e-02 	 -8.97877536420448e-01   2.85938871106008e+00 	3.53228174631530e-02	 -3.13830320219663e-01	9.99602063469558e-03		1.04873118183414e+00
4.23000000000000e+00    	2.33613777528274e-02 	 -9.07438934501848e-01   2.85968000139329e+00 	4.67877739180423e-02	 -3.57825417972284e-01	1.05530237825457e-02		1.06317425281381e+00
4.26000000000000e+00    	2.48158366719787e-02 	 -9.17973584423269e-01   2.85998662182965e+00 	5.65315350277821e-02	 -3.91600974928644e-01	1.13518038133931e-02		1.07548872679702e+00
4.29000000000000e+00    	2.64868442780435e-02 	 -9.29188154401023e-01   2.86031564789578e+00 	6.32074602107123e-02	 -4.14078908592816e-01	1.23801019405283e-02		1.08425540925179e+00
4.32000000000000e+00    	2.82779662927349e-02 	 -9.40790411898314e-01   2.86067387744825e+00 	6.58247967420764e-02	 -4.24436305380432e-01	1.36028930089250e-02		1.08842276707598e+00
4.35000000000000e+00    	3.00758407384481e-02 	 -9.52486731266473e-01   2.86106737101421e+00 	6.38363460729676e-02	 -4.22042363727752e-01	1.49652807342640e-02		1.08739082003129e+00
