0.00000000000000e+00    	0.00000000000000e+00 	 2.42705098310000e+00  	-1.76335575690000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	2.35353280405829e-13 	 2.42705098313164e+00   -1.76335575690000e+00 	3.00032246236367e-11	 5.41310084665076e-09	1.00661982934689e-18		1.00000000000000e+00
6.00000000000000e-02    	-1.34211023427516e-12 	 2.42705098423712e+00   -1.76335575690000e+00 	-4.07367020261361e-10	 9.85924467378318e-08	2.97434452453031e-16		1.00000000000000e+00
9.00000000000000e-02    	-7.70303306659414e-11 	 2.42705099253006e+00   -1.76335575690000e+00 	-6.48420241543472e-09	 5.47714732258010e-07	8.29000790085277e-15		1.00000000000015e+00
1.20000000000000e-01    	-5.98637160609044e-10 	 2.42705102549335e+00   -1.76335575690000e+00 	-3.38925931715452e-08	 1.84276019120287e-06	8.52634787513169e-14		1.00000000000170e+00
1.50000000000000e-01    	-2.62418527862007e-09 	 2.42705111831697e+00   -1.76335575689999e+00 	-1.13231698874350e-07	 4.66317831331587e-06	4.96103808703715e-13		1.00000000001088e+00
1.80000000000000e-01    	-8.37985390484010e-09 	 2.42705132825225e+00   -1.76335575689996e+00 	-2.91825489107426e-07	 9.77822415744056e-06	1.97012565850520e-12		1.00000000004785e+00
2.10000000000000e-01    	-2.17484929136920e-08 	 2.42705173502561e+00   -1.76335575689985e+00 	-6.32248575310093e-07	 1.78855246763043e-05	5.87208796944080e-12		1.00000000016015e+00
2.40000000000000e-01    	-4.86592455123922e-08 	 2.42705243564211e+00   -1.76335575689957e+00 	-1.20717524814980e-06	 2.94013814423951e-05	1.37766065647130e-11		1.00000000043295e+00
2.70000000000000e-01    	-9.72671162980335e-08 	 2.42705353242383e+00   -1.76335575689898e+00 	-2.09056364763116e-06	 4.42234100634307e-05	2.57688885942075e-11		1.00000000098004e+00
3.00000000000000e-01    	-1.77817958529942e-07 	 2.42705511383460e+00   -1.76335575689802e+00 	-3.34560582866516e-06	 6.14917248234024e-05	3.71059970887076e-11		1.00000000189621e+00
