0.00000000000000e+00    	0.00000000000000e+00 	 3.00000000000000e+00  	-7.34788079490000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	2.05580254539523e-12 	 3.00000000000579e+00   -7.34787982523223e-16 	3.41432927419099e-10	 1.15732120489767e-09	3.55280510429472e-20		1.00000000000000e+00
6.00000000000000e-02    	6.40791763484255e-11 	 3.00000000036702e+00   -7.34593863564335e-16 	5.26490768650469e-09	 3.65380632820062e-08	3.54127594657722e-17		1.00000000000000e+00
9.00000000000000e-02    	4.65504600077226e-10 	 3.00000000411172e+00   -7.18605272301784e-16 	2.50271317611948e-08	 2.71395866891568e-07	1.95377850767695e-15		1.00000000000004e+00
1.20000000000000e-01    	1.84034747657213e-09 	 3.00000002257447e+00   -3.71103442870049e-16 	7.21250886635336e-08	 1.10884778703295e-06	3.26146532772732e-14		1.00000000000062e+00
1.50000000000000e-01    	5.15509627386720e-09 	 3.00000008358937e+00   3.22360009689775e-15 	1.55047423896531e-07	 3.25122023143450e-06	2.80389470109997e-13		1.00000000000530e+00
1.80000000000000e-01    	1.14772153361762e-08 	 3.00000024062739e+00   2.63378070083426e-14 	2.70722833493941e-07	 7.69939257616073e-06	1.57246821751851e-12		1.00000000002968e+00
2.10000000000000e-01    	2.15104659371916e-08 	 3.00000058084928e+00   1.32903785179449e-13 	3.96714745167033e-07	 1.56801045878138e-05	6.52179097352382e-12		1.00000000012301e+00
2.40000000000000e-01    	3.49068629212440e-08 	 3.00000122985840e+00   5.16233957082571e-13 	4.84335726738109e-07	 2.84989658596678e-05	2.15440402847207e-11		1.00000000040621e+00
2.70000000000000e-01    	4.94007319602202e-08 	 3.00000235099616e+00   1.65113923150734e-12 	4.53864718428197e-07	 4.73253541842673e-05	5.94095984473862e-11		1.00000000111995e+00
3.00000000000000e-01    	5.98444613990107e-08 	 3.00000413733527e+00   4.51611161380993e-12 	1.92939421831601e-07	 7.29238317944871e-05	1.41061223487361e-10		1.00000000265896e+00
3.30000000000000e-01    	5.72546289367068e-08 	 3.00000679508412e+00   1.08315849973529e-11 	-4.41026558581824e-07	 1.05354439239408e-04	2.94424552910640e-10		1.00000000554988e+00
3.60000000000000e-01    	2.79981800886333e-08 	 3.00001051788547e+00   2.31834021195456e-11 	-1.61386386793327e-06	 1.43670569229344e-04	5.47524339076348e-10		1.00000001032192e+00
3.90000000000000e-01    	-4.67409356040907e-08 	 3.00001545242461e+00   4.48303685476493e-11 	-3.50293357397841e-06	 1.85647475113645e-04	9.14208238558476e-10		1.00000001723863e+00
4.20000000000000e-01    	-1.91074895433554e-07 	 3.00002165678878e+00   7.89835535005050e-11 	-6.28089280000290e-06	 2.27576347809368e-04	1.37378982889062e-09		1.00000002591522e+00
4.50000000000000e-01    	-4.33977172969214e-07 	 3.00002905406114e+00   1.27455337708492e-10 	-1.00955255827595e-05	 2.64157974302666e-04	1.85094017960872e-09		1.00000003494068e+00
4.80000000000000e-01    	-8.08194835087881e-07 	 3.00003738460217e+00   1.88856046587247e-10 	-1.50465695011413e-05	 2.88526127941791e-04	2.20817880151036e-09		1.00000004173686e+00
5.10000000000000e-01    	-1.34843583131172e-06 	 3.00004616128200e+00   2.56966590733700e-10 	-2.11607899730105e-05	 2.92424094589130e-04	2.26824555256655e-09		1.00000004297981e+00
5.40000000000000e-01    	-2.08880144037318e-06 	 3.00005463249446e+00   3.20462183693205e-10 	-2.83668718783758e-05	 2.66548374285797e-04	1.88459727582840e-09		1.00000003592636e+00
5.70000000000000e-01    	-3.05948611967238e-06 	 3.00006175803719e+00   3.65641116905415e-10 	-3.64720358165016e-05	 2.01062078389454e-04	1.07236386262213e-09		1.00000002087808e+00
6.00000000000000e-01    	-4.28282965128085e-06 	 3.00006620282451e+00   3.83986020436884e-10 	-4.51426522421250e-05	 8.62675076786145e-05	1.97493557252765e-10		1.00000000473997e+00
6.30000000000000e-01    	-5.76888024799971e-06 	 3.00006635287940e+00   3.85991721356131e-10 	-5.38914937869083e-05	 -8.65863661782997e-05	1.98954293629039e-10		1.00000000520075e+00
6.60000000000000e-01    	-7.51071118028613e-06 	 3.00006035711652e+00   4.21531248517072e-10 	-6.20745563712273e-05	 -3.24399394896167e-04	2.79132135468718e-09		1.00000005454411e+00
6.90000000000000e-01    	-9.47982336953053e-06 	 3.00004619710120e+00   6.05055393791441e-10 	-6.89004624231465e-05	 -6.31269097363043e-04	1.05697829457659e-08		1.00000020162395e+00
7.20000000000000e-01    	-1.16220535856457e-05 	 3.00002178529489e+00   1.14133537818992e-09 	-7.34551674327944e-05	 -1.00755366826124e-03	2.69259350938481e-08		1.00000051027990e+00
7.50000000000000e-01    	-1.38544785793928e-05 	 2.99998509035223e+00   2.34476277672321e-09 	-7.47438576240774e-05	 -1.44901746433437e-03	5.56906585951641e-08		1.00000105261858e+00
7.80000000000000e-01    	-1.60638415231181e-05 	 2.99993428591783e+00   4.64318781356010e-09 	-7.17504392428105e-05	 -1.94613105557392e-03	1.00457516405129e-07		1.00000189628531e+00
8.10000000000000e-01    	-1.81070085531171e-05 	 2.99986791720419e+00   8.55683312019118e-09 	-6.35128798306316e-05	 -2.48359736752143e-03	1.63608632024385e-07		1.00000308614014e+00
8.40000000000000e-01    	-1.98138724077485e-05 	 2.99978507755216e+00   1.46448385477483e-08 	-4.92100332014690e-05	 -3.04017014886277e-03	2.45158844890178e-07		1.00000462251743e+00
8.70000000000000e-01    	-2.09929472670457e-05 	 2.99968558532783e+00   2.34170227849494e-08 	-2.82528130461473e-05	 -3.58882084119246e-03	3.41637477078020e-07		1.00000644019595e+00
9.00000000000000e-01    	-2.14396471981469e-05 	 2.99957015003995e+00   3.52164344079702e-08 	-3.70191779528946e-07	 -4.09729506567228e-03	4.45316002799538e-07		1.00000839387837e+00
9.30000000000000e-01    	-2.09469305840374e-05 	 2.99944051560514e+00   5.00883354723767e-08 	3.43208964645750e-05	 -4.52908084798010e-03	5.44134857250374e-07		1.00001025682317e+00
9.60000000000000e-01    	-1.93176634378728e-05 	 2.99929956836043e+00   6.76616545367099e-08 	7.52724879853882e-05	 -4.84478816314038e-03	6.22655017611811e-07		1.00001173875044e+00
9.90000000000000e-01    	-1.63777599058813e-05 	 2.99915139781044e+00   8.70771561321357e-08 	1.21497919368797e-04	 -5.00391446372964e-03	6.64239909520003e-07		1.00001252688261e+00
1.02000000000000e+00    	-1.19889607210140e-05 	 2.99900129924940e+00   1.06999725520181e-07 	1.71603856600812e-04	 -4.96694485600517e-03	6.54457204381543e-07		1.00001234991850e+00
1.05000000000000e+00    	-6.06006819861170e-06 	 2.99885570932300e+00   1.25747611989193e-07 	2.23860334025463e-04	 -4.69770995829923e-03	5.85397342772454e-07		1.00001105923517e+00
1.08000000000000e+00    	1.44439018860093e-06 	 2.99872206825652e+00   1.41557510408232e-07 	2.76300234622000e-04	 -4.16590072572585e-03	4.60280229449255e-07		1.00000871549746e+00
1.11000000000000e+00    	1.04987403215225e-05 	 2.99860860579421e+00   1.52980951590589e-07 	3.26833145786366e-04	 -3.34961913707072e-03	2.97429438853643e-07		1.00000566336814e+00
1.14000000000000e+00    	2.10141257021000e-05 	 2.99852405175431e+00   1.59376774931192e-07 	3.73353932123844e-04	 -2.23782798953575e-03	1.32513124823595e-07		1.00000257363033e+00
1.17000000000000e+00    	3.28393844895324e-05 	 2.99847727635379e+00   1.61431000862593e-07 	4.13825174753712e-04	 -8.32553347566777e-04	1.79594178202223e-08		1.00000043219808e+00
1.20000000000000e+00    	4.57637799685047e-05 	 2.99847686991296e+00   1.61605786998620e-07 	4.46315958572502e-04	 8.49309545577302e-04	1.87080680513406e-08		1.00000046026221e+00
1.23000000000000e+00    	5.95201125210303e-05 	 2.99853067600297e+00   1.64401094778992e-07 	4.68987744145176e-04	 2.77473108455502e-03	2.03977403250968e-07		1.00000395953323e+00
1.26000000000000e+00    	7.37866432341134e-05 	 2.99864529630641e+00   1.76313746169261e-07 	4.80030635591679e-04	 4.89395380596834e-03	6.35470730163450e-07		1.00001209053374e+00
1.29000000000000e+00    	8.81865820176997e-05 	 2.99882558916093e+00   2.05404285238288e-07 	4.77568516351721e-04	 7.14067993805959e-03	1.35332324799271e-06		1.00002560836385e+00
1.32000000000000e+00    	1.02284674653274e-04 	 2.99907418667137e+00   2.60434304006088e-07 	4.59566500544553e-04	 9.43311970686961e-03	2.36194821674230e-06		1.00004459648275e+00
1.35000000000000e+00    	1.15581607217271e-04 	 2.99939105714312e+00   3.49612290864542e-07 	4.23785479469165e-04	 1.16759432979741e-02	3.61859185791795e-06		1.00006825130044e+00
1.38000000000000e+00    	1.27508369710541e-04 	 2.99977314018489e+00   4.79075416633976e-07 	3.67832670748852e-04	 1.37631368988758e-02	5.02765775187392e-06		1.00009477514056e+00
1.41000000000000e+00    	1.37424121804796e-04 	 3.00021408100503e+00   6.51323420466596e-07 	2.89351094091779e-04	 1.55817171898884e-02	6.44355652361762e-06		1.00012142946552e+00
1.44000000000000e+00    	1.44622153989739e-04 	 3.00070408814138e+00   8.63890722886950e-07 	1.86373330689388e-04	 1.70162114913478e-02	7.68389628423154e-06		1.00014478264278e+00
1.47000000000000e+00    	1.48348895412441e-04 	 3.00122993519388e+00   1.10857524260814e-06 	5.78363806848834e-05	 1.79537650915920e-02	8.55328645585218e-06		1.00016115756370e+00
1.50000000000000e+00    	1.47840298179360e-04 	 3.00177512224310e+00   1.37152132931132e-06 	-9.57820608084177e-05	 1.82896953908295e-02	8.87604432663436e-06		1.00016724711944e+00
1.53000000000000e+00    	1.42378164620690e-04 	 3.00232020676382e+00   1.63437077337997e-06 	-2.71784684770283e-04	 1.79332761550849e-02	8.53395526418827e-06		1.00016082523432e+00
1.56000000000000e+00    	1.31366101614617e-04 	 3.00284330719952e+00   1.87655100740886e-06 	-4.64646367658085e-04	 1.68135054636474e-02	7.50332133208110e-06		1.00014144495592e+00
1.59000000000000e+00    	1.14421029290434e-04 	 3.00332077511300e+00   2.07857616834345e-06 	-6.65612234942386e-04	 1.48845884357303e-02	5.88425524577147e-06		1.00011099086410e+00
1.62000000000000e+00    	9.14720129287173e-05 	 3.00372802404773e+00   2.22601933728993e-06 	-8.62639945395169e-04	 1.21308510728085e-02	3.91492343804713e-06		1.00007394812121e+00
1.65000000000000e+00    	6.28542957833697e-05 	 3.00404049495726e+00   2.31360773979736e-06 	-1.04080138762846e-03	 8.57079563696459e-03	1.96449449072098e-06		1.00003727021008e+00
1.68000000000000e+00    	2.93835805826616e-05 	 3.00423472935744e+00   2.34873782768495e-06 	-1.18320904471666e-03	 4.26001303010312e-03	5.01010226809315e-07		1.00000977379969e+00
1.71000000000000e+00    	-7.60535641693467e-06 	 3.00428951247169e+00   2.35364508627309e-06 	-1.27245780254170e-03	 -7.07313093695561e-04	3.41310782537313e-08		1.00000105971977e+00
1.74000000000000e+00    	-4.62700673699629e-05 	 3.00418704010210e+00   2.36552790135573e-06 	-1.29248191996835e-03	 -6.19853841380948e-03	1.03730713479770e-06		1.00002004599361e+00
1.77000000000000e+00    	-8.43317479429094e-05 	 3.00391405563697e+00   2.43413377541839e-06 	-1.23063244132797e-03	 -1.20444955660865e-02	3.85871853304810e-06		1.00007328948659e+00
1.80000000000000e+00    	-1.19209152734558e-04 	 3.00346289862229e+00   2.61666359247214e-06 	-1.07969966043015e-03	 -1.80433259659535e-02	8.63444064562366e-06		1.00016335037724e+00
1.83000000000000e+00    	-1.48208538847563e-04 	 3.00283240484086e+00   2.97030040567587e-06 	-8.39556815890466e-04	 -2.39661948531241e-02	1.52197795610471e-05		1.00028750046326e+00
1.86000000000000e+00    	-1.68753044463935e-04 	 3.00202860071039e+00   3.54315947113212e-06 	-5.18101069805045e-04	 -2.95647677993983e-02	2.31547693248475e-05		1.00043707671192e+00
1.89000000000000e+00    	-1.78625836925488e-04 	 3.00106514222770e+00   4.36490081671726e-06 	-1.31225505210673e-04	 -3.45802168089198e-02	3.16769287205226e-05		1.00059772617077e+00
1.92000000000000e+00    	-1.76195074457023e-04 	 2.99996345997388e+00   5.43855261754607e-06 	2.98329038842734e-04	 -3.87534280830591e-02	3.97885441683298e-05		1.00075067762732e+00
1.95000000000000e+00    	-1.60586793169850e-04 	 2.99875258535014e+00   6.73518296398025e-06 	7.43232745310462e-04	 -4.18360129061077e-02	4.63775525347559e-05		1.00087502043046e+00
1.98000000000000e+00    	-1.31775218197956e-04 	 2.99746864725810e+00   8.19287857103862e-06 	1.17474218251566e-03	 -4.36016837080922e-02	5.03816401766507e-05		1.00095079268648e+00
2.01000000000000e+00    	-9.05688253005127e-05 	 2.99615404101700e+00   9.72103193309696e-06 	1.56641848431831e-03	 -4.38575471290350e-02	5.09759000877319e-05		1.00096250714279e+00
2.04000000000000e+00    	-3.84839835431436e-05 	 2.99485628134332e+00   1.12102377956589e-05 	1.89786985228476e-03	 -4.24548752810504e-02	4.77568627726647e-05		1.00090260296685e+00
2.07000000000000e+00    	2.24853371827244e-05 	 2.99362655886614e+00   1.25472296628278e-05 	2.15791766081838e-03	 -3.92989314324107e-02	4.08913944196139e-05		1.00077423242831e+00
2.10000000000000e+00    	9.01756020847833e-05 	 2.99251802639821e+00   1.36333531071916e-05 	2.34658703584884e-03	 -3.43574339458455e-02	3.11990102428143e-05		1.00059279465297e+00
2.13000000000000e+00    	1.62597007895798e-04 	 2.99158384942780e+00   1.44042046589457e-05 	2.47542108374908e-03	 -2.76672361596489e-02	2.01413418557419e-05		1.00038572764306e+00
2.16000000000000e+00    	2.38257379915463e-04 	 2.99087506749351e+00   1.48474102117259e-05 	2.56581541419199e-03	 -1.93387849680724e-02	9.70304145864215e-06		1.00019026795252e+00
2.19000000000000e+00    	3.16406688654345e-04 	 2.99043833062480e+00   1.50152299156196e-05 	2.64535527031601e-03	 -9.55791472176977e-03	2.16378551274247e-06		1.00004917461244e+00
2.22000000000000e+00    	3.97146179229827e-04 	 2.99031359707457e+00   1.50288990297201e-05 	2.74248324433061e-03	 1.41543740361195e-03	-2.20231208135859e-07		1.00000476232738e+00
2.25000000000000e+00    	4.81360901710961e-04 	 2.99053190155887e+00   1.50724379623741e-05 	2.88018296267084e-03	 1.32519154603001e-02	4.41252810691815e-06		1.00009195014095e+00
2.28000000000000e+00    	5.70459839340741e-04 	 2.99111332112630e+00   1.53750830769697e-05 	3.06966689455232e-03	 2.55609759717541e-02	1.71594410448778e-05		1.00033133842838e+00
2.31000000000000e+00    	6.65941187402442e-04 	 2.99206527166097e+00   1.61833548810826e-05 	3.30523025963389e-03	 3.79025669024282e-02	3.80496906366497e-05		1.00072350355762e+00
2.34000000000000e+00    	7.68836352441951e-04 	 2.99338125651876e+00   1.77257933832336e-05 	3.56141451580632e-03	 4.98018682599920e-02	6.58683674721724e-05		1.00124568118628e+00
2.37000000000000e+00    	8.79117818578761e-04 	 2.99504015879774e+00   2.01751492572331e-05 	3.79338317229881e-03	 6.07664406095946e-02	9.81580732783979e-05		1.00185176533021e+00
2.40000000000000e+00    	9.95176006146293e-04 	 2.99700612493826e+00   2.36139196933806e-05 	3.94096951449317e-03	 7.03049442089160e-02	1.31423061591781e-04		1.00247610130763e+00
2.43000000000000e+00    	1.11347353164099e-03 	 2.99922903962118e+00   2.80092760727811e-05 	3.93628016251861e-03	 7.79465396096936e-02	1.61529562322218e-04		1.00304096797212e+00
2.46000000000000e+00    	1.22847035670953e-03 	 3.00164555244855e+00   3.32025725501191e-05 	3.71413167831330e-03	 8.32601695579588e-02	1.84263176173568e-04		1.00346703212505e+00
2.49000000000000e+00    	1.33288241544375e-03 	 3.00418059587376e+00   3.89168935040575e-05 	3.22406262625605e-03	 8.58731142441705e-02	1.95975797390742e-04		1.00368552083624e+00
2.52000000000000e+00    	1.41829412114270e-03 	 3.00674933576517e+00   4.47837796400555e-05 	2.44227803320503e-03	 8.54884318978732e-02	1.94234618012528e-04		1.00365047423764e+00
2.55000000000000e+00    	1.47609688082419e-03 	 3.00925951755986e+00   5.03876814258734e-05 	1.38168847138979e-03	 8.19010535012250e-02	1.78376445223345e-04		1.00334925297515e+00
2.58000000000000e+00    	1.49867567139504e-03 	 3.01161420153428e+00   5.53240780693154e-05 	9.82169435931297e-05	 7.50123156907624e-02	1.49872284710290e-04		1.00280949318081e+00
2.61000000000000e+00    	1.48071718486365e-03 	 3.01371490459015e+00   5.92647517506102e-05 	-1.30822647018927e-03	 6.48425497223109e-02	1.12419978746772e-04		1.00210093321443e+00
2.64000000000000e+00    	1.42046990436573e-03 	 3.01546516610802e+00   6.20216024803438e-05 	-2.69923683459201e-03	 5.15410144553624e-02	7.17073497870369e-05		1.00133099781866e+00
2.67000000000000e+00    	1.32075534373404e-03 	 3.01677451830378e+00   6.35989265280345e-05 	-3.91027207966157e-03	 3.53920540016837e-02	3.48260880775572e-05		1.00063374364802e+00
2.70000000000000e+00    	1.18952120687975e-03 	 3.01756276274782e+00   6.42237472815920e-05 	-4.76926057947267e-03	 1.68160277255769e-02	9.36781752277567e-06		1.00015275069496e+00
2.73000000000000e+00    	1.03975452120771e-03 	 3.01776434469907e+00   6.43451926209315e-05 	-5.11962308128797e-03	 -3.63650853554020e-03	2.29484564983011e-06		1.00001971717566e+00
2.76000000000000e+00    	8.88646034284089e-04 	 3.01733250370300e+00   6.45975360537017e-05 	-4.84465067588442e-03	 -2.52985287063888e-02	1.87391727603043e-05		1.00033168826447e+00
2.79000000000000e+00    	7.56015361612882e-04 	 3.01624280396749e+00   6.57273125407573e-05 	-3.88928486437304e-03	 -4.74084775233104e-02	6.09281993321699e-05		1.00113070774504e+00
2.82000000000000e+00    	6.62150836254690e-04 	 3.01449565244920e+00   6.84919887331627e-05 	-2.27514367310279e-03	 -6.91395221183489e-02	1.27446118154264e-04		1.00238987726333e+00
