0.00000000000000e+00    	0.00000000000000e+00 	 -5.87785252290000e-01  	-8.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-4.69271947658569e-12 	 -5.87785252266798e-01   -8.09016994370000e-01 	-7.77717456542905e-10	 3.77439163658045e-09	1.16831376508243e-19		1.00000000000000e+00
6.00000000000000e-02    	-1.44684652523932e-10 	 -5.87785251642266e-01   -8.09016994370000e-01 	-1.18333262396631e-08	 5.06360207245853e-08	7.81927598498532e-17		1.00000000000000e+00
9.00000000000000e-02    	-1.03876022619431e-09 	 -5.87785248169573e-01   -8.09016994370000e-01 	-5.54188367444869e-08	 2.01155968359313e-07	2.68957143401374e-15		1.00000000000002e+00
1.20000000000000e-01    	-4.05288372289189e-09 	 -5.87785238557653e-01   -8.09016994370000e-01 	-1.56928075151939e-07	 4.47468162721173e-07	2.77812296261833e-14		1.00000000000011e+00
1.50000000000000e-01    	-1.11793679598094e-08 	 -5.87785222062430e-01   -8.09016994369998e-01 	-3.29955307402645e-07	 6.10760852551693e-07	1.36721941706306e-13		1.00000000000024e+00
1.80000000000000e-01    	-2.44246533490354e-08 	 -5.87785207064150e-01   -8.09016994369991e-01 	-5.58861156176469e-07	 2.47590191108377e-07	3.35139346489284e-13		1.00000000000019e+00
2.10000000000000e-01    	-4.46674036036965e-08 	 -5.87785220108996e-01   -8.09016994369983e-01 	-7.81335369174530e-07	 -1.41796123648487e-06	-5.09337134361231e-14		1.00000000000131e+00
2.40000000000000e-01    	-7.00272552641712e-08 	 -5.87785316401863e-01   -8.09016994370029e-01 	-8.73668376978509e-07	 -5.52082975145773e-06	-4.21197439845169e-12		1.00000000001562e+00
2.70000000000000e-01    	-9.38661118220806e-08 	 -5.87785590317423e-01   -8.09016994370363e-01 	-6.41413466663583e-07	 -1.35279403827379e-05	-2.15342808177752e-11		1.00000000009171e+00
3.00000000000000e-01    	-1.02620646439529e-07 	 -5.87786184193652e-01   -8.09016994371657e-01 	1.82166304104662e-07	 -2.71498937948793e-05	-7.29533606830738e-11		1.00000000036857e+00
