0.00000000000000e+00    	0.00000000000000e+00 	 3.09016994370000e-01  	-9.51056516300000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-4.97771651085127e-12 	 3.09016994401264e-01   -9.51056516300000e-01 	-8.27738613146583e-10	 5.23395306360769e-09	4.17597498921283e-19		1.00000000000000e+00
6.00000000000000e-02    	-1.56135734079566e-10 	 3.09016995384171e-01   -9.51056516300000e-01 	-1.28620836237476e-08	 8.46850036340379e-08	1.85896009377308e-16		1.00000000000000e+00
9.00000000000000e-02    	-1.14185430999191e-09 	 3.09017002045037e-01   -9.51056516300000e-01 	-6.16547238996361e-08	 4.23346432436685e-07	6.57011540424538e-15		1.00000000000009e+00
1.20000000000000e-01    	-4.54747953708971e-09 	 3.09017026057310e-01   -9.51056516299999e-01 	-1.79398180153255e-07	 1.28954311957590e-06	7.99490006222028e-14		1.00000000000085e+00
1.50000000000000e-01    	-1.28450874535523e-08 	 3.09017087461282e-01   -9.51056516299992e-01 	-3.90204102320886e-07	 2.95666662635703e-06	5.32863665309920e-13		1.00000000000445e+00
1.80000000000000e-01    	-2.88839032147744e-08 	 3.09017213223625e-01   -9.51056516299954e-01 	-6.91904130815776e-07	 5.59258930529506e-06	2.39146026048455e-12		1.00000000001588e+00
2.10000000000000e-01    	-5.48127841146321e-08 	 3.09017432153337e-01   -9.51056516299811e-01 	-1.03683273642265e-06	 9.12985970791949e-06	8.05419640729871e-12		1.00000000004221e+00
2.40000000000000e-01    	-9.04457529830728e-08 	 3.09017765839522e-01   -9.51056516299391e-01 	-1.31439779905291e-06	 1.31332845502033e-05	2.16534472345575e-11		1.00000000008711e+00
2.70000000000000e-01    	-1.31167765627673e-07 	 3.09018215809750e-01   -9.51056516298382e-01 	-1.33833458287142e-06	 1.66835904355890e-05	4.81467431159585e-11		1.00000000014007e+00
3.00000000000000e-01    	-1.65562663977613e-07 	 3.09018747679449e-01   -9.51056516296346e-01 	-8.41351973953755e-07	 1.82962969840311e-05	9.00726649271814e-11		1.00000000016773e+00
3.30000000000000e-01    	-1.73020274239861e-07 	 3.09019273621268e-01   -9.51056516292875e-01 	5.20581770494407e-07	 1.58936039837085e-05	1.41755142138939e-10		1.00000000012644e+00
3.60000000000000e-01    	-1.21636938012392e-07 	 3.09019634975396e-01   -9.51056516287940e-01 	3.15277721277026e-06	 6.84400797903025e-06	1.82901796126236e-10		1.00000000002839e+00
3.90000000000000e-01    	3.32433807726886e-08 	 3.09019587196476e-01   -9.51056516282370e-01 	7.49456030686446e-06	 -1.19203419505619e-05	1.76860861450510e-10		1.00000000009913e+00
4.20000000000000e-01    	3.49496920095028e-07 	 3.09018789545108e-01   -9.51056516278222e-01 	1.39806252370417e-05	 -4.37045983241722e-05	8.23377969902180e-11		1.00000000105277e+00
4.50000000000000e-01    	8.97375332096542e-07 	 3.09016801946860e-01   -9.51056516278446e-01 	2.29925174580447e-05	 -9.17735624062679e-05	-1.10593143048166e-10		1.00000000447552e+00
4.80000000000000e-01    	1.75708832109028e-06 	 3.09013091236726e-01   -9.51056516284999e-01 	3.48028266975517e-05	 -1.59006045952245e-04	-3.10949246028605e-10		1.00000001324708e+00
5.10000000000000e-01    	3.01464587524607e-06 	 3.09007048574984e-01   -9.51056516294318e-01 	4.95156286512738e-05	 -2.47499375786964e-04	-2.21596812184095e-10		1.00000003185387e+00
5.40000000000000e-01    	4.75591074559619e-06 	 3.08998019170715e-01   -9.51056516289221e-01 	6.70075029435656e-05	 -3.58149074785906e-04	7.90788508898691e-10		1.00000006638038e+00
5.70000000000000e-01    	7.05895082205671e-06 	 3.08985344608607e-01   -9.51056516226865e-01 	8.68740269029041e-05	 -4.90234490770514e-04	3.82210943707866e-09		1.00000012393847e+00
6.00000000000000e-01    	9.98493354651169e-06 	 3.08968417085933e-01   -9.51056516023531e-01 	1.08386967774968e-04	 -6.41045191280609e-04	1.05072613103948e-08		1.00000021134331e+00
6.30000000000000e-01    	1.35679626545585e-05 	 3.08946743787573e-01   -9.51056515538581e-01 	1.30467446443783e-04	 -8.05584853248012e-04	2.29884612366158e-08		1.00000033299430e+00
6.60000000000000e-01    	1.78044128181077e-05 	 3.08920018526834e-01   -9.51056514561709e-01 	1.51680099315882e-04	 -9.76388823714448e-04	4.37191425687722e-08		1.00000048817088e+00
6.90000000000000e-01    	2.26424607989662e-05 	 3.08888196735778e-01   -9.51056512809026e-01 	1.70252689203281e-04	 -1.14348832700915e-03	7.50688377303670e-08		1.00000066827555e+00
7.20000000000000e-01    	2.79726320017631e-05 	 3.08851568981036e-01   -9.51056509933920e-01 	1.84124667288837e-04	 -1.29454842680628e-03	1.18739152337508e-07		1.00000085487840e+00
7.50000000000000e-01    	3.36202669085075e-05 	 3.08810827487604e-01   -9.51056505557437e-01 	1.91026817936343e-04	 -1.41519847550254e-03	1.75065462670707e-07		1.00000101963848e+00
