0.00000000000000e+00    	0.00000000000000e+00 	 -1.83697019870000e-16  	-1.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-5.02562615743670e-12 	 3.15767570313501e-11   -1.00000000000000e+00 	-8.34668796748756e-10	 5.24437880869678e-09	3.09659546994848e-19		1.00000000000000e+00
6.00000000000000e-02    	-1.56648276167821e-10 	 9.84250106568077e-10   -1.00000000000000e+00 	-1.28706174453605e-08	 8.08684955029357e-08	1.51482809475542e-16		1.00000000000000e+00
9.00000000000000e-02    	-1.13797360333491e-09 	 7.15010381030261e-09   -1.00000000000000e+00 	-6.11813013638543e-08	 3.84413930371680e-07	5.39587440266086e-15		1.00000000000008e+00
1.20000000000000e-01    	-4.49889809328385e-09 	 2.82674673854359e-08   -9.99999999999999e-01 	-1.76315281395943e-07	 1.10782554791379e-06	6.44294682156122e-14		1.00000000000063e+00
1.50000000000000e-01    	-1.26019409388927e-08 	 7.91806795650241e-08   -9.99999999999994e-01 	-3.79014061057855e-07	 2.38143392345253e-06	4.14949659123830e-13		1.00000000000291e+00
1.80000000000000e-01    	-2.80558029556652e-08 	 1.76281202349624e-07   -9.99999999999965e-01 	-6.61729462463353e-07	 4.15782492705881e-06	1.77441705056761e-12		1.00000000000886e+00
2.10000000000000e-01    	-5.25778309172832e-08 	 3.30360254163773e-07   -9.99999999999863e-01 	-9.69491831560597e-07	 6.09161794052775e-06	5.59488768699435e-12		1.00000000001902e+00
2.40000000000000e-01    	-8.53083523901307e-08 	 5.36016830713216e-07   -9.99999999999586e-01 	-1.18298853605707e-06	 7.43311896850579e-06	1.37089297704990e-11		1.00000000002833e+00
2.70000000000000e-01    	-1.20686975984038e-07 	 7.58312825641160e-07   -9.99999999998992e-01 	-1.10675595552404e-06	 6.95412044093320e-06	2.64770782446745e-11		1.00000000002479e+00
3.00000000000000e-01    	-1.46085212986158e-07 	 9.17898052217374e-07   -9.99999999997998e-01 	-4.65152572009889e-07	 2.92269179035947e-06	3.87500455232848e-11		1.00000000000438e+00
3.30000000000000e-01    	-1.39462853019392e-07 	 8.76290478876139e-07   -9.99999999996830e-01 	1.09172590864432e-06	 -6.85932295905343e-06	3.41379040623419e-11		1.00000000002412e+00
3.60000000000000e-01    	-6.73697035676961e-08 	 4.23342022557328e-07   -9.99999999996436e-01 	3.97077464831437e-06	 -2.49470513030099e-05	-1.95955648529029e-11		1.00000000031906e+00
3.90000000000000e-01    	1.16356866304102e-07 	 -7.30894438114189e-07   -9.99999999998955e-01 	8.60676966582116e-06	 -5.40684570310954e-05	-1.68136295498594e-10		1.00000000149874e+00
4.20000000000000e-01    	4.70849290865043e-07 	 -2.95768770514090e-06   -1.00000000000790e+00 	1.54219917781836e-05	 -9.68689923768975e-05	-4.52698794063167e-10		1.00000000481072e+00
4.50000000000000e-01    	1.06710641244265e-06 	 -6.70254900978090e-06   -1.00000000002746e+00 	2.47762548084286e-05	 -1.55595897488446e-04	-8.67566206510207e-10		1.00000001241197e+00
