0.00000000000000e+00    	0.00000000000000e+00 	 -1.54508497190000e+00  	4.75528258150000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	2.33982947448972e-14 	 -1.54508497190000e+00   4.75528258150000e+00 	3.38458931017176e-12	 1.28816790316439e-20	6.00821731783348e-32		1.00000000000000e+00
6.00000000000000e-02    	2.50316423680252e-13 	 -1.54508497190000e+00   4.75528258150000e+00 	4.16762543512021e-12	 2.08424686193576e-19	-2.23904658275081e-30		1.00000000000000e+00
9.00000000000000e-02    	-1.89534028471719e-12 	 -1.54508497190000e+00   4.75528258150000e+00 	-2.31219571526425e-10	 1.04192997525636e-18	-5.07531063968178e-28		1.00000000000000e+00
1.20000000000000e-01    	-2.37276563457933e-11 	 -1.54508497190000e+00   4.75528258150000e+00 	-1.50574411023224e-09	 3.17379194054195e-18	-9.16471419180544e-27		1.00000000000000e+00
1.50000000000000e-01    	-1.18760371852100e-10 	 -1.54508497190000e+00   4.75528258150000e+00 	-5.46578402168955e-09	 7.27687411347829e-18	-7.45947759073846e-26		1.00000000000000e+00
1.80000000000000e-01    	-4.04496556929520e-10 	 -1.54508497190000e+00   4.75528258150000e+00 	-1.47402315583185e-08	 1.37643372402787e-17	-3.80685111801170e-25		1.00000000000000e+00
2.10000000000000e-01    	-1.09178275119515e-09 	 -1.54508497190000e+00   4.75528258150000e+00 	-3.28994848493510e-08	 2.24701677307434e-17	-1.40896043526297e-24		1.00000000000000e+00
2.40000000000000e-01    	-2.50986094972999e-09 	 -1.54508497190000e+00   4.75528258150000e+00 	-6.42067346274256e-08	 3.23232759349869e-17	-4.08576077031079e-24		1.00000000000000e+00
2.70000000000000e-01    	-5.12073666807037e-09 	 -1.54508497190000e+00   4.75528258150000e+00 	-1.13155288601566e-07	 4.10611705726335e-17	-9.69164081646750e-24		1.00000000000001e+00
3.00000000000000e-01    	-9.51664195475572e-09 	 -1.54508497190000e+00   4.75528258150000e+00 	-1.83809098134030e-07	 4.50302902100041e-17	-1.92041419194315e-23		1.00000000000002e+00
3.30000000000000e-01    	-1.63952438596467e-08 	 -1.54508497190000e+00   4.75528258150000e+00 	-2.78987310681792e-07	 3.91167952970563e-17	-3.18055668139906e-23		1.00000000000004e+00
3.60000000000000e-01    	-2.65088096296781e-08 	 -1.54508497190000e+00   4.75528258150000e+00 	-3.99355631304729e-07	 1.68440205277608e-17	-4.26480158657895e-23		1.00000000000008e+00
3.90000000000000e-01    	-4.05857101802204e-08 	 -1.54508497190000e+00   4.75528258150000e+00 	-5.42505646458700e-07	 -2.93387946331610e-17	-4.06806301408191e-23		1.00000000000015e+00
4.20000000000000e-01    	-5.92252891555845e-08 	 -1.54508497190000e+00   4.75528258150000e+00 	-7.02116328116276e-07	 -1.07566781990071e-16	-8.29780716933040e-24		1.00000000000025e+00
4.50000000000000e-01    	-8.27700648608206e-08 	 -1.54508497190000e+00   4.75528258150000e+00 	-8.67298279873934e-07	 -2.25876301818371e-16	7.45544558957761e-23		1.00000000000038e+00
4.80000000000000e-01    	-1.11162248607575e-07 	 -1.54508497190000e+00   4.75528258150000e+00 	-1.02221989980992e-06	 -3.91354475817135e-16	2.18864840587895e-22		1.00000000000052e+00
