0.00000000000000e+00    	0.00000000000000e+00 	 4.75528258150000e+00  	-1.54508497190000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	3.47725879538520e-13 	 4.75528258150000e+00   -1.54508497190000e+00 	5.72497413171532e-11	 -5.85388026460768e-21	-5.21677661680513e-32		1.00000000000000e+00
6.00000000000000e-02    	1.03595768634120e-11 	 4.75528258150000e+00   -1.54508497190000e+00 	8.34770051129798e-10	 -1.20393761634404e-19	-1.51655634795865e-29		1.00000000000000e+00
9.00000000000000e-02    	7.15435629587730e-11 	 4.75528258150000e+00   -1.54508497190000e+00 	3.71710577275967e-09	 -7.29781945520327e-19	-3.96251494343758e-28		1.00000000000000e+00
1.20000000000000e-01    	2.66608219260140e-10 	 4.75528258150000e+00   -1.54508497190000e+00 	9.87275944167662e-09	 -2.62971841376852e-18	-3.62953947113553e-27		1.00000000000000e+00
1.50000000000000e-01    	6.94506316754490e-10 	 4.75528258150000e+00   -1.54508497190000e+00 	1.89939784794625e-08	 -7.05128862421861e-18	-1.74081757347011e-26		1.00000000000000e+00
1.80000000000000e-01    	1.40609170609135e-09 	 4.75528258150000e+00   -1.54508497190000e+00 	2.79648736158441e-08	 -1.55715839017641e-17	-4.84970089639488e-26		1.00000000000000e+00
2.10000000000000e-01    	2.30135439577863e-09 	 4.75528258150000e+00   -1.54508497190000e+00 	2.96676318983193e-08	 -2.99051078183733e-17	-5.59660913318981e-26		1.00000000000000e+00
2.40000000000000e-01    	2.99557835911126e-09 	 4.75528258150000e+00   -1.54508497190000e+00 	1.21389506342611e-08	 -5.15859868110301e-17	1.88125796413151e-25		1.00000000000000e+00
2.70000000000000e-01    	2.66790851460099e-09 	 4.75528258150000e+00   -1.54508497190000e+00 	-4.17293905220890e-08	 -8.15648512507394e-17	1.37881726537748e-24		1.00000000000000e+00
3.00000000000000e-01    	-8.88930770851328e-11 	 4.75528258150000e+00   -1.54508497190000e+00 	-1.53790008545501e-07	 -1.19756771941987e-16	5.09340218320538e-24		1.00000000000001e+00
3.30000000000000e-01    	-7.39484418923919e-09 	 4.75528258150000e+00   -1.54508497190000e+00 	-3.49439443607289e-07	 -1.64586717573472e-16	1.42212769598236e-23		1.00000000000006e+00
3.60000000000000e-01    	-2.21606537023168e-08 	 4.75528258150000e+00   -1.54508497190000e+00 	-6.55587634301216e-07	 -2.12585673661000e-16	3.31355908571572e-23		1.00000000000021e+00
3.90000000000000e-01    	-4.80927768736560e-08 	 4.75528258150000e+00   -1.54508497190000e+00 	-1.09784644113784e-06	 -2.58093078287289e-16	6.72086001114242e-23		1.00000000000060e+00
4.20000000000000e-01    	-8.96039577039574e-08 	 4.75528258150000e+00   -1.54508497190000e+00 	-1.69706909779319e-06	 -2.93119100980885e-16	1.21272876708904e-22		1.00000000000144e+00
4.50000000000000e-01    	-1.51612774073653e-07 	 4.75528258150000e+00   -1.54508497190000e+00 	-2.46545256478716e-06	 -3.07413348917548e-16	1.96857279062648e-22		1.00000000000304e+00
4.80000000000000e-01    	-2.39223156116276e-07 	 4.75528258150000e+00   -1.54508497190000e+00 	-3.40248575318538e-06	 -2.88774997639177e-16	2.88537106228748e-22		1.00000000000579e+00
5.10000000000000e-01    	-3.57284218851619e-07 	 4.75528258150000e+00   -1.54508497190000e+00 	-4.49108233147827e-06	 -2.23623620965617e-16	3.80495480281788e-22		1.00000000001008e+00
5.40000000000000e-01    	-5.09841494984040e-07 	 4.75528258150000e+00   -1.54508497190000e+00 	-5.69427187569388e-06	 -9.78309686610530e-17	4.45232599340583e-22		1.00000000001621e+00
5.70000000000000e-01    	-6.99502083383559e-07 	 4.75528258150000e+00   -1.54508497190000e+00 	-6.95283310673956e-06	 1.02207273810934e-16	4.46988092782344e-22		1.00000000002417e+00
6.00000000000000e-01    	-9.26747543232732e-07 	 4.75528258150000e+00   -1.54508497190000e+00 	-8.18423494356062e-06	 3.88302770558947e-16	3.52487910193193e-22		1.00000000003349e+00
6.30000000000000e-01    	-1.18923870003638e-06 	 4.75528258150000e+00   -1.54508497190000e+00 	-9.28320384445767e-06	 7.69073309363503e-16	1.50740473522578e-22		1.00000000004309e+00
6.60000000000000e-01    	-1.48116501504119e-06 	 4.75528258150000e+00   -1.54508497190000e+00 	-1.01241600401157e-05	 1.24849272398754e-15	-1.18409052292867e-22		1.00000000005125e+00
6.90000000000000e-01    	-1.79269697938838e-06 	 4.75528258150000e+00   -1.54508497190000e+00 	-1.05656633480516e-05	 1.82449111250420e-15	-3.30309288204076e-22		1.00000000005582e+00
