0.00000000000000e+00    	0.00000000000000e+00 	 -2.93444280220000e+00  	6.23735072450000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.75332623036315e-12 	 -2.93444280220096e+00   6.23735072450000e-01 	-6.23361987768862e-10	 -1.92653152133977e-10	1.13223290083353e-20		1.00000000000000e+00
6.00000000000000e-02    	-1.16990827129400e-10 	 -2.93444280226109e+00   6.23735072450000e-01 	-9.61226247981446e-09	 -6.08229861678547e-09	5.47856805405279e-18		1.00000000000000e+00
9.00000000000000e-02    	-8.49881953189873e-10 	 -2.93444280288446e+00   6.23735072450000e-01 	-4.56925455720705e-08	 -4.51778406881556e-08	1.91271220386690e-16		1.00000000000000e+00
1.20000000000000e-01    	-3.35995231234619e-09 	 -2.93444280595785e+00   6.23735072450000e-01 	-1.31679307628807e-07	 -1.84584078309708e-07	2.21101789624535e-15		1.00000000000003e+00
1.50000000000000e-01    	-9.41164054030854e-09 	 -2.93444281611468e+00   6.23735072450000e-01 	-2.83063885618450e-07	 -5.41213737331481e-07	1.35296433107643e-14		1.00000000000019e+00
1.80000000000000e-01    	-2.09532723471709e-08 	 -2.93444284225599e+00   6.23735072450001e-01 	-4.94210001054841e-07	 -1.28167842962917e-06	5.32454156083255e-14		1.00000000000094e+00
2.10000000000000e-01    	-3.92674851658071e-08 	 -2.93444289889101e+00   6.23735072450004e-01 	-7.24063274761664e-07	 -2.61018821595940e-06	1.45085376701068e-13		1.00000000000367e+00
2.40000000000000e-01    	-6.37121928895403e-08 	 -2.93444300692834e+00   6.23735072450010e-01 	-8.83509547006156e-07	 -4.74408303872978e-06	2.62105142451353e-13		1.00000000001164e+00
2.70000000000000e-01    	-9.01342985758824e-08 	 -2.93444319355872e+00   6.23735072450017e-01 	-8.26553964799188e-07	 -7.87802552702900e-06	1.69641898681702e-13		1.00000000003137e+00
3.00000000000000e-01    	-1.09101498451267e-07 	 -2.93444349092216e+00   6.23735072450011e-01 	-3.47323442282539e-07	 -1.21392900164981e-05	-8.81068957151839e-13		1.00000000007374e+00
3.30000000000000e-01    	-1.04152515467395e-07 	 -2.93444393334533e+00   6.23735072449938e-01 	8.15476347825316e-07	 -1.75378700314963e-05	-4.60524076222898e-12		1.00000000015412e+00
3.60000000000000e-01    	-5.03071382251388e-08 	 -2.93444455306305e+00   6.23735072449676e-01 	2.96557296121491e-06	 -2.39161833460940e-05	-1.41752917900061e-11		1.00000000029039e+00
3.90000000000000e-01    	8.69005116618334e-08 	 -2.93444537449317e+00   6.23735072448980e-01 	6.42723635874681e-06	 -3.09038797144065e-05	-3.45037948660011e-11		1.00000000049818e+00
4.20000000000000e-01    	3.51602845528599e-07 	 -2.93444640730489e+00   6.23735072447435e-01 	1.15149223299532e-05	 -3.78835705492590e-05	-7.19516452749967e-11		1.00000000078388e+00
4.50000000000000e-01    	7.96757089297224e-07 	 -2.93444763869421e+00   6.23735072444426e-01 	1.84957440256466e-05	 -4.39731470482177e-05	-1.33071279122112e-10		1.00000000113787e+00
4.80000000000000e-01    	1.48209582200775e-06 	 -2.93444902544180e+00   6.23735072439169e-01 	2.75469069263539e-05	 -4.80297089116471e-05	-2.22153858000544e-10		1.00000000153284e+00
5.10000000000000e-01    	2.47076035395153e-06 	 -2.93445048646319e+00   6.23735072430828e-01 	3.87110021503201e-05	 -4.86789990035407e-05	-3.37745194983503e-10		1.00000000193409e+00
5.40000000000000e-01    	3.82460400541320e-06 	 -2.93445189665617e+00   6.23735072418744e-01 	5.18526653393706e-05	 -4.43726741288035e-05	-4.68912861347515e-10		1.00000000232882e+00
5.70000000000000e-01    	5.59826423308162e-06 	 -2.93445308289141e+00   6.23735072402762e-01 	6.66205140700096e-05	 -3.34738165174463e-05	-5.92772376142600e-10		1.00000000277939e+00
6.00000000000000e-01    	7.83222288433573e-06 	 -2.93445382297276e+00   6.23735072383588e-01 	8.24184272072108e-05	 -1.43689132430586e-05	-6.75395592227843e-10		1.00000000349963e+00
6.30000000000000e-01    	1.05451944380979e-05 	 -2.93445384830602e+00   6.23735072363037e-01 	9.83900913927602e-05	 1.43977645553486e-05	-6.78438048888106e-10		1.00000000494395e+00
