0.00000000000000e+00    	0.00000000000000e+00 	 -3.13585389800000e-01  	-2.98356568610000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-4.01094295610460e-13 	 -3.13585389800964e-01   -2.98356568610000e+00 	-6.66147630119743e-11	 -1.92653152024440e-10	-5.41590713542282e-20		1.00000000000000e+00
6.00000000000000e-02    	-1.25020715296010e-11 	 -3.13585389861095e-01   -2.98356568610000e+00 	-1.02720183149909e-09	 -6.08229856367655e-09	-2.62061061211783e-17		1.00000000000000e+00
9.00000000000000e-02    	-9.08215146029605e-11 	 -3.13585390484457e-01   -2.98356568610000e+00 	-4.88287312317898e-09	 -4.51778387741491e-08	-9.14924059214803e-16		1.00000000000000e+00
1.20000000000000e-01    	-3.59056731530825e-10 	 -3.13585393557853e-01   -2.98356568610000e+00 	-1.40717213141682e-08	 -1.84584055016177e-07	-1.05761509638134e-14		1.00000000000002e+00
1.50000000000000e-01    	-1.00576077578776e-09 	 -3.13585403714683e-01   -2.98356568610000e+00 	-3.02491197469779e-08	 -5.41213583086691e-07	-6.47174907777623e-14		1.00000000000015e+00
1.80000000000000e-01    	-2.23913133106267e-09 	 -3.13585429855982e-01   -2.98356568610000e+00 	-5.28123703451076e-08	 -1.28167774323068e-06	-2.54693271388815e-13		1.00000000000082e+00
2.10000000000000e-01    	-4.19620605175726e-09 	 -3.13585486490953e-01   -2.98356568610002e+00 	-7.73730385124964e-08	 -2.61018592266513e-06	-6.93999020838368e-13		1.00000000000341e+00
2.40000000000000e-01    	-6.80827951016541e-09 	 -3.13585594528164e-01   -2.98356568610005e+00 	-9.44050788290647e-08	 -4.74407690693134e-06	-1.25375004080851e-12		1.00000000001126e+00
2.70000000000000e-01    	-9.63131588736122e-09 	 -3.13585781158258e-01   -2.98356568610008e+00 	-8.83009992974772e-08	 -7.87801189458575e-06	-8.11468032030952e-13		1.00000000003104e+00
3.00000000000000e-01    	-1.16568887502185e-08 	 -3.13586078521125e-01   -2.98356568610005e+00 	-3.70506371626994e-08	 -1.21392642448744e-05	4.21446297631542e-12		1.00000000007368e+00
3.30000000000000e-01    	-1.11250803490503e-08 	 -3.13586520943288e-01   -2.98356568609971e+00 	8.72821150386165e-08	 -1.75378281275625e-05	2.20285460410439e-11		1.00000000015379e+00
3.60000000000000e-01    	-5.36519322849591e-09 	 -3.13587140659495e-01   -2.98356568609845e+00 	3.17168367248346e-07	 -2.39161245029790e-05	6.78056783258870e-11		1.00000000028604e+00
3.90000000000000e-01    	9.30748453512792e-09 	 -3.13587962087640e-01   -2.98356568609512e+00 	6.87268539832599e-07	 -3.09038079874374e-05	1.65044710700403e-10		1.00000000047776e+00
4.20000000000000e-01    	3.76106965096909e-08 	 -3.13588994897086e-01   -2.98356568608773e+00 	1.23117915898006e-06	 -3.78834915535685e-05	3.44172682817747e-10		1.00000000071834e+00
4.50000000000000e-01    	8.52046712081230e-08 	 -3.13590226283876e-01   -2.98356568607334e+00 	1.97741318556325e-06	 -4.39730529601598e-05	6.36533274049518e-10		1.00000000096877e+00
4.80000000000000e-01    	1.58472298942332e-07 	 -3.13591613027808e-01   -2.98356568604819e+00 	2.94484756581171e-06	 -4.80295432220269e-05	1.06265370632962e-09		1.00000000115775e+00
5.10000000000000e-01    	2.64158615249049e-07 	 -3.13593074041256e-01   -2.98356568600830e+00 	4.13795512624844e-06	 -4.86785928403833e-05	1.61557765071767e-09		1.00000000119336e+00
5.40000000000000e-01    	4.08868730660206e-07 	 -3.13594484214082e-01   -2.98356568595050e+00 	5.54220388934976e-06	 -4.43716499923997e-05	2.24300641520590e-09		1.00000000099978e+00
5.70000000000000e-01    	5.98435522516685e-07 	 -3.13595670400967e-01   -2.98356568587405e+00 	7.12004770492519e-06	 -3.34714638580246e-05	2.83546204722328e-09		1.00000000058552e+00
6.00000000000000e-01    	8.37181349688668e-07 	 -3.13596410377761e-01   -2.98356568578233e+00 	8.80794174057333e-06	 -1.43640531970214e-05	3.23063129896837e-09		1.00000000014195e+00
6.30000000000000e-01    	1.12711077147738e-06 	 -3.13596435506392e-01   -2.98356568568403e+00 	1.05147914383598e-05	 1.44068927053349e-05	3.24507475624010e-09		1.00000000015906e+00
6.60000000000000e-01    	1.46708270067490e-06 	 -3.13595437692049e-01   -2.98356568559285e+00 	1.21221840045919e-05	 5.39894968932011e-05	2.74217661194258e-09		1.00000000153091e+00
6.90000000000000e-01    	1.85201960584847e-06 	 -3.13593080995100e-01   -2.98356568552460e+00 	1.34866610489441e-05	 1.05065452547554e-04	1.73860503032334e-09		1.00000000561032e+00
7.20000000000000e-01    	2.27221747091774e-06 	 -3.13589017981452e-01   -2.98356568549062e+00 	1.44441767190658e-05	 1.67694175533517e-04	5.40650107105544e-10		1.00000001416499e+00
7.50000000000000e-01    	2.71282264438032e-06 	 -3.13582910571573e-01   -2.98356568548690e+00 	1.48167570645935e-05	 2.41170706225745e-04	-1.12031860030802e-10		1.00000002919142e+00
7.80000000000000e-01    	3.15354019012493e-06 	 -3.13574454796838e-01   -2.98356568547921e+00 	1.44212436747088e-05	 3.23909328777496e-04	1.06834320442131e-09		1.00000005256261e+00
8.10000000000000e-01    	3.56863290662116e-06 	 -3.13563408512506e-01   -2.98356568538588e+00 	1.30798770129991e-05	 4.13364770627810e-04	5.95716127763335e-09		1.00000008552075e+00
8.40000000000000e-01    	3.92726106619110e-06 	 -3.13549620772034e-01   -2.98356568506100e+00 	1.06323585706357e-05	 5.06001959926764e-04	1.69339642788677e-08		1.00000012807551e+00
8.70000000000000e-01    	4.19420052415888e-06 	 -3.13533061261350e-01   -2.98356568428251e+00 	6.94892815791284e-06	 5.97323636067607e-04	3.66396878460119e-08		1.00000017842189e+00
9.00000000000000e-01    	4.33096154378005e-06 	 -3.13513847947776e-01   -2.98356568275020e+00 	1.94390136459804e-06	 6.81962657906840e-04	6.75640334445847e-08		1.00000023253840e+00
9.30000000000000e-01    	4.29731275299326e-06 	 -3.13492270938493e-01   -2.98356568009820e+00 	-4.41097252261102e-06	 7.53842712976771e-04	1.11491765755411e-07		1.00000028414911e+00
9.60000000000000e-01    	4.05319420542511e-06 	 -3.13468810486752e-01   -2.98356567592541e+00 	-1.20740555150812e-05	 8.06407423325585e-04	1.68884492454075e-07		1.00000032521932e+00
9.90000000000000e-01    	3.56098054290687e-06 	 -3.13444147145045e-01   -2.98356566984393e+00 	-2.09230773799567e-05	 8.32913736623150e-04	2.38321650234337e-07		1.00000034709150e+00
1.02000000000000e+00    	2.78802974096984e-06 	 -3.13419162252130e-01   -2.98356566154137e+00 	-3.07469950596842e-05	 8.26781188102322e-04	3.16159009619310e-07		1.00000034225625e+00
