0.00000000000000e+00    	0.00000000000000e+00 	 -2.42705098310000e+00  	1.76335575690000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.10434202715396e-12 	 -2.42705098310096e+00   1.76335575690000e+00 	-5.15577036995212e-10	 -1.92653152110234e-10	3.20092534757502e-20		1.00000000000000e+00
6.00000000000000e-02    	-9.67620502463196e-11 	 -2.42705098316109e+00   1.76335575690000e+00 	-7.95021496534343e-09	 -6.08229860642360e-09	1.54884099461010e-17		1.00000000000000e+00
9.00000000000000e-02    	-7.02929640219610e-10 	 -2.42705098378446e+00   1.76335575690000e+00 	-3.77918890812136e-08	 -4.51778403170134e-08	5.40741124833243e-16		1.00000000000000e+00
1.20000000000000e-01    	-2.77898599129365e-09 	 -2.42705098685785e+00   1.76335575690000e+00 	-1.08910755519322e-07	 -1.84584073797704e-07	6.25074845416458e-15		1.00000000000002e+00
1.50000000000000e-01    	-7.78428198217455e-09 	 -2.42705099701468e+00   1.76335575690000e+00 	-2.34119540626723e-07	 -5.41213707462921e-07	3.82495297232295e-14		1.00000000000017e+00
1.80000000000000e-01    	-1.73302586062197e-08 	 -2.42705102315599e+00   1.76335575690000e+00 	-4.08756455757642e-07	 -1.28167829672712e-06	1.50529618114575e-13		1.00000000000090e+00
2.10000000000000e-01    	-3.24777679402676e-08 	 -2.42705107979100e+00   1.76335575690001e+00 	-5.98865569067882e-07	 -2.61018777194848e-06	4.10169509702732e-13		1.00000000000359e+00
2.40000000000000e-01    	-5.26957294904133e-08 	 -2.42705118782830e+00   1.76335575690003e+00 	-7.30740813554049e-07	 -4.74408185156494e-06	7.40995060360681e-13		1.00000000001152e+00
2.70000000000000e-01    	-7.45491131869772e-08 	 -2.42705137445863e+00   1.76335575690005e+00 	-6.83630060971096e-07	 -7.87802288771475e-06	4.79593680373795e-13		1.00000000003127e+00
3.00000000000000e-01    	-9.02364606542204e-08 	 -2.42705167182196e+00   1.76335575690003e+00 	-2.87255689209761e-07	 -1.21392850270094e-05	-2.49085860718302e-12		1.00000000007372e+00
3.30000000000000e-01    	-8.61426461132691e-08 	 -2.42705211424494e+00   1.76335575689983e+00 	6.74499070513987e-07	 -1.75378619187570e-05	-1.30194230300591e-11		1.00000000015402e+00
