0.00000000000000e+00    	0.00000000000000e+00 	 -5.00000000000000e+00  	6.12323399570000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	9.02004619092265e-13 	 -4.99999999999881e+00   6.12323397101703e-16 	1.49807226399798e-10	 2.38377618611064e-10	-9.04369208203673e-22		1.00000000000000e+00
6.00000000000000e-02    	2.81153996375447e-11 	 -4.99999999992440e+00   6.12318455789009e-16 	2.31003241343207e-09	 7.52587656861157e-09	-9.01434455799957e-19		1.00000000000000e+00
9.00000000000000e-02    	2.04244835099827e-10 	 -4.99999999915309e+00   6.11911464991432e-16 	1.09808982206147e-08	 5.59003853964023e-08	-4.97335796640858e-17		1.00000000000000e+00
1.20000000000000e-01    	8.07468765666313e-10 	 -4.99999999535026e+00   6.03065779402864e-16 	3.16453846763509e-08	 2.28393383950511e-07	-8.30208501004237e-16		1.00000000000003e+00
1.50000000000000e-01    	2.26182220687378e-09 	 -4.99999998278279e+00   5.11562320081887e-16 	6.80265645554352e-08	 6.69665611364868e-07	-7.13733610250023e-15		1.00000000000023e+00
1.80000000000000e-01    	5.03554452554392e-09 	 -4.99999995043710e+00   -7.68116972693854e-17 	1.18770687057962e-07	 1.58587192325185e-06	-4.00273089754616e-14		1.00000000000126e+00
2.10000000000000e-01    	9.43694030726451e-09 	 -4.99999988036036e+00   -2.78945791459912e-15 	1.74013941844538e-07	 3.22968861641337e-06	-1.66012772679742e-13		1.00000000000523e+00
2.40000000000000e-01    	1.53118825783331e-08 	 -4.99999974668156e+00   -1.25471638298085e-14 	2.12346275492827e-07	 5.87003729631158e-06	-5.48405680509548e-13		1.00000000001725e+00
2.70000000000000e-01    	2.16627357700202e-08 	 -4.99999951575666e+00   -4.14362986375721e-14 	1.98693893673814e-07	 9.74777953155514e-06	-1.51227802042718e-12		1.00000000004753e+00
3.00000000000000e-01    	2.62236258210459e-08 	 -4.99999914781771e+00   -1.14364521969821e-13 	8.36004873244614e-08	 1.50203953814382e-05	-3.59073189171313e-12		1.00000000011281e+00
3.30000000000000e-01    	2.50401495388989e-08 	 -4.99999860039117e+00   -2.75125803416797e-13 	-1.95702997400874e-07	 2.17002513509420e-05	-7.49462238707532e-12		1.00000000023547e+00
3.60000000000000e-01    	1.21114040969947e-08 	 -4.99999783359171e+00   -5.89543408049694e-13 	-7.12183893757447e-07	 2.95923699864755e-05	-1.39373325051441e-11		1.00000000043811e+00
3.90000000000000e-01    	-2.08425499893585e-08 	 -4.99999681720605e+00   -1.14057132655981e-12 	-1.54376086140687e-06	 3.82385101477601e-05	-2.32713713010548e-11		1.00000000073228e+00
4.20000000000000e-01    	-8.44248753804866e-08 	 -4.99999553926980e+00   -2.00994893425908e-12 	-2.76602808872664e-06	 4.68747543849667e-05	-3.49701816328987e-11		1.00000000110245e+00
4.50000000000000e-01    	-1.91360995445172e-07 	 -4.99999401562582e+00   -3.24381231525984e-12 	-4.44325533230126e-06	 5.44096103365040e-05	-4.71162690300299e-11		1.00000000149007e+00
4.80000000000000e-01    	-3.56007800445637e-07 	 -4.99999229975263e+00   -4.80678895777950e-12 	-6.61816489899432e-06	 5.94288370998176e-05	-5.62100430972692e-11		1.00000000178779e+00
5.10000000000000e-01    	-5.93546104261571e-07 	 -4.99999049198480e+00   -6.54057221678056e-12 	-9.30116453896210e-06	 6.02318170855179e-05	-5.77392775454206e-11		1.00000000185719e+00
5.40000000000000e-01    	-9.18852092172238e-07 	 -4.99998874713003e+00   -8.15688693120239e-12 	-1.24598616093301e-05	 5.49023634884418e-05	-4.79735825427279e-11		1.00000000158476e+00
5.70000000000000e-01    	-1.34506993317804e-06 	 -4.99998727943577e+00   -9.30694789445451e-12 	-1.60097873164329e-05	 4.14144787482743e-05	-2.72978436426746e-11		1.00000000098574e+00
6.00000000000000e-01    	-1.88193649631581e-06 	 -4.99998636388252e+00   -9.77392653982660e-12 	-1.98073103944920e-05	 1.77708926220371e-05	-5.02676368593281e-12		1.00000000035407e+00
6.30000000000000e-01    	-2.53393849105388e-06 	 -4.99998633288827e+00   -9.82492599159141e-12 	-2.36457086974943e-05	 -1.78306275813107e-05	-5.06059698171762e-12		1.00000000043853e+00
6.60000000000000e-01    	-3.29841039370332e-06 	 -4.99998756770123e+00   -1.07293665058245e-11 	-2.72552877478625e-05	 -6.68110031734142e-05	-7.10411787955207e-11		1.00000000260328e+00
6.90000000000000e-01    	-4.16370608279209e-06 	 -4.99999048403188e+00   -1.54003759744123e-11 	-3.03082819494343e-05	 -1.30013985852703e-04	-2.69023433265662e-10		1.00000000891111e+00
7.20000000000000e-01    	-5.10759592142849e-06 	 -4.99999551181960e+00   -2.90499574131536e-11 	-3.24290442956704e-05	 -2.07513239020118e-04	-6.85330074968750e-10		1.00000002205669e+00
7.50000000000000e-01    	-6.09605180923443e-06 	 -5.00000306943039e+00   -5.96801059712841e-11 	-3.32097256402295e-05	 -2.98436418426933e-04	-1.41745934150116e-09		1.00000004508359e+00
7.80000000000000e-01    	-7.08258333471105e-06 	 -5.00001353301692e+00   -1.18180325132906e-10 	-3.22312729135047e-05	 -4.00821079968640e-04	-2.55686176684288e-09		1.00000008084819e+00
8.10000000000000e-01    	-8.00827680452218e-06 	 -5.00002720221809e+00   -2.17790732174359e-10 	-2.90891533697165e-05	 -5.11517119360375e-04	-4.16414674534589e-09		1.00000013124796e+00
8.40000000000000e-01    	-8.80266445547725e-06 	 -5.00004426380197e+00   -3.72741369578895e-10 	-2.34227650498532e-05	 -6.26149356418221e-04	-6.23966820333419e-09		1.00000019630580e+00
8.70000000000000e-01    	-9.38551334290347e-06 	 -5.00006475523605e+00   -5.96006409412040e-10 	-1.49470578750421e-05	 -7.39151791381111e-04	-8.69507333148774e-09		1.00000027328436e+00
9.00000000000000e-01    	-9.66957321666760e-06 	 -5.00008853047086e+00   -8.96315229202434e-10 	-3.48450860548812e-06	 -8.43882016696188e-04	-1.13336607094552e-08		1.00000035607444e+00
9.30000000000000e-01    	-9.56426248449936e-06 	 -5.00011523042114e+00   -1.27481860836498e-09 	1.10046867514250e-05	 -9.32820360759370e-04	-1.38485353179148e-08		1.00000043513737e+00
9.60000000000000e-01    	-8.98020484614770e-06 	 -5.00014426069796e+00   -1.72207272921188e-09 	2.83964735618089e-05	 -9.97853726161986e-04	-1.58468421400776e-08		1.00000049825909e+00
9.90000000000000e-01    	-7.83446126952974e-06 	 -5.00017477906879e+00   -2.21621245653774e-09 	4.83830776440272e-05	 -1.03063897519711e-03	-1.69053011305679e-08		1.00000053227867e+00
1.02000000000000e+00    	-6.05623832903104e-06 	 -5.00020569488756e+00   -2.72326535486597e-09 	7.04614087725718e-05	 -1.02303536753485e-03	-1.66567682960004e-08		1.00000052578295e+00
1.05000000000000e+00    	-3.59280029952490e-06 	 -5.00023568234249e+00   -3.20044168721911e-09 	9.39312896208013e-05	 -9.67590261507593e-04	-1.49001000054133e-08		1.00000047252689e+00
1.08000000000000e+00    	-4.15273888922072e-07 	 -5.00026320882024e+00   -3.60288003595756e-09 	1.17904496487484e-04	 -8.58057363466829e-04	-1.17173240839098e-08		1.00000037508188e+00
1.11000000000000e+00    	3.47598526928702e-06 	 -5.00028657899830e+00   -3.89373243318792e-09 	1.41324934276083e-04	 -6.89922564021125e-04	-7.57470070147494e-09		1.00000024798291e+00
1.14000000000000e+00    	8.04679471962499e-06 	 -5.00030399447667e+00   -4.05669218184900e-09 	1.62999592880728e-04	 -4.60909135246558e-04	-3.37968867808567e-09		1.00000011950304e+00
1.17000000000000e+00    	1.32256263394512e-05 	 -5.00031362787991e+00   -4.10921736345612e-09 	1.81639328045036e-04	 -1.71432045722085e-04	-4.66065203390306e-10		1.00000003119090e+00
1.20000000000000e+00    	1.89014409806263e-05 	 -5.00031370944102e+00   -4.11395069191248e-09 	1.95908048877968e-04	 1.75029402632676e-04	-4.85908445865712e-10		1.00000003450763e+00
1.23000000000000e+00    	2.49231039452133e-05 	 -5.00030262316607e+00   -4.18537841304726e-09 	2.04478621759324e-04	 5.71670347667925e-04	-5.20028667705821e-09		1.00000018430923e+00
1.26000000000000e+00    	3.11005563145013e-05 	 -5.00027900882354e+00   -4.48879762052945e-09 	2.06093721706746e-04	 1.00823752324156e-03	-1.61793943904211e-08		1.00000052950862e+00
1.29000000000000e+00    	3.72078648816833e-05 	 -5.00024186525459e+00   -5.22931298508855e-09 	1.99629936247462e-04	 1.47106732545308e-03	-3.44451119468072e-08		1.00000110194499e+00
1.32000000000000e+00    	4.29882246212825e-05 	 -5.00019064991128e+00   -6.62990663254883e-09 	1.84163568371251e-04	 1.94330127621205e-03	-6.01107366184765e-08		1.00000190516622e+00
1.35000000000000e+00    	4.81609426115547e-05 	 -5.00012536914347e+00   -8.89953546692397e-09 	1.59036678473408e-04	 2.40528792132494e-03	-9.20892214577952e-08		1.00000290534711e+00
1.38000000000000e+00    	5.24303878221930e-05 	 -5.00004665361090e+00   -1.21944793927130e-08 	1.23921827002308e-04	 2.83517160596364e-03	-1.27947807669988e-07		1.00000402676923e+00
1.41000000000000e+00    	5.54968404744456e-05 	 -4.99995581332460e+00   -1.65784268412701e-08 	7.88836289490217e-05	 3.20965917360319e-03	-1.63979440865044e-07		1.00000515405405e+00
1.44000000000000e+00    	5.70691087763517e-05 	 -4.99985486723866e+00   -2.19885817094517e-08 	2.44345617616944e-05	 3.50494583946085e-03	-1.95537709730144e-07		1.00000614260235e+00
1.47000000000000e+00    	5.68786904858333e-05 	 -4.99974654302417e+00   -2.82159258443344e-08 	-3.84184856287940e-05	 3.69777174638065e-03	-2.17642906068949e-07		1.00000683747258e+00
1.50000000000000e+00    	5.46951351460759e-05 	 -4.99963424365323e+00   -3.49072601037788e-08 	-1.08141542134369e-04	 3.76657149737968e-03	-2.25816142588678e-07		1.00000709935254e+00
1.53000000000000e+00    	5.03421084842165e-05 	 -4.99952197867700e+00   -4.15945300742878e-08 	-1.82660416904889e-04	 3.69267075912434e-03	-2.17043497991971e-07		1.00000683456775e+00
1.56000000000000e+00    	4.37134797296108e-05 	 -4.99941425956152e+00   -4.77532323072437e-08 	-2.59373417083932e-04	 3.46147731597729e-03	-1.90722652222519e-07		1.00000602453176e+00
1.59000000000000e+00    	3.47885612329207e-05 	 -4.99931596009603e+00   -5.28867204731829e-08 	-3.35196220886176e-04	 3.06360916488783e-03	-1.49411367470745e-07		1.00000474901755e+00
1.62000000000000e+00    	2.36454528318432e-05 	 -4.99923214464997e+00   -5.66276373812484e-08 	-4.06644205627575e-04	 2.49589976821461e-03	-9.91906800170771e-08		1.00000319743247e+00
1.65000000000000e+00    	1.04713133481522e-05 	 -4.99916786885257e+00   -5.88424062035375e-08 	-4.69955366309082e-04	 1.76222074952732e-03	-4.94831318353164e-08		1.00000166313863e+00
1.68000000000000e+00    	-4.43166580764415e-06 	 -4.99912795902247e+00   -5.97207913952138e-08 	-5.21253613422503e-04	 8.74065367408817e-04	-1.22301981738026e-08		1.00000051784766e+00
1.71000000000000e+00    	-2.06457413206241e-05 	 -4.99911677829695e+00   -5.98310346496737e-08 	-5.56747902524819e-04	 -1.49157829808428e-04	-4.29219412371807e-10		1.00000016610813e+00
1.74000000000000e+00    	-3.76435004549736e-05 	 -4.99913798880849e+00   -6.01228059128368e-08 	-5.72957745242263e-04	 -1.28016267273664e-03	-2.61475509605964e-08		1.00000098354804e+00
1.77000000000000e+00    	-5.48007353516576e-05 	 -4.99919432034017e+00   -6.18655754353827e-08 	-5.66950808337474e-04	 -2.48418389778814e-03	-9.82528554469155e-08		1.00000324629616e+00
1.80000000000000e+00    	-7.14164059296529e-05 	 -4.99928735657469e+00   -6.65188055053540e-08 	-5.36574286341924e-04	 -3.71975154553863e-03	-2.20201676133975e-07		1.00000706220685e+00
1.83000000000000e+00    	-8.67391959753848e-05 	 -4.99941735026046e+00   -7.55416940892141e-08 	-4.80659322418564e-04	 -4.93983968602121e-03	-3.88290773271692e-07		1.00001231644898e+00
1.86000000000000e+00    	-9.99995352671917e-05 	 -4.99958307829820e+00   -9.01625380726564e-08 	-3.99177629829462e-04	 -6.09337003213339e-03	-5.90777362196575e-07		1.00001864407694e+00
1.89000000000000e+00    	-1.10445365874878e-04 	 -4.99978174687474e+00   -1.11139087281269e-07 	-2.93332057873535e-04	 -7.12703262829755e-03	-8.08202962348364e-07		1.00002543999562e+00
1.92000000000000e+00    	-1.17379457004874e-04 	 -5.00000895534080e+00   -1.38549286564379e-07 	-1.65568200966067e-04	 -7.98736790650898e-03	-1.01510980525014e-06		1.00003191222077e+00
1.95000000000000e+00    	-1.20195798303973e-04 	 -5.00025872558371e+00   -1.71654470961172e-07 	-1.95018664639203e-05	 -8.62303797285552e-03	-1.18313085755211e-06		1.00003717789170e+00
1.98000000000000e+00    	-1.18412585186989e-04 	 -5.00052360125127e+00   -2.08872884199744e-07 	1.40233560841707e-04	 -8.98720095653623e-03	-1.28519027670489e-06		1.00004039390823e+00
2.01000000000000e+00    	-1.11699577981941e-04 	 -5.00079481843329e+00   -2.47889782632505e-07 	3.08206326772630e-04	 -9.03989142160217e-03	-1.30030751475315e-06		1.00004090647820e+00
