0.00000000000000e+00    	0.00000000000000e+00 	 5.00000000000000e+00  	0.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-4.25209055154470e-13 	 4.99999999999916e+00   0.00000000000000e+00 	-7.06198037489864e-11	 -1.68558430640288e-10	0.00000000000000e+00		1.00000000000000e+00
6.00000000000000e-02    	-1.32537263490317e-11 	 4.99999999994654e+00   0.00000000000000e+00 	-1.08895969635425e-09	 -5.32159837441506e-09	0.00000000000000e+00		1.00000000000000e+00
9.00000000000000e-02    	-9.62819262548213e-11 	 4.99999999940114e+00   0.00000000000000e+00 	-5.17644356492457e-09	 -3.95275422476043e-08	0.00000000000000e+00		1.00000000000000e+00
1.20000000000000e-01    	-3.80644145949956e-10 	 4.99999999671213e+00   0.00000000000000e+00 	-1.49177521769826e-08	 -1.61498518637877e-07	0.00000000000000e+00		1.00000000000001e+00
1.50000000000000e-01    	-1.06623014601404e-09 	 4.99999998782559e+00   0.00000000000000e+00 	-3.20678124683701e-08	 -4.73525148352544e-07	0.00000000000000e+00		1.00000000000011e+00
1.80000000000000e-01    	-2.37375742806840e-09 	 4.99999996495373e+00   0.00000000000000e+00 	-5.59878164888233e-08	 -1.12138102879092e-06	0.00000000000000e+00		1.00000000000063e+00
2.10000000000000e-01    	-4.44851242065798e-09 	 4.99999991540198e+00   0.00000000000000e+00 	-8.20258857960538e-08	 -2.28373551618346e-06	0.00000000000000e+00		1.00000000000261e+00
2.40000000000000e-01    	-7.21768855963128e-09 	 4.99999982087675e+00   0.00000000000000e+00 	-1.00084234391657e-07	 -4.15074530210893e-06	0.00000000000000e+00		1.00000000000862e+00
2.70000000000000e-01    	-1.02106267394496e-08 	 4.99999965758809e+00   0.00000000000000e+00 	-9.36189997164314e-08	 -6.89272573062807e-06	0.00000000000000e+00		1.00000000002376e+00
3.00000000000000e-01    	-1.23584238875187e-08 	 4.99999939741576e+00   0.00000000000000e+00 	-3.93000363860142e-08	 -1.06210323578814e-05	0.00000000000000e+00		1.00000000005640e+00
3.30000000000000e-01    	-1.17956235783123e-08 	 4.99999901032639e+00   0.00000000000000e+00 	9.24837781115132e-08	 -1.53444094000123e-05	0.00000000000000e+00		1.00000000011773e+00
3.60000000000000e-01    	-5.69137735931902e-09 	 4.99999846811677e+00   0.00000000000000e+00 	3.36150872890043e-07	 -2.09249858739441e-05	0.00000000000000e+00		1.00000000021898e+00
3.90000000000000e-01    	9.86001323960050e-09 	 4.99999774942288e+00   0.00000000000000e+00 	7.28442253163148e-07	 -2.70387346778555e-05	0.00000000000000e+00		1.00000000036581e+00
4.20000000000000e-01    	3.98593487758863e-08 	 4.99999684578471e+00   0.00000000000000e+00 	1.30497564038155e-06	 -3.31454840619879e-05	0.00000000000000e+00		1.00000000055016e+00
4.50000000000000e-01    	9.03067252953645e-08 	 4.99999576840484e+00   0.00000000000000e+00 	2.09598713950006e-06	 -3.84734370294370e-05	0.00000000000000e+00		1.00000000074230e+00
