0.00000000000000e+00    	0.00000000000000e+00 	 8.00000000000000e+00  	0.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.39222170907102e-13 	 8.00000000000068e+00   0.00000000000000e+00 	-5.63388828313467e-11	 1.36977022120504e-10	0.00000000000000e+00		1.00000000000000e+00
6.00000000000000e-02    	-1.05735232459475e-11 	 8.00000000004344e+00   0.00000000000000e+00 	-8.68747428005404e-10	 4.32453420055653e-09	0.00000000000000e+00		1.00000000000000e+00
9.00000000000000e-02    	-7.68115448653033e-11 	 8.00000000048665e+00   0.00000000000000e+00 	-4.12964975155372e-09	 3.21215913226487e-08	0.00000000000000e+00		1.00000000000000e+00
1.20000000000000e-01    	-3.03669313806120e-10 	 8.00000000267184e+00   0.00000000000000e+00 	-1.19010472099990e-08	 1.31239867413178e-07	0.00000000000000e+00		1.00000000000001e+00
1.50000000000000e-01    	-8.50614522255667e-10 	 8.00000000989338e+00   0.00000000000000e+00 	-2.55829912082133e-08	 3.84804628287630e-07	0.00000000000000e+00		1.00000000000007e+00
1.80000000000000e-01    	-1.89373149901226e-09 	 8.00000002847993e+00   0.00000000000000e+00 	-4.46659007719942e-08	 9.11277064546193e-07	0.00000000000000e+00		1.00000000000042e+00
2.10000000000000e-01    	-3.54892999289343e-09 	 8.00000006874758e+00   0.00000000000000e+00 	-6.54387563113047e-08	 1.85585071054708e-06	0.00000000000000e+00		1.00000000000172e+00
2.40000000000000e-01    	-5.75813721194123e-09 	 8.00000014556239e+00   0.00000000000000e+00 	-7.98461251827810e-08	 3.37305413952305e-06	0.00000000000000e+00		1.00000000000569e+00
2.70000000000000e-01    	-8.14589805839592e-09 	 8.00000027825699e+00   0.00000000000000e+00 	-7.46903882285905e-08	 5.60129208250083e-06	0.00000000000000e+00		1.00000000001569e+00
3.00000000000000e-01    	-9.85951948782808e-09 	 8.00000048968296e+00   0.00000000000000e+00 	-3.13604265715575e-08	 8.63105630201919e-06	0.00000000000000e+00		1.00000000003725e+00
3.30000000000000e-01    	-9.41087656498470e-09 	 8.00000080424655e+00   0.00000000000000e+00 	7.37653310903050e-08	 1.24694526940933e-05	0.00000000000000e+00		1.00000000007775e+00
3.60000000000000e-01    	-4.54172292999889e-09 	 8.00000124486679e+00   0.00000000000000e+00 	2.68143640253203e-07	 1.70044420873845e-05	0.00000000000000e+00		1.00000000014461e+00
3.90000000000000e-01    	7.86364404041171e-09 	 8.00000182890486e+00   0.00000000000000e+00 	5.81084982403519e-07	 2.19727077651433e-05	0.00000000000000e+00		1.00000000024157e+00
4.20000000000000e-01    	3.17945812175896e-08 	 8.00000256323573e+00   0.00000000000000e+00 	1.04100567315349e-06	 2.69352855494876e-05	0.00000000000000e+00		1.00000000036330e+00
4.50000000000000e-01    	7.20377437859864e-08 	 8.00000343875574e+00   0.00000000000000e+00 	1.67203177357664e-06	 3.12649834614135e-05	0.00000000000000e+00		1.00000000049015e+00
4.80000000000000e-01    	1.33991475892996e-07 	 8.00000442473517e+00   0.00000000000000e+00 	2.49015034932197e-06	 3.41491603897261e-05	0.00000000000000e+00		1.00000000058618e+00
5.10000000000000e-01    	2.23361187301941e-07 	 8.00000546352041e+00   0.00000000000000e+00 	3.49917330822673e-06	 3.46106336438614e-05	0.00000000000000e+00		1.00000000060507e+00
5.40000000000000e-01    	3.45734788951889e-07 	 8.00000646615765e+00   0.00000000000000e+00 	4.68683460646114e-06	 3.15483750664184e-05	0.00000000000000e+00		1.00000000050863e+00
5.70000000000000e-01    	5.06047472846688e-07 	 8.00000730953978e+00   0.00000000000000e+00 	6.02137707321289e-06	 2.37982895888566e-05	0.00000000000000e+00		1.00000000030131e+00
6.00000000000000e-01    	7.07956034784480e-07 	 8.00000783566433e+00   0.00000000000000e+00 	7.44899568752326e-06	 1.02128251130798e-05	0.00000000000000e+00		1.00000000007989e+00
6.30000000000000e-01    	9.53153756414572e-07 	 8.00000785352819e+00   0.00000000000000e+00 	8.89248690959753e-06	 -1.02434676949736e-05	0.00000000000000e+00		1.00000000009200e+00
6.60000000000000e-01    	1.24066673625524e-06 	 8.00000714407410e+00   0.00000000000000e+00 	1.02514080236072e-05	 -3.83869163375306e-05	0.00000000000000e+00		1.00000000078932e+00
6.90000000000000e-01    	1.56618065835568e-06 	 8.00000546844685e+00   0.00000000000000e+00 	1.14039783622778e-05	 -7.47022141855365e-05	0.00000000000000e+00		1.00000000285524e+00
7.20000000000000e-01    	1.92145257955741e-06 	 8.00000257961840e+00   0.00000000000000e+00 	1.22108601665822e-05	 -1.19231610211866e-04	0.00000000000000e+00		1.00000000718264e+00
7.50000000000000e-01    	2.29386483185326e-06 	 7.99999823721180e+00   0.00000000000000e+00 	1.25208470043268e-05	 -1.71473874144717e-04	0.00000000000000e+00		1.00000001478003e+00
7.80000000000000e-01    	2.66617721269572e-06 	 7.99999222510323e+00   0.00000000000000e+00 	1.21783694773023e-05	 -2.30301546949617e-04	0.00000000000000e+00		1.00000002659356e+00
8.10000000000000e-01    	3.01652913337362e-06 	 7.99998437112623e+00   0.00000000000000e+00 	1.10326086951655e-05	 -2.93904911821129e-04	0.00000000000000e+00		1.00000004325091e+00
8.40000000000000e-01    	3.31873537922127e-06 	 7.99997456795729e+00   0.00000000000000e+00 	8.94789391192480e-06	 -3.59770491634141e-04	0.00000000000000e+00		1.00000006475743e+00
8.70000000000000e-01    	3.54290783160711e-06 	 7.99996279404395e+00   0.00000000000000e+00 	5.81495620592638e-06	 -4.24700682469182e-04	0.00000000000000e+00		1.00000009020224e+00
9.00000000000000e-01    	3.65642123753145e-06 	 7.99994913326348e+00   0.00000000000000e+00 	1.56251748408054e-06	 -4.84879390147012e-04	0.00000000000000e+00		1.00000011755523e+00
9.30000000000000e-01    	3.62522425982492e-06 	 7.99993379188632e+00   0.00000000000000e+00 	-3.83138585422465e-06	 -5.35986302742379e-04	0.00000000000000e+00		1.00000014364799e+00
9.60000000000000e-01    	3.41547798211241e-06 	 7.99991711137828e+00   0.00000000000000e+00 	-1.03290123200932e-05	 -5.73359795196071e-04	0.00000000000000e+00		1.00000016442406e+00
9.90000000000000e-01    	2.99548317888808e-06 	 7.99989957561896e+00   0.00000000000000e+00 	-1.78241784417125e-05	 -5.92205541289318e-04	0.00000000000000e+00		1.00000017551254e+00
1.02000000000000e+00    	2.33783546751501e-06 	 7.99988181124711e+00   0.00000000000000e+00 	-2.61359310239147e-05	 -5.87844848052137e-04	0.00000000000000e+00		1.00000017312231e+00
1.05000000000000e+00    	1.42172458562498e-06 	 7.99986458006934e+00   0.00000000000000e+00 	-3.50053928704605e-05	 -5.55993692252665e-04	0.00000000000000e+00		1.00000015517717e+00
1.08000000000000e+00    	2.35271433597733e-07 	 7.99984876278210e+00   0.00000000000000e+00 	-4.40965171076858e-05	 -4.93060603762377e-04	0.00000000000000e+00		1.00000012252662e+00
1.11000000000000e+00    	-1.22222444831460e-06 	 7.99983533365074e+00   0.00000000000000e+00 	-5.30014027486156e-05	 -3.96449085022132e-04	0.00000000000000e+00		1.00000007999051e+00
1.14000000000000e+00    	-2.93827179324421e-06 	 7.99982532624877e+00   0.00000000000000e+00 	-6.12506722977300e-05	 -2.64848351702146e-04	0.00000000000000e+00		1.00000003694815e+00
1.17000000000000e+00    	-4.88556546888692e-06 	 7.99981979086667e+00   0.00000000000000e+00 	-6.83291781339527e-05	 -9.84949828573372e-05	0.00000000000000e+00		1.00000000718507e+00
1.20000000000000e+00    	-7.02091524531064e-06 	 7.99981974472979e+00   0.00000000000000e+00 	-7.36969830066435e-05	 1.00612290423147e-04	0.00000000000000e+00		1.00000000777704e+00
1.23000000000000e+00    	-9.28487794871145e-06 	 7.99982611669183e+00   0.00000000000000e+00 	-7.68151584512228e-05	 3.28561855140401e-04	0.00000000000000e+00		1.00000005692673e+00
1.26000000000000e+00    	-1.16022250166903e-05 	 7.99983968856515e+00   0.00000000000000e+00 	-7.71754862123232e-05	 5.79458182587093e-04	0.00000000000000e+00		1.00000017086391e+00
1.29000000000000e+00    	-1.38833428598603e-05 	 7.99986103568326e+00   0.00000000000000e+00 	-7.43326716054619e-05	 8.45443577073526e-04	0.00000000000000e+00		1.00000036015003e+00
1.32000000000000e+00    	-1.60266149384390e-05 	 7.99989046963265e+00   0.00000000000000e+00 	-6.79372386439263e-05	 1.11682229993755e-03	0.00000000000000e+00		1.00000062595356e+00
1.35000000000000e+00    	-1.79217741341451e-05 	 7.99992798631638e+00   0.00000000000000e+00 	-5.77669382735370e-05	 1.38229232755918e-03	0.00000000000000e+00		1.00000095703409e+00
1.38000000000000e+00    	-1.94541458276586e-05 	 7.99997322259549e+00   0.00000000000000e+00 	-4.37543268706321e-05	 1.62928498348937e-03	0.00000000000000e+00		1.00000132824112e+00
1.41000000000000e+00    	-2.05096318459333e-05 	 8.00002542467952e+00   0.00000000000000e+00 	-2.60082148255683e-05	 1.84440718642168e-03	0.00000000000000e+00		1.00000170125570e+00
1.44000000000000e+00    	-2.09802201501672e-05 	 8.00008343119404e+00   0.00000000000000e+00 	-4.82697426896777e-06	 2.01397532393489e-03	0.00000000000000e+00		1.00000202805790e+00
1.47000000000000e+00    	-2.07697522402311e-05 	 8.00014567343675e+00   0.00000000000000e+00 	1.92977722992945e-05	 2.12462407408930e-03	0.00000000000000e+00		1.00000225719738e+00
1.50000000000000e+00    	-1.97996465303032e-05 	 8.00021019475223e+00   0.00000000000000e+00 	4.56878263082921e-05	 2.16396814839769e-03	0.00000000000000e+00		1.00000234242002e+00
1.53000000000000e+00    	-1.80142663342438e-05 	 8.00027469022182e+00   0.00000000000000e+00 	7.34953381859761e-05	 2.12129021884412e-03	0.00000000000000e+00		1.00000225263434e+00
1.56000000000000e+00    	-1.53856376192769e-05 	 8.00033656700425e+00   0.00000000000000e+00 	1.01729004394510e-04	 1.98822450438051e-03	0.00000000000000e+00		1.00000198169077e+00
1.59000000000000e+00    	-1.19172627611505e-05 	 8.00039302470543e+00   0.00000000000000e+00 	1.29287807169978e-04	 1.75940288665867e-03	0.00000000000000e+00		1.00000155610572e+00
1.62000000000000e+00    	-7.64683679277076e-06 	 8.00044115414078e+00   0.00000000000000e+00 	1.55000055730101e-04	 1.43302921650882e-03	0.00000000000000e+00		1.00000103879834e+00
1.65000000000000e+00    	-2.64774341278796e-06 	 8.00047805182516e+00   0.00000000000000e+00 	1.77665308627339e-04	 1.01134782331820e-03	0.00000000000000e+00		1.00000052719455e+00
1.68000000000000e+00    	2.97072147727804e-06 	 8.00050094653176e+00   0.00000000000000e+00 	1.96096955221259e-04	 5.00974246087336e-04	0.00000000000000e+00		1.00000014471459e+00
1.71000000000000e+00    	9.06439185652286e-06 	 8.00050733335176e+00   0.00000000000000e+00 	2.09163788204897e-04	 -8.69401072624728e-05	0.00000000000000e+00		1.00000002565404e+00
1.74000000000000e+00    	1.54564941783990e-05 	 8.00049510991199e+00   0.00000000000000e+00 	2.15829714445617e-04	 -7.36732348534427e-04	0.00000000000000e+00		1.00000029467847e+00
1.77000000000000e+00    	2.19410734833061e-05 	 8.00046270881503e+00   0.00000000000000e+00 	2.15191667770051e-04	 -1.42845770651755e-03	0.00000000000000e+00		1.00000104339889e+00
1.80000000000000e+00    	2.82875405489885e-05 	 8.00040921999814e+00   0.00000000000000e+00 	2.06516598916037e-04	 -2.13833238959657e-03	0.00000000000000e+00		1.00000230755459e+00
1.83000000000000e+00    	3.42463320810184e-05 	 8.00033449660013e+00   0.00000000000000e+00 	1.89278906394490e-04	 -2.83938866279445e-03	0.00000000000000e+00		1.00000404896904e+00
1.86000000000000e+00    	3.95557177858186e-05 	 8.00023923810311e+00   0.00000000000000e+00 	1.63199648046298e-04	 -3.50233132811936e-03	0.00000000000000e+00		1.00000614646054e+00
