0.00000000000000e+00    	0.00000000000000e+00 	 1.50000000000000e+00  	0.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.36149555770648e-12 	 1.50000000000138e+00   0.00000000000000e+00 	2.26120652748171e-10	 2.74786051494780e-10	0.00000000000000e+00		1.00000000000000e+00
6.00000000000000e-02    	4.24376891948113e-11 	 1.50000000008714e+00   0.00000000000000e+00 	3.48678797952278e-09	 8.67533586442136e-09	0.00000000000000e+00		1.00000000000000e+00
9.00000000000000e-02    	3.08289367252718e-10 	 1.50000000097626e+00   0.00000000000000e+00 	1.65746865899221e-08	 6.44382898931977e-08	0.00000000000000e+00		1.00000000000000e+00
1.20000000000000e-01    	1.21880205841923e-09 	 1.50000000535992e+00   0.00000000000000e+00 	4.77658819440890e-08	 2.63276877452997e-07	0.00000000000000e+00		1.00000000000004e+00
1.50000000000000e-01    	3.41401837845783e-09 	 1.50000001984686e+00   0.00000000000000e+00 	1.02679992550993e-07	 7.71946473275577e-07	0.00000000000000e+00		1.00000000000030e+00
1.80000000000000e-01    	7.60070150855529e-09 	 1.50000005713285e+00   0.00000000000000e+00 	1.79273531371380e-07	 1.82808878849709e-06	0.00000000000000e+00		1.00000000000169e+00
2.10000000000000e-01    	1.42442004161100e-08 	 1.50000013791270e+00   0.00000000000000e+00 	2.62657578319238e-07	 3.72297231939738e-06	0.00000000000000e+00		1.00000000000696e+00
2.40000000000000e-01    	2.31118462627358e-08 	 1.50000029200881e+00   0.00000000000000e+00 	3.20514648671864e-07	 6.76659199186654e-06	0.00000000000000e+00		1.00000000002294e+00
2.70000000000000e-01    	3.26977291831647e-08 	 1.50000055820381e+00   0.00000000000000e+00 	2.99902172585433e-07	 1.12365969120105e-05	0.00000000000000e+00		1.00000000006318e+00
3.00000000000000e-01    	3.95815758529982e-08 	 1.50000098233954e+00   0.00000000000000e+00 	1.26167354533319e-07	 1.73145195509221e-05	0.00000000000000e+00		1.00000000014990e+00
3.30000000000000e-01    	3.77943273059888e-08 	 1.50000161337668e+00   0.00000000000000e+00 	-2.95437851220237e-07	 2.50146153287489e-05	0.00000000000000e+00		1.00000000031291e+00
3.60000000000000e-01    	1.82778030160302e-08 	 1.50000249729240e+00   0.00000000000000e+00 	-1.07505462095703e-06	 3.41121276744036e-05	0.00000000000000e+00		1.00000000058240e+00
3.90000000000000e-01    	-3.14662548169841e-08 	 1.50000366891461e+00   0.00000000000000e+00 	-2.33029525215129e-06	 4.40788272693582e-05	0.00000000000000e+00		1.00000000097419e+00
4.20000000000000e-01    	-1.27442758304115e-07 	 1.50000514203508e+00   0.00000000000000e+00 	-4.17525793116224e-06	 5.40341205907220e-05	0.00000000000000e+00		1.00000000146856e+00
4.50000000000000e-01    	-2.88859726583297e-07 	 1.50000689839122e+00   0.00000000000000e+00 	-6.70693914289453e-06	 6.27198043559196e-05	0.00000000000000e+00		1.00000000198938e+00
4.80000000000000e-01    	-5.37387199211039e-07 	 1.50000887633634e+00   0.00000000000000e+00 	-9.98980195111210e-06	 6.85056250875928e-05	0.00000000000000e+00		1.00000000239641e+00
5.10000000000000e-01    	-8.95938075793424e-07 	 1.50001096021072e+00   0.00000000000000e+00 	-1.40395275394768e-05	 6.94312006374950e-05	0.00000000000000e+00		1.00000000250890e+00
5.40000000000000e-01    	-1.38696462828183e-06 	 1.50001297156069e+00   0.00000000000000e+00 	-1.88071984436221e-05	 6.32876360113068e-05	0.00000000000000e+00		1.00000000217952e+00
5.70000000000000e-01    	-2.03030439777582e-06 	 1.50001466341271e+00   0.00000000000000e+00 	-2.41653170827218e-05	 4.77394292611740e-05	0.00000000000000e+00		1.00000000143151e+00
6.00000000000000e-01    	-2.84065262635035e-06 	 1.50001571878188e+00   0.00000000000000e+00 	-2.98971372355477e-05	 2.04841669470770e-05	0.00000000000000e+00		1.00000000065672e+00
6.30000000000000e-01    	-3.82478265414118e-06 	 1.50001575447002e+00   0.00000000000000e+00 	-3.56907662169931e-05	 -2.05557601025483e-05	0.00000000000000e+00		1.00000000084819e+00
6.60000000000000e-01    	-4.97867785545282e-06 	 1.50001433098705e+00   0.00000000000000e+00 	-4.11393715207648e-05	 -7.70184192142441e-05	0.00000000000000e+00		1.00000000381214e+00
6.90000000000000e-01    	-6.28477545782071e-06 	 1.50001096911359e+00   0.00000000000000e+00 	-4.57485905939976e-05	 -1.49876539483012e-04	0.00000000000000e+00		1.00000001227796e+00
7.20000000000000e-01    	-7.70955059984606e-06 	 1.50000517322549e+00   0.00000000000000e+00 	-4.89518936450301e-05	 -2.39215094317738e-04	0.00000000000000e+00		1.00000002981007e+00
7.50000000000000e-01    	-9.20168486737334e-06 	 1.49999646103913e+00   0.00000000000000e+00 	-5.01341909321670e-05	 -3.44028474331304e-04	0.00000000000000e+00		1.00000006043451e+00
7.80000000000000e-01    	-1.06910641827242e-05 	 1.49998439893428e+00   0.00000000000000e+00 	-4.86634209632736e-05	 -4.62054350901535e-04	0.00000000000000e+00		1.00000010793117e+00
8.10000000000000e-01    	-1.20888337512891e-05 	 1.49996864149758e+00   0.00000000000000e+00 	-4.39292292989495e-05	 -5.89661191831405e-04	0.00000000000000e+00		1.00000017481503e+00
8.40000000000000e-01    	-1.32887011807899e-05 	 1.49994897343697e+00   0.00000000000000e+00 	-3.53871874360013e-05	 -7.21805133027253e-04	0.00000000000000e+00		1.00000026112742e+00
8.70000000000000e-01    	-1.41696226173054e-05 	 1.49992535157942e+00   0.00000000000000e+00 	-2.26063590124288e-05	 -8.52069504891132e-04	0.00000000000000e+00		1.00000036326668e+00
9.00000000000000e-01    	-1.45999322364344e-05 	 1.49989794431536e+00   0.00000000000000e+00 	-5.31745817048408e-06	 -9.72796798349326e-04	0.00000000000000e+00		1.00000047318083e+00
9.30000000000000e-01    	-1.44428860785977e-05 	 1.49986716562511e+00   0.00000000000000e+00 	1.65415712860031e-05	 -1.07531834355005e-03	0.00000000000000e+00		1.00000057829141e+00
9.60000000000000e-01    	-1.35634923700864e-05 	 1.49983370074282e+00   0.00000000000000e+00 	4.27859350500430e-05	 -1.15028164487826e-03	0.00000000000000e+00		1.00000066248903e+00
9.90000000000000e-01    	-1.18363991483138e-05 	 1.49979852060232e+00   0.00000000000000e+00 	7.29536564580404e-05	 -1.18806941429998e-03	0.00000000000000e+00		1.00000070841533e+00
1.02000000000000e+00    	-9.15451431366248e-06 	 1.49976288248071e+00   0.00000000000000e+00 	1.06287536863593e-04	 -1.17929817094634e-03	0.00000000000000e+00		1.00000070102036e+00
1.05000000000000e+00    	-5.43795146435605e-06 	 1.49972831471152e+00   0.00000000000000e+00 	1.41731815324153e-04	 -1.11537816828502e-03	0.00000000000000e+00		1.00000063207798e+00
1.08000000000000e+00    	-6.42834475933996e-07 	 1.49969658397301e+00   0.00000000000000e+00 	1.77945116827585e-04	 -9.89110733593366e-04	0.00000000000000e+00		1.00000050500213e+00
1.11000000000000e+00    	5.23053973601775e-06 	 1.49966964445002e+00   0.00000000000000e+00 	2.13330319792524e-04	 -7.95294222257107e-04	0.00000000000000e+00		1.00000033900131e+00
1.14000000000000e+00    	1.21306848098880e-05 	 1.49964956909089e+00   0.00000000000000e+00 	2.46080979742469e-04	 -5.31306046972781e-04	0.00000000000000e+00		1.00000017142097e+00
1.17000000000000e+00    	1.99495345092428e-05 	 1.49963846419523e+00   0.00000000000000e+00 	2.74243030024470e-04	 -1.97625944402555e-04	0.00000000000000e+00		1.00000005713263e+00
1.20000000000000e+00    	2.85191079646381e-05 	 1.49963836962732e+00   0.00000000000000e+00 	2.95789742509072e-04	 2.01734964882270e-04	0.00000000000000e+00		1.00000006409428e+00
1.23000000000000e+00    	3.76105917677704e-05 	 1.49965114799929e+00   0.00000000000000e+00 	3.08707437387930e-04	 6.58933512798655e-04	0.00000000000000e+00		1.00000026474679e+00
1.26000000000000e+00    	4.69361206539044e-05 	 1.49967836715206e+00   0.00000000000000e+00 	3.11089195647174e-04	 1.16215320783658e-03	0.00000000000000e+00		1.00000072368802e+00
1.29000000000000e+00    	5.61534552984677e-05 	 1.49972118111998e+00   0.00000000000000e+00 	3.01233803734718e-04	 1.69564820977487e-03	0.00000000000000e+00		1.00000148298123e+00
1.32000000000000e+00    	6.48736736661160e-05 	 1.49978021544261e+00   0.00000000000000e+00 	2.77747242629111e-04	 2.23999147288941e-03	0.00000000000000e+00		1.00000254734942e+00
1.35000000000000e+00    	7.26719124860520e-05 	 1.49985546312952e+00   0.00000000000000e+00 	2.39644077299827e-04	 2.77253742600936e-03	0.00000000000000e+00		1.00000387218903e+00
1.38000000000000e+00    	7.91011143020965e-05 	 1.49994619774979e+00   0.00000000000000e+00 	1.86445950885457e-04	 3.26809970918448e-03	0.00000000000000e+00		1.00000535760455e+00
1.41000000000000e+00    	8.37086453313728e-05 	 1.50005090997149e+00   0.00000000000000e+00 	1.18273912536049e-04	 3.69983372705022e-03	0.00000000000000e+00		1.00000685135569e+00
1.44000000000000e+00    	8.60555393408402e-05 	 1.50016727339884e+00   0.00000000000000e+00 	3.59304502947290e-05	 4.04030256415598e-03	0.00000000000000e+00		1.00000816263459e+00
1.47000000000000e+00    	8.57379819171024e-05 	 1.50029214474046e+00   0.00000000000000e+00 	-5.90340927610147e-05	 4.26269364318572e-03	0.00000000000000e+00		1.00000908697977e+00
1.50000000000000e+00    	8.24104700439785e-05 	 1.50042160220117e+00   0.00000000000000e+00 	-1.64277397965540e-04	 4.34214292804589e-03	0.00000000000000e+00		1.00000944055157e+00
1.53000000000000e+00    	7.58098629199404e-05 	 1.50055102455030e+00   0.00000000000000e+00 	-2.76651252201546e-04	 4.25711402344401e-03	0.00000000000000e+00		1.00000909973646e+00
1.56000000000000e+00    	6.57792907494025e-05 	 1.50067521162220e+00   0.00000000000000e+00 	-3.92226448975095e-04	 3.99077173248541e-03	0.00000000000000e+00		1.00000804001798e+00
1.59000000000000e+00    	5.22906303241349e-05 	 1.50078854510804e+00   0.00000000000000e+00 	-5.06364905576498e-04	 3.53228400606079e-03	0.00000000000000e+00		1.00000636669759e+00
1.62000000000000e+00    	3.54640232190479e-05 	 1.50088518647056e+00   0.00000000000000e+00 	-6.13845862416900e-04	 2.87798320832078e-03	0.00000000000000e+00		1.00000432978767e+00
1.65000000000000e+00    	1.55827475696063e-05 	 1.50095930673785e+00   0.00000000000000e+00 	-7.09049953985681e-04	 2.03231762400048e-03	0.00000000000000e+00		1.00000231653070e+00
1.68000000000000e+00    	-6.89829481050560e-06 	 1.50100534090028e+00   0.00000000000000e+00 	-7.86200298671274e-04	 1.00852745447439e-03	0.00000000000000e+00		1.00000081761893e+00
1.71000000000000e+00    	-3.13521035297147e-05 	 1.50101825774810e+00   0.00000000000000e+00 	-8.39653809385368e-04	 -1.71013612198739e-04	0.00000000000000e+00		1.00000036713202e+00
1.74000000000000e+00    	-5.69884419318058e-05 	 1.50099383435222e+00   0.00000000000000e+00 	-8.64229244192902e-04	 -1.47483976440270e-03	0.00000000000000e+00		1.00000146102119e+00
1.77000000000000e+00    	-8.28728564302489e-05 	 1.50092892311815e+00   0.00000000000000e+00 	-8.55551933417625e-04	 -2.86285202686349e-03	0.00000000000000e+00		1.00000446393546e+00
1.80000000000000e+00    	-1.07955982599276e-04 	 1.50082169853568e+00   0.00000000000000e+00 	-8.10389655767496e-04	 -4.28721255708742e-03	0.00000000000000e+00		1.00000951841615e+00
