0.00000000000000e+00    	0.00000000000000e+00 	 7.50000000000000e+00  	0.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-5.25367871531311e-13 	 7.50000000000051e+00   0.00000000000000e+00 	-8.72544352872030e-11	 1.02622197727259e-10	0.00000000000000e+00		1.00000000000000e+00
6.00000000000000e-02    	-1.63756673238573e-11 	 7.50000000003255e+00   0.00000000000000e+00 	-1.34546627393216e-09	 3.23990985596510e-09	0.00000000000000e+00		1.00000000000000e+00
9.00000000000000e-02    	-1.18961326062046e-10 	 7.50000000036460e+00   0.00000000000000e+00 	-6.39576554993136e-09	 2.40652647622745e-08	0.00000000000000e+00		1.00000000000000e+00
1.20000000000000e-01    	-4.70305737913315e-10 	 7.50000000200173e+00   0.00000000000000e+00 	-1.84316689083700e-08	 9.83239634562790e-08	0.00000000000000e+00		1.00000000000001e+00
1.50000000000000e-01    	-1.31738409451526e-09 	 7.50000000741205e+00   0.00000000000000e+00 	-3.96215450006649e-08	 2.88292858633300e-07	0.00000000000000e+00		1.00000000000004e+00
1.80000000000000e-01    	-2.93290996955162e-09 	 7.50000002133696e+00   0.00000000000000e+00 	-6.91763998534437e-08	 6.82722229119600e-07	0.00000000000000e+00		1.00000000000024e+00
2.10000000000000e-01    	-5.49641442381878e-09 	 7.50000005150520e+00   0.00000000000000e+00 	-1.01349500120254e-07	 1.39039004431093e-06	0.00000000000000e+00		1.00000000000097e+00
2.40000000000000e-01    	-8.91800804106538e-09 	 7.50000010905430e+00   0.00000000000000e+00 	-1.23666724518390e-07	 2.52706803174399e-06	0.00000000000000e+00		1.00000000000320e+00
2.70000000000000e-01    	-1.26163311703910e-08 	 7.50000020846815e+00   0.00000000000000e+00 	-1.15691680495862e-07	 4.19644806068457e-06	0.00000000000000e+00		1.00000000000881e+00
3.00000000000000e-01    	-1.52710363919877e-08 	 7.50000036686698e+00   0.00000000000000e+00 	-4.86059780337833e-08	 6.46632593631216e-06	0.00000000000000e+00		1.00000000002091e+00
3.30000000000000e-01    	-1.45778484861672e-08 	 7.50000060253578e+00   0.00000000000000e+00 	1.14166873561878e-07	 9.34202532564766e-06	0.00000000000000e+00		1.00000000004364e+00
3.60000000000000e-01    	-7.03999640729921e-09 	 7.50000093264533e+00   0.00000000000000e+00 	4.15143085875038e-07	 1.27396071948363e-05	0.00000000000000e+00		1.00000000008123e+00
3.90000000000000e-01    	1.21670973161688e-08 	 7.50000137020251e+00   0.00000000000000e+00 	8.99713560290833e-07	 1.64617964137337e-05	0.00000000000000e+00		1.00000000013590e+00
4.20000000000000e-01    	4.92210926800855e-08 	 7.50000192035797e+00   0.00000000000000e+00 	1.61189343172295e-06	 2.01797241378680e-05	0.00000000000000e+00		1.00000000020491e+00
4.50000000000000e-01    	1.11534830717734e-07 	 7.50000257629132e+00   0.00000000000000e+00 	2.58906764902394e-06	 2.34235030542348e-05	0.00000000000000e+00		1.00000000027768e+00
4.80000000000000e-01    	2.07469344478701e-07 	 7.50000331498012e+00   0.00000000000000e+00 	3.85603221323340e-06	 2.55843097388672e-05	0.00000000000000e+00		1.00000000033471e+00
5.10000000000000e-01    	3.45862501464160e-07 	 7.50000409323077e+00   0.00000000000000e+00 	5.41873733810700e-06	 2.59300492857598e-05	0.00000000000000e+00		1.00000000035087e+00
5.40000000000000e-01    	5.35371534768681e-07 	 7.50000484439996e+00   0.00000000000000e+00 	7.25822460159290e-06	 2.36358455054176e-05	0.00000000000000e+00		1.00000000030567e+00
5.70000000000000e-01    	7.83643412193307e-07 	 7.50000547625720e+00   0.00000000000000e+00 	9.32530662949673e-06	 1.78295766143430e-05	0.00000000000000e+00		1.00000000020243e+00
6.00000000000000e-01    	1.09634384972908e-06 	 7.50000587042901e+00   0.00000000000000e+00 	1.15365580692507e-05	 7.65151870573198e-06	0.00000000000000e+00		1.00000000009582e+00
6.30000000000000e-01    	1.47609263394427e-06 	 7.50000588381853e+00   0.00000000000000e+00 	1.37721659030776e-05	 -7.67406218545439e-06	0.00000000000000e+00		1.00000000012428e+00
6.60000000000000e-01    	1.92136851363001e-06 	 7.50000535231150e+00   0.00000000000000e+00 	1.58761236464441e-05	 -2.87587341883788e-05	0.00000000000000e+00		1.00000000053956e+00
6.90000000000000e-01    	2.42545998144975e-06 	 7.50000409696167e+00   0.00000000000000e+00 	1.76591489241397e-05	 -5.59656098067836e-05	0.00000000000000e+00		1.00000000172200e+00
7.20000000000000e-01    	2.97554760281519e-06 	 7.50000193270018e+00   0.00000000000000e+00 	1.89045616857695e-05	 -8.93263327304475e-05	0.00000000000000e+00		1.00000000416829e+00
7.50000000000000e-01    	3.55200814789652e-06 	 7.49999867944121e+00   0.00000000000000e+00 	1.93771881036991e-05	 -1.28465389132626e-04	0.00000000000000e+00		1.00000000843942e+00
7.80000000000000e-01    	4.12802988023014e-06 	 7.49999417526877e+00   0.00000000000000e+00 	1.88351623811542e-05	 -1.72538117835477e-04	0.00000000000000e+00		1.00000001506208e+00
8.10000000000000e-01    	4.66962149310204e-06 	 7.49998829119842e+00   0.00000000000000e+00 	1.70442960555642e-05	 -2.20188737289732e-04	0.00000000000000e+00		1.00000002438679e+00
8.40000000000000e-01    	5.13608423649662e-06 	 7.49998094682386e+00   0.00000000000000e+00 	1.37944831582317e-05	 -2.69534235705024e-04	0.00000000000000e+00		1.00000003641950e+00
8.70000000000000e-01    	5.48099795076581e-06 	 7.49997212599557e+00   0.00000000000000e+00 	8.91742069329052e-06	 -3.18179074600004e-04	0.00000000000000e+00		1.00000005065872e+00
9.00000000000000e-01    	5.65374754071981e-06 	 7.49996189154861e+00   0.00000000000000e+00 	2.30475731722088e-06	 -3.63264351171863e-04	0.00000000000000e+00		1.00000006598315e+00
9.30000000000000e-01    	5.60158769057359e-06 	 7.49995039801167e+00   0.00000000000000e+00 	-6.07435233065191e-06	 -4.01553392461051e-04	0.00000000000000e+00		1.00000008064101e+00
9.60000000000000e-01    	5.27221138992294e-06 	 7.49993790119917e+00   0.00000000000000e+00 	-1.61574066805204e-05	 -4.29553780401573e-04	0.00000000000000e+00		1.00000009238875e+00
9.90000000000000e-01    	4.61675339043221e-06 	 7.49992476362060e+00   0.00000000000000e+00 	-2.77755990922874e-05	 -4.43673620285561e-04	0.00000000000000e+00		1.00000009880888e+00
1.02000000000000e+00    	3.59312452958673e-06 	 7.49991145474136e+00   0.00000000000000e+00 	-4.06449092706671e-05	 -4.40407573922967e-04	0.00000000000000e+00		1.00000009780542e+00
1.05000000000000e+00    	2.16953863997043e-06 	 7.49989854529770e+00   0.00000000000000e+00 	-5.43623481149741e-05	 -4.16545905348878e-04	0.00000000000000e+00		1.00000008823287e+00
1.08000000000000e+00    	3.28062423185384e-07 	 7.49988669510375e+00   0.00000000000000e+00 	-6.84083296758346e-05	 -3.69397662641090e-04	0.00000000000000e+00		1.00000007056716e+00
1.11000000000000e+00    	-1.93200767388699e-06 	 7.49987663408287e+00   0.00000000000000e+00 	-8.21559399160778e-05	 -2.97017277910559e-04	0.00000000000000e+00		1.00000004748443e+00
1.14000000000000e+00    	-4.59115660252652e-06 	 7.49986913660035e+00   0.00000000000000e+00 	-9.48875900045049e-05	 -1.98422437807643e-04	0.00000000000000e+00		1.00000002418756e+00
1.17000000000000e+00    	-7.60727432328015e-06 	 7.49986498955320e+00   0.00000000000000e+00 	-1.05819181984410e-04	 -7.37901760654947e-05	0.00000000000000e+00		1.00000000832134e+00
1.20000000000000e+00    	-1.09141138689575e-05 	 7.49986495507051e+00   0.00000000000000e+00 	-1.14131483645815e-04	 7.53821341954315e-05	0.00000000000000e+00		1.00000000935423e+00
1.23000000000000e+00    	-1.44207895668777e-05 	 7.49986972907286e+00   0.00000000000000e+00 	-1.19007923035272e-04	 2.46163785013860e-04	0.00000000000000e+00		1.00000003737975e+00
1.26000000000000e+00    	-1.80124897397601e-05 	 7.49987989731029e+00   0.00000000000000e+00 	-1.19677497396220e-04	 4.34137465654035e-04	0.00000000000000e+00		1.00000010139902e+00
1.29000000000000e+00    	-2.15525313501015e-05 	 7.49989589082393e+00   0.00000000000000e+00 	-1.15460983005108e-04	 6.33415542241296e-04	0.00000000000000e+00		1.00000020727322e+00
1.32000000000000e+00    	-2.48858226095377e-05 	 7.49991794303325e+00   0.00000000000000e+00 	-1.05818176472692e-04	 8.36733085050648e-04	0.00000000000000e+00		1.00000035565981e+00
1.35000000000000e+00    	-2.78437258571980e-05 	 7.49994605081926e+00   0.00000000000000e+00 	-9.03935443409373e-05	 1.03562159072787e-03	0.00000000000000e+00		1.00000054034139e+00
1.38000000000000e+00    	-3.02502308258826e-05 	 7.49997994203759e+00   0.00000000000000e+00 	-6.90574546983432e-05	 1.22066357804371e-03	0.00000000000000e+00		1.00000074739397e+00
1.41000000000000e+00    	-3.19292629176297e-05 	 7.50001905183872e+00   0.00000000000000e+00 	-4.19401521624983e-05	 1.38182410552986e-03	0.00000000000000e+00		1.00000095559796e+00
1.44000000000000e+00    	-3.27128684417439e-05 	 7.50006250998991e+00   0.00000000000000e+00 	-9.45584032228361e-06	 1.50885095356098e-03	0.00000000000000e+00		1.00000113835966e+00
1.47000000000000e+00    	-3.24499454827747e-05 	 7.50010914108106e+00   0.00000000000000e+00 	2.76853439865170e-05	 1.59173094194633e-03	0.00000000000000e+00		1.00000126718613e+00
1.50000000000000e+00    	-3.10151314051422e-05 	 7.50015747905942e+00   0.00000000000000e+00 	6.84790656829139e-05	 1.62118584047475e-03	0.00000000000000e+00		1.00000131646559e+00
1.53000000000000e+00    	-2.83174211099732e-05 	 7.50020579698781e+00   0.00000000000000e+00 	1.11643077203795e-04	 1.58918780004158e-03	0.00000000000000e+00		1.00000126899021e+00
