0.00000000000000e+00    	0.00000000000000e+00 	 3.00000000000000e+00  	0.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.15115333118480e-12 	 2.99999999999971e+00   0.00000000000000e+00 	1.91186479578308e-10	 -5.77959455933040e-11	0.00000000000000e+00		1.00000000000000e+00
6.00000000000000e-02    	3.58813415072043e-11 	 2.99999999998167e+00   0.00000000000000e+00 	2.94810183908146e-09	 -1.82468956176286e-09	0.00000000000000e+00		1.00000000000000e+00
9.00000000000000e-02    	2.60660647379911e-10 	 2.99999999979466e+00   0.00000000000000e+00 	1.40140034403750e-08	 -1.35533513666397e-08	0.00000000000000e+00		1.00000000000000e+00
1.20000000000000e-01    	1.03050474270459e-09 	 2.99999999887264e+00   0.00000000000000e+00 	4.03863355128592e-08	 -5.53752132701784e-08	0.00000000000000e+00		1.00000000000000e+00
1.50000000000000e-01    	2.88657133274665e-09 	 2.99999999582560e+00   0.00000000000000e+00 	8.68163616126420e-08	 -1.62364053502494e-07	0.00000000000000e+00		1.00000000000002e+00
1.80000000000000e-01    	6.42641941833145e-09 	 2.99999998798321e+00   0.00000000000000e+00 	1.51575595557466e-07	 -3.84503227626449e-07	0.00000000000000e+00		1.00000000000009e+00
2.10000000000000e-01    	1.20434501122323e-08 	 2.99999997099272e+00   0.00000000000000e+00 	2.22073132615084e-07	 -7.83055458244681e-07	0.00000000000000e+00		1.00000000000033e+00
2.40000000000000e-01    	1.95407757176319e-08 	 2.99999993858158e+00   0.00000000000000e+00 	2.70978864271601e-07	 -1.42322222031893e-06	0.00000000000000e+00		1.00000000000105e+00
2.70000000000000e-01    	2.76447352252474e-08 	 2.99999988259259e+00   0.00000000000000e+00 	2.53518629269558e-07	 -2.36340167470832e-06	0.00000000000000e+00		1.00000000000282e+00
3.00000000000000e-01    	3.34626321338594e-08 	 2.99999979338381e+00   0.00000000000000e+00 	1.06555183621866e-07	 -3.64177569358739e-06	0.00000000000000e+00		1.00000000000664e+00
3.30000000000000e-01    	3.19461242275327e-08 	 2.99999966065730e+00   0.00000000000000e+00 	-2.50045288074277e-07	 -5.26134261762088e-06	0.00000000000000e+00		1.00000000001387e+00
3.60000000000000e-01    	1.54342627253344e-08 	 2.99999947474265e+00   0.00000000000000e+00 	-9.09431592209076e-07	 -7.17482917766487e-06	0.00000000000000e+00		1.00000000002615e+00
3.90000000000000e-01    	-2.66430757131154e-08 	 2.99999922831448e+00   0.00000000000000e+00 	-1.97105719607220e-06	 -9.27113243423282e-06	0.00000000000000e+00		1.00000000004492e+00
4.20000000000000e-01    	-1.07820861181418e-07 	 2.99999891847196e+00   0.00000000000000e+00 	-3.53137474463902e-06	 -1.13650364959537e-05	0.00000000000000e+00		1.00000000007082e+00
4.50000000000000e-01    	-2.44341102035702e-07 	 2.99999854905627e+00   0.00000000000000e+00 	-5.67233051375821e-06	 -1.31919028235714e-05	0.00000000000000e+00		1.00000000010310e+00
4.80000000000000e-01    	-4.54524709138001e-07 	 2.99999813303360e+00   0.00000000000000e+00 	-8.44831045716318e-06	 -1.44088399578608e-05	0.00000000000000e+00		1.00000000013949e+00
5.10000000000000e-01    	-7.57739299359158e-07 	 2.99999769473067e+00   0.00000000000000e+00 	-1.18724212875878e-05	 -1.46035214390128e-05	0.00000000000000e+00		1.00000000017711e+00
5.40000000000000e-01    	-1.17295865668257e-06 	 2.99999727168162e+00   0.00000000000000e+00 	-1.59031777268454e-05	 -1.33113527362602e-05	0.00000000000000e+00		1.00000000021505e+00
5.70000000000000e-01    	-1.71694376882227e-06 	 2.99999691583227e+00   0.00000000000000e+00 	-2.04327931849750e-05	 -1.00411123339414e-05	0.00000000000000e+00		1.00000000025916e+00
6.00000000000000e-01    	-2.40211223149950e-06 	 2.99999669385376e+00   0.00000000000000e+00 	-2.52783212095989e-05	 -4.30854079726899e-06	0.00000000000000e+00		1.00000000032878e+00
6.30000000000000e-01    	-3.23419991240196e-06 	 2.99999668634360e+00   0.00000000000000e+00 	-3.01768586566469e-05	 4.32333592949211e-06	0.00000000000000e+00		1.00000000046467e+00
6.60000000000000e-01    	-4.20985340220662e-06 	 2.99999698573888e+00   0.00000000000000e+00 	-3.47858931456044e-05	 1.61990419186910e-05	0.00000000000000e+00		1.00000000073623e+00
6.90000000000000e-01    	-5.31432117650932e-06 	 2.99999769283265e+00   0.00000000000000e+00 	-3.86896569739680e-05	 3.15231616796314e-05	0.00000000000000e+00		1.00000000124530e+00
7.20000000000000e-01    	-6.51943286344444e-06 	 2.99999891186815e+00   0.00000000000000e+00 	-4.14120431670661e-05	 5.03135622086979e-05	0.00000000000000e+00		1.00000000212321e+00
7.50000000000000e-01    	-7.78206713710910e-06 	 3.00000074428267e+00   0.00000000000000e+00 	-4.24362585997811e-05	 7.23587360002731e-05	0.00000000000000e+00		1.00000000351831e+00
7.80000000000000e-01    	-9.04330755990001e-06 	 3.00000328127838e+00   0.00000000000000e+00 	-4.12309517703427e-05	 9.71828609506965e-05	0.00000000000000e+00		1.00000000557225e+00
8.10000000000000e-01    	-1.02284708093123e-05 	 3.00000659550558e+00   0.00000000000000e+00 	-3.72820816546946e-05	 1.24022143573487e-04	0.00000000000000e+00		1.00000000838572e+00
8.40000000000000e-01    	-1.12481625300373e-05 	 3.00001073224717e+00   0.00000000000000e+00 	-3.01293162262627e-05	 1.51815747337145e-04	0.00000000000000e+00		1.00000001197790e+00
8.70000000000000e-01    	-1.20004727955035e-05 	 3.00001570058564e+00   0.00000000000000e+00 	-1.94052947941389e-05	 1.79214102229303e-04	0.00000000000000e+00		1.00000001624713e+00
9.00000000000000e-01    	-1.23743670176762e-05 	 3.00002146510680e+00   0.00000000000000e+00 	-4.87568876603450e-06	 2.04606653145096e-04	0.00000000000000e+00		1.00000002094383e+00
9.30000000000000e-01    	-1.22542612242767e-05 	 3.00002793874282e+00   0.00000000000000e+00 	1.35223183047398e-05	 2.26170156599476e-04	0.00000000000000e+00		1.00000002566790e+00
9.60000000000000e-01    	-1.15256959355736e-05 	 3.00003497737366e+00   0.00000000000000e+00 	3.56457102470477e-05	 2.41937515429468e-04	0.00000000000000e+00		1.00000002990219e+00
9.90000000000000e-01    	-1.00819442048152e-05 	 3.00004237678772e+00   0.00000000000000e+00 	6.11181185540784e-05	 2.49885900927800e-04	0.00000000000000e+00		1.00000003308919e+00
1.02000000000000e+00    	-7.83131112576541e-06 	 3.00004987254518e+00   0.00000000000000e+00 	8.93116530545332e-05	 2.48041613990716e-04	0.00000000000000e+00		1.00000003475061e+00
1.05000000000000e+00    	-4.70480901497652e-06 	 3.00005714319187e+00   0.00000000000000e+00 	1.19340379316591e-04	 2.34597852604952e-04	0.00000000000000e+00		1.00000003463914e+00
1.08000000000000e+00    	-6.63829395088492e-07 	 3.00006381713833e+00   0.00000000000000e+00 	1.50067325934165e-04	 2.08040358393914e-04	0.00000000000000e+00		1.00000003290050e+00
1.11000000000000e+00    	4.29261551904959e-06 	 3.00006948335188e+00   0.00000000000000e+00 	1.80126343726480e-04	 1.67274886668259e-04	0.00000000000000e+00		1.00000003021319e+00
1.14000000000000e+00    	1.01215387624214e-05 	 3.00007370581532e+00   0.00000000000000e+00 	2.07959451555042e-04	 1.11749655315512e-04	0.00000000000000e+00		1.00000002786756e+00
1.17000000000000e+00    	1.67309764104183e-05 	 3.00007604149250e+00   0.00000000000000e+00 	2.31869520172332e-04	 4.15654424570850e-05	0.00000000000000e+00		1.00000002774558e+00
1.20000000000000e+00    	2.39767846446338e-05 	 3.00007606131818e+00   0.00000000000000e+00 	2.50087303142692e-04	 -4.24341267888284e-05	0.00000000000000e+00		1.00000003217216e+00
1.23000000000000e+00    	3.16616408803475e-05 	 3.00007337350875e+00   0.00000000000000e+00 	2.60850963561648e-04	 -1.38599301721071e-04	0.00000000000000e+00		1.00000004362649e+00
1.26000000000000e+00    	3.95365855580809e-05 	 3.00006764828338e+00   0.00000000000000e+00 	2.62495409907793e-04	 -2.44444461089312e-04	0.00000000000000e+00		1.00000006432847e+00
1.29000000000000e+00    	4.73053488574272e-05 	 3.00005864290488e+00   0.00000000000000e+00 	2.53547986065242e-04	 -3.56657348771357e-04	0.00000000000000e+00		1.00000009574552e+00
1.32000000000000e+00    	5.46315927006939e-05 	 3.00004622580673e+00   0.00000000000000e+00 	2.32826398856743e-04	 -4.71151276020024e-04	0.00000000000000e+00		1.00000013809582e+00
1.35000000000000e+00    	6.11490667183271e-05 	 3.00003039847975e+00   0.00000000000000e+00 	1.99534246792309e-04	 -5.83162476962201e-04	0.00000000000000e+00		1.00000018994618e+00
1.38000000000000e+00    	6.64745320842213e-05 	 3.00001131375658e+00   0.00000000000000e+00 	1.53349166899718e-04	 -6.87392730458385e-04	0.00000000000000e+00		1.00000024801234e+00
1.41000000000000e+00    	7.02231548833920e-05 	 2.99998928916240e+00   0.00000000000000e+00 	9.44984683391649e-05	 -7.78195094465049e-04	0.00000000000000e+00		1.00000030725874e+00
1.44000000000000e+00    	7.20259172395157e-05 	 2.99996481410048e+00   0.00000000000000e+00 	2.38171932221615e-05	 -8.49798233939020e-04	0.00000000000000e+00		1.00000036136208e+00
1.47000000000000e+00    	7.15484466652372e-05 	 2.99993854981203e+00   0.00000000000000e+00 	-5.72161466763202e-05	 -8.96562466341468e-04	0.00000000000000e+00		1.00000040354889e+00
1.50000000000000e+00    	6.85105292902985e-05 	 2.99991132129033e+00   0.00000000000000e+00 	-1.46470351991075e-04	 -9.13258413503953e-04	0.00000000000000e+00		1.00000042774716e+00
1.53000000000000e+00    	6.27054583238511e-05 	 2.99988410063279e+00   0.00000000000000e+00 	-2.41182220459669e-04	 -8.95357151851678e-04	0.00000000000000e+00		1.00000042991655e+00
