0.00000000000000e+00    	0.00000000000000e+00 	 8.50000000000000e+00  	0.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.54609709122938e-13 	 8.50000000000078e+00   0.00000000000000e+00 	-2.56779745912807e-11	 1.56458532436680e-10	0.00000000000000e+00		1.00000000000000e+00
6.00000000000000e-02    	-4.81917008671535e-12 	 8.50000000004962e+00   0.00000000000000e+00 	-3.95955205672484e-10	 4.93958960205669e-09	0.00000000000000e+00		1.00000000000000e+00
9.00000000000000e-02    	-3.50089422004304e-11 	 8.50000000055586e+00   0.00000000000000e+00 	-1.88219949218743e-09	 3.66900736233170e-08	0.00000000000000e+00		1.00000000000000e+00
1.20000000000000e-01    	-1.38405448048554e-10 	 8.50000000305185e+00   0.00000000000000e+00 	-5.42421787158517e-09	 1.49905411818093e-07	0.00000000000000e+00		1.00000000000001e+00
1.50000000000000e-01    	-3.87689760875574e-10 	 8.50000001130047e+00   0.00000000000000e+00 	-1.16600794855276e-08	 4.39533328595034e-07	0.00000000000000e+00		1.00000000000010e+00
1.80000000000000e-01    	-8.63113440345889e-10 	 8.50000003253048e+00   0.00000000000000e+00 	-2.03573434307327e-08	 1.04088310400011e-06	0.00000000000000e+00		1.00000000000054e+00
2.10000000000000e-01    	-1.61749116089393e-09 	 8.50000007852518e+00   0.00000000000000e+00 	-2.98240260030595e-08	 2.11979834324300e-06	0.00000000000000e+00		1.00000000000225e+00
2.40000000000000e-01    	-2.62431133423191e-09 	 8.50000016626494e+00   0.00000000000000e+00 	-3.63872075449790e-08	 3.85278534151458e-06	0.00000000000000e+00		1.00000000000742e+00
2.70000000000000e-01    	-3.71234371821715e-09 	 8.50000031783198e+00   0.00000000000000e+00 	-3.40288553763613e-08	 6.39793333158930e-06	0.00000000000000e+00		1.00000000002047e+00
3.00000000000000e-01    	-4.49273119820003e-09 	 8.50000055932791e+00   0.00000000000000e+00 	-1.42617623263763e-08	 9.85860419242900e-06	0.00000000000000e+00		1.00000000004860e+00
3.30000000000000e-01    	-4.28683551029302e-09 	 8.50000091863016e+00   0.00000000000000e+00 	3.36864788764381e-08	 1.42429144825216e-05	0.00000000000000e+00		1.00000000010143e+00
3.60000000000000e-01    	-2.06482177322058e-09 	 8.50000142191739e+00   0.00000000000000e+00 	1.22336259953841e-07	 1.94228904399976e-05	0.00000000000000e+00		1.00000000018863e+00
3.90000000000000e-01    	3.59410256141654e-09 	 8.50000208901999e+00   0.00000000000000e+00 	2.65049638454288e-07	 2.50977654351732e-05	0.00000000000000e+00		1.00000000031498e+00
4.20000000000000e-01    	1.45089073430687e-08 	 8.50000292779071e+00   0.00000000000000e+00 	4.74773334254473e-07	 3.07661438292931e-05	0.00000000000000e+00		1.00000000047339e+00
4.50000000000000e-01    	3.28616338018328e-08 	 8.50000392783114e+00   0.00000000000000e+00 	7.62486356815418e-07	 3.57116308769858e-05	0.00000000000000e+00		1.00000000063795e+00
4.80000000000000e-01    	6.11123920757863e-08 	 8.50000505404100e+00   0.00000000000000e+00 	1.13544416574733e-06	 3.90060056849262e-05	0.00000000000000e+00		1.00000000076138e+00
