0.00000000000000e+00    	0.00000000000000e+00 	 2.00000000000000e+00  	0.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.48576261348619e-12 	 2.00000000000080e+00   0.00000000000000e+00 	2.46759242119197e-10	 1.60550236548928e-10	0.00000000000000e+00		1.00000000000000e+00
6.00000000000000e-02    	4.63110815460989e-11 	 2.00000000005091e+00   0.00000000000000e+00 	3.80503568530572e-09	 5.06876974713988e-09	0.00000000000000e+00		1.00000000000000e+00
9.00000000000000e-02    	3.36427684791131e-10 	 2.00000000057040e+00   0.00000000000000e+00 	1.80874975275960e-08	 3.76495917927916e-08	0.00000000000000e+00		1.00000000000000e+00
1.20000000000000e-01    	1.33004483576590e-09 	 2.00000000313166e+00   0.00000000000000e+00 	5.21255656579622e-08	 1.53825729239751e-07	0.00000000000000e+00		1.00000000000001e+00
1.50000000000000e-01    	3.72562108895831e-09 	 2.00000001159600e+00   0.00000000000000e+00 	1.12051624668166e-07	 4.51027943036305e-07	0.00000000000000e+00		1.00000000000011e+00
1.80000000000000e-01    	8.29441465968999e-09 	 2.00000003338122e+00   0.00000000000000e+00 	1.95635013733376e-07	 1.06810400312765e-06	0.00000000000000e+00		1.00000000000059e+00
2.10000000000000e-01    	1.55441970852329e-08 	 2.00000008057875e+00   0.00000000000000e+00 	2.86625781877604e-07	 2.17523438267388e-06	0.00000000000000e+00		1.00000000000241e+00
2.40000000000000e-01    	2.52209092171177e-08 	 2.00000017061304e+00   0.00000000000000e+00 	3.49751638142649e-07	 3.95354089842814e-06	0.00000000000000e+00		1.00000000000788e+00
2.70000000000000e-01    	3.56808149325050e-08 	 2.00000032614374e+00   0.00000000000000e+00 	3.27227651245100e-07	 6.56524655003752e-06	0.00000000000000e+00		1.00000000002160e+00
3.00000000000000e-01    	4.31906853908892e-08 	 2.00000057395503e+00   0.00000000000000e+00 	1.37570634666404e-07	 1.01164159385560e-05	0.00000000000000e+00		1.00000000005118e+00
3.30000000000000e-01    	4.12352829992428e-08 	 2.00000094265334e+00   0.00000000000000e+00 	-3.22637495960907e-07	 1.46153781499264e-05	0.00000000000000e+00		1.00000000010686e+00
3.60000000000000e-01    	1.99276117663510e-08 	 2.00000145910192e+00   0.00000000000000e+00 	-1.17361289742911e-06	 1.99308139512961e-05	0.00000000000000e+00		1.00000000019931e+00
3.90000000000000e-01    	-3.43739136445188e-08 	 2.00000214364979e+00   0.00000000000000e+00 	-2.54371329596828e-06	 2.57540930457306e-05	0.00000000000000e+00		1.00000000033487e+00
4.20000000000000e-01    	-1.39137541642045e-07 	 2.00000300435513e+00   0.00000000000000e+00 	-4.55743383298181e-06	 3.15707079300220e-05	0.00000000000000e+00		1.00000000050874e+00
4.50000000000000e-01    	-3.15325847576827e-07 	 2.00000403054758e+00   0.00000000000000e+00 	-7.32056325763730e-06	 3.66455232206887e-05	0.00000000000000e+00		1.00000000069824e+00
4.80000000000000e-01    	-5.86585562695187e-07 	 2.00000518620859e+00   0.00000000000000e+00 	-1.09033377735039e-05	 4.00260233345195e-05	0.00000000000000e+00		1.00000000086048e+00
5.10000000000000e-01    	-9.77915837081678e-07 	 2.00000640376115e+00   0.00000000000000e+00 	-1.53227274984881e-05	 4.05668052504863e-05	0.00000000000000e+00		1.00000000094023e+00
5.40000000000000e-01    	-1.51380905134589e-06 	 2.00000757893922e+00   0.00000000000000e+00 	-2.05252324556315e-05	 3.69772634780351e-05	0.00000000000000e+00		1.00000000089430e+00
5.70000000000000e-01    	-2.21590228608121e-06 	 2.00000856744220e+00   0.00000000000000e+00 	-2.63717295999040e-05	 2.78928155874499e-05	0.00000000000000e+00		1.00000000073674e+00
6.00000000000000e-01    	-3.10022509762000e-06 	 2.00000918406331e+00   0.00000000000000e+00 	-3.26259814776288e-05	 1.19682077203064e-05	0.00000000000000e+00		1.00000000060385e+00
6.30000000000000e-01    	-4.17417725218755e-06 	 2.00000920490862e+00   0.00000000000000e+00 	-3.89483771205441e-05	 -1.20104702911768e-05	0.00000000000000e+00		1.00000000083061e+00
6.60000000000000e-01    	-5.43341512791862e-06 	 2.00000837319375e+00   0.00000000000000e+00 	-4.48963184701388e-05	 -4.50003173581207e-05	0.00000000000000e+00		1.00000000202035e+00
