0.00000000000000e+00    	0.00000000000000e+00 	 1.85410196620000e+00  	5.70633909780000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.40955961896906e-13 	 1.85410196619967e+00   5.70633909780000e+00 	-4.00185803578853e-11	 -6.65242004798981e-11	-3.63421086792448e-21		1.00000000000000e+00
6.00000000000000e-02    	-7.51057475281761e-12 	 1.85410196617890e+00   5.70633909780000e+00 	-6.17087830914634e-10	 -2.10025138244039e-09	-1.75849609770043e-18		1.00000000000000e+00
9.00000000000000e-02    	-5.45607037211473e-11 	 1.85410196596365e+00   5.70633909780000e+00 	-2.93336903167799e-09	 -1.56001579329355e-08	-6.13937216657891e-17		1.00000000000000e+00
1.20000000000000e-01    	-2.15702136608791e-10 	 1.85410196490239e+00   5.70633909780000e+00 	-8.45354434316108e-09	 -6.37378962065459e-08	-7.09686513913744e-16		1.00000000000000e+00
1.50000000000000e-01    	-6.04208174702588e-10 	 1.85410196139518e+00   5.70633909780000e+00 	-1.81721205399948e-08	 -1.86884045426574e-07	-4.34270750184371e-15		1.00000000000002e+00
1.80000000000000e-01    	-1.34515690772338e-09 	 1.85410195236845e+00   5.70633909780000e+00 	-3.17272363149829e-08	 -4.42570412507557e-07	-1.70905632947998e-14		1.00000000000010e+00
2.10000000000000e-01    	-2.52088925347489e-09 	 1.85410193281208e+00   5.70633909780000e+00 	-4.64832114932490e-08	 -9.01311618842545e-07	-4.65690911383255e-14		1.00000000000041e+00
2.40000000000000e-01    	-4.09017923877583e-09 	 1.85410189550623e+00   5.70633909780000e+00 	-5.67189229686900e-08	 -1.63815593181886e-06	-8.41298036498868e-14		1.00000000000134e+00
2.70000000000000e-01    	-5.78639345516365e-09 	 1.85410183106183e+00   5.70633909780000e+00 	-5.30614492633511e-08	 -2.72032091792487e-06	-5.44515772186466e-14		1.00000000000370e+00
3.00000000000000e-01    	-7.00397028950478e-09 	 1.85410172838080e+00   5.70633909780000e+00 	-2.22935750973435e-08	 -4.19175475699687e-06	2.82801055886848e-13		1.00000000000879e+00
3.30000000000000e-01    	-6.68608131323477e-09 	 1.85410157560999e+00   5.70633909780003e+00 	5.23600742300912e-08	 -6.05590850194566e-06	1.47817099781060e-12		1.00000000001834e+00
3.60000000000000e-01    	-3.22897357301573e-09 	 1.85410136161858e+00   5.70633909780011e+00 	1.90399094280081e-07	 -8.25836929026845e-06	4.54993241831415e-12		1.00000000003412e+00
3.90000000000000e-01    	5.58009126349460e-09 	 1.85410107797492e+00   5.70633909780033e+00 	4.12641641508089e-07	 -1.06712548900655e-05	1.10749184927369e-11		1.00000000005702e+00
4.20000000000000e-01    	2.25744346607858e-08 	 1.85410072134014e+00   5.70633909780083e+00 	7.39275122180949e-07	 -1.30813781669868e-05	2.30948628046399e-11		1.00000000008583e+00
4.50000000000000e-01    	5.11538955446457e-08 	 1.85410029613550e+00   5.70633909780179e+00 	1.18744641318107e-06	 -1.51841372033079e-05	4.27130097062055e-11		1.00000000011598e+00
4.80000000000000e-01    	9.51532164408735e-08 	 1.85409981728520e+00   5.70633909780348e+00 	1.76852895240085e-06	 -1.65848645799923e-05	7.13067925632866e-11		1.00000000013909e+00
5.10000000000000e-01    	1.58625868609315e-07 	 1.85409931278929e+00   5.70633909780616e+00 	2.48525291757355e-06	 -1.68089810418894e-05	1.08409424282262e-10		1.00000000014436e+00
5.40000000000000e-01    	2.45542509102570e-07 	 1.85409882584913e+00   5.70633909781004e+00 	3.32892406270117e-06	 -1.53217596243894e-05	1.50511514898424e-10		1.00000000012292e+00
5.70000000000000e-01    	3.59410456771401e-07 	 1.85409841625303e+00   5.70633909781517e+00 	4.27698272413010e-06	 -1.15578430557205e-05	1.90266772151838e-10		1.00000000007594e+00
6.00000000000000e-01    	5.02828304803605e-07 	 1.85409816073667e+00   5.70633909782133e+00 	5.29116387904815e-06	 -4.95990694770612e-06	2.16783488009365e-10		1.00000000002630e+00
6.30000000000000e-01    	6.76997522178871e-07 	 1.85409815206299e+00   5.70633909782792e+00 	6.31650979204216e-06	 4.97493045810577e-06	2.17752329211900e-10		1.00000000003232e+00
6.60000000000000e-01    	8.81220057289171e-07 	 1.85409849661987e+00   5.70633909783404e+00 	7.28145783816608e-06	 1.86431327714877e-05	1.84006028841763e-10		1.00000000020029e+00
6.90000000000000e-01    	1.11241696018344e-06 	 1.85409931041044e+00   5.70633909783862e+00 	8.09917806828159e-06	 3.62801015545685e-05	1.16663317875813e-10		1.00000000069092e+00
7.20000000000000e-01    	1.36470733888993e-06 	 1.85410071340718e+00   5.70633909784090e+00 	8.67026992812173e-06	 5.79063585395376e-05	3.62777833874320e-11		1.00000000171416e+00
7.50000000000000e-01    	1.62908909164330e-06 	 1.85410282235244e+00   5.70633909784115e+00 	8.88684848939644e-06	 8.32784750923491e-05	-7.51631023713370e-12		1.00000000350714e+00
7.80000000000000e-01    	1.89326245536835e-06 	 1.85410574220969e+00   5.70633909784167e+00 	8.63796185886048e-06	 1.11848882230676e-04	7.16968093454579e-11		1.00000000629239e+00
8.10000000000000e-01    	2.14163426501372e-06 	 1.85410955659375e+00   5.70633909784793e+00 	7.81618802824811e-06	 1.42738658362174e-04	3.99762894046271e-10		1.00000001021771e+00
