0.00000000000000e+00    	0.00000000000000e+00 	 3.67394039740000e-16  	6.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	6.04693246047956e-24 	 -3.32628066360996e-13   6.00000000000000e+00 	2.21556798912063e-21	 -6.65242004787463e-11	-3.82123544243852e-21		1.00000000000000e+00
6.00000000000000e-02    	1.21112129761919e-20 	 -2.10961825985880e-11   6.00000000000000e+00 	2.20830696723236e-18	 -2.10025138117168e-09	-1.84899221697322e-18		1.00000000000000e+00
9.00000000000000e-02    	1.00910085590450e-18 	 -2.36346412640321e-10   6.00000000000000e+00 	1.21828422794390e-16	 -1.56001578857968e-08	-6.45531789290866e-17		1.00000000000000e+00
1.20000000000000e-01    	2.26763814063193e-17 	 -1.29760712584879e-09   6.00000000000000e+00 	2.03351686822983e-15	 -6.37378956298946e-08	-7.46208553526218e-16		1.00000000000000e+00
1.50000000000000e-01    	2.46788288898386e-16 	 -4.80481661209489e-09   6.00000000000000e+00 	1.74801474198861e-14	 -1.86884041602573e-07	-4.56619279977554e-15		1.00000000000002e+00
1.80000000000000e-01    	1.68764605304168e-15 	 -1.38315515201287e-08   6.00000000000000e+00 	9.80162734556775e-14	 -4.42570395481366e-07	-1.79700811117456e-14		1.00000000000010e+00
2.10000000000000e-01    	8.32941913045208e-15 	 -3.33879188579164e-08   6.00000000000000e+00 	4.06441105056083e-13	 -9.01311561943538e-07	-4.89656381960058e-14		1.00000000000041e+00
2.40000000000000e-01    	3.22152963407498e-14 	 -7.06937613075782e-08   6.00000000000000e+00 	1.34229983496035e-12	 -1.63815577966444e-06	-8.84593096893970e-14		1.00000000000134e+00
2.70000000000000e-01    	1.02912894672722e-13 	 -1.35138154862489e-07   6.00000000000000e+00 	3.70033961774732e-12	 -2.72032057962780e-06	-5.72538037196007e-14		1.00000000000370e+00
3.00000000000000e-01    	2.81318614748545e-13 	 -2.37819175758176e-07   6.00000000000000e+00 	8.78247460927802e-12	 -4.19175411743655e-06	2.97354462730426e-13		1.00000000000879e+00
3.30000000000000e-01    	6.74409015107009e-13 	 -3.90589957620736e-07   6.00000000000003e+00 	1.83212531721719e-11	 -6.05590746202077e-06	1.55424038258244e-12		1.00000000001834e+00
3.60000000000000e-01    	1.44274746285225e-12 	 -6.04581334002240e-07   6.00000000000011e+00 	3.40472246847668e-11	 -8.25836782996120e-06	4.78408060300855e-12		1.00000000003410e+00
3.90000000000000e-01    	2.78817962025299e-12 	 -8.88224940784267e-07   6.00000000000035e+00 	5.67947848761916e-11	 -1.06712531100403e-05	1.16448558415895e-11		1.00000000005694e+00
4.20000000000000e-01    	4.90847680406764e-12 	 -1.24485966958028e-06   6.00000000000087e+00 	8.52295296688479e-11	 -1.30813762066291e-05	2.42833731321014e-11		1.00000000008556e+00
