0.00000000000000e+00    	0.00000000000000e+00 	 1.99900000000000e+01   0.00000000000000e+00	0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.50000000000000e-01    	2.40348095710278e-18 	 1.99899999994900e+01   0.00000000000000e+00	1.43710400902624e-16	 -1.69534893698756e-08	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-01    	1.17806895360003e-15 	 1.99899999839900e+01   0.00000000000000e+00	3.49003456591792e-14	 -2.64198204608627e-07	0.00000000000000e+00		1.00000000000003e+00
4.50000000000000e-01    	4.22594124752025e-14 	 1.99899998820553e+01   0.00000000000000e+00	8.21956717817730e-13	 -1.28215187697699e-06	0.00000000000000e+00		1.00000000000082e+00
6.00000000000000e-01    	5.11166912016229e-13 	 1.99899995234242e+01   0.00000000000000e+00	7.29116291624678e-12	 -3.81868116402690e-06	0.00000000000000e+00		1.00000000000729e+00
7.50000000000000e-01    	3.35940994050390e-12 	 1.99899986227636e+01   0.00000000000000e+00	3.71546969655438e-11	 -8.62028966630982e-06	0.00000000000000e+00		1.00000000003715e+00
9.00000000000000e-01    	1.48033551035591e-11 	 1.99899967990183e+01   0.00000000000000e+00	1.30730359054484e-10	 -1.61697470020087e-05	0.00000000000000e+00		1.00000000013073e+00
1.05000000000000e+00    	4.87933333249286e-11 	 1.99899936367002e+01   0.00000000000000e+00	3.48307742906445e-10	 -2.63934743035639e-05	0.00000000000000e+00		1.00000000034831e+00
1.20000000000000e+00    	1.27941581822151e-10 	 1.99899887916832e+01   0.00000000000000e+00	7.35951489241149e-10	 -3.83653877666093e-05	0.00000000000000e+00		1.00000000073595e+00
1.35000000000000e+00    	2.76288232039440e-10 	 1.99899821399118e+01   0.00000000000000e+00	1.25178613581800e-09	 -5.00357099643446e-05	0.00000000000000e+00		1.00000000125179e+00
1.50000000000000e+00    	4.99564181487508e-10 	 1.99899739631187e+01   0.00000000000000e+00	1.68277548678188e-09	 -5.80133689209976e-05	0.00000000000000e+00		1.00000000168278e+00
1.65000000000000e+00    	7.57809959786730e-10 	 1.99899651614606e+01   0.00000000000000e+00	1.64904378944741e-09	 -5.74289785639170e-05	0.00000000000000e+00		1.00000000164904e+00
1.80000000000000e+00    	9.56053596486132e-10 	 1.99899574791557e+01   0.00000000000000e+00	8.77891933310738e-10	 -4.19020747293199e-05	0.00000000000000e+00		1.00000000087789e+00
1.95000000000000e+00    	1.01216571616540e-09 	 1.99899537260073e+01   0.00000000000000e+00	6.59350579385331e-12	 -3.63139251358965e-06	0.00000000000000e+00		1.00000000000659e+00
2.10000000000000e+00    	1.10298440843469e-09 	 1.99899579753297e+01   0.00000000000000e+00	2.20310487860934e-09	 6.63792871099016e-05	0.00000000000000e+00		1.00000000220310e+00
2.25000000000000e+00    	2.23005719862855e-09 	 1.99899757174573e+01   0.00000000000000e+00	1.58339116951478e-08	 1.77954554283659e-04	0.00000000000000e+00		1.00000001583391e+00
2.40000000000000e+00    	7.26857512527969e-09 	 1.99900139478442e+01   0.00000000000000e+00	5.82234008772617e-08	 3.41243024477459e-04	0.00000000000000e+00		1.00000005822340e+00
2.55000000000000e+00    	2.26472411698241e-08 	 1.99900811698424e+01   0.00000000000000e+00	1.60227108461458e-07	 5.66086757417020e-04	0.00000000000000e+00		1.00000016022711e+00
2.70000000000000e+00    	6.07335945699160e-08 	 1.99901872946268e+01   0.00000000000000e+00	3.70905528219580e-07	 8.61284538604497e-04	0.00000000000000e+00		1.00000037090553e+00
2.85000000000000e+00    	1.42856143822104e-07 	 1.99903434243620e+01   0.00000000000000e+00	7.61103208241748e-07	 1.23377729614526e-03	0.00000000000000e+00		1.00000076110321e+00
3.00000000000000e+00    	3.02682371583572e-07 	 1.99905615095163e+01   0.00000000000000e+00	1.42431972288209e-06	 1.68779129212239e-03	0.00000000000000e+00		1.00000142431972e+00
3.15000000000000e+00    	5.89410130743072e-07 	 1.99908538770517e+01   0.00000000000000e+00	2.47304549241050e-06	 2.22398088679310e-03	0.00000000000000e+00		1.00000247304549e+00
3.30000000000000e+00    	1.06996101139541e-06 	 1.99912326328576e+01   0.00000000000000e+00	4.02887395757084e-06	 2.83861725407665e-03	0.00000000000000e+00		1.00000402887396e+00
3.45000000000000e+00    	1.82915043644828e-06 	 1.99917089489874e+01   0.00000000000000e+00	6.20531391450987e-06	 3.52287209944098e-03	0.00000000000000e+00		1.00000620531391e+00
3.60000000000000e+00    	2.96672702037994e-06 	 1.99922922536883e+01   0.00000000000000e+00	9.08337016929632e-06	 4.26224592657353e-03	0.00000000000000e+00		1.00000908337017e+00
3.75000000000000e+00    	4.59030136163667e-06 	 1.99929893495521e+01   0.00000000000000e+00	1.26815974291687e-05	 5.03618852490030e-03	0.00000000000000e+00		1.00001268159743e+00
3.90000000000000e+00    	6.80358529739240e-06 	 1.99938034919761e+01   0.00000000000000e+00	1.69243002622330e-05	 5.81795501224149e-03	0.00000000000000e+00		1.00001692430026e+00
4.05000000000000e+00    	9.69006630000547e-06 	 1.99947334661463e+01   0.00000000000000e+00	2.16135635285277e-05	 6.57473399135322e-03	0.00000000000000e+00		1.00002161356353e+00
4.20000000000000e+00    	1.32932261544191e-05 	 1.99957727055670e+01   0.00000000000000e+00	2.64124594895770e-05	 7.26807532839018e-03	0.00000000000000e+00		1.00002641245949e+00
4.35000000000000e+00    	1.75955921578660e-05 	 1.99969084984437e+01   0.00000000000000e+00	3.08476379707059e-05	 7.85463404248803e-03	0.00000000000000e+00		1.00003084763797e+00
4.50000000000000e+00    	2.25001289073043e-05 	 1.99981213297189e+01   0.00000000000000e+00	3.43391257696683e-05	 8.28723425150615e-03	0.00000000000000e+00		1.00003433912577e+00
4.65000000000000e+00    	2.78185261261792e-05 	 1.99993844060841e+01   0.00000000000000e+00	3.62632025137796e-05	 8.51624359841588e-03	0.00000000000000e+00		1.00003626320251e+00
4.80000000000000e+00    	3.32715624206937e-05 	 2.00006634087762e+01   0.00000000000000e+00	3.60505332836757e-05	 8.49123469039407e-03	0.00000000000000e+00		1.00003605053328e+00
4.95000000000000e+00    	3.85066727575132e-05 	 2.00019165144261e+01   0.00000000000000e+00	3.33164389319060e-05	 8.16289641388474e-03	0.00000000000000e+00		1.00003331643893e+00
