0.00000000000000e+00    	0.00000000000000e+00 	 1.00000000000000e+00  	-2.44929359830000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-7.09015344699025e-13 	 1.00000000000020e+00   -2.44929358836550e-16 	-1.17755075759460e-10	 3.90475895242259e-11	3.63994256525279e-22		1.00000000000000e+00
6.00000000000000e-02    	-2.20999418889459e-11 	 1.00000000001238e+00   -2.44927370036588e-16 	-1.81578716386595e-09	 1.23278075318583e-09	3.62813067084984e-19		1.00000000000000e+00
9.00000000000000e-02    	-1.60545422982974e-10 	 1.00000000013873e+00   -2.44763562695196e-16 	-8.63146825030469e-09	 9.15679651373540e-09	2.00169772045861e-17		1.00000000000000e+00
1.20000000000000e-01    	-6.34705770066570e-10 	 1.00000000076165e+00   -2.41203314388240e-16 	-2.48746447719242e-08	 3.74121182052906e-08	3.34145774890947e-16		1.00000000000000e+00
1.50000000000000e-01    	-1.77788929080827e-09 	 1.00000000282027e+00   -2.04374618704911e-16 	-5.34716936487716e-08	 1.09694994176669e-07	2.87266504837981e-15		1.00000000000001e+00
1.80000000000000e-01    	-3.95814217164023e-09 	 1.00000000811868e+00   3.24366532467148e-17 	-9.33579684617118e-08	 2.59774773230773e-07	1.61103622595440e-14		1.00000000000004e+00
2.10000000000000e-01    	-7.41776375054324e-09 	 1.00000001959765e+00   1.12423423561883e-15 	-1.36778375896302e-07	 5.29041314089048e-07	6.68175450783661e-14		1.00000000000015e+00
2.40000000000000e-01    	-1.20354774140245e-08 	 1.00000004149500e+00   5.05155895097498e-15 	-1.66899487345235e-07	 9.61545595132774e-07	2.20724775308977e-13		1.00000000000048e+00
2.70000000000000e-01    	-1.70267881965583e-08 	 1.00000007932182e+00   1.66789896025094e-14 	-1.56143439643561e-07	 1.59674223015838e-06	6.08668637272523e-13		1.00000000000129e+00
3.00000000000000e-01    	-2.06099823197834e-08 	 1.00000013959234e+00   4.60314834314112e-14 	-6.56218005703088e-08	 2.46042743035492e-06	1.44521485486071e-12		1.00000000000303e+00
3.30000000000000e-01    	-1.96756075389559e-08 	 1.00000022926397e+00   1.10735461425604e-13 	1.54022681744111e-07	 3.55462683574068e-06	3.01647231320415e-12		1.00000000000633e+00
3.60000000000000e-01    	-9.50501827963770e-09 	 1.00000035487016e+00   2.37283821160376e-13 	5.60163331868085e-07	 4.84740173675523e-06	5.60956764173171e-12		1.00000000001191e+00
3.90000000000000e-01    	1.64122715800415e-08 	 1.00000052136002e+00   4.59064347034611e-13 	1.21405569755625e-06	 6.26368919365854e-06	9.36638163757860e-12		1.00000000002035e+00
4.20000000000000e-01    	6.64128334168272e-08 	 1.00000073069336e+00   8.08976015735779e-13 	2.17510497998312e-06	 7.67835509599577e-06	1.40749859059392e-11		1.00000000003184e+00
4.50000000000000e-01    	1.50500455299316e-07 	 1.00000098027503e+00   1.30558816935335e-12 	3.49377848703940e-06	 8.91260818783860e-06	1.89636259456852e-11		1.00000000004582e+00
4.80000000000000e-01    	2.79959160280256e-07 	 1.00000126134503e+00   1.93466455713632e-12 	5.20356523595482e-06	 9.73479262645625e-06	2.26237879430069e-11		1.00000000006092e+00
5.10000000000000e-01    	4.66717374883967e-07 	 1.00000155746830e+00   2.63249051969162e-12 	7.31252787667432e-06	 9.86634866542363e-06	2.32393972943377e-11		1.00000000007541e+00
5.40000000000000e-01    	7.22460683818683e-07 	 1.00000184328725e+00   3.28304174241526e-12 	9.79510775197382e-06	 8.99341449063208e-06	1.93090386269068e-11		1.00000000008841e+00
5.70000000000000e-01    	1.05751169916183e-06 	 1.00000208370851e+00   3.74593849751639e-12 	1.25849212141264e-05	 6.78415279355655e-06	1.09875192776897e-11		1.00000000010220e+00
