0.00000000000000e+00    	0.00000000000000e+00 	 -3.09016994370000e-01  	9.51056516300000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	6.45774412641861e-13 	 -3.09016994368932e-01   9.51056516300000e-01 	1.09123051684772e-10	 1.82636020936852e-10	4.65270495877673e-21		1.00000000000000e+00
6.00000000000000e-02    	2.19161362990635e-11 	 -3.09016994331634e-01   9.51056516300000e-01 	1.86187800481652e-09	 3.32647269131018e-09	8.56250162269284e-19		1.00000000000000e+00
9.00000000000000e-02    	1.73068065447665e-10 	 -3.09016994051833e-01   9.51056516300000e-01 	9.78728346973092e-09	 1.84796923447321e-08	9.68060760477199e-18		1.00000000000000e+00
1.20000000000000e-01    	7.44792352315155e-10 	 -3.09016992939664e-01   9.51056516300000e-01 	3.13377641504151e-08	 6.21740448525334e-08	-5.18806479204856e-17		1.00000000000000e+00
1.50000000000000e-01    	2.28139875232154e-09 	 -3.09016989807830e-01   9.51056516300000e-01 	7.56824993456104e-08	 1.57333892916660e-07	-1.27158949558398e-15		1.00000000000002e+00
1.80000000000000e-01    	5.60189055661392e-09 	 -3.09016982724693e-01   9.51056516300000e-01 	1.51530430908551e-07	 3.29913573771857e-07	-9.56837407430046e-15		1.00000000000007e+00
2.10000000000000e-01    	1.17435679008253e-08 	 -3.09016969000316e-01   9.51056516299999e-01 	2.64186218412568e-07	 6.03450645365369e-07	-4.55556244829912e-14		1.00000000000022e+00
2.40000000000000e-01    	2.18096091001340e-08 	 -3.09016945361793e-01   9.51056516299996e-01 	4.12153274902651e-07	 9.91990731457025e-07	-1.62482484321959e-13		1.00000000000058e+00
2.70000000000000e-01    	3.67128750929454e-08 	 -3.09016908356832e-01   9.51056516299988e-01 	5.83684691121504e-07	 1.49207906007849e-06	-4.69255790803307e-13		1.00000000000128e+00
3.00000000000000e-01    	5.68211093297614e-08 	 -3.09016855000727e-01   9.51056516299965e-01 	7.53737061590477e-07	 2.07470304899085e-06	-1.14669301043144e-12		1.00000000000244e+00
