0.00000000000000e+00    	0.00000000000000e+00 	 -1.00000000000000e+00  	1.22464679910000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-7.09015344699025e-13 	 -1.00000000000020e+00   1.22464678916550e-16 	-1.17755075759460e-10	 -3.90475895242258e-11	-3.63994256525277e-22		1.00000000000000e+00
6.00000000000000e-02    	-2.20999418889459e-11 	 -1.00000000001238e+00   1.22462690116588e-16 	-1.81578716386595e-09	 -1.23278075318583e-09	-3.62813067084984e-19		1.00000000000000e+00
9.00000000000000e-02    	-1.60545422982974e-10 	 -1.00000000013873e+00   1.22298882775196e-16 	-8.63146825030470e-09	 -9.15679651373539e-09	-2.00169772045861e-17		1.00000000000000e+00
1.20000000000000e-01    	-6.34705770066570e-10 	 -1.00000000076165e+00   1.18738634468240e-16 	-2.48746447719242e-08	 -3.74121182052906e-08	-3.34145774890946e-16		1.00000000000000e+00
1.50000000000000e-01    	-1.77788929080827e-09 	 -1.00000000282027e+00   8.19099387849111e-17 	-5.34716936487716e-08	 -1.09694994176668e-07	-2.87266504837981e-15		1.00000000000001e+00
1.80000000000000e-01    	-3.95814217164023e-09 	 -1.00000000811868e+00   -1.54901333166715e-16 	-9.33579684617118e-08	 -2.59774773230772e-07	-1.61103622595440e-14		1.00000000000004e+00
2.10000000000000e-01    	-7.41776375054324e-09 	 -1.00000001959765e+00   -1.24669891553883e-15 	-1.36778375896303e-07	 -5.29041314089048e-07	-6.68175450783661e-14		1.00000000000015e+00
2.40000000000000e-01    	-1.20354774140245e-08 	 -1.00000004149500e+00   -5.17402363089498e-15 	-1.66899487345235e-07	 -9.61545595132774e-07	-2.20724775308977e-13		1.00000000000048e+00
2.70000000000000e-01    	-1.70267881965583e-08 	 -1.00000007932182e+00   -1.68014542824294e-14 	-1.56143439643561e-07	 -1.59674223015838e-06	-6.08668637272523e-13		1.00000000000129e+00
3.00000000000000e-01    	-2.06099823197834e-08 	 -1.00000013959234e+00   -4.61539481113312e-14 	-6.56218005703091e-08	 -2.46042743035492e-06	-1.44521485486071e-12		1.00000000000303e+00
3.30000000000000e-01    	-1.96756075389559e-08 	 -1.00000022926397e+00   -1.10857926105524e-13 	1.54022681744111e-07	 -3.55462683574068e-06	-3.01647231320415e-12		1.00000000000633e+00
3.60000000000000e-01    	-9.50501827963775e-09 	 -1.00000035487016e+00   -2.37406285840296e-13 	5.60163331868084e-07	 -4.84740173675523e-06	-5.60956764173171e-12		1.00000000001191e+00
3.90000000000000e-01    	1.64122715800414e-08 	 -1.00000052136002e+00   -4.59186811714531e-13 	1.21405569755624e-06	 -6.26368919365854e-06	-9.36638163757860e-12		1.00000000002035e+00
4.20000000000000e-01    	6.64128334168271e-08 	 -1.00000073069336e+00   -8.09098480415699e-13 	2.17510497998311e-06	 -7.67835509599577e-06	-1.40749859059392e-11		1.00000000003184e+00
4.50000000000000e-01    	1.50500455299316e-07 	 -1.00000098027503e+00   -1.30571063403327e-12 	3.49377848703939e-06	 -8.91260818783861e-06	-1.89636259456852e-11		1.00000000004582e+00
4.80000000000000e-01    	2.79959160280256e-07 	 -1.00000126134503e+00   -1.93478702181624e-12 	5.20356523595481e-06	 -9.73479262645625e-06	-2.26237879430069e-11		1.00000000006092e+00
5.10000000000000e-01    	4.66717374883966e-07 	 -1.00000155746830e+00   -2.63261298437154e-12 	7.31252787667432e-06	 -9.86634866542364e-06	-2.32393972943377e-11		1.00000000007541e+00
