0.00000000000000e+00    	0.00000000000000e+00 	 1.00000000000000e+00  	-1.13310777950000e-15    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	3.46718211317047e-12 	 1.00000000000619e+00   -1.13310777950000e-15 	5.75838443726036e-10	 1.23732140092464e-09	3.58095794260792e-34		1.00000000000000e+00
6.00000000000000e-02    	1.08071745704877e-10 	 1.00000000039239e+00   -1.13310777950000e-15 	8.87944858254646e-09	 3.90637683820736e-08	1.73272843397749e-31		1.00000000000000e+00
9.00000000000000e-02    	7.85089444171575e-10 	 1.00000000439595e+00   -1.13310777950000e-15 	4.22091032887694e-08	 2.90156187320264e-07	6.04941023758094e-30		1.00000000000004e+00
1.20000000000000e-01    	3.10380593179795e-09 	 1.00000002413494e+00   -1.13310777950000e-15 	1.21641121023323e-07	 1.18549717994428e-06	6.99287213302722e-29		1.00000000000071e+00
1.50000000000000e-01    	8.69420746723752e-09 	 1.00000008936751e+00   -1.13310777949999e-15 	2.61489961569440e-07	 3.47596144675064e-06	4.27907148042589e-28		1.00000000000608e+00
1.80000000000000e-01    	1.93564425822419e-08 	 1.00000025726080e+00   -1.13310777949996e-15 	4.56567282153424e-07	 8.23161368036194e-06	1.68401224348735e-27		1.00000000003398e+00
2.10000000000000e-01    	3.62767735817278e-08 	 1.00000062100052e+00   -1.13310777949988e-15 	6.69006260980369e-07	 1.67639906024840e-05	4.58866722777104e-27		1.00000000014074e+00
2.40000000000000e-01    	5.88663313812888e-08 	 1.00000131487229e+00   -1.13310777949968e-15 	8.16628198258087e-07	 3.04689493560686e-05	8.28970089244389e-27		1.00000000046451e+00
2.70000000000000e-01    	8.32991183317534e-08 	 1.00000251350828e+00   -1.13310777949944e-15 	7.64850201207902e-07	 5.05966974756747e-05	5.36540826772440e-27		1.00000000128031e+00
3.00000000000000e-01    	1.00883503543335e-07 	 1.00000442332708e+00   -1.13310777949965e-15 	3.23955530714165e-07	 7.79646451572090e-05	-2.78654477450743e-26		1.00000000303930e+00
3.30000000000000e-01    	9.64510612258076e-08 	 1.00000726479093e+00   -1.13310777950194e-15 	-7.46817195600722e-07	 1.12636985008114e-04	-1.45650087930156e-25		1.00000000634382e+00
3.60000000000000e-01    	4.69828024610770e-08 	 1.00001124492801e+00   -1.13310777951022e-15 	-2.72743114331378e-06	 1.53601683811118e-04	-4.48323247489265e-25		1.00000001180046e+00
3.90000000000000e-01    	-7.92883358674953e-08 	 1.00001652056338e+00   -1.13310777953223e-15 	-5.91714856971369e-06	 1.98480221732771e-04	-1.09125711272302e-24		1.00000001971471e+00
4.20000000000000e-01    	-3.23060834038599e-07 	 1.00002315380004e+00   -1.13310777958110e-15 	-1.06069418894147e-05	 2.43307421312782e-04	-2.27563333278037e-24		1.00000002965550e+00
4.50000000000000e-01    	-7.33217307671704e-07 	 1.00003106240429e+00   -1.13310777967627e-15 	-1.70452715099664e-05	 2.82417723479985e-04	-4.20869554574853e-24		1.00000004002516e+00
4.80000000000000e-01    	-1.36497150186552e-06 	 1.00003996878669e+00   -1.13310777984253e-15 	-2.53989266237640e-05	 3.08470139979133e-04	-7.02616898563486e-24		1.00000004789947e+00
5.10000000000000e-01    	-2.27679436148780e-06 	 1.00004935213575e+00   -1.13310778010633e-15 	-3.57112174758965e-05	 3.12636905049420e-04	-1.06820506888481e-23		1.00000004950856e+00
5.40000000000000e-01    	-3.52608091697554e-06 	 1.00005840886893e+00   -1.13310778048851e-15 	-4.78603530356741e-05	 2.84970847345540e-04	-1.48305111467190e-23		1.00000004174950e+00
5.70000000000000e-01    	-5.16361245086525e-06 	 1.00006602683634e+00   -1.13310778099397e-15 	-6.15213463347100e-05	 2.14954199486720e-04	-1.87476076093969e-23		1.00000002499509e+00
6.00000000000000e-01    	-7.22697580851537e-06 	 1.00007077858836e+00   -1.13310778160038e-15 	-7.61352565516708e-05	 9.22176388956879e-05	-2.13599995122769e-23		1.00000000715033e+00
6.30000000000000e-01    	-9.73322204423845e-06 	 1.00007093846263e+00   -1.13310778225030e-15 	-9.08899610878659e-05	 -9.25963543001702e-05	-2.14546594149232e-23		1.00000000841753e+00
6.60000000000000e-01    	-1.26711761065201e-05 	 1.00006452724867e+00   -1.13310778285312e-15 	-1.04716858058659e-04	 -3.46866281853800e-04	-1.81283270950326e-23		1.00000006564092e+00
6.90000000000000e-01    	-1.59939405435127e-05 	 1.00004938677004e+00   -1.13310778330426e-15 	-1.16307780336919e-04	 -6.74974390225803e-04	-1.14917751432805e-23		1.00000023455894e+00
7.20000000000000e-01    	-1.96122567290934e-05 	 1.00002328493449e+00   -1.13310778352882e-15 	-1.24155771113321e-04	 -1.07730444413393e-03	-3.57181270356021e-24		1.00000058799959e+00
7.50000000000000e-01    	-2.33894787386962e-05 	 9.99984049721055e-01   -1.13310778355344e-15 	-1.26622048930470e-04	 -1.54932760506779e-03	7.37656803539193e-25		1.00000120822386e+00
7.80000000000000e-01    	-2.71389550686404e-05 	 9.99929728307598e-01   -1.13310778360454e-15 	-1.22029365661043e-04	 -2.08085359478675e-03	-7.08361506045205e-24		1.00000217241906e+00
8.10000000000000e-01    	-3.06245777108608e-05 	 9.99858765221140e-01   -1.13310778422269e-15 	-1.08779057023440e-04	 -2.65552376576954e-03	-3.94431144352964e-23		1.00000353181344e+00
8.40000000000000e-01    	-3.35651259290492e-05 	 9.99770191164883e-01   -1.13310778637330e-15 	-8.54856160357530e-05	 -3.25061706016323e-03	-1.12082772207873e-22		1.00000528689556e+00
8.70000000000000e-01    	-3.56427923708109e-05 	 9.99663812195407e-01   -1.13310779152540e-15 	-5.11190152421818e-05	 -3.83722895740673e-03	-2.42471687199471e-22		1.00000736344250e+00
9.00000000000000e-01    	-3.65159367926038e-05 	 9.99540387348809e-01   -1.13310780166516e-15 	-5.14188522237452e-06	 -4.38086755054329e-03	-4.47074952840639e-22		1.00000959596743e+00
9.30000000000000e-01    	-3.58356932031820e-05 	 9.99401781791425e-01   -1.13310781921267e-15 	5.23732447636737e-05	 -4.84249035970017e-03	-7.37689905514168e-22		1.00001172615917e+00
9.60000000000000e-01    	-3.32656071084769e-05 	 9.99251082224709e-01   -1.13310784682075e-15 	1.20661422050580e-04	 -5.17998124177194e-03	-1.11735738690909e-21		1.00001342329233e+00
9.90000000000000e-01    	-2.85030666460832e-05 	 9.99092661697435e-01   -1.13310788705463e-15 	1.98229808599453e-04	 -5.35003995823867e-03	-1.57666737720311e-21		1.00001433100862e+00
