0.00000000000000e+00    	0.00000000000000e+00 	 -5.00000000000000e-01  	-8.66025403780000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.73359105369586e-12 	 -4.99999999993806e-01   -8.66025403780000e-01 	-2.87919220787238e-10	 1.23732140199979e-09	2.73689811971239e-19		1.00000000000000e+00
6.00000000000000e-02    	-5.40358666831375e-11 	 -4.99999999607613e-01   -8.66025403780000e-01 	-4.43972316217170e-09	 3.90637689107446e-08	1.32431079466214e-16		1.00000000000000e+00
9.00000000000000e-02    	-3.92544202216641e-10 	 -4.99999995604052e-01   -8.66025403780000e-01 	-2.11044887771825e-08	 2.90156206387891e-07	4.62351720541192e-15		1.00000000000004e+00
1.20000000000000e-01    	-1.55189123785605e-09 	 -4.99999975865060e-01   -8.66025403779999e-01 	-6.08195078235414e-08	 1.18549741202889e-06	5.34459851117992e-14		1.00000000000070e+00
1.50000000000000e-01    	-4.34697587126385e-09 	 -4.99999910632471e-01   -8.66025403779995e-01 	-1.30735918975071e-07	 3.47596298362262e-06	3.27046226273157e-13		1.00000000000605e+00
1.80000000000000e-01    	-9.67734610846050e-09 	 -4.99999742739063e-01   -8.66025403779973e-01 	-2.28232792007414e-07	 8.23162051962721e-06	1.28707833283945e-12		1.00000000003391e+00
2.10000000000000e-01    	-1.81340650975900e-08 	 -4.99999378998941e-01   -8.66025403779905e-01 	-3.34292195385183e-07	 1.67640134529715e-05	3.50708581374277e-12		1.00000000014057e+00
2.40000000000000e-01    	-2.94164461562587e-08 	 -4.99998685125986e-01   -8.66025403779755e-01 	-4.07617341942800e-07	 3.04690104537553e-05	6.33575586157304e-12		1.00000000046426e+00
2.70000000000000e-01    	-4.15961406536507e-08 	 -4.99997486487148e-01   -8.66025403779571e-01 	-3.80504237826946e-07	 5.05968333105300e-05	4.10069697085163e-12		1.00000000128009e+00
3.00000000000000e-01    	-5.02957241222254e-08 	 -4.99995576662582e-01   -8.66025403779733e-01 	-1.57418987835541e-07	 7.79649019481274e-05	-2.12976271216799e-11		1.00000000303928e+00
3.30000000000000e-01    	-4.78754748078780e-08 	 -4.99992735188682e-01   -8.66025403781483e-01 	3.82917265366596e-07	 1.12637402543037e-04	-1.11320320098758e-10		1.00000000634367e+00
3.60000000000000e-01    	-2.27426349800499e-08 	 -4.99988755036507e-01   -8.66025403787811e-01 	1.38138124388849e-06	 1.53602270129145e-04	-3.42653077947555e-10		1.00000001179778e+00
3.90000000000000e-01    	4.10908758667821e-08 	 -4.99983479381465e-01   -8.66025403804631e-01 	2.98803053399957e-06	 1.98480936423025e-04	-8.34046299474632e-10		1.00000001970181e+00
4.20000000000000e-01    	1.64076459995279e-07 	 -4.99976846122203e-01   -8.66025403841989e-01 	5.34764700278783e-06	 2.43308208415600e-04	-1.73926155490620e-09		1.00000002961374e+00
4.50000000000000e-01    	3.70711061066318e-07 	 -4.99968937492662e-01   -8.66025403914726e-01 	8.58197398901039e-06	 2.82418660928945e-04	-3.21669250340350e-09		1.00000003991697e+00
4.80000000000000e-01    	6.88551920654557e-07 	 -4.99960031073881e-01   -8.66025404041796e-01 	1.27698978248122e-05	 3.08471790804200e-04	-5.37007283876723e-09		1.00000004765896e+00
5.10000000000000e-01    	1.14662680511521e-06 	 -4.99950647645646e-01   -8.66025404243415e-01 	1.79272799927999e-05	 3.12640951889313e-04	-8.16425196812908e-09		1.00000004903287e+00
5.40000000000000e-01    	1.77325886423994e-06 	 -4.99941590711626e-01   -8.66025404535516e-01 	2.39884487648763e-05	 2.84981051725269e-04	-1.13349504672079e-08		1.00000004089482e+00
