0.00000000000000e+00    	0.00000000000000e+00 	 6.69130606360000e-01  	-7.43144825480000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	2.31999767051096e-12 	 6.69130606366194e-01   -7.43144825480000e-01 	3.85311127291262e-10	 1.23732140115985e-09	2.34855890499885e-19		1.00000000000000e+00
6.00000000000000e-02    	7.23141141559584e-11 	 6.69130606752387e-01   -7.43144825480000e-01 	5.94151107223467e-09	 3.90637684986260e-08	1.13640396542468e-16		1.00000000000000e+00
9.00000000000000e-02    	5.25327492584184e-10 	 6.69130610755948e-01   -7.43144825480000e-01 	2.82434169429936e-08	 2.90156191525736e-07	3.96748488247149e-15		1.00000000000004e+00
1.20000000000000e-01    	2.07685415530587e-09 	 6.69130630494938e-01   -7.43144825480000e-01 	8.13940308406011e-08	 1.18549723113554e-06	4.58625125462743e-14		1.00000000000071e+00
1.50000000000000e-01    	5.81758865129863e-09 	 6.69130695727510e-01   -7.43144825479996e-01 	1.74972942005520e-07	 3.47596178574768e-06	2.80641452984419e-13		1.00000000000606e+00
1.80000000000000e-01    	1.29521816802492e-08 	 6.69130863620832e-01   -7.43144825479977e-01 	3.05514374925612e-07	 8.23161518895072e-06	1.10445379820736e-12		1.00000000003393e+00
2.10000000000000e-01    	2.42748538128298e-08 	 6.69131227360639e-01   -7.43144825479918e-01 	4.47699109666717e-07	 1.67639956428057e-05	3.00946220018658e-12		1.00000000014062e+00
2.40000000000000e-01    	3.93929528178141e-08 	 6.69131921232669e-01   -7.43144825479789e-01 	5.46584561013908e-07	 3.04689628329119e-05	5.43677216254774e-12		1.00000000046433e+00
2.70000000000000e-01    	5.57497685067383e-08 	 6.69133119869289e-01   -7.43144825479632e-01 	5.12208053299359e-07	 5.05967274379607e-05	3.51887643460517e-12		1.00000000128015e+00
3.00000000000000e-01    	6.75364271219069e-08 	 6.69135029689356e-01   -7.43144825479770e-01 	2.17773065579507e-07	 7.79647017998564e-05	-1.82755113854637e-11		1.00000000303927e+00
