0.00000000000000e+00    	0.00000000000000e+00 	 -8.09016994370000e-01  	-5.87785252290000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.80500924883302e-12 	 -8.09016994363806e-01   -5.87785252290000e-01 	-4.65863085744192e-10	 1.23732140222174e-09	1.85757640028195e-19		1.00000000000000e+00
6.00000000000000e-02    	-8.74318715348383e-11 	 -8.09016993977613e-01   -5.87785252290000e-01 	-7.18362345521379e-09	 3.90637690196711e-08	8.98830858228215e-17		1.00000000000000e+00
9.00000000000000e-02    	-6.35150078482867e-10 	 -8.09016989974052e-01   -5.87785252290000e-01 	-3.41478063457014e-08	 2.90156210316144e-07	3.13805490552660e-15		1.00000000000004e+00
1.20000000000000e-01    	-2.51101763538626e-09 	 -8.09016970235059e-01   -5.87785252290000e-01 	-9.84084668378675e-08	 1.18549745984139e-06	3.62746439417473e-14		1.00000000000071e+00
1.50000000000000e-01    	-7.03360758247840e-09 	 -8.09016905002466e-01   -5.87785252289996e-01 	-2.11538903678859e-07	 3.47596330023704e-06	2.21971509329860e-13		1.00000000000606e+00
1.80000000000000e-01    	-1.56586361997344e-08 	 -8.09016737109035e-01   -5.87785252289982e-01 	-3.69309389347826e-07	 8.23162192859724e-06	8.73560724224310e-13		1.00000000003395e+00
2.10000000000000e-01    	-2.93433158088021e-08 	 -8.09016373368829e-01   -5.87785252289935e-01 	-5.40983068362391e-07	 1.67640181604415e-05	2.38031554288417e-12		1.00000000014066e+00
2.40000000000000e-01    	-4.76036997184100e-08 	 -8.09015679495630e-01   -5.87785252289834e-01 	-6.59825719890764e-07	 3.04690230405990e-05	4.30017887361574e-12		1.00000000046440e+00
2.70000000000000e-01    	-6.73259731112033e-08 	 -8.09014480856205e-01   -5.87785252289709e-01 	-6.16459753576047e-07	 5.05968612941134e-05	2.78320247847332e-12		1.00000000128021e+00
3.00000000000000e-01    	-8.14403238643375e-08 	 -8.09012571030450e-01   -5.87785252289819e-01 	-2.56586048419510e-07	 7.79649548500908e-05	-1.44550788196593e-11		1.00000000303930e+00
3.30000000000000e-01    	-7.76082664606696e-08 	 -8.09009729554481e-01   -5.87785252291007e-01 	6.15659112338373e-07	 1.12637488560179e-04	-7.55550300774295e-11		1.00000000634379e+00
3.60000000000000e-01    	-3.71065910568896e-08 	 -8.09005749399196e-01   -5.87785252295301e-01 	2.22785059621746e-06	 1.53602390917741e-04	-2.32564546063019e-10		1.00000001179933e+00
3.90000000000000e-01    	6.58909280918105e-08 	 -8.09000473740103e-01   -5.87785252306717e-01 	4.82261082480619e-06	 1.98481083658583e-04	-5.66081507546107e-10		1.00000001970900e+00
4.20000000000000e-01    	2.64433288573091e-07 	 -8.08993840476183e-01   -5.87785252332073e-01 	8.63449086112864e-06	 2.43308370571832e-04	-1.18046634585164e-09		1.00000002963676e+00
4.50000000000000e-01    	5.98134429148143e-07 	 -8.08985931841433e-01   -5.87785252381440e-01 	1.38614978558912e-05	 2.82418854066033e-04	-2.18322321926184e-09		1.00000003997627e+00
4.80000000000000e-01    	1.11160324280108e-06 	 -8.08977025415157e-01   -5.87785252467685e-01 	2.06331270157596e-05	 3.08472130921548e-04	-3.64475783441232e-09		1.00000004779039e+00
5.10000000000000e-01    	1.85189303217789e-06 	 -8.08967641970613e-01   -5.87785252604528e-01 	2.89774281135675e-05	 3.12641785639187e-04	-5.54121419732497e-09		1.00000004929229e+00
5.40000000000000e-01    	2.86498569111808e-06 	 -8.08958584995220e-01   -5.87785252802781e-01 	3.87901138222100e-05	 2.84983154021552e-04	-7.69322659232078e-09		1.00000004136003e+00
5.70000000000000e-01    	4.19141962871434e-06 	 -8.08950966446784e-01   -5.87785253064986e-01 	4.98088939034785e-05	 2.14982471179999e-04	-9.72532722579724e-09		1.00000002434919e+00
6.00000000000000e-01    	5.86126398083460e-06 	 -8.08946213438288e-01   -5.87785253379564e-01 	6.15960207021227e-05	 9.22760427584572e-05	-1.10808471172910e-08		1.00000000615447e+00
6.30000000000000e-01    	7.88872331020958e-06 	 -8.08946051104863e-01   -5.87785253716732e-01 	7.35314421897530e-05	 -9.24866581784585e-05	-1.11306574747220e-08		1.00000000698033e+00
6.60000000000000e-01    	1.02667158312176e-05 	 -8.08952457908958e-01   -5.87785254029490e-01 	8.48180445359391e-05	 -3.46676594871376e-04	-9.40617337980537e-09		1.00000006368938e+00
6.90000000000000e-01    	1.29617965335593e-05 	 -8.08967591062133e-01   -5.87785254263600e-01 	9.44993785277145e-05	 -6.74669394923535e-04	-5.96438543758409e-09		1.00000023205444e+00
7.20000000000000e-01    	1.59097923944527e-05 	 -8.08993681532108e-01   -5.87785254380181e-01 	1.01489223210939e-04	 -1.07684517717827e-03	-1.85530250079979e-09		1.00000058494763e+00
7.50000000000000e-01    	1.90124852543299e-05 	 -8.09032900180234e-01   -5.87785254392966e-01 	1.04611591766517e-04	 -1.54867681404086e-03	3.85244592321274e-10		1.00000120467100e+00
7.80000000000000e-01    	2.21356309626212e-05 	 -8.09087198829391e-01   -5.87785254419214e-01 	1.02649537686613e-04	 -2.07998333350237e-03	-3.65781995672482e-09		1.00000216843145e+00
8.10000000000000e-01    	2.51085579624132e-05 	 -8.09158132365942e-01   -5.87785254738969e-01 	9.44014745501150e-05	 -2.65442442511723e-03	-2.04141515287794e-08		1.00000352743411e+00
8.40000000000000e-01    	2.77255620647563e-05 	 -8.09246670186838e-01   -5.87785255852449e-01 	7.87446114731122e-05	 -3.24930629380993e-03	-5.80419883650968e-08		1.00000528208210e+00
8.70000000000000e-01    	2.97493192207050e-05 	 -8.09353007261812e-01   -5.87785258520881e-01 	5.47062590433958e-05	 -3.83575830864251e-03	-1.25596085663154e-07		1.00000735799023e+00
9.00000000000000e-01    	3.09165761472946e-05 	 -8.09476386639728e-01   -5.87785263773580e-01 	2.15447225704834e-05	 -4.37932422394382e-03	-2.31613385955419e-07		1.00000958942647e+00
9.30000000000000e-01    	3.09464356872338e-05 	 -8.09614946247245e-01   -5.87785272864904e-01 	-2.11582961210738e-05	 -4.84099171656197e-03	-3.82214988105598e-07		1.00001171775566e+00
9.60000000000000e-01    	2.95515986472402e-05 	 -8.09765603187723e-01   -5.87785287170081e-01 	-7.33929727973179e-05	 -5.17866038759875e-03	-5.78986613838171e-07		1.00001341186520e+00
9.90000000000000e-01    	2.64529111017335e-05 	 -8.09923988358896e-01   -5.87785308019254e-01 	-1.34606286471369e-04	 -5.34902228190893e-03	-8.17061428171274e-07		1.00001431497699e+00
1.02000000000000e+00    	2.13974437499233e-05 	 -8.10084443016506e-01   -5.87785336483749e-01 	-2.03583081460558e-04	 -5.30980165352329e-03	-1.08394779121573e-06		1.00001411762077e+00
1.05000000000000e+00    	1.41800515847426e-05 	 -8.10240086906202e-01   -5.87785373145568e-01 	-2.78335539149860e-04	 -5.02227356086171e-03	-1.35967622336750e-06		1.00001265027211e+00
1.08000000000000e+00    	4.66790233262944e-06 	 -8.10382964798250e-01   -5.87785417897336e-01 	-3.56019442917250e-04	 -4.45395539364462e-03	-1.61874713639664e-06		1.00000998218573e+00
1.11000000000000e+00    	-7.17316906280366e-06 	 -8.10504274760926e-01   -5.87785469831116e-01 	-4.32900641656923e-04	 -3.58134310236097e-03	-1.83412396399358e-06		1.00000650669120e+00
1.14000000000000e+00    	-2.12523684350125e-05 	 -8.10594677408924e-01   -5.87785527276643e-01 	-5.04397384727561e-04	 -2.39254616878759e-03	-1.98314306896662e-06		1.00000298934444e+00
1.17000000000000e+00    	-3.73303547981165e-05 	 -8.10644680809855e-01   -5.87785588038746e-01 	-5.65222104968150e-04	 -8.89663597609407e-04	-2.05474398210663e-06		1.00000055549063e+00
1.20000000000000e+00    	-5.50016100052465e-05 	 -8.10645090908722e-01   -5.87785649858539e-01 	-6.09638607150924e-04	 9.09261299860597e-04	-2.05693711013666e-06		1.00000059920961e+00
1.23000000000000e+00    	-7.36863129881798e-05 	 -8.10587512460980e-01   -5.87785711084046e-01 	-6.31837169293156e-04	 2.96886568789533e-03	-2.02302377345191e-06		1.00000460668228e+00
1.26000000000000e+00    	-9.26350769690670e-05 	 -8.10464880814506e-01   -5.87785771487650e-01 	-6.26411652883138e-04	 5.23581676458143e-03	-2.01487923007326e-06		1.00001390298976e+00
1.29000000000000e+00    	-1.10949114392535e-04 	 -8.10272000753534e-01   -5.87785833117628e-01 	-5.88901543476397e-04	 7.63900836604964e-03	-2.12170590123282e-06		1.00002935019846e+00
1.32000000000000e+00    	-1.27616960567619e-04 	 -8.10006065341820e-01   -5.87785901029197e-01 	-5.16341327900462e-04	 1.00906942192670e-02	-2.45312670453210e-06		1.00005104305941e+00
1.35000000000000e+00    	-1.41566896265935e-04 	 -8.09667125602581e-01   -5.87785983718247e-01 	-4.07743996045448e-04	 1.24886059000856e-02	-3.12632059136290e-06		1.00007806272424e+00
1.38000000000000e+00    	-1.51731878659812e-04 	 -8.09258481227693e-01   -5.87786093088452e-01 	-2.64439083605698e-04	 1.47190548973804e-02	-4.24802838968731e-06		1.00010835439124e+00
