0.00000000000000e+00    	0.00000000000000e+00 	 9.13545457640000e-01  	-4.06736643080000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.97490842580437e-12 	 9.13545457646758e-01   -4.06736643080000e-01 	3.27997825968033e-10	 1.35001860665812e-09	8.74457435705967e-20		1.00000000000000e+00
6.00000000000000e-02    	6.15577155204078e-11 	 9.13545458068126e-01   -4.06736643080000e-01 	5.05773821513809e-09	 4.26217588366389e-08	4.23126239808964e-17		1.00000000000000e+00
9.00000000000000e-02    	4.47187503272196e-10 	 9.13545462436337e-01   -4.06736643080000e-01 	2.40423496744111e-08	 3.16584081318783e-07	1.47724490328454e-15		1.00000000000005e+00
1.20000000000000e-01    	1.76793407600727e-09 	 9.13545483973186e-01   -4.06736643080000e-01 	6.92872722962154e-08	 1.29347422534825e-06	1.70763507636665e-14		1.00000000000084e+00
1.50000000000000e-01    	4.95227736457036e-09 	 9.13545555147247e-01   -4.06736643079998e-01 	1.48948550478115e-07	 3.79255803689380e-06	1.04493445651670e-13		1.00000000000720e+00
1.80000000000000e-01    	1.10258005503274e-08 	 9.13545738332568e-01   -4.06736643079991e-01 	2.60081969578214e-07	 8.98136431608932e-06	4.11230001600086e-13		1.00000000004037e+00
2.10000000000000e-01    	2.06650544822695e-08 	 9.13546135202405e-01   -4.06736643079970e-01 	3.81153518691064e-07	 1.82908887406661e-05	1.12053683221792e-12		1.00000000016735e+00
2.40000000000000e-01    	3.35372045241212e-08 	 9.13546892273492e-01   -4.06736643079922e-01 	4.65439957793955e-07	 3.32441289551055e-05	2.02431623767984e-12		1.00000000055269e+00
2.70000000000000e-01    	4.74693095283331e-08 	 9.13548200084052e-01   -4.06736643079863e-01 	4.36453518830194e-07	 5.52051678488234e-05	1.31021008402624e-12		1.00000000152390e+00
3.00000000000000e-01    	5.75236933693172e-08 	 9.13550283853992e-01   -4.06736643079915e-01 	1.86411329590903e-07	 8.50658696799664e-05	-6.80467072927488e-12		1.00000000361812e+00
3.30000000000000e-01    	5.50834073964863e-08 	 9.13553384126046e-01   -4.06736643080474e-01 	-4.21451388319104e-07	 1.22896271792792e-04	-3.55673413775465e-11		1.00000000755184e+00
3.60000000000000e-01    	2.70713735366681e-08 	 9.13557726785069e-01   -4.06736643082496e-01 	-1.54622781063386e-06	 1.67592153409517e-04	-1.09479248189796e-10		1.00000001404476e+00
3.90000000000000e-01    	-4.45634251266282e-08 	 9.13563482939853e-01   -4.06736643087869e-01 	-3.35819398250411e-06	 2.16558340133081e-04	-2.66481784026188e-10		1.00000002345440e+00
4.20000000000000e-01    	-1.82960031494000e-07 	 9.13570720349309e-01   -4.06736643099806e-01 	-6.02336649907016e-06	 2.65468494972468e-04	-5.55702779733215e-10		1.00000003525490e+00
4.50000000000000e-01    	-4.15937948576405e-07 	 9.13579349289687e-01   -4.06736643123046e-01 	-9.68427852973920e-06	 3.08141072736790e-04	-1.02775026871383e-09		1.00000004752235e+00
4.80000000000000e-01    	-7.74965804715167e-07 	 9.13589066890882e-01   -4.06736643163645e-01 	-1.44377751817462e-05	 3.36566608382773e-04	-1.71576781753067e-09		1.00000005674276e+00
5.10000000000000e-01    	-1.29343222848901e-06 	 9.13599304915020e-01   -4.06736643228064e-01 	-2.03109007211902e-05	 3.41113640068535e-04	-2.60852245261682e-09		1.00000005838552e+00
5.40000000000000e-01    	-2.00418143000718e-06 	 9.13609186612730e-01   -4.06736643321391e-01 	-2.72362480715743e-05	 3.10929643427506e-04	-3.62156707230214e-09		1.00000004870953e+00
5.70000000000000e-01    	-2.93632240468301e-06 	 9.13617498587652e-01   -4.06736643444823e-01 	-3.50285097105860e-05	 2.34539915184178e-04	-4.57812516594845e-09		1.00000002811798e+00
6.00000000000000e-01    	-4.11137954103910e-06 	 9.13622683463208e-01   -4.06736643592907e-01 	-4.33644304238383e-05	 1.00632139101445e-04	-5.21610361247658e-09		1.00000000600365e+00
6.30000000000000e-01    	-5.53892622677181e-06 	 9.13622858537813e-01   -4.06736643751619e-01 	-5.17688870138416e-05	 -1.01001687361857e-04	-5.23929840711725e-09		1.00000000644068e+00
6.60000000000000e-01    	-7.21193237986035e-06 	 9.13615864525573e-01   -4.06736643898831e-01 	-5.96103062605593e-05	 -3.78410152939555e-04	-4.42713334869379e-09		1.00000007337381e+00
6.90000000000000e-01    	-9.10215804623490e-06 	 9.13599346930892e-01   -4.06736644009008e-01 	-6.61089025294836e-05	 -7.36372920549112e-04	-2.80660569463460e-09		1.00000027330770e+00
7.20000000000000e-01    	-1.11560284359399e-05 	 9.13570870652735e-01   -4.06736644063856e-01 	-7.03610390291632e-05	 -1.17530774452693e-03	-8.72500650258203e-10		1.00000069314924e+00
7.50000000000000e-01    	-1.32915139895268e-05 	 9.13528066144617e-01   -4.06736644069870e-01 	-7.13821569268166e-05	 -1.69027370420554e-03	1.80424453488985e-10		1.00000143105928e+00
7.80000000000000e-01    	-1.53965890279051e-05 	 9.13468802986779e-01   -4.06736644082319e-01 	-6.81690086480096e-05	 -2.27015474429963e-03	-1.72791915609996e-09		1.00000257912146e+00
8.10000000000000e-01    	-1.73298280693254e-05 	 9.13391384198783e-01   -4.06736644233167e-01 	-5.97793603562060e-05	 -2.89710695774517e-03	-9.62666254229026e-09		1.00000419839234e+00
8.40000000000000e-01    	-1.89235965071237e-05 	 9.13294752194095e-01   -4.06736644758100e-01 	-4.54240972830483e-05	 -3.54634687060313e-03	-2.73590765647502e-08		1.00000628929996e+00
8.70000000000000e-01    	-1.99900884088209e-05 	 9.13178695122886e-01   -4.06736646015759e-01 	-2.45632284259087e-05	 -4.18634613324646e-03	-5.91902736632105e-08		1.00000876301026e+00
9.00000000000000e-01    	-2.03301622898776e-05 	 9.13044040635466e-01   -4.06736648491047e-01 	3.00567663804017e-06	 -4.77948067489657e-03	-1.09140542967604e-07		1.00001142165706e+00
9.30000000000000e-01    	-1.97445521127452e-05 	 9.12892822984738e-01   -4.06736652774828e-01 	3.70797668320029e-05	 -5.28316009605429e-03	-1.80090961235269e-07		1.00001395648038e+00
9.60000000000000e-01    	-1.80466360934466e-05 	 9.12728409006939e-01   -4.06736659514813e-01 	7.70166700366000e-05	 -5.65143677828792e-03	-2.72785104841563e-07		1.00001597220709e+00
