0.00000000000000e+00    	0.00000000000000e+00 	 -8.09016994370000e-01  	-5.87785252290000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.74893811940597e-12 	 -8.09016994363242e-01   -5.87785252290000e-01 	-2.90468100501442e-10	 1.35001860749805e-09	1.26370021870829e-19		1.00000000000000e+00
6.00000000000000e-02    	-5.45142325024142e-11 	 -8.09016993941874e-01   -5.87785252290000e-01 	-4.47902682915320e-09	 4.26217592496543e-08	6.11470273179499e-17		1.00000000000000e+00
9.00000000000000e-02    	-3.96019238848061e-10 	 -8.09016989573662e-01   -5.87785252290000e-01 	-2.12913141385310e-08	 3.16584096215058e-07	2.13480350728797e-15		1.00000000000005e+00
1.20000000000000e-01    	-1.56562834042007e-09 	 -8.09016968036812e-01   -5.87785252290000e-01 	-6.13578011171796e-08	 1.29347440666062e-06	2.46774633807465e-14		1.00000000000084e+00
1.50000000000000e-01    	-4.38544316178630e-09 	 -8.09016896862734e-01   -5.87785252289998e-01 	-1.31892198529088e-07	 3.79255923755041e-06	1.51006128237810e-13		1.00000000000720e+00
1.80000000000000e-01    	-9.76291166343192e-09 	 -8.09016713677327e-01   -5.87785252289988e-01 	-2.30247143120001e-07	 8.98136965915610e-06	5.94279036243159e-13		1.00000000004036e+00
2.10000000000000e-01    	-1.82940797807222e-08 	 -8.09016316807172e-01   -5.87785252289956e-01 	-3.37226128650604e-07	 1.82909065922461e-05	1.61931681220787e-12		1.00000000016734e+00
2.40000000000000e-01    	-2.96748431106220e-08 	 -8.09015559735159e-01   -5.87785252289887e-01 	-4.11141668907805e-07	 3.32441766867061e-05	2.92539063526477e-12		1.00000000055267e+00
2.70000000000000e-01    	-4.19579232796568e-08 	 -8.09014251922376e-01   -5.87785252289802e-01 	-3.83640333575253e-07	 5.52052739676616e-05	1.89340313555605e-12		1.00000000152388e+00
3.00000000000000e-01    	-5.07233073499882e-08 	 -8.09012168147928e-01   -5.87785252289877e-01 	-1.58260139958142e-07	 8.50660702938299e-05	-9.83369391558169e-12		1.00000000361813e+00
3.30000000000000e-01    	-4.82568802489194e-08 	 -8.09009067868027e-01   -5.87785252290685e-01 	3.87461803069203e-07	 1.22896597985397e-04	-5.13996208167032e-11		1.00000000755186e+00
3.60000000000000e-01    	-2.28530576379254e-08 	 -8.09004725197210e-01   -5.87785252293606e-01 	1.39576149190724e-06	 1.67592611461396e-04	-1.58212253556421e-10		1.00000001404462e+00
3.90000000000000e-01    	4.16307162187123e-08 	 -8.08998969027059e-01   -5.87785252301372e-01 	3.01808377943550e-06	 2.16558898474438e-04	-3.85101893508227e-10		1.00000002345343e+00
4.20000000000000e-01    	1.65839827473131e-07 	 -8.08991731599943e-01   -5.87785252318622e-01 	5.40041895071344e-06	 2.65469109887571e-04	-8.03064466751523e-10		1.00000003525151e+00
4.50000000000000e-01    	3.74495824059040e-07 	 -8.08983102639811e-01   -5.87785252352206e-01 	8.66530431944452e-06	 3.08141805114533e-04	-1.48523468147599e-09		1.00000004751323e+00
4.80000000000000e-01    	6.95395486405090e-07 	 -8.08973385010193e-01   -5.87785252410878e-01 	1.28918002279375e-05	 3.36567898089311e-04	-2.47950927388908e-09		1.00000005672207e+00
5.10000000000000e-01    	1.15780066215311e-06 	 -8.08963146924200e-01   -5.87785252503971e-01 	1.80952289102411e-05	 3.41116801647012e-04	-3.76965833524197e-09		1.00000005834405e+00
