0.00000000000000e+00    	0.00000000000000e+00 	 -2.93892626150000e+00  	4.04508497190000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	8.58082205952093e-13 	 -2.93892626150000e+00   4.04508497190000e+00 	1.50606012407243e-10	 -1.36584690637302e-19	-1.47485853419051e-29		1.00000000000000e+00
6.00000000000000e-02    	3.44774854500820e-11 	 -2.93892626150000e+00   4.04508497190000e+00 	3.09743683420666e-09	 -1.99156898099112e-18	-4.54737090177948e-27		1.00000000000000e+00
9.00000000000000e-02    	3.10402398507447e-10 	 -2.93892626150000e+00   4.04508497190000e+00 	1.87755033426918e-08	 -8.86815773620312e-18	-1.26143954231734e-25		1.00000000000000e+00
1.20000000000000e-01    	1.48918056963968e-09 	 -2.93892626150000e+00   4.04508497190000e+00 	6.76562180348157e-08	 -2.35541281527541e-17	-1.24966299431601e-24		1.00000000000000e+00
1.50000000000000e-01    	5.01543877955758e-09 	 -2.93892626150000e+00   4.04508497190000e+00 	1.81412392494230e-07	 -4.53152520255897e-17	-6.78859188174160e-24		1.00000000000002e+00
1.80000000000000e-01    	1.34271334145217e-08 	 -2.93892626150000e+00   4.04508497190000e+00 	4.00618709243757e-07	 -6.67177369308546e-17	-2.41787501374529e-23		1.00000000000008e+00
2.10000000000000e-01    	3.05496199078449e-08 	 -2.93892626150000e+00   4.04508497190000e+00 	7.69385099491114e-07	 -7.07801446429096e-17	-6.04021375227846e-23		1.00000000000030e+00
2.40000000000000e-01    	6.14854848181831e-08 	 -2.93892626150000e+00   4.04508497190000e+00 	1.32718077852901e-06	 -2.89608896734669e-17	-1.01817405870898e-22		1.00000000000088e+00
2.70000000000000e-01    	1.12324209324579e-07 	 -2.93892626150000e+00   4.04508497190000e+00 	2.09846298557463e-06	 9.95560234142496e-17	-7.09581487043065e-23		1.00000000000220e+00
3.00000000000000e-01    	1.89519108267442e-07 	 -2.93892626150000e+00   4.04508497190000e+00 	3.08104657942870e-06	 3.66905297582125e-16	2.31606974789685e-22		1.00000000000475e+00
3.30000000000000e-01    	2.98911154003534e-07 	 -2.93892626150000e+00   4.04508497190000e+00 	4.23441000852054e-06	 8.33676133818782e-16	1.16115779212843e-21		1.00000000000897e+00
3.60000000000000e-01    	4.44417982029031e-07 	 -2.93892626150000e+00   4.04508497190000e+00 	5.46930489573262e-06	 1.56406780371810e-15	3.15857183858377e-21		1.00000000001496e+00
3.90000000000000e-01    	6.26448648878395e-07 	 -2.93892626150000e+00   4.04508497190000e+00 	6.64010111654758e-06	 2.61918228886129e-15	6.46282831013184e-21		1.00000000002205e+00
4.20000000000000e-01    	8.40147153948594e-07 	 -2.93892626150000e+00   4.04508497190000e+00 	7.54124435761098e-06	 4.04876876738035e-15	1.04929801398980e-20		1.00000000002844e+00
4.50000000000000e-01    	1.07360667334018e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	7.90902438018856e-06	 5.88192573752435e-15	1.28455116222013e-20		1.00000000003128e+00
4.80000000000000e-01    	1.30622821299306e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	7.42955396198353e-06	 8.11743575850604e-15	7.98648405162834e-21		1.00000000002760e+00
5.10000000000000e-01    	1.50741856176163e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	5.75345393357284e-06	 1.07145405113794e-14	-1.40839080640397e-20		1.00000000001655e+00
5.40000000000000e-01    	1.63583012609941e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	2.51725035461802e-06	 1.35850471904828e-14	-6.86967686538290e-20		1.00000000000317e+00
5.70000000000000e-01    	1.63933732729212e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	-2.62905554496617e-06	 1.65876808235783e-14	-1.76246812009106e-19		1.00000000000346e+00
6.00000000000000e-01    	1.45591956370921e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	-9.98935099794968e-06	 1.95255541182437e-14	-3.60114044774106e-19		1.00000000004989e+00
6.30000000000000e-01    	1.01557920571490e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	-1.97853654546984e-05	 2.21475140138680e-14	-6.42325249877485e-19		1.00000000019573e+00
6.60000000000000e-01    	2.43365799191678e-07 	 -2.93892626150000e+00   4.04508497190000e+00 	-3.21193646117025e-05	 2.41539438596727e-14	-1.03702720515277e-18		1.00000000051583e+00
6.90000000000000e-01    	-9.36493106803263e-07 	 -2.93892626150000e+00   4.04508497190000e+00 	-4.69381328830100e-05	 2.52073581369703e-14	-1.54263467370984e-18		1.00000000110159e+00
