0.00000000000000e+00    	0.00000000000000e+00 	 -4.04508497190000e+00  	2.93892626150000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-5.19787386108909e-13 	 -4.04508497190000e+00   2.93892626150000e+00 	-7.51878224355298e-11	 -1.50772048437456e-19	3.68784451424586e-30		1.00000000000000e+00
6.00000000000000e-02    	-5.56071803257684e-12 	 -4.04508497190000e+00   2.93892626150000e+00 	-9.25827778424310e-11	 -2.43948143832641e-18	-1.37432706769766e-28		1.00000000000000e+00
9.00000000000000e-02    	4.21045201542384e-11 	 -4.04508497190000e+00   2.93892626150000e+00 	5.13648613846605e-09	 -1.21951428845915e-17	-3.11522627724976e-26		1.00000000000000e+00
1.20000000000000e-01    	5.27104070666487e-10 	 -4.04508497190000e+00   2.93892626150000e+00 	3.34497362274727e-08	 -3.71472618302090e-17	-5.62530254875662e-25		1.00000000000000e+00
1.50000000000000e-01    	2.63823251332857e-09 	 -4.04508497190000e+00   2.93892626150000e+00 	1.21421048414257e-07	 -8.51712840070621e-17	-4.57862783581464e-24		1.00000000000001e+00
1.80000000000000e-01    	8.98579140242255e-09 	 -4.04508497190000e+00   2.93892626150000e+00 	3.27450598599421e-07	 -1.61102986105936e-16	-2.33664511034237e-23		1.00000000000005e+00
2.10000000000000e-01    	2.42536832194221e-08 	 -4.04508497190000e+00   2.93892626150000e+00 	7.30853825883710e-07	 -2.62999255963940e-16	-8.64819634208188e-23		1.00000000000027e+00
2.40000000000000e-01    	5.57559321944572e-08 	 -4.04508497190000e+00   2.93892626150000e+00 	1.42633624530377e-06	 -3.78323636816191e-16	-2.50783807872018e-22		1.00000000000102e+00
2.70000000000000e-01    	1.13755861410726e-07 	 -4.04508497190000e+00   2.93892626150000e+00 	2.51371510850649e-06	 -4.80595157680311e-16	-5.94872156310173e-22		1.00000000000316e+00
3.00000000000000e-01    	2.11409725196357e-07 	 -4.04508497190000e+00   2.93892626150000e+00 	4.08326928933309e-06	 -5.27051565195272e-16	-1.17874825403274e-21		1.00000000000834e+00
3.30000000000000e-01    	3.64215962333159e-07 	 -4.04508497190000e+00   2.93892626150000e+00 	6.19762442913521e-06	 -4.57839699083920e-16	-1.95222306080685e-21		1.00000000001921e+00
3.60000000000000e-01    	5.88885913368741e-07 	 -4.04508497190000e+00   2.93892626150000e+00 	8.87156828605030e-06	 -1.97156692670314e-16	-2.61773930485973e-21		1.00000000003935e+00
3.90000000000000e-01    	9.01600064802042e-07 	 -4.04508497190000e+00   2.93892626150000e+00 	1.20515993311218e-05	 3.43369999166108e-16	-2.49701472134117e-21		1.00000000007262e+00
4.20000000000000e-01    	1.31567266401432e-06 	 -4.04508497190000e+00   2.93892626150000e+00 	1.55973017574511e-05	 1.25895032220990e-15	-5.09453919850275e-22		1.00000000012164e+00
4.50000000000000e-01    	1.83871285987330e-06 	 -4.04508497190000e+00   2.93892626150000e+00 	1.92667807153822e-05	 2.64363617406090e-15	4.57582033280039e-21		1.00000000018560e+00
4.80000000000000e-01    	2.46943751909583e-06 	 -4.04508497190000e+00   2.93892626150000e+00 	2.27083603463548e-05	 4.58036865898574e-15	1.34333238888806e-20		1.00000000025783e+00
5.10000000000000e-01    	3.19435419068255e-06 	 -4.04508497190000e+00   2.93892626150000e+00 	2.54605326631297e-05	 7.12958955631896e-15	2.48878390385014e-20		1.00000000032412e+00
5.40000000000000e-01    	3.98458682315259e-06 	 -4.04508497190000e+00   2.93892626150000e+00 	2.69617484081402e-05	 1.03171366736741e-14	3.40430482783994e-20		1.00000000036347e+00
