0.00000000000000e+00    	0.00000000000000e+00 	 -5.00000000000000e+00  	6.12323399570000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.40167244182542e-12 	 -5.00000000000000e+00   6.12323399570000e-16 	-5.64958430189018e-10	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
6.00000000000000e-02    	-1.06029811546988e-10 	 -5.00000000000000e+00   6.12323399570000e-16 	-8.71167770371434e-09	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
9.00000000000000e-02    	-7.70255466351038e-10 	 -5.00000000000000e+00   6.12323399570000e-16 	-4.14115552012741e-08	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.20000000000000e-01    	-3.04515438148851e-09 	 -5.00000000000000e+00   6.12323399570000e-16 	-1.19342125170116e-07	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000001e+00
1.50000000000000e-01    	-8.52985412081622e-09 	 -5.00000000000000e+00   6.12323399570000e-16 	-2.56543411110000e-07	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000003e+00
1.80000000000000e-01    	-1.89901470542240e-08 	 -5.00000000000000e+00   6.12323399570000e-16 	-4.47907597680005e-07	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000010e+00
2.10000000000000e-01    	-3.55885291145616e-08 	 -5.00000000000000e+00   6.12323399570000e-16 	-6.56227985236370e-07	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000022e+00
2.40000000000000e-01    	-5.77431639922971e-08 	 -5.00000000000000e+00   6.12323399570000e-16 	-8.00742680900526e-07	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000032e+00
2.70000000000000e-01    	-8.16902891239234e-08 	 -5.00000000000000e+00   6.12323399570000e-16 	-7.49141321523056e-07	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000028e+00
3.00000000000000e-01    	-9.88817883963410e-08 	 -5.00000000000000e+00   6.12323399570000e-16 	-3.14849179971810e-07	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000005e+00
3.30000000000000e-01    	-9.43994725065686e-08 	 -5.00000000000000e+00   6.12323399570000e-16 	7.38934123506311e-07	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000027e+00
