0.00000000000000e+00    	0.00000000000000e+00 	 -9.27050983120000e-01  	2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
4.80000000000000e-01    	-1.32250593193916e-07 	 -9.27050496314092e-01   2.85316954889989e+00 	-4.41270473354836e-07	 1.98312584868372e-05	-1.88693182542772e-11		1.00000000019674e+00
5.10000000000000e-01    	-1.40250189951152e-07 	 -9.27049742668142e-01   2.85316954889907e+00 	-5.88711103452203e-08	 3.08684960020126e-05	-3.67966224705607e-11		1.00000000047643e+00
5.40000000000000e-01    	-1.33589833886916e-07 	 -9.27048616499351e-01   2.85316954889767e+00 	5.42662351186389e-07	 4.46694935274126e-05	-5.60033812613322e-11		1.00000000099783e+00
5.70000000000000e-01    	-1.05133065145946e-07 	 -9.27047035674656e-01   2.85316954889580e+00 	1.39961811671678e-06	 6.11445676694046e-05	-6.56666616249785e-11		1.00000000187031e+00
6.00000000000000e-01    	-4.67860089860385e-08 	 -9.27044924367525e-01   2.85316954889402e+00 	2.53877698518326e-06	 7.99558568568132e-05	-4.56518218150131e-11		1.00000000319969e+00
6.30000000000000e-01    	5.01485286028328e-08 	 -9.27042221087999e-01   2.85316954889366e+00 	3.97281164279269e-06	 1.00480332523037e-04	3.51932163132983e-11		1.00000000505604e+00
6.60000000000000e-01    	1.94479787776981e-07 	 -9.27038887620899e-01   2.85316954889716e+00 	5.69579914650184e-06	 1.21786974362933e-04	2.18617205396187e-10		1.00000000743225e+00
6.90000000000000e-01    	3.94509303131787e-07 	 -9.27034918383964e-01   2.85316954890829e+00 	7.67920540697745e-06	 1.42632237158132e-04	5.53280577709918e-10		1.00000001020146e+00
7.20000000000000e-01    	6.57302501445799e-07 	 -9.27030349603912e-01   2.85316954893235e+00 	9.86872102244620e-06	 1.61477212380395e-04	1.08707454728005e-09		1.00000001308614e+00
7.50000000000000e-01    	9.87882860648772e-07 	 -9.27025267621154e-01   2.85316954897587e+00 	1.21823235677178e-05	 1.76528847471414e-04	1.85555728974471e-09		1.00000001565542e+00
7.80000000000000e-01    	1.38839068132495e-06 	 -9.27019815582175e-01   2.85316954904613e+00 	1.45099089559045e-05	 1.85806267924166e-04	2.86784938098848e-09		1.00000001736725e+00
8.10000000000000e-01    	1.85725793861224e-06 	 -9.27014197769791e-01   2.85316954915009e+00 	1.67147719920385e-05	 1.87231711131724e-04	4.09275306014012e-09		1.00000001766755e+00
8.40000000000000e-01    	2.38845777729142e-06 	 -9.27008680861156e-01   2.85316954929303e+00 	1.86371242785328e-05	 1.78743903730498e-04	5.44915014746997e-09		1.00000001614836e+00
8.70000000000000e-01    	2.97089114574601e-06 	 -9.27003591494355e-01   2.85316954947705e+00 	2.00997196093284e-05	 1.58429987897666e-04	6.80547505027140e-09		1.00000001275203e+00
9.00000000000000e-01    	3.58797314307642e-06 	 -9.26999309666570e-01   2.85316954969967e+00 	2.09155193948894e-05	 1.24670429023800e-04	7.99282694564439e-09		1.00000000799009e+00
9.30000000000000e-01    	4.21747742541052e-06 	 -9.26996257677102e-01   2.85316954995315e+00 	2.08971829111956e-05	 7.62898244569855e-05	8.83475700349169e-09		1.00000000312841e+00
9.60000000000000e-01    	4.83168834832518e-06 	 -9.26994884560395e-01   2.85316955022490e+00 	1.98680209245033e-05	 1.27052865786316e-05	9.19384452123077e-09		1.00000000027808e+00
9.90000000000000e-01    	5.39789764738276e-06 	 -9.26995646218290e-01   2.85316955049951e+00 	1.76739192241802e-05	 -6.59368080007217e-05	9.03108650367707e-09		1.00000000233002e+00
1.02000000000000e+00    	5.87926599078278e-06 	 -9.26998981744637e-01   2.85316955076270e+00 	1.41956329722180e-05	 -1.58645342570904e-04	8.46946737234731e-09		1.00000001268493e+00
1.05000000000000e+00    	6.23605062470132e-06 	 -9.27005286724687e-01   2.85316955100700e+00 	9.36078341773087e-06	 -2.63499812023985e-04	7.84878936276771e-09		1.00000003475989e+00
1.08000000000000e+00    	6.42717976144775e-06 	 -9.27014884570079e-01   2.85316955123883e+00 	3.15486136791431e-06	 -3.77605412571835e-04	7.75608687786753e-09		1.00000007129790e+00
1.11000000000000e+00    	6.41213362600833e-06 	 -9.27027997200747e-01   2.85316955148583e+00 	-4.36944225568775e-06	 -4.97095563272543e-04	9.01588037573963e-09		1.00000012356154e+00
1.14000000000000e+00    	6.15307241694909e-06 	 -9.27044716590635e-01   2.85316955180328e+00 	-1.30852038756513e-05	 -6.17187780001487e-04	1.26280372049399e-08		1.00000019054597e+00
1.17000000000000e+00    	5.61713388590594e-06 	 -9.27064978838694e-01   2.85316955227763e+00 	-2.27870737163082e-05	 -7.32296540952623e-04	1.96484303299777e-08		1.00000026838870e+00
1.20000000000000e+00    	4.77880850777520e-06 	 -9.27088542496072e-01   2.85316955302579e+00 	-3.31903605372651e-05	 -8.36204072317285e-04	3.10184599926218e-08		1.00000035016936e+00
1.23000000000000e+00    	3.62228864314403e-06 	 -9.27114972863440e-01   2.85316955418866e+00 	-4.39337268368802e-05	 -9.22286952331473e-04	4.73624568241267e-08		1.00000042627161e+00
1.26000000000000e+00    	2.14367969392158e-06 	 -9.27143633861335e-01   2.85316955591855e+00 	-5.45857237517821e-05	 -9.83793215986016e-04	6.87847947352110e-08		1.00000048541423e+00
1.29000000000000e+00    	3.52955822121023e-07 	 -9.27173688868001e-01   2.85316955836101e+00 	-6.46553000164845e-05	 -1.01416139643914e-03	9.47083966146480e-08		1.00000051635169e+00
1.32000000000000e+00    	-1.72445987310661e-06 	 -9.27204111615138e-01   2.85316956163297e+00 	-7.36063292260678e-05	 -1.00736983155910e-03	1.23800275375900e-07		1.00000051010581e+00
1.35000000000000e+00    	-4.04661073998816e-06 	 -9.27233707838923e-01   2.85316956580053e+00 	-8.08761032250791e-05	 -9.58301770250214e-04	1.54025350622244e-07		1.00000046244152e+00
1.38000000000000e+00    	-6.55453426256644e-06 	 -9.27261147913745e-01   2.85316957086059e+00 	-8.58976196455841e-05	 -8.63109506113833e-04	1.82855671295926e-07		1.00000037616816e+00
1.41000000000000e+00    	-9.17251133262449e-06 	 -9.27285010166378e-01   2.85316957673127e+00 	-8.81253289564111e-05	 -7.19559107019032e-04	2.07638695654322e-07		1.00000026276568e+00
1.44000000000000e+00    	-1.18091331860562e-05 	 -9.27303834000243e-01   2.85316958325535e+00 	-8.70637842623231e-05	 -5.27336439298660e-04	2.26097795776299e-07		1.00000014283193e+00
1.47000000000000e+00    	-1.43592612191983e-05 	 -9.27316181378547e-01   2.85316959022011e+00 	-8.22983478711987e-05	 -2.88295216342991e-04	2.36905050674989e-07		1.00000004494360e+00
1.50000000000000e+00    	-1.67069244144373e-05 	 -9.27320704649515e-01   2.85316959739425e+00 	-7.35267593783954e-05	 -6.62880800581170e-06	2.40236654824281e-07		1.00000000272509e+00
1.53000000000000e+00    	-1.87291575281706e-05 	 -9.27316218176506e-01   2.85316960457992e+00 	-6.05899864152718e-05	 3.11050439718128e-04	2.38201633579573e-07		1.00000005021179e+00
1.56000000000000e+00    	-2.03007301283320e-05 	 -9.27301770790636e-01   2.85316961167431e+00 	-4.35004066068346e-05	 6.55737623934869e-04	2.35031322316228e-07		1.00000021594206e+00
1.59000000000000e+00    	-2.12996532390746e-05 	 -9.27276715742423e-01   2.85316961873204e+00 	-2.24650696187737e-05	 1.01617677250911e-03	2.36934733986257e-07		1.00000051655985e+00
1.62000000000000e+00    	-2.16132800083936e-05 	 -9.27240774617801e-01   2.85316962601747e+00 	2.09836730856163e-06	 1.37912201386050e-03	2.51564924621470e-07		1.00000095099055e+00
1.65000000000000e+00    	-2.11447448582405e-05 	 -9.27194091624343e-01   2.85316963403521e+00 	2.95553787664884e-05	 1.72971770288000e-03	2.87101147420876e-07		1.00000149639735e+00
1.68000000000000e+00    	-1.98194192956955e-05 	 -9.27137274761084e-01   2.85316964352807e+00 	5.90600078925340e-05	 2.05199102967751e-03	3.51023961957176e-07		1.00000210707548e+00
1.71000000000000e+00    	-1.75910104689976e-05 	 -9.27071420668679e-01   2.85316965543562e+00 	8.95734035849207e-05	 2.32944473523506e-03	4.48734597905270e-07		1.00000271716449e+00
1.74000000000000e+00    	-1.44468993214188e-05 	 -9.26998120415952e-01   2.85316967081144e+00 	1.19895964261341e-04	 2.54573177660676e-03	5.82232189563746e-07		1.00000324755756e+00
1.77000000000000e+00    	-1.04123163482596e-05 	 -9.26919444106181e-01   2.85316969070479e+00 	1.48712480970745e-04	 2.68538841167178e-03	7.49098856916298e-07		1.00000361670690e+00
1.80000000000000e+00    	-5.55298944993316e-06 	 -9.26837902964724e-01   2.85316971601952e+00 	1.74648451103905e-04	 2.73459749375140e-03	9.42040875246835e-07		1.00000375425616e+00
1.83000000000000e+00    	2.40286702100818e-08 	 -9.26756388473905e-01   2.85316974737024e+00 	1.96334548414371e-04	 2.68195004587653e-03	1.14918689641582e-06		1.00000361569578e+00
1.86000000000000e+00    	6.17154022246032e-06 	 -9.26678089118997e-01   2.85316978496017e+00 	2.12475248981646e-04	 2.51917065810842e-03	1.35525088259359e-06		1.00000319567908e+00
1.89000000000000e+00    	1.27054454020296e-05 	 -9.26606386362027e-01   2.85316982850685e+00 	2.21916984603959e-04	 2.24177111136372e-03	1.54353598300035e-06		1.00000253739040e+00
1.92000000000000e+00    	1.94099628376772e-05 	 -9.26544732524797e-01   2.85316987723849e+00 	2.23711051182767e-04	 1.84959701822496e-03	1.69860238903782e-06		1.00000173552782e+00
1.95000000000000e+00    	2.60446031045627e-05 	 -9.26496514292184e-01   2.85316992997643e+00 	2.17166907918213e-04	 1.34723426727539e-03	1.80927062136052e-06		1.00000093110202e+00
1.98000000000000e+00    	3.23525531065576e-05 	 -9.26464906493414e-01   2.85316998530714e+00 	2.01892453087263e-04	 7.44245681286691e-04	1.87150913570222e-06		1.00000029733281e+00
2.01000000000000e+00    	3.80700466589712e-05 	 -9.26452721634427e-01   2.85317004183278e+00 	1.77819255306704e-04	 5.52135030294987e-05	1.89068876608201e-06		1.00000001733590e+00
2.04000000000000e+00    	4.29362602758343e-05 	 -9.26462261292503e-01   2.85317009847332e+00 	1.45212373300723e-04	 -7.00430011617706e-04	1.88269838956238e-06		1.00000025584616e+00
2.07000000000000e+00    	4.67032872727691e-05 	 -9.26495175902973e-01   2.85317015478004e+00 	1.04666066161460e-04	 -1.49879367257516e-03	1.87351834173879e-06		1.00000112866985e+00
2.10000000000000e+00    	4.91458042277290e-05 	 -9.26552339631263e-01   2.85317021120989e+00 	5.70881038372014e-05	 -2.31214092628275e-03	1.89703872655357e-06		1.00000267462558e+00
2.13000000000000e+00    	5.00701398258356e-05 	 -9.26633746904649e-01   2.85317026930854e+00 	3.67627254890086e-06	 -3.10971708179456e-03	1.99117114558368e-06		1.00000483516721e+00
2.16000000000000e+00    	4.93225683532243e-05 	 -9.26738436760938e-01   2.85317033175494e+00 	-5.41091664618729e-05	 -3.85877138141965e-03	2.19260138371822e-06		1.00000744649687e+00
2.19000000000000e+00    	4.67967553263552e-05 	 -9.26864450452797e-01   2.85317040223590e+00 	-1.14573954857186e-04	 -4.52574523451113e-03	2.53082193132681e-06		1.00001024769925e+00
2.22000000000000e+00    	4.24403569300230e-05 	 -9.27008826737618e-01   2.85317048514138e+00 	-1.75817553607392e-04	 -5.07758861336611e-03	3.02231538909359e-06		1.00001290633025e+00
2.25000000000000e+00    	3.62607977386896e-05 	 -9.27167638009231e-01   2.85317058510006e+00 	-2.35760375021037e-04	 -5.48315829208026e-03	3.66588306385015e-06		1.00001506019722e+00
2.28000000000000e+00    	2.83302103336572e-05 	 -9.27336068928428e-01   2.85317070640418e+00 	-2.92173009240138e-04	 -5.71464472386173e-03	4.44008840577220e-06		1.00001637114054e+00
2.31000000000000e+00    	1.87894153012549e-05 	 -9.27508537534813e-01   2.85317085239956e+00 	-3.42711918167596e-04	 -5.74896929045322e-03	5.30359249148192e-06		1.00001658392623e+00
2.34000000000000e+00    	7.85066381382824e-06 	 -9.27678857033272e-01   2.85317102493482e+00 	-3.84967389593373e-04	 -5.56909075165593e-03	6.19880420968222e-06		1.00001558138367e+00
2.37000000000000e+00    	-4.20131575829944e-06 	 -9.27840434611431e-01   2.85317122396981e+00 	-4.16529769555939e-04	 -5.16515923548560e-03	7.05878536759710e-06		1.00001342611827e+00
2.40000000000000e+00    	-1.70105933273585e-05 	 -9.27986501831776e-01   2.85317144743297e+00 	-4.35078831283142e-04	 -4.53545822262164e-03	7.81680188208498e-06		1.00001037981412e+00
2.43000000000000e+00    	-3.01543715656926e-05 	 -9.28110369429032e-01   2.85317169139126e+00 	-4.38498506960506e-04	 -3.68707978800257e-03	8.41737859233238e-06		1.00000689343082e+00
2.46000000000000e+00    	-4.31511276255742e-05 	 -9.28205697806827e-01   2.85317195055498e+00 	-4.25015268824279e-04	 -2.63628586744099e-03	8.82728907080085e-06		1.00000356535318e+00
2.49000000000000e+00    	-5.54731884820646e-05 	 -9.28266773245445e-01   2.85317221908899e+00 	-3.93353628779827e-04	 -1.40851840979374e-03	9.04468103876352e-06		1.00000106936593e+00
2.52000000000000e+00    	-6.65640940583671e-05 	 -9.28288778880425e-01   2.85317249164744e+00 	-3.42897195700945e-04	 -3.80337238548914e-05	9.10457084211269e-06		1.00000005955397e+00
2.55000000000000e+00    	-7.58606853243294e-05 	 -9.28268048960458e-01   2.85317276450028e+00 	-2.73839310076987e-04	 1.43284923678181e-03	9.07927083717995e-06		1.00000106406310e+00
2.58000000000000e+00    	-8.28193244319646e-05 	 -9.28202294802124e-01   2.85317303658545e+00 	-1.87304332731418e-04	 2.95488100632170e-03	9.07293013993261e-06		1.00000438323389e+00
2.61000000000000e+00    	-8.69450674574056e-05 	 -9.28090791270967e-01   2.85317331030813e+00 	-8.54199650194000e-05	 4.47337180405639e-03	9.21021063533079e-06		1.00001000916826e+00
2.64000000000000e+00    	-8.78220441440171e-05 	 -9.27934513551193e-01   2.85317359192313e+00 	2.86769559866178e-05	 5.93000070460404e-03	9.62007827822358e-06		1.00001758275706e+00
2.67000000000000e+00    	-8.51428401739775e-05 	 -9.27736215408497e-01   2.85317389138071e+00 	1.50913761527762e-04	 7.26488876191882e-03	1.04166215646404e-05		1.00002640039761e+00
2.70000000000000e+00    	-7.87344104195059e-05 	 -9.27500442059029e-01   2.85317422158478e+00 	2.76439329803295e-04	 8.41886679167787e-03	1.16795565526072e-05		1.00003547630730e+00
2.73000000000000e+00    	-6.85780441704553e-05 	 -9.27233473059314e-01   2.85317459709994e+00 	3.99861061863734e-04	 9.33585665201287e-03	1.34374928294156e-05		1.00004365819141e+00
2.76000000000000e+00    	-5.48211935335535e-05 	 -9.26943193231270e-01   2.85317503243665e+00 	5.15546831099187e-04	 9.96527602105271e-03	1.56570055229549e-05		1.00004978514065e+00
2.79000000000000e+00    	-3.77795625468750e-05 	 -9.26638892424051e-01   2.85317554012826e+00 	6.17967861415179e-04	 1.02643712685235e-02	1.82400324743076e-05		1.00005286836972e+00
2.82000000000000e+00    	-1.79286916639758e-05 	 -9.26330997778988e-01   2.85317612887554e+00 	7.02051271891691e-04	 1.02003812697654e-02	2.10311157251678e-05		1.00005226918214e+00
2.85000000000000e+00    	4.11472694861583e-06 	 -9.26030745000294e-01   2.85317680205957e+00 	7.63507323768907e-04	 9.75243694736883e-03	2.38346350001542e-05		1.00004784562437e+00
2.88000000000000e+00    	2.76205233251512e-05 	 -9.25749797848994e-01   2.85317755690541e+00 	7.99097139025036e-04	 8.91310685719876e-03	2.64406123610277e-05		1.00004004056297e+00
2.91000000000000e+00    	5.17794827469030e-05 	 -9.25499827587368e-01   2.85317838451263e+00 	8.06812172381195e-04	 7.68950810959115e-03	2.86561282332104e-05		1.00002988970431e+00
2.94000000000000e+00    	7.57415898884982e-05 	 -9.25292066327343e-01   2.85317927086065e+00 	7.85946662361435e-04	 6.10391416809545e-03	3.03381282030050e-05		1.00001893802104e+00
2.97000000000000e+00    	9.86547670232717e-05 	 -9.25136850096901e-01   2.85318019875741e+00 	7.37057599291541e-04	 4.19380643367672e-03	3.14226516101594e-05		1.00000906608575e+00
3.00000000000000e+00    	1.19700845412671e-04 	 -9.25043168841873e-01   2.85318115054827e+00 	6.61821733448639e-04	 2.01133480861271e-03	3.19454584879351e-05		1.00000224224560e+00
3.03000000000000e+00    	1.38126010028390e-04 	 -9.25018241424558e-01   2.85318211126028e+00 	5.62813665916165e-04	 -3.77826650869855e-04	3.20497645544341e-05		1.00000023026967e+00
3.06000000000000e+00    	1.53263857274123e-04 	 -9.25067133860526e-01   2.85318307174833e+00 	4.43240818441519e-04	 -2.89621981894663e-03	3.19782948149007e-05		1.00000429277792e+00
3.09000000000000e+00    	1.64550390465795e-04 	 -9.25192438458512e-01   2.85318403135671e+00 	3.06677954717162e-04	 -5.45690466632578e-03	3.20489899419838e-05		1.00001493633197e+00
3.12000000000000e+00    	1.71531579144412e-04 	 -9.25394030137147e-01   2.85318499962589e+00 	1.56844366232905e-04	 -7.96626496900349e-03	3.26161833340756e-05		1.00003174301695e+00
3.15000000000000e+00    	1.73865320966674e-04 	 -9.25668913981545e-01   2.85318599666717e+00 	-2.53983782427386e-06	 -1.03272349733774e-02	3.40215582726792e-05		1.00005332505128e+00
3.18000000000000e+00    	1.71320558342212e-04 	 -9.26011175134247e-01   2.85318705199045e+00 	-1.67795268416097e-04	 -1.24428425641094e-02	3.65412987007581e-05		1.00007742391357e+00
3.21000000000000e+00    	1.63776734379923e-04 	 -9.26412038516580e-01   2.85318820178566e+00 	-3.35218056427825e-04	 -1.42199460672901e-02	4.03371856644523e-05		1.00010115531600e+00
3.24000000000000e+00    	1.51226604686099e-04 	 -9.26860041826827e-01   2.85318948489827e+00 	-5.00924405304804e-04	 -1.55730278911592e-02	4.54196669454326e-05		1.00012137872655e+00
3.27000000000000e+00    	1.33784622507816e-04 	 -9.27341320962607e-01   2.85319093796831e+00 	-6.60641737661353e-04	 -1.64278994232546e-02	5.16299794346888e-05		1.00013514836377e+00
3.30000000000000e+00    	1.11701756660503e-04 	 -9.27840002659775e-01   2.85319259038489e+00 	-8.09499443764916e-04	 -1.67251682338536e-02	5.86462476241912e-05		1.00014018516465e+00
3.33000000000000e+00    	8.53858575646191e-05 	 -9.28338694886364e-01   2.85319445980933e+00 	-9.41881068267829e-04	 -1.64233206307276e-02	6.60153219290940e-05		1.00013529932630e+00
3.36000000000000e+00    	5.54248127099618e-05 	 -9.28819061487391e-01   2.85319654901704e+00 	-1.05139895231672e-03	 -1.55012797632106e-02	7.32083375380070e-05		1.00012069295336e+00
3.39000000000000e+00    	2.26080367259135e-05 	 -9.29262463814545e-01   2.85319884468949e+00 	-1.13104085002157e-03	 -1.39603116088935e-02	7.96940832643481e-05		1.00009808314223e+00
3.42000000000000e+00    	-1.20593595579178e-05 	 -9.29650648649796e-01   2.85320131855805e+00 	-1.17351639016587e-03	 -1.18251682858952e-02	8.50208581180516e-05		1.00007060699445e+00
3.45000000000000e+00    	-4.73558024673318e-05 	 -9.29966458722263e-01   2.85320393098526e+00 	-1.17180163516802e-03	 -9.14438039526250e-03	8.88951427817013e-05		1.00004249945401e+00
3.48000000000000e+00    	-8.18614296875403e-05 	 -9.30194539656903e-01   2.85320663670324e+00 	-1.11984609993130e-03	 -5.98963773925883e-03	9.12446123991860e-05		1.00001856889816e+00
3.51000000000000e+00    	-1.13999166724401e-04 	 -9.30322015485078e-01   2.85320939206563e+00 	-1.01337329019482e-03	 -2.45423078746398e-03	9.22540743636090e-05		1.00000352933627e+00
3.54000000000000e+00    	-1.42100149076920e-04 	 -9.30339104149316e-01   2.85321216286555e+00 	-8.50678518595873e-04	 1.34943687820021e-03	9.23658834300014e-05		1.00000127658183e+00
3.57000000000000e+00    	-1.64491735491292e-04 	 -9.30239645013871e-01   2.85321493158211e+00 	-6.33311635429111e-04	 5.29321360648579e-03	9.22410176217419e-05		1.00001421375014e+00
3.60000000000000e+00    	-1.79602889566531e-04 	 -9.30021512453121e-01   2.85321770288639e+00 	-3.66531410452912e-04	 9.23734825954834e-03	9.26827376876984e-05		1.00004273485598e+00
3.63000000000000e+00    	-1.86078479086346e-04 	 -9.29686893198095e-01   2.85322050638638e+00 	-5.94346678495583e-05	 1.30352879561086e-02	9.45307930731596e-05		1.00008496199105e+00
3.66000000000000e+00    	-1.82891588780160e-04 	 -9.29242410153521e-01   2.85322339591468e+00 	2.75303660638344e-04	 1.65389555608656e-02	9.85395286038490e-05		1.00013680191921e+00
3.69000000000000e+00    	-1.69441729133660e-04 	 -9.28699081528800e-01   2.85322644512800e+00 	6.22097027049173e-04	 1.96043109435719e-02	1.05257049863744e-04		1.00019234504736e+00
3.72000000000000e+00    	-1.45627161980123e-04 	 -9.28072110876173e-01   2.85322973973290e+00 	9.63483971133989e-04	 2.20969840151798e-02	1.14924063702822e-04		1.00024457919624e+00
3.75000000000000e+00    	-1.11881543010694e-04 	 -9.27380510456753e-01   2.85323336719746e+00 	1.28144505372830e-03	 2.38977626783772e-02	1.27409693631264e-04		1.00028633970263e+00
3.78000000000000e+00    	-6.91685453125508e-05 	 -9.26646566775698e-01   2.85323740526978e+00 	1.55886460374947e-03	 2.49077241293322e-02	1.42197468308477e-04		1.00031137402325e+00
3.81000000000000e+00    	-1.89326900003156e-05 	 -9.25895162820327e-01   2.85324191092386e+00 	1.78097196147263e-03	 2.50528112010978e-02	1.58428222633270e-04		1.00031537042560e+00
3.84000000000000e+00    	3.69902925322401e-05 	 -9.25152976399826e-01   2.85324691143460e+00 	1.93658795279074e-03	 2.42876738933316e-02	1.74998643858995e-04		1.00029679200754e+00
3.87000000000000e+00    	9.64952758377475e-05 	 -9.24447578133579e-01   2.85325239911813e+00 	2.01901706067893e-03	 2.25986174619504e-02	1.90705717479665e-04		1.00025737203469e+00
3.90000000000000e+00    	1.57349261378841e-04 	 -9.23806456307313e-01   2.85325833086630e+00 	2.02646377758300e-03	 2.00055211131627e-02	2.04419584064165e-04		1.00020216417373e+00
3.93000000000000e+00    	2.17337393524274e-04 	 -9.23255999249986e-01   2.85326463299332e+00 	1.96190934513660e-03	 1.65626156324873e-02	2.15261490148774e-04		1.00013909815704e+00
3.96000000000000e+00    	2.74397373095988e-04 	 -9.22820469173791e-01   2.85327121116807e+00 	1.83245597810343e-03	 1.23580357616200e-02	2.22760615154535e-04		1.00007806123577e+00
3.99000000000000e+00    	3.26727450499897e-04 	 -9.22521004409132e-01   2.85327796442332e+00 	1.64822074735111e-03	 7.51209617184392e-03	2.26964283724641e-04		1.00002959942859e+00
4.02000000000000e+00    	3.72856596029246e-04 	 -9.22374689222309e-01   2.85328480152401e+00 	1.42092998370705e-03	 2.17428058685855e-03	2.28480691572557e-04		1.00000339936498e+00
4.05000000000000e+00    	4.11670692739260e-04 	 -9.22393731285523e-01   2.85329165745711e+00 	1.16241643123972e-03	 -3.48101727049969e-03	2.28441502620478e-04		1.00000676041651e+00
4.08000000000000e+00    	4.42395048206745e-04 	 -9.22584785695067e-01   2.85329850757547e+00 	8.83245785830567e-04	 -9.25990616957537e-03	2.28382643359438e-04		1.00004328813508e+00
4.11000000000000e+00    	4.64540277756285e-04 	 -9.22948460700552e-01   2.85330537705594e+00 	5.91690208092808e-04	 -1.49554095056103e-02	2.30053904899241e-04		1.00011202737272e+00
4.14000000000000e+00    	4.77824618997732e-04 	 -9.23479033894779e-01   2.85331234383341e+00 	2.93222224596238e-04	 -2.03546670896430e-02	2.35179753961468e-04		1.00020720541352e+00
4.17000000000000e+00    	4.82089955736854e-04 	 -9.24164398897501e-01   2.85331953400355e+00 	-9.37273460960363e-06	 -2.52466697538923e-02	2.45203128433921e-04		1.00031867649569e+00
4.20000000000000e+00    	4.77230429075681e-04 	 -9.24986252390098e-01   2.85332710974236e+00 	-3.15263247291419e-04	 -2.94302377948726e-02	2.61049257999020e-04		1.00043305944690e+00
4.23000000000000e+00    	4.63151048697420e-04 	 -9.25920520844707e-01   2.85333525092169e+00 	-6.24319713679111e-04	 -3.27219396220271e-02	2.82946569852109e-04		1.00053545422763e+00
4.26000000000000e+00    	4.39769226822834e-04 	 -9.26938016548298e-01   2.85334413263589e+00 	-9.35538860819916e-04	 -3.49636491631200e-02	3.10336161372404e-04		1.00061152716941e+00
4.29000000000000e+00    	4.07065169975542e-04 	 -9.28005304334819e-01   2.85335390163494e+00 	-1.24541074767714e-03	 -3.60294558347725e-02	3.41890646977766e-04		1.00064968376795e+00
4.32000000000000e+00    	3.65178512890894e-04 	 -9.29085754054635e-01   2.85336465505532e+00 	-1.54652777561541e-03	 -3.58316636844349e-02	3.75648681065228e-04		1.00064301375790e+00
