0.00000000000000e+00    	0.00000000000000e+00 	 -5.51091059620000e-16  	-3.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.08925494478849e-13 	 3.93760171408829e-12   -3.00000000000000e+00 	-3.46988785882484e-11	 6.54058456406879e-10	-5.19431062493092e-21		1.00000000000000e+00
6.00000000000000e-02    	-6.51218777230927e-12 	 1.22751303019655e-10   -3.00000000000000e+00 	-5.35057808243640e-10	 1.00856030389509e-08	-2.54101242463084e-18		1.00000000000000e+00
9.00000000000000e-02    	-4.73078950869638e-11 	 8.91732489387789e-10   -3.00000000000000e+00 	-2.54343292162736e-09	 4.79426028032141e-08	-9.05118092994687e-17		1.00000000000000e+00
1.20000000000000e-01    	-1.87028562856068e-10 	 3.52540740610652e-09   -3.00000000000000e+00 	-7.32980023109353e-09	 1.38163659614071e-07	-1.08075662049043e-15		1.00000000000001e+00
1.50000000000000e-01    	-5.23889677567152e-10 	 9.87510310992418e-09   -3.00000000000000e+00 	-1.57564573099855e-08	 2.97003055625322e-07	-6.96047163791153e-15		1.00000000000004e+00
1.80000000000000e-01    	-1.16634225942622e-09 	 2.19850962465169e-08   -3.00000000000000e+00 	-2.75096606980282e-08	 5.18547422287390e-07	-2.97645148990005e-14		1.00000000000013e+00
2.10000000000000e-01    	-2.18578313655401e-09 	 4.12012213495835e-08   -3.00000000000000e+00 	-4.03042271381187e-08	 7.59722211917598e-07	-9.38500046717434e-14		1.00000000000029e+00
2.40000000000000e-01    	-3.54647598096653e-09 	 6.68498836686404e-08   -3.00000000000001e+00 	-4.91799717819873e-08	 9.27028669976636e-07	-2.29956824224162e-13		1.00000000000043e+00
2.70000000000000e-01    	-5.01725988108001e-09 	 9.45737453022046e-08   -3.00000000000002e+00 	-4.60107961718597e-08	 8.67289984887995e-07	-4.44132650222742e-13		1.00000000000038e+00
3.00000000000000e-01    	-6.07313170839751e-09 	 1.14476582234784e-07   -3.00000000000003e+00 	-1.93376523216145e-08	 3.64507004132890e-07	-6.50002302388746e-13		1.00000000000007e+00
3.30000000000000e-01    	-5.79783975858136e-09 	 1.09287478344822e-07   -3.00000000000005e+00 	4.53842344409939e-08	 -8.55466447396942e-07	-5.72637490397414e-13		1.00000000000037e+00
3.60000000000000e-01    	-2.80089669105539e-09 	 5.27975328050266e-08   -3.00000000000006e+00 	1.65064436446925e-07	 -3.11130078954487e-06	3.28701296468825e-13		1.00000000000485e+00
3.90000000000000e-01    	4.83636516443022e-09 	 -9.11546508381955e-08   -3.00000000000002e+00 	3.57762279374781e-07	 -6.74323124947246e-06	2.82036792426492e-12		1.00000000002280e+00
4.20000000000000e-01    	1.95711181464770e-08 	 -3.68873248403183e-07   -2.99999999999987e+00 	6.41001754624578e-07	 -1.20812191657478e-05	7.59371510375298e-12		1.00000000007318e+00
4.50000000000000e-01    	4.43525877780889e-08 	 -8.35922940104082e-07   -2.99999999999954e+00 	1.02968726232216e-06	 -1.94055870776235e-05	1.45528227201337e-11		1.00000000018882e+00
4.80000000000000e-01    	8.25084896733241e-08 	 -1.55497964825630e-06   -2.99999999999899e+00 	1.53373683786030e-06	 -2.89023596223582e-05	2.15981629333810e-11		1.00000000041885e+00
5.10000000000000e-01    	1.37558154901346e-07 	 -2.59229902636129e-06   -2.99999999999830e+00 	2.15559093689443e-06	 -4.06163361872168e-05	2.29596613111420e-11		1.00000000082717e+00
5.40000000000000e-01    	2.12951417512810e-07 	 -4.01278830865498e-06   -2.99999999999778e+00 	2.88778878672197e-06	 -5.44055634850307e-05	7.36003076759860e-12		1.00000000148415e+00
5.70000000000000e-01    	3.11738481763938e-07 	 -5.87378422438351e-06   -2.99999999999820e+00 	3.71082795776286e-06	 -6.99013063357214e-05	-4.34434960859203e-11		1.00000000244998e+00
6.00000000000000e-01    	4.36182655034391e-07 	 -8.21776585819544e-06   -3.00000000000099e+00 	4.59153377578041e-06	 -8.64777830584181e-05	-1.54963644544325e-10		1.00000000374974e+00
6.30000000000000e-01    	5.87334614785231e-07 	 -1.10643581640975e-05   -3.00000000000842e+00 	5.48216153501867e-06	 -1.03235802465791e-04	-3.58277807072739e-10		1.00000000534384e+00
6.60000000000000e-01    	7.64593312058477e-07 	 -1.44021000709173e-05   -3.00000000002373e+00 	6.32043471984659e-06	 -1.19003994395393e-04	-6.85631371618382e-10		1.00000000710095e+00
6.90000000000000e-01    	9.65284202244400e-07 	 -1.81805512543107e-05   -3.00000000005106e+00 	7.03068570724109e-06	 -1.32360566505939e-04	-1.16317113192514e-09		1.00000000878438e+00
7.20000000000000e-01    	1.18428972236679e-06 	 -2.23033845499349e-05   -3.00000000009514e+00 	7.52621156314572e-06	 -1.41677468877336e-04	-1.80146224632669e-09		1.00000001006457e+00
7.50000000000000e-01    	1.41376929942476e-06 	 -2.66231484754865e-05   -3.00000000016062e+00 	7.71288743692055e-06	 -1.45187547491802e-04	-2.58549914527314e-09		1.00000001056946e+00
7.80000000000000e-01    	1.64300621837480e-06 	 -3.09383798207674e-05   -3.00000000025125e+00 	7.49399591584937e-06	 -1.41073779815222e-04	-3.46698438696555e-09		1.00000000997899e+00
8.10000000000000e-01    	1.85841603370979e-06 	 -3.49936952725891e-05   -3.00000000036879e+00 	6.77613639283573e-06	 -1.27578088892438e-04	-4.36240769881047e-09		1.00000000816104e+00
8.40000000000000e-01    	2.04374565117968e-06 	 -3.84833916400369e-05   -3.00000000051203e+00 	5.47597972617766e-06	 -1.03125617935549e-04	-5.16055966705356e-09		1.00000000533244e+00
8.70000000000000e-01    	2.18048371004438e-06 	 -4.10589373855568e-05   -3.00000000067625e+00 	3.52753770348877e-06	 -6.64588148562097e-05	-5.74225668398240e-09		1.00000000221461e+00
9.00000000000000e-01    	2.24849168149999e-06 	 -4.23405478412327e-05   -3.00000000085343e+00 	8.89532896937880e-07	 -1.67743279562773e-05	-6.01307941878887e-09		1.00000000014108e+00
