0.00000000000000e+00    	0.00000000000000e+00 	 2.47487373420000e+00  	2.47487373420000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	5.46834625350875e-13 	 2.47487373419933e+00   2.47487373420000e+00 	9.08196884869835e-11	 -1.34679317994260e-10	5.42532470563154e-21		1.00000000000000e+00
6.00000000000000e-02    	1.70447841000762e-11 	 2.47487373415729e+00   2.47487373420000e+00 	1.40044260928196e-09	 -4.25199282697750e-09	2.62516751246605e-18		1.00000000000000e+00
9.00000000000000e-02    	1.23822142623223e-10 	 2.47487373372151e+00   2.47487373420000e+00 	6.65710001701445e-09	 -3.15827713105383e-08	9.16514983974681e-17		1.00000000000000e+00
1.20000000000000e-01    	4.89522775993513e-10 	 2.47487373157297e+00   2.47487373420000e+00 	1.91848078994112e-08	 -1.29038396194660e-07	1.05945411720555e-15		1.00000000000001e+00
1.50000000000000e-01    	1.37121457470872e-09 	 2.47487372447257e+00   2.47487373420000e+00 	4.12406123577265e-08	 -3.78349742170648e-07	6.48300216454742e-15		1.00000000000007e+00
1.80000000000000e-01    	3.05276096335083e-09 	 2.47487370619780e+00   2.47487373420000e+00 	7.20036199538191e-08	 -8.95990833369948e-07	2.55136122333141e-14		1.00000000000040e+00
2.10000000000000e-01    	5.72105493562123e-09 	 2.47487366660563e+00   2.47487373420000e+00 	1.05493356148474e-07	 -1.82471954872135e-06	6.95205715215564e-14		1.00000000000167e+00
2.40000000000000e-01    	9.28261350040163e-09 	 2.47487359107936e+00   2.47487373420000e+00 	1.28728636178154e-07	 -3.31647212726557e-06	1.25593019859924e-13		1.00000000000551e+00
2.70000000000000e-01    	1.31325172931627e-08 	 2.47487346061068e+00   2.47487373420001e+00 	1.20443267075789e-07	 -5.50733138266577e-06	8.12880555248894e-14		1.00000000001517e+00
3.00000000000000e-01    	1.58968702591961e-08 	 2.47487325273136e+00   2.47487373420000e+00 	5.06499009857809e-08	 -8.48627095417322e-06	-4.22178446401247e-13		1.00000000003601e+00
3.30000000000000e-01    	1.51779479576040e-08 	 2.47487294344456e+00   2.47487373419997e+00 	-1.18711102224305e-07	 -1.22602776600904e-05	-2.20668336153616e-12		1.00000000007516e+00
3.60000000000000e-01    	7.33715533331521e-09 	 2.47487251021574e+00   2.47487373419984e+00 	-4.31881889139231e-07	 -1.67191923050560e-05	-6.79235701187374e-12		1.00000000013986e+00
