0.00000000000000e+00    	0.00000000000000e+00 	 6.71751442130000e+00  	6.71751442130000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	9.17539802663069e-14 	 6.71751442130078e+00   6.71751442130000e+00 	1.52387349341114e-11	 1.56475283685566e-10	-1.05764393082330e-21		1.00000000000000e+00
6.00000000000000e-02    	2.85996303689453e-12 	 6.71751442134962e+00   6.71751442130000e+00 	2.34981808805148e-10	 4.94011845676234e-09	-5.11765219773428e-19		1.00000000000000e+00
9.00000000000000e-02    	2.07762577228000e-11 	 6.71751442185592e+00   6.71751442130000e+00 	1.11700268873403e-09	 3.66940017371109e-08	-1.78670691399951e-17		1.00000000000000e+00
1.20000000000000e-01    	8.21376722798796e-11 	 6.71751442435218e+00   6.71751442130000e+00 	3.21904977026053e-09	 1.49921460072285e-07	-2.06536068861702e-16		1.00000000000001e+00
1.50000000000000e-01    	2.30078789955161e-10 	 6.71751443260168e+00   6.71751442130000e+00 	6.91989216011597e-09	 4.39580378087391e-07	-1.26383369241547e-15		1.00000000000010e+00
1.80000000000000e-01    	5.12234277434391e-10 	 6.71751445383397e+00   6.71751442130000e+00 	1.20820408886556e-08	 1.04099450532820e-06	-4.97377030018086e-15		1.00000000000054e+00
2.10000000000000e-01    	9.59982407818519e-10 	 6.71751449983359e+00   6.71751442130000e+00 	1.77028139545894e-08	 2.12002516286946e-06	-1.35527402885811e-14		1.00000000000225e+00
2.40000000000000e-01    	1.55769589266799e-09 	 6.71751458758274e+00   6.71751442130000e+00 	2.16060195123939e-08	 3.85319747451914e-06	-2.44838247874049e-14		1.00000000000742e+00
2.70000000000000e-01    	2.20401788323226e-09 	 6.71751473916599e+00   6.71751442130000e+00 	2.02272314032567e-08	 6.39861751350782e-06	-1.58467456197297e-14		1.00000000002047e+00
3.00000000000000e-01    	2.66871598763521e-09 	 6.71751498068773e+00   6.71751442130000e+00 	8.54115487558131e-09	 9.85965816696946e-06	8.23019846257335e-14		1.00000000004861e+00
3.30000000000000e-01    	2.54999222263179e-09 	 6.71751534002839e+00   6.71751442130001e+00 	-1.98298606287630e-08	 1.42444369009178e-05	4.30183887105491e-13		1.00000000010145e+00
3.60000000000000e-01    	1.23810236549425e-09 	 6.71751584336941e+00   6.71751442130003e+00 	-7.23008112336776e-08	 1.94249664421485e-05	1.32414210448782e-12		1.00000000018867e+00
3.90000000000000e-01    	-2.10834804463417e-09 	 6.71751651054332e+00   6.71751442130010e+00 	-1.56794048097454e-07	 2.51004482495966e-05	3.22307517916920e-12		1.00000000031503e+00
4.20000000000000e-01    	-8.56708679936379e-09 	 6.71751734940371e+00   6.71751442130024e+00 	-2.81004508461323e-07	 3.07694330956453e-05	6.72118116089933e-12		1.00000000047342e+00
4.50000000000000e-01    	-1.94320865034930e-08 	 6.71751834955106e+00   6.71751442130052e+00 	-4.51489504565825e-07	 3.57154487318898e-05	1.24305621387813e-11		1.00000000063790e+00
