0.00000000000000e+00    	0.00000000000000e+00 	 1.76776695300000e+00  	1.76776695300000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	9.94554059070885e-13 	 1.76776695300022e+00   1.76776695300000e+00 	1.65178073288240e-10	 4.46047750370447e-11	-3.26797382074764e-21		1.00000000000000e+00
6.00000000000000e-02    	3.10001568631362e-11 	 1.76776695301415e+00   1.76776695300000e+00 	2.54705135362294e-09	 1.40822797534336e-09	-1.58128391587205e-18		1.00000000000000e+00
9.00000000000000e-02    	2.25201194060804e-10 	 1.76776695315847e+00   1.76776695300000e+00 	1.21075825490328e-08	 1.04599757592242e-08	-5.52067778012372e-17		1.00000000000000e+00
1.20000000000000e-01    	8.90318120493631e-10 	 1.76776695387005e+00   1.76776695300000e+00 	3.48923053098592e-08	 4.27365435357859e-08	-6.38167933142807e-16		1.00000000000000e+00
1.50000000000000e-01    	2.49389121699558e-09 	 1.76776695622165e+00   1.76776695300000e+00 	7.50061339247957e-08	 1.25306578211750e-07	-3.90507142004267e-15		1.00000000000001e+00
1.80000000000000e-01    	5.55218923616701e-09 	 1.76776696227412e+00   1.76776695300000e+00 	1.30955709454988e-07	 2.96745389695694e-07	-1.53682617894404e-14		1.00000000000005e+00
2.10000000000000e-01    	1.04050954251185e-08 	 1.76776697538675e+00   1.76776695300000e+00 	1.91862920452053e-07	 6.04333290694020e-07	-4.18760893043098e-14		1.00000000000020e+00
2.40000000000000e-01    	1.68825035805278e-08 	 1.76776700040047e+00   1.76776695300000e+00 	2.34115477492792e-07	 1.09839038266015e-06	-7.56516314178329e-14		1.00000000000063e+00
2.70000000000000e-01    	2.38840114211692e-08 	 1.76776704361071e+00   1.76776695300000e+00 	2.19029992045993e-07	 1.82398622359083e-06	-4.89643474645048e-14		1.00000000000169e+00
3.00000000000000e-01    	2.89104232978694e-08 	 1.76776711245875e+00   1.76776695300000e+00 	9.20579503972026e-08	 2.81058818203121e-06	2.54301084678979e-13		1.00000000000395e+00
3.30000000000000e-01    	2.76001360349149e-08 	 1.76776721489218e+00   1.76776695300002e+00 	-2.16033643414096e-07	 4.06051025952805e-06	1.32920587467572e-12		1.00000000000827e+00
3.60000000000000e-01    	1.33343408701781e-08 	 1.76776735837425e+00   1.76776695300009e+00 	-7.85722219051764e-07	 5.53726865941740e-06	4.09140678621675e-12		1.00000000001564e+00
