0.00000000000000e+00    	0.00000000000000e+00 	 2.82842712470000e+00  	2.82842712470000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	2.41059875008437e-13 	 2.82842712469910e+00   2.82842712470000e+00 	4.00358385218839e-11	 -1.78977099746503e-10	3.17827311649270e-21		1.00000000000000e+00
6.00000000000000e-02    	7.51381381159227e-12 	 2.82842712464324e+00   2.82842712470000e+00 	6.17353970080846e-10	 -5.65052864994797e-09	1.53788018062979e-18		1.00000000000000e+00
9.00000000000000e-02    	5.45842414711255e-11 	 2.82842712406413e+00   2.82842712470000e+00 	2.93463505592559e-09	 -4.19707562887199e-08	5.36914397878118e-17		1.00000000000000e+00
1.20000000000000e-01    	2.15795345172054e-10 	 2.82842712120891e+00   2.82842712470000e+00 	8.45720668111275e-09	 -1.71480807264630e-07	6.20651254936111e-16		1.00000000000001e+00
1.50000000000000e-01    	6.04470771887562e-10 	 2.82842711177309e+00   2.82842712470000e+00 	1.81801012098056e-08	 -5.02793913043627e-07	3.79788368736264e-15		1.00000000000013e+00
1.80000000000000e-01    	1.34575090638949e-09 	 2.82842708748751e+00   2.82842712470000e+00 	3.17417260701229e-08	 -1.19069394595674e-06	1.49464295201705e-14		1.00000000000071e+00
2.10000000000000e-01    	2.52204500548490e-09 	 2.82842703487295e+00   2.82842712470000e+00 	4.65066061703447e-08	 -2.42489376765657e-06	4.07266661280621e-14		1.00000000000294e+00
2.40000000000000e-01    	4.09220856932716e-09 	 2.82842693450510e+00   2.82842712470000e+00 	5.67544442949052e-08	 -4.40730352304024e-06	7.35751291775392e-14		1.00000000000971e+00
2.70000000000000e-01    	5.78973689225258e-09 	 2.82842676112354e+00   2.82842712470000e+00 	5.31148269591471e-08	 -7.31876555672529e-06	4.76202775433378e-14		1.00000000002678e+00
3.00000000000000e-01    	7.00930907758657e-09 	 2.82842648486996e+00   2.82842712470000e+00 	2.23755666384098e-08	 -1.12775181793945e-05	-2.47321680915644e-13		1.00000000006359e+00
3.30000000000000e-01    	6.69452241745411e-09 	 2.82842607385462e+00   2.82842712469998e+00 	-5.22316766116963e-08	 -1.62928462101000e-05	-1.29272502481630e-12		1.00000000013273e+00
3.60000000000000e-01    	3.24225493110656e-09 	 2.82842549813106e+00   2.82842712469991e+00 	-1.90200672493325e-07	 -2.22183573892724e-05	-3.97911783500910e-12		1.00000000024685e+00
3.90000000000000e-01    	-5.55952439141359e-09 	 2.82842473501477e+00   2.82842712469971e+00 	-4.12351737493879e-07	 -2.87099972582819e-05	-9.68551894800983e-12		1.00000000041222e+00
