0.00000000000000e+00    	0.00000000000000e+00 	 2.12132034360000e+00  	2.12132034360000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	8.13988326648726e-13 	 2.12132034359971e+00   2.12132034360000e+00 	1.35189256179358e-10	 -5.77959456069712e-11	3.46564737427844e-21		1.00000000000000e+00
6.00000000000000e-02    	2.53719399032115e-11 	 2.12132034358167e+00   2.12132034360000e+00 	2.08462280298127e-09	 -1.82468956369251e-09	1.67693278903240e-18		1.00000000000000e+00
9.00000000000000e-02    	1.84314911685138e-10 	 2.12132034339466e+00   2.12132034360000e+00 	9.90939690186825e-09	 -1.35533514268225e-08	5.85461314883947e-17		1.00000000000000e+00
1.20000000000000e-01    	7.28676897843363e-10 	 2.12132034247264e+00   2.12132034360000e+00 	2.85574522388337e-08	 -5.53752139829602e-08	6.76769509149458e-16		1.00000000000000e+00
1.50000000000000e-01    	2.04111422486775e-09 	 2.12132033942560e+00   2.12132034360000e+00 	6.13884421832915e-08	 -1.62364058185750e-07	4.14128187245511e-15		1.00000000000002e+00
1.80000000000000e-01    	4.54416514270514e-09 	 2.12132033158321e+00   2.12132034360000e+00 	1.07180153712923e-07	 -3.84503248406609e-07	1.62978593735639e-14		1.00000000000008e+00
2.10000000000000e-01    	8.51600711474214e-09 	 2.12132031459272e+00   2.12132034360000e+00 	1.57029507566341e-07	 -7.83055527582363e-07	4.44090967173068e-14		1.00000000000032e+00
2.40000000000000e-01    	1.38174221017883e-08 	 2.12132028218157e+00   2.12132034360000e+00 	1.91611283702224e-07	 -1.42322240559340e-06	8.02276581835704e-14		1.00000000000103e+00
2.70000000000000e-01    	1.95478020920493e-08 	 2.12132022619257e+00   2.12132034360000e+00 	1.79265539274716e-07	 -2.36340208647379e-06	5.19260888151615e-14		1.00000000000281e+00
3.00000000000000e-01    	2.36617148741484e-08 	 2.12132013698378e+00   2.12132034360000e+00 	7.53477856038072e-08	 -3.64177647186644e-06	-2.69683442695910e-13		1.00000000000663e+00
3.30000000000000e-01    	2.25894668219927e-08 	 2.12132000425724e+00   2.12132034359998e+00 	-1.76804745324829e-07	 -5.26134388296219e-06	-1.40960778875902e-12		1.00000000001386e+00
3.60000000000000e-01    	1.09139853067700e-08 	 2.12131981834254e+00   2.12132034359990e+00 	-6.43057766394857e-07	 -7.17483095446559e-06	-4.33889087181673e-12		1.00000000002595e+00
3.90000000000000e-01    	-1.88388873622724e-08 	 2.12131957191431e+00   2.12132034359969e+00 	-1.39373517267326e-06	 -9.27113460015172e-06	-1.05612305475116e-11		1.00000000004395e+00
4.20000000000000e-01    	-7.62397669607296e-08 	 2.12131926207172e+00   2.12132034359921e+00 	-2.49703930985462e-06	 -1.13650388815298e-05	-2.20236675823996e-11		1.00000000006770e+00
4.50000000000000e-01    	-1.72773443735310e-07 	 2.12131889265596e+00   2.12132034359829e+00 	-4.01091558134019e-06	 -1.31919056647555e-05	-4.07319085449872e-11		1.00000000009506e+00
4.80000000000000e-01    	-3.21394744302095e-07 	 2.12131847663318e+00   2.12132034359668e+00 	-5.97382205345385e-06	 -1.44088449595309e-05	-6.79995153402666e-11		1.00000000012165e+00
5.10000000000000e-01    	-5.35798679722772e-07 	 2.12131803833001e+00   2.12132034359413e+00 	-8.39502855336809e-06	 -1.46035336964283e-05	-1.03381342318495e-10		1.00000000014187e+00
5.40000000000000e-01    	-8.29401839801555e-07 	 2.12131761528035e+00   2.12132034359043e+00 	-1.12452024546469e-05	 -1.33113836400031e-05	-1.43530679854705e-10		1.00000000015182e+00
5.70000000000000e-01    	-1.21405617062487e-06 	 2.12131725942954e+00   2.12132034358554e+00 	-1.44481275829307e-05	 -1.00411833247851e-05	-1.81441723459344e-10		1.00000000015479e+00
