0.00000000000000e+00    	0.00000000000000e+00 	 6.01040764010000e+00  	6.01040764010000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.09325573743160e-13 	 6.01040764010078e+00   6.01040764010000e+00 	-1.81570699561720e-11	 1.56458532435996e-10	1.26005597736662e-21		1.00000000000000e+00
6.00000000000000e-02    	-3.40766782821200e-12 	 6.01040764014962e+00   6.01040764010000e+00 	-2.79982607385650e-10	 4.93958960149039e-09	6.09706920904806e-19		1.00000000000000e+00
9.00000000000000e-02    	-2.47550587977170e-11 	 6.01040764065587e+00   6.01040764010000e+00 	-1.33091582728101e-09	 3.66900736024403e-08	2.12864714214639e-17		1.00000000000000e+00
1.20000000000000e-01    	-9.78673941819731e-11 	 6.01040764315185e+00   6.01040764010000e+00 	-3.83549795033035e-09	 1.49905411563043e-07	2.46062971905577e-16		1.00000000000001e+00
1.50000000000000e-01    	-2.74137659739529e-10 	 6.01040765140047e+00   6.01040764010000e+00 	-8.24489300043768e-09	 4.39533326904312e-07	1.50570636257731e-15		1.00000000000010e+00
1.80000000000000e-01    	-6.10310636745625e-10 	 6.01040767263048e+00   6.01040764010000e+00 	-1.43946570280758e-08	 1.04088309647327e-06	5.92565103435390e-15		1.00000000000054e+00
2.10000000000000e-01    	-1.14372549242368e-09 	 6.01040771862518e+00   6.01040764010000e+00 	-2.10881133422662e-08	 2.11979831809094e-06	1.61464643548263e-14		1.00000000000225e+00
2.40000000000000e-01    	-1.85561620370606e-09 	 6.01040780636495e+00   6.01040764010000e+00 	-2.57274682069333e-08	 3.85278527425714e-06	2.91695369063913e-14		1.00000000000742e+00
2.70000000000000e-01    	-2.62485679372378e-09 	 6.01040795793198e+00   6.01040764010000e+00 	-2.40560405708154e-08	 6.39793318205290e-06	1.88794929942764e-14		1.00000000002047e+00
3.00000000000000e-01    	-3.17638496930044e-09 	 6.01040819942790e+00   6.01040764010000e+00 	-1.00703520790924e-08	 9.85860390972867e-06	-9.80528454695126e-14		1.00000000004860e+00
3.30000000000000e-01    	-3.03015717030826e-09 	 6.01040855873013e+00   6.01040764009999e+00 	2.38496671534514e-08	 1.42429140228530e-05	-5.12511688196676e-13		1.00000000010143e+00
3.60000000000000e-01    	-1.45770853781188e-09 	 6.01040906201735e+00   6.01040764009996e+00 	8.65601212540281e-08	 1.94228897945118e-05	-1.57755251805101e-12		1.00000000018863e+00
3.90000000000000e-01    	2.54594346960019e-09 	 6.01040972911993e+00   6.01040764009989e+00 	1.87510851998217e-07	 2.50977646483637e-05	-3.83989296000795e-12		1.00000000031497e+00
4.20000000000000e-01    	1.02673321435692e-08 	 6.01041056789063e+00   6.01040764009971e+00 	3.35854556698679e-07	 3.07661429627685e-05	-8.00743806878821e-12		1.00000000047333e+00
4.50000000000000e-01    	2.32495824895684e-08 	 6.01041156793103e+00   6.01040764009938e+00 	5.39347069185181e-07	 3.57116298449293e-05	-1.48094158099382e-11		1.00000000063781e+00
