0.00000000000000e+00    	0.00000000000000e+00 	 7.07106781190000e+00  	7.07106781190000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.49693885485126e-13 	 7.07106781190071e+00   7.07106781190000e+00 	2.48615420829663e-11	 1.42664511859238e-10	-1.57321774756874e-21		1.00000000000000e+00
6.00000000000000e-02    	4.66594444452863e-12 	 7.07106781194524e+00   7.07106781190000e+00 	3.83365811321206e-10	 4.50409528879726e-09	-7.61237409615079e-19		1.00000000000000e+00
9.00000000000000e-02    	3.38958410949120e-11 	 7.07106781240686e+00   7.07106781190000e+00 	1.82235607249916e-09	 3.34553273776105e-08	-2.65767990724264e-17		1.00000000000000e+00
1.20000000000000e-01    	1.34005065122497e-10 	 7.07106781468279e+00   7.07106781190000e+00 	5.25177480649382e-09	 1.36689139448856e-07	-3.07217011724375e-16		1.00000000000001e+00
1.50000000000000e-01    	3.75365599705194e-10 	 7.07106782220418e+00   7.07106781190000e+00 	1.12895205614811e-08	 4.00782272300957e-07	-1.87991961947274e-15		1.00000000000008e+00
1.80000000000000e-01    	8.35687495814964e-10 	 7.07106784156247e+00   7.07106781190000e+00 	1.97110560230702e-08	 9.49114569915106e-07	-7.39835337213299e-15		1.00000000000045e+00
2.10000000000000e-01    	1.56614583838047e-09 	 7.07106788350208e+00   7.07106781190000e+00 	2.88798148070433e-08	 1.93290814546755e-06	-2.01593467044698e-14		1.00000000000187e+00
2.40000000000000e-01    	2.54119186440112e-09 	 7.07106796350634e+00   7.07106781190000e+00 	3.52436359041688e-08	 3.51310770351019e-06	-3.64190483736210e-14		1.00000000000617e+00
2.70000000000000e-01    	3.59533398930963e-09 	 7.07106810171060e+00   7.07106781190000e+00 	3.29837444740675e-08	 5.83386459091365e-06	-2.35716240936199e-14		1.00000000001702e+00
3.00000000000000e-01    	4.35268522983232e-09 	 7.07106832191522e+00   7.07106781190000e+00 	1.38957524836022e-08	 8.98942781737077e-06	1.22421987789634e-13		1.00000000004041e+00
3.30000000000000e-01    	4.15725014429207e-09 	 7.07106864953985e+00   7.07106781190001e+00 	-3.24329731705110e-08	 1.29871983959695e-05	6.39886908520806e-13		1.00000000008433e+00
3.60000000000000e-01    	2.01353720649728e-09 	 7.07106910845513e+00   7.07106781190005e+00 	-1.18107475333257e-07	 1.77104854664068e-05	1.96962517387291e-12		1.00000000015684e+00
3.90000000000000e-01    	-3.45205988095735e-09 	 7.07106971674312e+00   7.07106781190014e+00 	-2.56056597021496e-07	 2.28850395352405e-05	4.79423475480454e-12		1.00000000026190e+00
4.20000000000000e-01    	-1.39987028927348e-08 	 7.07107048156426e+00   7.07106781190036e+00 	-4.58828605833102e-07	 2.80536701473672e-05	9.99756639979614e-12		1.00000000039361e+00
4.50000000000000e-01    	-3.17379616590120e-08 	 7.07107139343688e+00   7.07106781190078e+00 	-7.37100663418796e-07	 3.25631419284078e-05	1.84901003971350e-11		1.00000000053045e+00
4.80000000000000e-01    	-5.90526368532756e-08 	 7.07107242035525e+00   7.07106781190151e+00 	-1.09798343274085e-06	 3.55670664412061e-05	3.08681206569728e-11		1.00000000063311e+00
5.10000000000000e-01    	-9.84629911152137e-08 	 7.07107350227155e+00   7.07106781190267e+00 	-1.54323087860998e-06	 3.60476747805489e-05	4.69295595079851e-11		1.00000000065091e+00
5.40000000000000e-01    	-1.52439503836414e-07 	 7.07107454653760e+00   7.07106781190435e+00 	-2.06748945449614e-06	 3.28581999287161e-05	6.51552169522112e-11		1.00000000054197e+00
5.70000000000000e-01    	-2.23165578403560e-07 	 7.07107542493298e+00   7.07106781190657e+00 	-2.65673891849697e-06	 2.47861758852740e-05	8.23649009347564e-11		1.00000000031071e+00
6.00000000000000e-01    	-3.12258377230748e-07 	 7.07107597289172e+00   7.07106781190923e+00 	-3.28708761109581e-06	 1.06363518976009e-05	9.38436043763151e-11		1.00000000006197e+00
