0.00000000000000e+00    	0.00000000000000e+00 	 5.65685424950000e+00  	5.65685424950000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.39866297366197e-13 	 5.65685424950069e+00   5.65685424950000e+00 	-3.98376060911000e-11	 1.36977022118815e-10	2.42039235771244e-21		1.00000000000000e+00
6.00000000000000e-02    	-7.47660997284586e-12 	 5.65685424954344e+00   5.65685424950000e+00 	-6.14297194693663e-10	 4.32453419945688e-09	1.17116223315453e-18		1.00000000000000e+00
9.00000000000000e-02    	-5.43139629869591e-11 	 5.65685424998665e+00   5.65685424950000e+00 	-2.92010319135617e-09	 3.21215912824595e-08	4.08883524076376e-17		1.00000000000000e+00
1.20000000000000e-01    	-2.14726602828651e-10 	 5.65685425217185e+00   5.65685424950000e+00 	-8.41530865892460e-09	 1.31239866922901e-07	4.72652764140318e-16		1.00000000000001e+00
1.50000000000000e-01    	-6.01474990497400e-10 	 5.65685425939339e+00   5.65685424950000e+00 	-1.80898848782793e-08	 3.84804625038934e-07	2.89225264498326e-15		1.00000000000007e+00
1.80000000000000e-01    	-1.33906829127866e-09 	 5.65685427797994e+00   5.65685424950000e+00 	-3.15834397736348e-08	 9.11277050085682e-07	1.13823522354602e-14		1.00000000000042e+00
2.10000000000000e-01    	-2.50946213448114e-09 	 5.65685431824759e+00   5.65685424950000e+00 	-4.62716843314161e-08	 1.85585066222838e-06	3.10151151762316e-14		1.00000000000172e+00
2.40000000000000e-01    	-4.07157791600906e-09 	 5.65685439506239e+00   5.65685424950000e+00 	-5.64580715699272e-08	 3.37305401032159e-06	5.60306293205346e-14		1.00000000000569e+00
2.70000000000000e-01    	-5.75989208172793e-09 	 5.65685452775699e+00   5.65685424950000e+00 	-5.28094874860328e-08	 5.60129179524679e-06	3.62648704835367e-14		1.00000000001569e+00
3.00000000000000e-01    	-6.97138389170591e-09 	 5.65685473918294e+00   5.65685424950000e+00 	-2.21642609650229e-08	 8.63105575896737e-06	-1.88346037655928e-13		1.00000000003725e+00
3.30000000000000e-01    	-6.65365684007404e-09 	 5.65685505374652e+00   5.65685424949998e+00 	5.21827513397723e-08	 1.24694518110994e-05	-9.84464554558776e-13		1.00000000007774e+00
3.60000000000000e-01    	-3.20968889614114e-09 	 5.65685549436672e+00   5.65685424949993e+00 	1.89648600258146e-07	 1.70044408474490e-05	-3.03026246429851e-12		1.00000000014459e+00
3.90000000000000e-01    	5.56390827256602e-09 	 5.65685607840475e+00   5.65685424949978e+00 	4.10960047872042e-07	 2.19727062537307e-05	-7.37591142313005e-12		1.00000000024148e+00
4.20000000000000e-01    	2.24882881913941e-08 	 5.65685681273558e+00   5.65685424949945e+00 	7.36208950432000e-07	 2.69352838849390e-05	-1.53812048378980e-11		1.00000000036303e+00
4.50000000000000e-01    	5.09482744618924e-08 	 5.65685768825553e+00   5.65685424949881e+00 	1.18244931038295e-06	 3.12649814788855e-05	-2.84468985352018e-11		1.00000000048945e+00
4.80000000000000e-01    	9.47609767745491e-08 	 5.65685867423489e+00   5.65685424949768e+00 	1.76097521546621e-06	 3.41491568984299e-05	-4.74903537504083e-11		1.00000000058463e+00
5.10000000000000e-01    	1.57960264328431e-07 	 5.65685971301996e+00   5.65685424949590e+00 	2.47446853909197e-06	 3.46106250851525e-05	-7.22006790262849e-11		1.00000000060201e+00
5.40000000000000e-01    	2.44496531198519e-07 	 5.65686071565677e+00   5.65685424949332e+00 	3.31424463982812e-06	 3.15483534850919e-05	-1.00240614987685e-10		1.00000000050314e+00
5.70000000000000e-01    	3.57858446495701e-07 	 5.65686155903788e+00   5.65685424948990e+00 	4.25784892249545e-06	 2.37982400109643e-05	-1.26717541382348e-10		1.00000000029224e+00
6.00000000000000e-01    	5.00631112527653e-07 	 5.65686208516023e+00   5.65685424948580e+00 	5.26726349016075e-06	 1.02127226951581e-05	-1.44377612972040e-10		1.00000000006602e+00
