0.00000000000000e+00    	0.00000000000000e+00 	 -9.27050983120000e-01  	-2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.06217945646865e-12 	 -9.27050983084083e-01   -2.85316954890000e+00 	-1.66721967621357e-10	 5.91334915903884e-09	-1.53458975372047e-18		1.00000000000000e+00
6.00000000000000e-02    	-2.38542726143289e-11 	 -9.27050982049955e-01   -2.85316954890000e+00 	-1.64311972976168e-09	 8.62237396233504e-08	-4.45719604247375e-16		1.00000000000000e+00
9.00000000000000e-02    	-1.01544309331862e-10 	 -9.27050975730236e-01   -2.85316954890000e+00 	-2.96106084434510e-09	 3.83941375790464e-07	-1.18820845981416e-14		1.00000000000007e+00
1.20000000000000e-01    	-8.78147588008996e-11 	 -9.27050955581928e-01   -2.85316954890000e+00 	7.68305496700233e-09	 1.01976136785611e-06	-1.14265289707382e-13		1.00000000000052e+00
1.50000000000000e-01    	7.64330632401382e-10 	 -9.27050911384158e-01   -2.85316954890001e+00 	5.95771946325858e-08	 1.96189582940052e-06	-6.05972224533563e-13		1.00000000000193e+00
1.80000000000000e-01    	4.40818951251364e-09 	 -9.27050837884211e-01   -2.85316954890005e+00 	2.04423961802146e-07	 2.88850333754483e-06	-2.11429450807502e-12		1.00000000000419e+00
2.10000000000000e-01    	1.47085005778296e-08 	 -9.27050745412150e-01   -2.85316954890015e+00 	5.17869604816231e-07	 3.06438269135153e-06	-5.18794716750686e-12		1.00000000000483e+00
2.40000000000000e-01    	3.81300165398727e-08 	 -9.27050673705397e-01   -2.85316954890036e+00 	1.09675637733802e-06	 1.25384260281487e-06	-8.62824590930691e-12		1.00000000000139e+00
2.70000000000000e-01    	8.42731541992734e-08 	 -9.27050707550159e-01   -2.85316954890062e+00 	2.05163765460174e-06	 -4.31022116767929e-06	-6.15645576213337e-12		1.00000000001139e+00
3.00000000000000e-01    	1.66113750378204e-07 	 -9.27050992299810e-01   -2.85316954890053e+00 	3.49458447026985e-06	 -1.58849454919175e-05	1.75292809226263e-11		1.00000000013227e+00
3.30000000000000e-01    	2.99812601619392e-07 	 -9.27051746929706e-01   -2.85316954889910e+00 	5.52283261855541e-06	 -3.60934858818014e-05	8.75737786277816e-11		1.00000000066662e+00
3.60000000000000e-01    	5.03984585652739e-07 	 -9.27053272083320e-01   -2.85316954889454e+00 	8.19932203211706e-06	 -6.77152613636478e-05	2.29678678131123e-10		1.00000000232629e+00
3.90000000000000e-01    	7.98355480002576e-07 	 -9.27055950592397e-01   -2.85316954888460e+00 	1.15316165005150e-05	 -1.13395535377741e-04	4.41454185511176e-10		1.00000000649576e+00
4.20000000000000e-01    	1.20178449545003e-06 	 -9.27060238234344e-01   -2.85316954886817e+00 	1.54510222760556e-05	 -1.75287965043383e-04	6.36005809015588e-10		1.00000001548230e+00
4.50000000000000e-01    	1.72968844467465e-06 	 -9.27066643024723e-01   -2.85316954884910e+00 	1.97939244647579e-05	 -2.54652027725848e-04	5.55361529118989e-10		1.00000003261973e+00
4.80000000000000e-01    	2.39096533565004e-06 	 -9.27075692113148e-01   -2.85316954884283e+00 	2.42874248041539e-05	 -3.51434566436649e-04	-3.36625343991362e-10		1.00000006204806e+00
