0.00000000000000e+00    	0.00000000000000e+00 	 -3.00000000000000e+00  	3.67394039740000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	5.65540331752749e-12 	 -3.00000000000497e+00   3.67393968231699e-16 	9.39263798993701e-10	 -9.93849584109337e-10	-2.62002167339469e-20		1.00000000000000e+00
6.00000000000000e-02    	1.76278393987184e-10 	 -3.00000000031517e+00   3.67250814903430e-16 	1.44834792811057e-08	 -3.13770615495528e-08	-2.61151944842914e-17		1.00000000000000e+00
9.00000000000000e-02    	1.28057774070840e-09 	 -3.00000000353094e+00   3.55460003813924e-16 	6.88482315783510e-08	 -2.33061190093037e-07	-1.44081692795174e-15		1.00000000000003e+00
1.20000000000000e-01    	5.06268398437963e-09 	 -3.00000001938582e+00   9.91942715573292e-17 	1.98411032131160e-07	 -9.52222908091646e-07	-2.40517227317547e-14		1.00000000000047e+00
1.50000000000000e-01    	1.41812443763907e-08 	 -3.00000007178236e+00   -2.55172461955401e-15 	4.26516527127913e-07	 -2.79198451934766e-06	-2.06773568333635e-13		1.00000000000399e+00
1.80000000000000e-01    	3.15721778714072e-08 	 -3.00000020663870e+00   -1.95973218079550e-14 	7.44684306230009e-07	 -6.61184957261913e-06	-1.15961823502584e-12		1.00000000002214e+00
2.10000000000000e-01    	5.91690666518486e-08 	 -3.00000049880401e+00   -9.81844824130111e-14 	1.09109341447404e-06	 -1.34652771116031e-05	-4.80949858467554e-12		1.00000000009125e+00
2.40000000000000e-01    	9.60072878551226e-08 	 -3.00000105613994e+00   -3.80871428591778e-13 	1.33156409010268e-06	 -2.44734529668228e-05	-1.58876540702422e-11		1.00000000030036e+00
2.70000000000000e-01    	1.35836090344477e-07 	 -3.00000201891541e+00   -1.21780700810462e-12 	1.24630417527917e-06	 -4.06405723956461e-05	-4.38115762733875e-11		1.00000000082660e+00
3.00000000000000e-01    	1.64457595857661e-07 	 -3.00000355293091e+00   -3.33057824775900e-12 	5.25418381731735e-07	 -6.26231978132201e-05	-1.04025427540286e-10		1.00000000196097e+00
3.30000000000000e-01    	1.57093756488220e-07 	 -3.00000583526716e+00   -7.98791392092534e-12 	-1.22439611645817e-06	 -9.04728926293960e-05	-2.17122820334962e-10		1.00000000409342e+00
3.60000000000000e-01    	7.61429781754889e-08 	 -3.00000903221443e+00   -1.70967328337450e-11 	-4.46038599559835e-06	 -1.23376775504081e-04	-4.03770375505376e-10		1.00000000762086e+00
3.90000000000000e-01    	-1.30279704036200e-07 	 -3.00001326973900e+00   -3.30602219490484e-11 	-9.67097461944745e-06	 -1.59424372201117e-04	-6.74179721467435e-10		1.00000001275483e+00
4.20000000000000e-01    	-5.28626331189223e-07 	 -3.00001859772421e+00   -5.82463526963616e-11 	-1.73303286729337e-05	 -1.95430751544651e-04	-1.01309511735370e-09		1.00000001924676e+00
4.50000000000000e-01    	-1.19866837553818e-06 	 -3.00002495011786e+00   -9.39916096781112e-11 	-2.78421105129331e-05	 -2.26845139818435e-04	-1.36496408337494e-09		1.00000002611695e+00
4.80000000000000e-01    	-2.23043591071942e-06 	 -3.00003210394983e+00   -1.39271069504448e-10 	-4.14754448899864e-05	 -2.47770894967882e-04	-1.62839921478106e-09		1.00000003155531e+00
5.10000000000000e-01    	-3.71916901986965e-06 	 -3.00003964087969e+00   -1.89498264922080e-10 	-5.82971992584412e-05	 -2.51116940939648e-04	-1.67267654703049e-09		1.00000003322914e+00
5.40000000000000e-01    	-5.75824394716279e-06 	 -3.00004691542177e+00   -2.36321455907664e-10 	-7.81055866203570e-05	 -2.28892741052058e-04	-1.38972752405838e-09		1.00000002924618e+00
5.70000000000000e-01    	-8.43019788460584e-06 	 -3.00005303421366e+00   -2.69636239294666e-10 	-1.00370803265332e-04	 -1.72649021962247e-04	-7.90726821635052e-10		1.00000001994099e+00
6.00000000000000e-01    	-1.17961551142261e-05 	 -3.00005685059534e+00   -2.83162553186819e-10 	-1.24188864994771e-04	 -7.40552900959506e-05	-1.45609803121493e-10		1.00000001045353e+00
6.30000000000000e-01    	-1.58841451101515e-05 	 -3.00005697832101e+00   -2.84644300111220e-10 	-1.48254946767937e-04	 7.44066237752159e-05	-1.46990829978383e-10		1.00000001375794e+00
6.60000000000000e-01    	-2.06769897448143e-05 	 -3.00005182742626e+00   -3.10872527177834e-10 	-1.70862284535931e-04	 2.78665444219507e-04	-2.05963699514717e-09		1.00000005342417e+00
6.90000000000000e-01    	-2.61006089037122e-05 	 -3.00003966413510e+00   -4.46275413528905e-10 	-1.89931967341030e-04	 5.42242973409800e-04	-7.79797635115289e-09		1.00000016505078e+00
7.20000000000000e-01    	-3.20137355073371e-05 	 -3.00001869525381e+00   -8.41910325489030e-10 	-2.03077629770021e-04	 8.65448507411905e-04	-1.98640217259712e-08		1.00000039512074e+00
7.50000000000000e-01    	-3.82001232307746e-05 	 -2.99998717582595e+00   -1.72970376083158e-09 	-2.07707068740346e-04	 1.24464392693792e-03	-4.10839143547081e-08		1.00000079614005e+00
7.80000000000000e-01    	-4.43643525300709e-05 	 -2.99994353700009e+00   -3.42528375491655e-09 	-2.01160134327769e-04	 1.67164158310825e-03	-7.41086891754504e-08		1.00000141742449e+00
8.10000000000000e-01    	-5.01322731846348e-05 	 -2.99988652919358e+00   -6.31242056851566e-09 	-1.80878964767045e-04	 2.13329669978467e-03	-1.20695439435169e-07		1.00000229183339e+00
8.40000000000000e-01    	-5.50569491712743e-05 	 -2.99981537384015e+00   -1.08035806663061e-08 	-1.44602970441374e-04	 2.61135150748211e-03	-1.80854345978053e-07		1.00000342002753e+00
8.70000000000000e-01    	-5.86306878743674e-05 	 -2.99972991541305e+00   -1.72748122369343e-08 	-9.05772892718192e-05	 3.08257956668850e-03	-2.52023506245302e-07		1.00000475523924e+00
9.00000000000000e-01    	-6.03033471235959e-05 	 -2.99963076414556e+00   -2.59790775076325e-08 	-1.77602335625008e-05	 3.51926584934197e-03	-3.28499194927079e-07		1.00000619275465e+00
9.30000000000000e-01    	-5.95066432667894e-05 	 -2.99951941904611e+00   -3.69495825387603e-08 	7.39869080027145e-05	 3.89004153011149e-03	-4.01382341908264e-07		1.00000756892002e+00
9.60000000000000e-01    	-5.56836712621790e-05 	 -2.99939836052833e+00   -4.99123274348441e-08 	1.83744921417544e-04	 4.16107278713468e-03	-4.59281518213422e-07		1.00000867410695e+00
9.90000000000000e-01    	-4.83223476913597e-05 	 -2.99927110232308e+00   -6.42331553616235e-08 	3.09432376172664e-04	 4.29758118662214e-03	-4.89923865457241e-07		1.00000928243326e+00
1.02000000000000e+00    	-3.69910616052800e-05 	 -2.99914219335305e+00   -7.89268930768321e-08 	4.47764295375138e-04	 4.26565060903366e-03	-4.82665723483617e-07		1.00000919809181e+00
1.05000000000000e+00    	-2.13745263848455e-05 	 -2.99901716193615e+00   -9.27527941074519e-08 	5.94280731417145e-04	 4.03425349440348e-03	-4.31678501855498e-07		1.00000831415095e+00
1.08000000000000e+00    	-1.30771509791791e-06 	 -2.99890239700524e+00   -1.04410169150349e-07 	7.43445610957454e-04	 3.57740882322879e-03	-3.39345340570708e-07		1.00000667526041e+00
1.11000000000000e+00    	2.31941458401454e-05 	 -2.99880496391567e+00   -1.12830801214316e-07 	8.88809400617378e-04	 2.87636704619256e-03	-2.19189146158761e-07		1.00000453172452e+00
1.14000000000000e+00    	5.19112658930235e-05 	 -2.99873235574638e+00   -1.17542103873559e-07 	1.02322330775031e-03	 1.92170433682487e-03	-9.75207383372303e-08		1.00000236996394e+00
1.17000000000000e+00    	8.44019759225960e-05 	 -2.99869218464686e+00   -1.19050344917065e-07 	1.13908907973237e-03	 7.15201068107845e-04	-1.30034824662233e-08		1.00000090451784e+00
1.20000000000000e+00    	1.19993232248997e-04 	 -2.99869182157347e+00   -1.19171480650517e-07 	1.22862795106860e-03	 -7.28621941962863e-04	-1.35191436672332e-08		1.00000102020777e+00
1.23000000000000e+00    	1.57779307970529e-04 	 -2.99873799651038e+00   -1.21223927457763e-07 	1.28415533510505e-03	 -2.38143063688439e-03	-1.50101282391808e-07		1.00000366012671e+00
1.26000000000000e+00    	1.96628727038788e-04 	 -2.99883637478053e+00   -1.29998449028409e-07 	1.29835415660694e-03	 -4.20057759936119e-03	-4.68250462777341e-07		1.00000966524124e+00
1.29000000000000e+00    	2.35199404727369e-04 	 -2.99899112811144e+00   -1.51439313163114e-07 	1.26454813542285e-03	 -6.12926518304971e-03	-9.97589081281816e-07		1.00001958329558e+00
1.32000000000000e+00    	2.71962123512083e-04 	 -2.99920452151770e+00   -1.92009274195882e-07 	1.17698496372259e-03	 -8.09743767580870e-03	-1.74144205361222e-06		1.00003347633644e+00
1.35000000000000e+00    	3.05232867886697e-04 	 -2.99947653860264e+00   -2.57766291210742e-07 	1.03114576824900e-03	 -1.00234381118512e-02	-2.66840614847162e-06		1.00005076500161e+00
1.38000000000000e+00    	3.33215064346023e-04 	 -2.99980456840236e+00   -3.53245481659180e-07 	8.24099030931196e-04	 -1.18164309932470e-02	-3.70815547058963e-06		1.00007015113660e+00
1.41000000000000e+00    	3.54053255207005e-04 	 -3.00018317628749e+00   -4.80305017149038e-07 	5.54912228347406e-04	 -1.33795550782927e-02	-4.75350932492519e-06		1.00008965620302e+00
1.44000000000000e+00    	3.65899962438855e-04 	 -3.00060397966178e+00   -6.37146234589548e-07 	2.25121831027654e-04	 -1.46137321793511e-02	-5.67010310567852e-06		1.00010680023695e+00
1.47000000000000e+00    	3.66997245697335e-04 	 -3.00105564628521e+00   -8.17742364212909e-07 	-1.60757553304823e-04	 -1.54220202424322e-02	-6.31387511009800e-06		1.00011892522400e+00
1.50000000000000e+00    	3.55773539790042e-04 	 -3.00152402909914e+00   -1.01189529193768e-06 	-5.94728997550754e-04	 -1.57143633620901e-02	-6.55512803799732e-06		1.00012363983731e+00
1.53000000000000e+00    	3.30954670596722e-04 	 -3.00199244657604e+00   -1.20607889949097e-06 	-1.06488416343836e-03	 -1.54125590562846e-02	-6.30634965450853e-06		1.00011933337713e+00
1.56000000000000e+00    	2.91685526928723e-04 	 -3.00244211199152e+00   -1.38512124295720e-06 	-1.55514138355756e-03	 -1.44552350580427e-02	-5.54955827134279e-06		1.00010568057386e+00
1.59000000000000e+00    	2.37655903597530e-04 	 -3.00285270873514e+00   -1.53463533885267e-06 	-2.04525507677895e-03	 -1.28026049436630e-02	-4.35798252407234e-06		1.00008404135886e+00
1.62000000000000e+00    	1.69220894001695e-04 	 -3.00320310191644e+00   -1.64394772680703e-06 	-2.51119740631288e-03	 -1.04407551889946e-02	-2.90667989168182e-06		1.00005765608278e+00
1.65000000000000e+00    	8.75034159683985e-05 	 -3.00347216916124e+00   -1.70912094731881e-06 	-2.92599053491378e-03	 -7.38520737232320e-03	-1.46745764513127e-06		1.00003155085762e+00
1.68000000000000e+00    	-5.53538256470908e-06 	 -3.00363972576122e+00   -1.73555095373724e-06 	-3.26102458585686e-03	 -3.68350068273565e-03	-3.85265350449334e-07		1.00001210115617e+00
