0.00000000000000e+00    	0.00000000000000e+00 	 -5.51091059620000e-16  	-3.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.08925488046020e-12 	 3.93809769658928e-11   -3.00000000000000e+00 	-3.46988766665327e-10	 6.54058456570454e-09	-5.19431062642526e-19		1.00000000000000e+00
6.00000000000000e-02    	-6.51218467088414e-11 	 1.22751799266215e-09   -3.00000000000000e+00 	-5.35057351370947e-09	 1.00856030779620e-07	-2.54101243600119e-16		1.00000000000001e+00
9.00000000000000e-02    	-4.73077874274254e-10 	 8.91732994596795e-09   -3.00000000000000e+00 	-2.54342260082309e-08	 4.79426036894870e-07	-9.05118112561236e-15		1.00000000000012e+00
1.20000000000000e-01    	-1.87027325812594e-09 	 3.52540800882299e-08   -3.00000000000000e+00 	-7.32971455486556e-08	 1.38163667034584e-06	-1.08075668951231e-13		1.00000000000096e+00
1.50000000000000e-01    	-5.23882126966758e-09 	 9.87510426341853e-08   -3.00000000000001e+00 	-1.57560616914019e-07	 2.97003090310170e-06	-6.96047262881172e-13		1.00000000000442e+00
1.80000000000000e-01    	-1.16631224553536e-08 	 2.19850993881537e-07   -3.00000000000006e+00 	-2.75084562237828e-07	 5.18547529683023e-06	-2.97645227004022e-12		1.00000000001348e+00
2.10000000000000e-01    	-2.18569739198848e-08 	 4.12012295214909e-07   -3.00000000000023e+00 	-4.03016476531349e-07	 7.59722447213531e-06	-9.38500437343553e-12		1.00000000002894e+00
2.40000000000000e-01    	-3.54629214232498e-08 	 6.68499009177387e-07   -3.00000000000069e+00 	-4.91761511692183e-07	 9.27029028017485e-06	-2.29956957638347e-11		1.00000000004309e+00
2.70000000000000e-01    	-5.01696284617964e-08 	 9.45737731915717e-07   -3.00000000000169e+00 	-4.60075132100542e-07	 8.67290287592840e-06	-4.44132963749911e-11		1.00000000003772e+00
3.00000000000000e-01    	-6.07277668184285e-08 	 1.14476613904982e-06   -3.00000000000336e+00 	-1.93372426972658e-07	 3.64506890603790e-06	-6.50002766629792e-11		1.00000000000666e+00
3.30000000000000e-01    	-5.79747115991750e-08 	 1.09287498201856e-06   -3.00000000000532e+00 	4.53872350621156e-07	 -8.55467048814768e-06	-5.72637751051936e-11		1.00000000003669e+00
3.60000000000000e-01    	-2.80000231257911e-08 	 5.27975456041507e-07   -3.00000000000598e+00 	1.65107624484247e-06	 -3.11130004076676e-05	3.28701495542951e-11		1.00000000048537e+00
3.90000000000000e-01    	4.84050487897957e-08 	 -9.11545140383142e-07   -3.00000000000175e+00 	3.57966532783819e-06	 -6.74322175386017e-05	2.82036572008130e-10		1.00000000227996e+00
4.20000000000000e-01    	1.95871380494983e-07 	 -3.68872473060562e-06   -2.99999999998675e+00 	6.41658299386374e-06	 -1.20811814646395e-04	7.59369625964993e-10		1.00000000731833e+00
4.50000000000000e-01    	4.44019248690687e-07 	 -8.35920126342735e-06   -2.99999999995394e+00 	1.03138161792127e-05	 -1.94054799937624e-04	1.45527491381354e-09		1.00000001888182e+00
4.80000000000000e-01    	8.26363815182127e-07 	 -1.55497167606226e-05   -2.99999999989922e+00 	1.53749482719997e-05	 -2.89021082887671e-04	2.15979711833402e-09		1.00000004188479e+00
5.10000000000000e-01    	1.37848918600813e-06 	 -2.59227984753852e-05   -2.99999999982985e+00 	2.16300992750575e-05	 -4.06158203057072e-04	2.29593181011356e-09		1.00000008271617e+00
5.40000000000000e-01    	2.13546718244415e-06 	 -4.01274743052011e-05   -2.99999999977819e+00 	2.90109408539629e-05	 -5.44046103312282e-04	7.35973635992703e-10		1.00000014841389e+00
5.70000000000000e-01    	3.12855228803732e-06 	 -5.87370511455538e-05   -2.99999999982064e+00 	3.73277846877479e-05	 -6.98996946734733e-04	-4.34428254848513e-09		1.00000024499502e+00
6.00000000000000e-01    	4.38124865272336e-06 	 -8.21762470365317e-05   -3.00000000009937e+00 	4.62510359193386e-05	 -8.64752646190562e-04	-1.54959491630397e-08		1.00000037496808e+00
6.30000000000000e-01    	5.90491771779503e-06 	 -1.10641236132276e-04   -3.00000000084214e+00 	5.52995542842330e-05	 -1.03232146098364e-03	-3.58264752243540e-08		1.00000053437268e+00
6.60000000000000e-01    	7.69417388893268e-06 	 -1.44017346985346e-04   -3.00000000237318e+00 	6.38386137564689e-05	 -1.18999053730866e-03	-6.85599615045560e-08		1.00000071007617e+00
6.90000000000000e-01    	9.72239629272320e-06 	 -1.81800154225614e-04   -3.00000000510642e+00 	7.10901013802156e-05	 -1.32354364892479e-03	-1.16310544504092e-07		1.00000087841042e+00
7.20000000000000e-01    	1.19377592889690e-05 	 -2.23026430043060e-04   -3.00000000951339e+00 	7.61572278517646e-05	 -1.41670286218024e-03	-1.80134230002410e-07		1.00000100642297e+00
7.50000000000000e-01    	1.42602417486579e-05 	 -2.66221793691313e-04   -3.00000001606132e+00 	7.80652205348485e-05	 -1.45179984314129e-03	-2.58530222555671e-07		1.00000105690796e+00
7.80000000000000e-01    	1.65801008812431e-05 	 -3.09371849415213e-04   -3.00000002512383e+00 	7.58181607400266e-05	 -1.41066767276062e-03	-3.46669101604108e-07		1.00000099786540e+00
8.10000000000000e-01    	1.87582753318508e-05 	 -3.49923092139585e-04   -3.00000003687635e+00 	6.84703237846596e-05	 -1.27572812832182e-03	-4.36200950387623e-07		1.00000081608498e+00
8.40000000000000e-01    	2.06291012242208e-05 	 -3.84818867924804e-04   -3.00000005119893e+00 	5.52082165376583e-05	 -1.03123333516943e-03	-5.16006721351460e-07		1.00000053324506e+00
8.70000000000000e-01    	2.20055767162945e-05 	 -4.10574212903124e-04   -3.00000006761953e+00 	3.54372539649150e-05	 -6.64605471915050e-04	-5.74170361270242e-07		1.00000022147826e+00
9.00000000000000e-01    	2.26871984029826e-05 	 -4.23391499902175e-04   -3.00000008533607e+00 	8.86506652979349e-06	 -1.67804822180188e-04	-6.01251911491138e-07		1.00000001411870e+00
9.30000000000000e-01    	2.24701324643107e-05 	 -4.19316565010936e-04   -3.00000010335382e+00 	-2.44277534684851e-05	 4.61354132166269e-04	-5.94641480759640e-07		1.00000010672235e+00
9.60000000000000e-01    	2.11592045776023e-05 	 -3.94432462996298e-04   -3.00000012076290e+00 	-6.39386316707415e-05	 1.21802581235808e-03	-5.63409353363186e-07		1.00000074383740e+00
9.90000000000000e-01    	1.85809367737681e-05 	 -3.45085331162845e-04   -3.00000013715726e+00 	-1.08723328073870e-04	 2.08938559630227e-03	-5.32707449684604e-07		1.00000218867421e+00
1.02000000000000e+00    	1.45966743241525e-05 	 -2.68134166814809e-04   -3.00000015316398e+00 	-1.57410041503278e-04	 3.05399812723056e-03	-5.46513375368081e-07		1.00000467583046e+00
1.05000000000000e+00    	9.11477673761653e-06 	 -1.61213800022600e-04   -3.00000017101409e+00 	-2.08247240757472e-04	 4.08158139932113e-03	-6.67438797014375e-07		1.00000835130217e+00
1.08000000000000e+00    	2.10092648842614e-06 	 -2.29981355029687e-05   -3.00000019504954e+00 	-2.59179908138032e-04	 5.13323294266947e-03	-9.72532230559566e-07		1.00001320854057e+00
1.11000000000000e+00    	-6.41415376005641e-06 	 1.46550990541293e-04   -3.00000023203657e+00 	-3.07943823542730e-04	 6.16216601480852e-03	-1.54453607901512e-06		1.00001903337975e+00
1.14000000000000e+00    	-1.63299123259844e-05 	 3.45965087378095e-04   -3.00000029115099e+00 	-3.52163785281864e-04	 7.11498060174167e-03	-2.45889038169638e-06		1.00002537316527e+00
1.17000000000000e+00    	-2.74739942976217e-05 	 5.72096500101391e-04   -3.00000038352506e+00 	-3.89440375780883e-04	 7.93346709808269e-03	-3.76781683446759e-06		1.00003154529155e+00
1.20000000000000e+00    	-3.96025264523742e-05 	 8.20007664722722e-04   -3.00000052130215e+00 	-4.17411885741420e-04	 8.55691094694617e-03	-5.48389611533006e-06		1.00003669682053e+00
1.23000000000000e+00    	-5.24017786538722e-05 	 1.08293624140016e-03   -3.00000071623174e+00 	-4.33783627835324e-04	 8.92483570785702e-03	-7.56644129578822e-06		1.00003991966216e+00
1.26000000000000e+00    	-6.54902110177846e-05 	 1.35234789113317e-03   -3.00000097794448e+00 	-4.36325682014743e-04	 8.98009158840179e-03	-9.91441943441189e-06		1.00004041544496e+00
1.29000000000000e+00    	-7.84201067191926e-05 	 1.61808525220434e-03   -3.00000131215826e+00 	-4.22850871295769e-04	 8.67216809094946e-03	-1.23694584035952e-05		1.00003769201729e+00
1.32000000000000e+00    	-9.06785096266391e-05 	 1.86861769559856e-03   -3.00000171915899e+00 	-3.91195461865844e-04	 7.96058472080227e-03	-1.47314550458288e-05		1.00003176157560e+00
1.35000000000000e+00    	-1.01687995075882e-04 	 2.09139182174541e-03   -3.00000219294954e+00 	-3.39233198469055e-04	 6.81819419580681e-03	-1.67874660144628e-05		1.00002330129506e+00
1.38000000000000e+00    	-1.10808783720627e-04 	 2.27327756027467e-03   -3.00000272144517e+00 	-2.64956220159198e-04	 5.23421966194440e-03	-1.83520751942980e-05		1.00001373370273e+00
1.41000000000000e+00    	-1.17344671910898e-04 	 2.40109933214699e-03   -3.00000328799760e+00 	-1.66651996328829e-04	 3.21684227806112e-03	-1.93146299808951e-05		1.00000518809663e+00
1.44000000000000e+00    	-1.20555955595826e-04 	 2.46223624325119e-03   -3.00000387435188e+00 	-4.31925432433949e-05	 7.95159261733885e-04	-1.96861130772254e-05		1.00000031726564e+00
1.47000000000000e+00    	-1.19682713826771e-04 	 2.44526995667288e-03   -3.00000446489202e+00 	1.05568787958368e-04	 -1.97965402390379e-03	-1.96365453069424e-05		1.00000196527828e+00
1.50000000000000e+00    	-1.13981276835617e-04 	 2.34065404575220e-03   -3.00000505174606e+00 	2.78324509778190e-04	 -5.03412053668799e-03	-1.95132678176286e-05		1.00001271002667e+00
1.53000000000000e+00    	-1.02775312229973e-04 	 2.14137462004278e-03   -3.00000564004444e+00 	4.71824438544992e-04	 -8.27328495367294e-03	-1.98316696753735e-05		1.00003433453833e+00
1.56000000000000e+00    	-8.55207476435192e-05 	 1.84356922566035e-03   -3.00000625241450e+00 	6.80456718187873e-04	 -1.15826485224371e-02	-2.12330978485057e-05		1.00006730834429e+00
1.59000000000000e+00    	-6.18809148624938e-05 	 1.44706981076366e-03   -3.00000693170727e+00 	8.95999163065772e-04	 -1.48312281763326e-02	-2.44096474088007e-05		1.00011037827809e+00
1.62000000000000e+00    	-3.18052348060906e-05 	 9.55836182837628e-04   -3.00000774103485e+00 	1.10764178350969e-03	 -1.78756960609661e-02	-3.00017171975837e-05		1.00016037128057e+00
1.65000000000000e+00    	4.39800765593876e-06 	 3.78248968087740e-04   -3.00000876047369e+00 	1.30236243956961e-03	 -2.05654978108697e-02	-3.84806965928383e-05		1.00021229612963e+00
1.68000000000000e+00    	4.60061330806909e-05 	 -2.72764497950468e-04   -3.00001008024851e+00 	1.46569876813526e-03	 -2.27487931546698e-02	-5.00347348815216e-05		1.00025979543634e+00
1.71000000000000e+00    	9.18555590176371e-05 	 -9.79791989372427e-04   -3.00001179080890e+00 	1.58290368714531e-03	 -2.42790145260028e-02	-6.44789872864588e-05		1.00029594635187e+00
1.74000000000000e+00    	1.40354698121524e-04 	 -1.72119958682316e-03   -3.00001397086156e+00 	1.64040549714624e-03	 -2.50218009494626e-02	-8.12119561944248e-05		1.00031434461790e+00
1.77000000000000e+00    	1.89543267343102e-04 	 -2.47160239896315e-03   -3.00001667501980e+00 	1.62742658338803e-03	 -2.48620364636156e-02	-9.92358828150296e-05		1.00031034145517e+00
1.80000000000000e+00    	2.37199809504830e-04 	 -3.20254125747471e-03   -3.00001992316093e+00 	1.53755850644861e-03	 -2.37107038836220e-02	-1.17251507985064e-04		1.00028224782445e+00
1.83000000000000e+00    	2.80992692608434e-04 	 -3.88335610150927e-03   -3.00002369373200e+00 	1.37005753091516e-03	 -2.15112537865991e-02	-1.33826505790241e-04		1.00023228752457e+00
1.86000000000000e+00    	3.18662774184383e-04 	 -4.48223887358636e-03   -3.00002792303503e+00 	1.13062335986089e-03	 -1.82451832190516e-02	-1.47623775277728e-04		1.00016707944856e+00
1.89000000000000e+00    	3.48219322118000e-04 	 -4.96744038714759e-03   -3.00003251191605e+00 	8.31461519293535e-04	 -1.39365181644446e-02	-1.57662418260312e-04		1.00009746661225e+00
