0.00000000000000e+00    	0.00000000000000e+00 	 -1.76335575690000e+00  	-2.42705098310000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.05168616488223e-12 	 -1.76335575687106e+00   -2.42705098310000e+00 	1.90341422243579e-10	 4.70727393563499e-09	-1.65920909171395e-18		1.00000000000000e+00
6.00000000000000e-02    	4.77538343468841e-11 	 -1.76335575609217e+00   -2.42705098310000e+00 	4.43617973728047e-09	 6.31512680642291e-08	-3.94516507475565e-16		1.00000000000000e+00
9.00000000000000e-02    	4.62994480979620e-10 	 -1.76335575176116e+00   -2.42705098310000e+00 	2.89344660486990e-08	 2.50873859768567e-07	-8.66766214839843e-15		1.00000000000003e+00
1.20000000000000e-01    	2.33788215983061e-09 	 -1.76335573977355e+00   -2.42705098310000e+00 	1.09623212994619e-07	 5.58064759248201e-07	-6.71667186264611e-14		1.00000000000016e+00
1.50000000000000e-01    	8.18338472945515e-09 	 -1.76335571920136e+00   -2.42705098310000e+00 	3.05324528355939e-07	 7.61717075114062e-07	-2.67655369980667e-13		1.00000000000034e+00
1.80000000000000e-01    	2.25980120853288e-08 	 -1.76335570049607e+00   -2.42705098310002e+00 	6.95534936911223e-07	 3.08786368722750e-07	-5.68467908495682e-13		1.00000000000029e+00
2.10000000000000e-01    	5.27817941837889e-08 	 -1.76335571676495e+00   -2.42705098310003e+00 	1.37235768759469e-06	 -1.76841548013271e-06	-1.21080547261144e-13		1.00000000000251e+00
2.40000000000000e-01    	1.08721498041909e-07 	 -1.76335583685695e+00   -2.42705098309999e+00 	2.42673747993501e-06	 -6.88532065574212e-06	3.93463403250354e-12		1.00000000002665e+00
2.70000000000000e-01    	2.02887209953402e-07 	 -1.76335617847132e+00   -2.42705098309970e+00 	3.92984844271795e-06	 -1.68713864383727e-05	1.73252464376615e-11		1.00000000015004e+00
3.00000000000000e-01    	3.49315907122898e-07 	 -1.76335691912387e+00   -2.42705098309879e+00 	5.91113961882548e-06	 -3.38599483306884e-05	4.66629441928002e-11		1.00000000059072e+00
3.30000000000000e-01    	5.62011403563169e-07 	 -1.76335830262101e+00   -2.42705098309675e+00 	8.33509618114808e-06	 -6.00991002817957e-05	9.03761367530174e-11		1.00000000184069e+00
3.60000000000000e-01    	8.52658227551169e-07 	 -1.76336063873243e+00   -2.42705098309351e+00 	1.10791730183111e-05	 -9.76889730762946e-05	1.17458708514922e-10		1.00000000483294e+00
3.90000000000000e-01    	1.22772423154421e-06 	 -1.76336429403745e+00   -2.42705098309081e+00 	1.39155582187008e-05	 -1.48258959021197e-04	3.04214481137199e-11		1.00000001108718e+00
4.20000000000000e-01    	1.68510674606252e-06 	 -1.76336967244502e+00   -2.42705098309492e+00 	1.64994059115063e-05	 -2.12606230026969e-04	-3.86265229246602e-10		1.00000002273682e+00
4.50000000000000e-01    	2.21055326937158e-06 	 -1.76337718463287e+00   -2.42705098312110e+00 	1.83659428809912e-05	 -2.90323672677471e-04	-1.52251260268063e-09		1.00000004231257e+00
4.80000000000000e-01    	2.77415382852750e-06 	 -1.76338720657706e+00   -2.42705098319945e+00 	1.89384246277865e-05	 -3.79450512501317e-04	-3.98359640857344e-09		1.00000007217068e+00
5.10000000000000e-01    	3.32725297880672e-06 	 -1.76340002839213e+00   -2.42705098338149e+00 	1.75483312811541e-05	 -4.76181897137344e-04	-8.58665575907007e-09		1.00000011352856e+00
5.40000000000000e-01    	3.80016083863835e-06 	 -1.76341579580377e+00   -2.42705098374557e+00 	1.34684919020839e-05	 -5.74674152602930e-04	-1.62808714069070e-08		1.00000016521588e+00
5.70000000000000e-01    	4.10105158676667e-06 	 -1.76343444764901e+00   -2.42705098439838e+00 	5.95903820150834e-06	 -6.66980070580405e-04	-2.79680808236580e-08		1.00000022244894e+00
6.00000000000000e-01    	4.11642216168805e-06 	 -1.76345565375853e+00   -2.42705098546957e+00 	-5.67477074933062e-06	 -7.43143357131150e-04	-4.42238879111909e-08		1.00000027614709e+00
6.30000000000000e-01    	3.71344131844400e-06 	 -1.76347875833622e+00   -2.42705098709692e+00 	-2.20147468538078e-05	 -7.91473394205531e-04	-6.49570736494255e-08		1.00000031345734e+00
6.60000000000000e-01    	2.74444724093286e-06 	 -1.76350273443523e+00   -2.42705098940140e+00 	-4.34549131477589e-05	 -7.99011045348364e-04	-8.90918085280721e-08		1.00000032015344e+00
6.90000000000000e-01    	1.05374781401442e-06 	 -1.76352615526962e+00   -2.42705099245453e+00 	-7.01236211777554e-05	 -7.52183866630627e-04	-1.14401604538654e-07		1.00000028534891e+00
7.20000000000000e-01    	-1.51326095762226e-06 	 -1.76354718784945e+00   -2.42705099624505e+00 	-1.01807857092675e-04	 -6.37635411423782e-04	-1.37650441434363e-07		1.00000020847187e+00
7.50000000000000e-01    	-5.09881662102628e-06 	 -1.76356361375483e+00   -2.42705100065622e+00 	-1.37886091825077e-04	 -4.43199117793477e-04	-1.55188005599799e-07		1.00000010771902e+00
7.80000000000000e-01    	-9.81971585933832e-06 	 -1.76357288076975e+00   -2.42705100546918e+00 	-1.77276976970043e-04	 -1.58973402082491e-04	-1.64088756506469e-07		1.00000002834985e+00
8.10000000000000e-01    	-1.57530359737776e-05 	 -1.76357218760250e+00   -2.42705101040833e+00 	-2.18411701235864e-04	 2.21558042429576e-04	-1.63813582361886e-07		1.00000004839583e+00
8.40000000000000e-01    	-2.29214779223215e-05 	 -1.76355860207579e+00   -2.42705101524262e+00 	-2.59237625689153e-04	 7.00427223408229e-04	-1.58216650997482e-07		1.00000027890119e+00
8.70000000000000e-01    	-3.12793703888118e-05 	 -1.76352921105481e+00   -2.42705101994789e+00 	-2.97259644242982e-04	 1.27417806731496e-03	-1.57543392678142e-07		1.00000085594617e+00
9.00000000000000e-01    	-4.07005360179302e-05 	 -1.76348129809496e+00   -2.42705102492279e+00 	-3.29623388006959e-04	 1.93303556537902e-03	-1.79908252953193e-07		1.00000192263721e+00
9.30000000000000e-01    	-5.09692949392775e-05 	 -1.76341254245618e+00   -2.42705103123378e+00 	-3.53240890037515e-04	 2.66032488845176e-03	-2.51652578959840e-07		1.00000360104737e+00
9.60000000000000e-01    	-6.17758341981390e-05 	 -1.76332123088554e+00   -2.42705104084679e+00 	-3.64954860843643e-04	 3.43221206801684e-03	-4.06013350116695e-07		1.00000595661821e+00
9.90000000000000e-01    	-7.27169820667348e-05 	 -1.76320647156280e+00   -2.42705105678846e+00 	-3.61732764841415e-04	 4.21782741544606e-03	-6.79719005585336e-07		1.00000896041944e+00
1.02000000000000e+00    	-8.33030886631857e-05 	 -1.76306839798598e+00   -2.42705108317310e+00 	-3.40877142966164e-04	 4.97981754133046e-03	-1.10747920796763e-06		1.00001245731301e+00
1.05000000000000e+00    	-9.29712481202450e-05 	 -1.76290834948805e+00   -2.42705112503786e+00 	-3.00234960884887e-04	 5.67535205428248e-03	-1.71482303959629e-06		1.00001614975205e+00
1.08000000000000e+00    	-1.01104548663328e-04 	 -1.76272901464698e+00   -2.42705118795010e+00 	-2.38387049511285e-04	 6.25758750866889e-03	-2.51029409963854e-06		1.00001960692584e+00
1.11000000000000e+00    	-1.07056475496809e-04 	 -1.76253452417385e+00   -2.42705127738960e+00 	-1.54799640307975e-04	 6.67756499736526e-03	-3.47852190859048e-06		1.00002230667587e+00
1.14000000000000e+00    	-1.10179103167039e-04 	 -1.76233048099485e+00   -2.42705139795895e+00 	-4.99239016459013e-05	 6.88649028576662e-03	-4.57602377671127e-06		1.00002371284975e+00
1.17000000000000e+00    	-1.09853386476654e-04 	 -1.76212391719201e+00   -2.42705155253283e+00 	7.47639654509362e-05	 6.83831808642972e-03	-5.73161747792623e-06		1.00002338383497e+00
