0.00000000000000e+00    	0.00000000000000e+00 	 9.27050983120000e-01  	2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.71921722241942e-12 	 9.27050983087324e-01   2.85316954890000e+00 	-2.83820158574492e-10	 -5.37968446105295e-09	1.30386667483376e-19		1.00000000000000e+00
6.00000000000000e-02    	-5.19526528843025e-11 	 9.27050982146524e-01   2.85316954890000e+00 	-4.21257942334973e-09	 -7.84422668884905e-08	1.74957045617025e-17		1.00000000000000e+00
9.00000000000000e-02    	-3.64732904897090e-10 	 9.27050976397143e-01   2.85316954890000e+00 	-1.91678029185332e-08	 -3.49291647899177e-07	8.62656937556279e-17		1.00000000000006e+00
1.20000000000000e-01    	-1.38652417476914e-09 	 9.27050958067168e-01   2.85316954890000e+00 	-5.23731464309520e-08	 -9.27730530336224e-07	-1.99770389545800e-15		1.00000000000043e+00
1.50000000000000e-01    	-3.70528788237360e-09 	 9.27050917858132e-01   2.85316954890000e+00 	-1.04974149791154e-07	 -1.78483984718967e-06	-2.30645952811609e-14		1.00000000000160e+00
1.80000000000000e-01    	-7.77085759502649e-09 	 9.27050850991363e-01   2.85316954890000e+00 	-1.65535178429274e-07	 -2.62782347436413e-06	-1.18549546032773e-13		1.00000000000347e+00
2.10000000000000e-01    	-1.34237120644100e-08 	 9.27050766864671e-01   2.85316954889999e+00 	-2.03939469690281e-07	 -2.78782937393920e-06	-3.73852215389997e-13		1.00000000000391e+00
2.40000000000000e-01    	-1.92596162979413e-08 	 9.27050701629347e-01   2.85316954889998e+00 	-1.66715210891649e-07	 -1.14068063547193e-06	-7.26908937268654e-13		1.00000000000066e+00
2.70000000000000e-01    	-2.18875811909617e-08 	 9.27050732420124e-01   2.85316954889995e+00 	2.52534589697368e-08	 3.92126063638875e-06	-3.87985270631908e-13		1.00000000000769e+00
3.00000000000000e-01    	-1.51651646451985e-08 	 9.27050991473357e-01   2.85316954889998e+00 	4.75833363093323e-07	 1.44514537609796e-05	3.38968622390055e-12		1.00000000010454e+00
3.30000000000000e-01    	1.04844481989089e-08 	 9.27051678004175e-01   2.85316954890026e+00 	1.30901565284213e-06	 3.28363651909531e-05	1.72497578194280e-11		1.00000000053997e+00
3.60000000000000e-01    	6.85570947574612e-08 	 9.27053065527206e-01   2.85316954890125e+00 	2.66031170348839e-06	 6.16046498238025e-05	5.39896434950492e-11		1.00000000190111e+00
3.90000000000000e-01    	1.76635296258921e-07 	 9.27055502330641e-01   2.85316954890393e+00 	4.66427064484843e-06	 1.03162942420257e-04	1.34054515056933e-10		1.00000000533217e+00
4.20000000000000e-01    	3.56128486033599e-07 	 9.27059403068480e-01   2.85316954890999e+00 	7.43857089551029e-06	 1.59470655882619e-04	2.84469025798023e-10		1.00000001274311e+00
4.50000000000000e-01    	6.31494134614070e-07 	 9.27065229922044e-01   2.85316954892198e+00 	1.10654822722526e-05	 2.31673714052907e-04	5.33010404677161e-10		1.00000002689758e+00
4.80000000000000e-01    	1.02887691922772e-06 	 9.27073462482667e-01   2.85316954894313e+00 	1.55718194830598e-05	 3.19723821759681e-04	8.95786397768306e-10		1.00000005123290e+00
5.10000000000000e-01    	1.57414127646435e-06 	 9.27084556388450e-01   2.85316954897674e+00 	2.09088081291009e-05	 4.22015114510788e-04	1.35786030407885e-09		1.00000008926696e+00
5.40000000000000e-01    	2.29031949063395e-06 	 9.27098891758039e-01   2.85316954902492e+00 	2.69335580495793e-05	 5.35073319959844e-04	1.84926122605019e-09		1.00000014351443e+00
5.70000000000000e-01    	3.19455198626082e-06 	 9.27116713538591e-01   2.85316954908654e+00 	3.33940757534395e-05	 6.53333491304875e-04	2.22229025976741e-09		1.00000021397988e+00
6.00000000000000e-01    	4.29465725566968e-06 	 9.27138066948105e-01   2.85316954915472e+00 	3.99199209646874e-05	 7.69040663100377e-04	2.23961847200469e-09		1.00000029650853e+00
6.30000000000000e-01    	5.58553327161053e-06 	 9.27162732162778e-01   2.85316954921421e+00 	4.60206727278051e-05	 8.72303318237185e-04	1.58495095088461e-09		1.00000038151542e+00
6.60000000000000e-01    	7.04565591273585e-06 	 9.27190163195852e-01   2.85316954923958e+00 	5.10942478204744e-05	 9.51322405203183e-04	-9.25143215945425e-11		1.00000045381237e+00
6.90000000000000e-01    	8.63399617259280e-06 	 9.27219436458359e-01   2.85316954919537e+00 	5.44467282439722e-05	 9.92809055901478e-04	-3.09326133192069e-09		1.00000049431701e+00
7.20000000000000e-01    	1.02877177374176e-05 	 9.27249214716861e-01   2.85316954903937e+00 	5.53246362646498e-05	 9.82592553977525e-04	-7.54500003350583e-09		1.00000048427435e+00
7.50000000000000e-01    	1.19210293542451e-05 	 9.27277732017107e-01   2.85316954872990e+00 	5.29595148552022e-05	 9.06407080988390e-04	-1.32585770744673e-08		1.00000041218917e+00
7.80000000000000e-01    	1.34255417696645e-05 	 9.27302804593397e-01   2.85316954823746e+00 	4.66232661041318e-05	 7.50832044892925e-04	-1.95932593880667e-08		1.00000028296120e+00
