0.00000000000000e+00    	0.00000000000000e+00 	 1.83697019870000e-16  	3.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.90070495533856e-12 	 -3.58272617691406e-11   3.00000000000000e+00 	-3.15673916112977e-10	 -5.95031346937820e-09	-4.44693075971384e-20		1.00000000000000e+00
6.00000000000000e-02    	-5.92447687533595e-11 	 -1.11673793810782e-09   3.00000000000000e+00 	-4.86769829959081e-09	 -9.17540308774578e-08	-2.17540058684980e-17		1.00000000000000e+00
9.00000000000000e-02    	-4.30383899027670e-10 	 -8.11256394276461e-09   3.00000000000000e+00 	-2.31388612692280e-08	 -4.36159057501967e-07	-7.74885813308940e-16		1.00000000000010e+00
1.20000000000000e-01    	-1.70148698086829e-09 	 -3.20724893835286e-08   3.00000000000000e+00 	-6.66823422883334e-08	 -1.25694747353072e-06	-9.25252769013547e-15		1.00000000000079e+00
1.50000000000000e-01    	-4.76603779462154e-09 	 -8.98390123035440e-08   3.00000000000000e+00 	-1.43341527335654e-07	 -2.70199314803673e-06	-5.95897003412391e-14		1.00000000000366e+00
1.80000000000000e-01    	-1.06105821619952e-08 	 -2.00009999616010e-07   3.00000000000000e+00 	-2.50259947075048e-07	 -4.71749926232008e-06	-2.54818763603408e-13		1.00000000001116e+00
2.10000000000000e-01    	-1.98845131884365e-08 	 -3.74829228409463e-07   2.99999999999998e+00 	-3.66647490983235e-07	 -6.91159410135003e-06	-8.03465000372546e-13		1.00000000002395e+00
2.40000000000000e-01    	-3.22626408772606e-08 	 -6.08168661507765e-07   2.99999999999994e+00 	-4.47384382651890e-07	 -8.43366987007194e-06	-1.96869765519851e-12		1.00000000003566e+00
2.70000000000000e-01    	-4.56421889415213e-08 	 -8.60387286026789e-07   2.99999999999986e+00 	-4.18556550525538e-07	 -7.89019520785390e-06	-3.80229179190772e-12		1.00000000003122e+00
3.00000000000000e-01    	-5.52474919366710e-08 	 -1.04145388295826e-06   2.99999999999971e+00 	-1.75919443085572e-07	 -3.31611082611505e-06	-5.56477483524357e-12		1.00000000000551e+00
3.30000000000000e-01    	-5.27428252448891e-08 	 -9.94245781450220e-07   2.99999999999955e+00 	4.12912176585619e-07	 7.78263271900248e-06	-4.90244147665139e-12		1.00000000003037e+00
3.60000000000000e-01    	-2.54736339155258e-08 	 -4.80327005157093e-07   2.99999999999949e+00 	1.50203604582561e-06	 2.83051320583421e-05	2.81405954528166e-12		1.00000000040172e+00
3.90000000000000e-01    	4.40332561900325e-08 	 8.29280637633293e-07   2.99999999999985e+00 	3.25642777592745e-06	 6.13466403430189e-05	2.41455959891618e-11		1.00000000188701e+00
4.20000000000000e-01    	1.78180382608421e-07 	 3.35582742791992e-06   3.00000000000114e+00 	5.83690485646748e-06	 1.09908890538440e-04	6.50110169559486e-11		1.00000000605702e+00
4.50000000000000e-01    	4.03903069135086e-07 	 7.60480721607851e-06   3.00000000000395e+00 	9.38146803674997e-06	 1.76541946353871e-04	1.24589645837895e-10		1.00000001562754e+00
4.80000000000000e-01    	7.51669989952637e-07 	 1.41464017323266e-05   3.00000000000863e+00 	1.39839529573058e-05	 2.62937896002284e-04	1.84909073355435e-10		1.00000003466594e+00
5.10000000000000e-01    	1.25381828286324e-06 	 2.35833495292584e-05   3.00000000001457e+00 	1.96712506285734e-05	 3.69503931374432e-04	1.96576407651910e-10		1.00000006846005e+00
5.40000000000000e-01    	1.94220291493333e-06 	 3.65061094967847e-05   3.00000000001900e+00 	2.63806536613461e-05	 4.94948200014830e-04	6.30578437844288e-11		1.00000012283482e+00
5.70000000000000e-01    	2.84519089513880e-06 	 5.34362546471313e-05   3.00000000001536e+00 	3.39391603094106e-05	 6.35915727561299e-04	-3.71801546475545e-10		1.00000020277032e+00
6.00000000000000e-01    	3.98408970840345e-06 	 7.47601800851302e-05   2.99999999999151e+00 	4.20468173067075e-05	 7.86713228351928e-04	-1.32638192757695e-09		1.00000031034277e+00
6.30000000000000e-01    	5.36916495407969e-06 	 1.00656362809476e-04   2.99999999992793e+00 	5.02663829610938e-05	 9.39160427865313e-04	-3.06669285895248e-09		1.00000044227441e+00
