0.00000000000000e+00    	0.00000000000000e+00 	 -3.00000000000000e+00  	3.67394039740000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-5.32197402950766e-13 	 -3.00000000000453e+00   3.67393980556176e-16 	-8.83887010533893e-11	 -9.04157191716493e-10	-2.16846014787034e-20		1.00000000000000e+00
6.00000000000000e-02    	-1.65885410057310e-11 	 -3.00000000028673e+00   3.67275499745548e-16 	-1.36295629334804e-09	 -2.85453621312829e-08	-2.16142332610433e-17		1.00000000000000e+00
9.00000000000000e-02    	-1.20507582857775e-10 	 -3.00000000321229e+00   3.57516837775555e-16 	-6.47888526122663e-09	 -2.12028027942389e-07	-1.19249181603229e-15		1.00000000000002e+00
1.20000000000000e-01    	-4.76415356653077e-10 	 -3.00000001763631e+00   1.45418532271169e-16 	-1.86709012750124e-08	 -8.66287418011403e-07	-1.99064071696367e-14		1.00000000000038e+00
1.50000000000000e-01    	-1.33446448811761e-09 	 -3.00000006530421e+00   -2.04861490479902e-15 	-4.01334206950803e-08	 -2.54001636465869e-06	-1.71136202426249e-13		1.00000000000323e+00
1.80000000000000e-01    	-2.97072884117014e-09 	 -3.00000018799020e+00   -1.61564138057561e-14 	-7.00577966525653e-08	 -6.01515293710268e-06	-9.59758989719069e-13		1.00000000001809e+00
2.10000000000000e-01    	-5.56634710739815e-09 	 -3.00000045378870e+00   -8.11991784183515e-14 	-1.02592915091423e-07	 -1.22500900185668e-05	-3.98058924759482e-12		1.00000000007504e+00
2.40000000000000e-01    	-9.02806596495461e-09 	 -3.00000096082751e+00   -3.15165652669105e-13 	-1.25029651495337e-07	 -2.22648392962549e-05	-1.31494588151434e-11		1.00000000024787e+00
2.70000000000000e-01    	-1.27615774124108e-08 	 -3.00000183671742e+00   -1.00785818661139e-12 	-1.16521008038551e-07	 -3.69729823568596e-05	-3.62608211564873e-11		1.00000000068351e+00
3.00000000000000e-01    	-1.54182642724651e-08 	 -3.00000323229694e+00   -2.75650317229403e-12 	-4.76364213760730e-08	 -5.69718369910814e-05	-8.60971946453218e-11		1.00000000162290e+00
3.30000000000000e-01    	-1.46443798183306e-08 	 -3.00000530866689e+00   -6.61117553635167e-12 	1.18992467941627e-07	 -8.23083075573591e-05	-1.79703175164098e-10		1.00000000338734e+00
